Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,,97,59,,,62,48,61,45,,64,"74,7",87,"44,53",14,85,"74,13",,,,,26,,,19,32,,61,,,8,,,"28,63",,72,"29,30",,"52,63","27,69",,"75,19",,,"64,47",,,81,,96,,,"89,81,100,77",,23,41,,,,,,16,,,,91,,92,,"77,13",99,,37,,,,46,52,,,28,,,"90,53",79,,46,65,67,"19,38",,,,,,,,,,
t2,,76,,,,"43,29",37,20,,,"91,43","44,31",,,73,,,,,,,,,,,,,13,,,30,,,"27,30",,,,,93,62,,25,,,,,,21,,,,,51,,25,,,,,,,88,,,,14,,78,,57,,,"1,75",,,,,2,,,,,,"94,29,14","33,53",,15,6,,46,,,,,,,,,,
t3,,,,,,64,31,32,,,,,,,42,,,,,,,,,,,,,,,,88,,,83,,,,,,45,,,,,,,,,,,,,26,,"42,11",,,,,,,,,,,,,,,,,,90,,,,,,,,,,,"49,100",,,78,,,99,,,,,,,,,,
t4,,,,,,"81,98",53,,,,,,,,"56,98,3",,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,31",,,,,,,,,,,,,,,,
t5,,,,,,,81,,,,,,,,"75,13,23",,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,
t6,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
