Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,72,,26,98,13,"8,42",35,"77,61",78,,5,2,"65,17,59,38",,,22,45,,,"41,11","72,81,12",,,,,57,,"41,97","52,68",2,"41,7",,,"65,91","88,17",74,99,"24,27",,"88,9,17,89","56,6",,,,"99,11",,"74,99","8,21",19,,,23,"18,46",76,33,65,,,,,,,98,43,49,,65,,"82,36",,68,23,25,,6,,40,14,53,18,21,33,,87,79,"61,39",29,"59,22",,"18,29,36,13",17,87,,,,2,,15,37,89
t2,,,59,,82,"72,73",99,46,,,56,,"78,30",,,3,,,,5,"8,37",,,,,17,,,60,,"96,36",,,47,"18,5","42,12","83,79",,,"67,3,5,80,81",12,,,,"91,92",,17,73,,,,,81,,59,31,,,,,,,,62,31,,97,,"1,3",,83,51,,,8,,"22,31",,"32,71",,47,,,,,"38,33,13,30",,,,"69,6,81,52,54,62",,,,,,,,,,
t3,,,,,,79,,,,,,,29,,,,,,,"17,2","66,4,6,71,45,83,60,30",,,,,,,,,,51,,,21,50,"88,4",,,,"63,47",74,,,,"66,14",,,,,,,,"36,52",,3,,,,,,,,,,42,,,,"42,53,45",,82,,,,,,82,,"8,89",,,,,,,"48,37",,,,"67,5,43,84,63",,,,,,,,,,
t4,,,,,,"88,3",,,,,,,52,,,,,,,,"56,41,14",,,,,,,,,,,,,,,"16,18",,,,36,67,,,,,,,,,,,,"29,7",,79,,,,,,,,,,35,,,,"48,99,28,77",,,,,,,,,,"61,38",,,,,,,1,,,,"58,68,53,70",,,,,,,,,,
t5,,,,,,"44,61",,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,"100,13",,,,,,,,,,,,54,,"89,43,23",,,,,,,,,,,,,,"37,46,21,59,94",,,,,,,,,,,,,,,,,,,,,"8,83,60",,,,,,,,,,
t6,,,,,,"77,38",,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,23,,"10,75,85,31",,,,,,,,,,,,,,"8,66,92,30",,,,,,,,,,,,,,,,,,,,,"3,61",,,,,,,,,,
t7,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,"91,76",,,,,,,,,,,,,,"88,18,52,39",,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,11,57,27,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
