Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,,,"100,47,83,21,90",,,,,,"73,35,31",,,83,,95,"42,98,30,23",,"74,35","8,88",,,,"3,69",,,,"59,43,22,27,94",,87,,,,41,,,"89,7",,,,,"84,13",,,64,,16,,,,,"54,95",,,85,,,,85,,,,90,,"28,13",,,,,43,"88,50,27,79",39,53,,,,100,10,,,53,,"91,54",,,,,,40,"65,69,61",57,,14,86,,"88,97",,50,"94,6","8,11,37,78",69,
t2,,,"27,71",,,,,,"42,7",,,,,,"35,52,38",,,"34,68,70,79,90",,,,87,,,,"93,69",,"66,93,46",,,,,,,18,,,,,"80,67,31",,,,,85,,,,,1,,,,,,,"16,43,54",,,,,,"86,5,70",,,,,31,"8,49,74,87",99,79,,,,,30,,,,,"64,84",,,,,,100,"6,22","91,38",,43,,,,,"51,3",,"81,92,30",,
t3,,,89,,,,,,,,,,,,71,,,"52,37,14",,,,,,,,62,,"11,63",,,,,,,,,,,,"17,98,85",,,,,,,,,,23,,,,,,,"88,39",,,,,,"37,39",,,,,,"18,35,12,42","83,29","9,51,23",,,,,,,,,,"90,43",,,,,,,"58,83,21",27,,"37,30",,,,,"99,75,79",,"89,35,60",,
t4,,,,,,,,,,,,,,,72,,,23,,,,,,,,16,,"67,21",,,,,,,,,,,,"10,74",,,,,,,,,,,,,,,,,"92,69",,,,,,35,,,,,,"98,9,41,13,28",79,"70,74,14,55",,,,,,,,,,22,,,,,,,81,"21,39",,28,,,,,"45,68,37",,"72,49,100,73",,
t5,,,,,,,,,,,,,,,"64,1",,,,,,,,,,,,,"48,72",,,,,,,,,,,,59,,,,,,,,,,,,,,,,,"82,60,29,63",,,,,,30,,,,,,"34,4",,"88,73,59",,,,,,,,,,,,,,,,,,"28,46,47",,"10,86",,,,,"17,85",,"64,1,14,87,91",,
t6,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,33,64",,,,,,,,,,,,26,,"2,43,30",,,,,,,,,,,,,,,,,,87,,,,,,,,,"69,85,28,29,31",,
t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,72,77,23,58",,,,,,,,,,,,,,"37,5,8,11,54",,,,,,,,,,,,,,,,,,,,,,,,,,,"65,9,47,88,57",,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,96,18,20,91",,,,,,,,,,,,,,"57,34,36",,,,,,,,,,,,,,,,,,,,,,,,,,,"56,34,77,6",,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
