Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,,,,20,68,60,82,,"73,22,87",78,,,"67,59,98",,,,,,,71,72,,,,,"52,22",,40,"99,70",28,,"73,53",9,"74,5","88,9","49,92,7","24,34","17,15",,89,,,,74,,21,,,,90,,"64,30","100,14",,88,60,,22,6,"9,52",3,,"66,67",34,"25,97",,64,76,27,,39,"89,97,71",,"34,67,42",,,"48,70",,"99,53",,47,,27,,58,,54,"59,92","10,52","97,58,94",42,,,72,"28,52",51,,,"94,79",
t2,,,,86,83,,,,"72,3,93",89,,,"17,2",,,,,,,8,42,,,,,"48,88",,"69,54","26,60,46",,,42,,,,"83,68,46","64,20,77",91,,,,,,,,,,,,,,37,"57,23",,16,,,72,"12,60","64,31,23",,,,,"74,19,54",,72,,,,80,"81,27",,"73,3",,,,,"74,51,39",,,,97,,,,39,63,,"60,38","98,15",,,,"48,89,84,15",,,,"89,20,21",
t3,,,,,"35,3",,,,"42,43,45,47,56,94",53,,,,,,,,,,,,,,,,"90,37",,"57,19,36","59,52",,,19,,,,"97,21,71","40,1,66",88,,,,,,,,,,,,,,5,"37,15",,,,,1,89,"72,98,59,70",,,,,,,"96,42,22",,,,,,,"26,61,63",,,,,"49,52,92",,,,"2,90",,,,86,67,,,"41,85",,,,"24,69,46,71",,,,"58,91,71,63",
t4,,,,,,,,,"16,79",,,,,,,,,,,,,,,,,"8,38",,"37,72,73,74,90","42,3",,,,,,,"65,72,12,22,88","100,44,93",79,,,,,,,,,,,,,,17,"83,75,19,28",,,,,,,"33,53",,,,,,,21,,,,,,,"57,90",,,,,"80,9,30",,,,"88,34",,,,,,,,28,,,,"100,4,72,20,21",,,,"8,90",
t5,,,,,,,,,"2,75,90",,,,,,,,,,,,,,,,,"24,6",,"99,20,94","91,67,28,38",,,,,,,"34,69,45,81,90",73,32,,,,,,,,,,,,,,3,,,,,,,,"29,86",,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,17,,,,"41,67",,,,,
t6,,,,,,,,,"12,54",,,,,,,,,,,,,,,,,"41,2,75,12",,34,"68,6,30",,,,,,,"8,29",32,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,66,,,,,
t7,,,,,,,,,71,,,,,,,,,,,,,,,,,91,,,27,,,,,,,"33,30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,86",,,,,,,,,,,,,,,,,,,,,75,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,,,"16,42,98",,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
