Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"81,44",,21,69,,"42,59,58",35,18,,"28,76",,"4,7",,73,,85,,,40,"96,70",36,"43,92",50,54,,"32,3",,"97,7",2,"43,37",25,,,,"73,98,7","74,62,47",1,6,,,,27,,,40,95,,91,25,90,,3,46,,73,72,,,,,,6,,,,40,2,,"82,22,71",,,47,27,"34,44,23",42,,,82,"81,37","84,46",,50,15,"40,42",48,"20,31",92,"69,61",,94,57,68,73,,36,,41,4,59,"89,85"
t2,,,,,,"3,28,38,52",94,,,,,"85,29",,"57,37",,53,,,,62,"72,31",78,69,,,,,"96,41,76,87",,"81,73,29",,,,,"42,80,82,23,59,92,31","98,21",,62,,,,66,,,22,,,,"35,62","1,61",,,,,19,,,,,,,38,,,,"80,54",41,,"1,18,21,30",,,60,,60,15,,,"64,49,83","48,14,71",,,,13,26,"8,81","32,4","60,39",,,"35,79",73,69,"86,14",,47,,,,63,51
t3,,,,,,"8,41,44,71",,,,,,"16,45",,"9,91",,,,,,"43,44","64,1,20,84,25",10,,,,,,85,,"80,9,14",,,,,"64,88,46","11,4",,64,,,,63,,,,,,,44,32,,,,,,,,,,,,,,,,1,,,"81,46",,,"56,9,41",,,"24,30",,,36,52,,,,61,,"50,4,14","90,35,98",99,,,"88,75,87",12,,"98,92,55",,"3,21",,,,,
t4,,,,,,74,,,,,,74,,"18,86",,,,,,69,"73,9,11,76,81,90",,,,,,,"16,57,43,53",,"34,31",,,,,"19,21",87,,59,,,,3,,,,,,,,"53,62",,,,,,,,,,,,,,,,,,,54,,,"2,42",,,"97,11",,,31,,,,,90,,"44,77",41,69,,,"24,85",43,,"42,5,47",,94,,,,,
t5,,,,,,,,,,,,17,,"64,35,28",,,,,,,44,,,,,,,"88,22",,28,,,,,"48,67,36",13,,13,,,,"82,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,53",,,18,,,,,,,,19,,"40,23",,,,,43,85,,"9,90,11",,97,,,,,
t6,,,,,,,,,,,,,,"94,87",,,,,,,,,,,,,,"26,59,61",,,,,,,"40,81,89,15",,,87,,,,"33,90,83,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,90,,,,,,,,,,"66,28,61,55",,,,,"12,93,62",,,"58,84",,70,,,,,
t7,,,,,,,,,,,,,,29,,,,,,,,,,,,,,"45,30",,,,,,,"53,14",,,,,,,"59,12,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,68",,,,,,,,,,,,,"64,91,6",,,,,"80,6",,,,,,,,,,
t8,,,,,,,,,,,,,,"52,62",,,,,,,,,,,,,,37,,,,,,,"18,43",,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,"49,5",,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,"60,6",,,,,,,,,,,,,,31,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,47,,,,,,,,,,,,,,49,,,,,,,,,,,,,,"8,51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
