Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,,12,"56,63,47","77,61",2,83,"48,96",,,85,,,"82,61,5,70",4,,,"74,78",,,72,53,,"52,79",,,4,"63,39","86,63",2,,,,29,,88,,87,8,,"88,22",,31,,64,37,89,10,"13,71",,,,"26,5",,42,88,,,63,63,"41,94",23,70,,65,31,72,68,,99,,"48,54,30",1,,,,65,,17,,18,,"50,87",68,,"45,79",,,40,,79,"18,14",,,,,"41,7","66,6","78,63",,
t2,,81,13,,,8,,,,,,,"29,46",98,,,64,,,,"3,77",,"64,89,84,78",,,15,13,"69,31",,,,,,,16,,,,,"34,35,69",,"25,36",,,30,61,15,"54,38",,,,94,,"35,19",,,,,5,"27,55",55,"28,60",,,7,79,92,,,,"8,35,13,15",55,,,,,,"89,13,46",,,,69,,,"43,37",,,9,,,,,,,,99,10,"93,23",,
t3,,,,,,30,,,,,,,,"35,7",,,,,,,"4,36",,35,,,,,"9,44",,,,,,,,,,,,73,,"62,7",,,"43,15",88,78,"24,25,97,95",,,,,,"99,93,85",,,,,,,,"52,47,15",,,"96,25,39",,,,,,"42,4,70,23",,,,,,,65,,,,,,,,,,,,,,,,,,"60,69",,"75,59",,
t4,,,,,,57,,,,,,,,"32,17,59,5",,,,,,,87,,"99,83,13,7",,,,,"36,87",,,,,,,,,,,,,,"80,70",,,"97,23","65,90,29",14,28,,,,,,"24,51",,,,,,,,85,,,"51,95",,,,,,"88,75,27,63",,,,,,,"68,47",,,,,,,,,,,,,,,,,,"64,2,46,87",,"67,3",,
t5,,,,,,,,,,,,,,"41,13,46,55,63",,,,,,,"40,54",,"98,4,73,81,25,60",,,,,"49,77,13",,,,,,,,,,,,,,,,,72,31,,,,,,,,37,,,,,,,,54,,,,,,,,,"40,18",,,,,,,90,,,,,,,,,,,,,,,,,,82,,47,,
t6,,,,,,,,,,,,,,67,,,,,,,"48,9",,"44,48,58,61,63",,,,,"83,3",,,,,,,,,,,,,,,,,,"96,67",,,,,,,,75,,,,,,,,"100,5,71,51,84",,,,,,,,,66,,,,,,,1,,,,,,,,,,,,,,,,,,"88,49",,10,,
t7,,,,,,,,,,,,,,64,,,,,,,"91,93",,67,,,,,"81,20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58,68,63,7",,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,"35,40,10,18,21,57",,,,
t8,,,,,,,,,,,,,,81,,,,,,,98,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,98,87",,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,"100,72,11,13,25",,,,
t9,,,,,,,,,,,,,,12,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,78",,,,
t10,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,67,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
