Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"4,11,13,25,28,30,32,36,39,42,43,50,54,55,64,65,70,71,72,87,88,91,94,95,100",,,"1,68,73,86,27",1,1,"96,1,90",88,1,"67,76,80,22,26,27","1,68",,,"1,83,27,68",21,,"1,30",20,,42,"3,45","68,40,10,14,89",88,100,81,"1,66,4,40,41,52,84,22,85,57","67,73,14,57,63",1,15,"1,41",57,"8,1,68",94,,,,1,,,22,"78,68,22",,1,1,"1,21",68,1,1,"81,74,55",,,85,,2,"2,54",,"10,83,56,60,63","1,93",,"1,14,57",57,24,1,1,,"83,14","1,27,68","80,70,11,14",1,10,,,10,"1,2,49,89,26",1,,26,1,1,,93,,"17,30,57","24,1,26,32","26,52","1,10,4",,8,"57,2,26,22",1,,,"1,2,25",,25,7,1,1,"57,83","24,1,69"
t2,"33,68,8,10,45,15,17,49,83,84,21,26,27",,,"3,6,8,9,10,14,15,19,20,22,25,26,30,32,33,34,39,41,49,57,70,72,75,76,80,81,82,84,91,94,95,96,99","8,9,12,14,17,18,21,28,39,42,44,50,54,55,56,59,60,61,62,64,69,72,79,86,87,89,91,96,100","3,7,8,12,13,14,17,23,25,26,29,31,37,38,45,53,59,62,63,67,74,82,85,86,88,95,96,99","9,16,17,20,21,26,27,28,34,35,36,37,38,40,45,47,49,50,53,67,68,73,78,80,82,92,93,95,100","6,23","3,4,8,11,12,15,16,17,18,21,22,23,24,27,31,34,35,37,40,46,47,53,56,57,62,64,65,67,68,73,76,85,88,89,96,97,99","32,1,99,4,68,70,41,73,77,84,86,56,57","5,8,10,12,23,24,26,29,32,41,50,54,55,56,57,58,59,60,61,64,67,70,71,73,74,76,78,83,89,90",,,"6,8,9,10,11,12,13,16,17,18,21,22,26,30,32,34,37,39,41,45,46,48,49,52,56,59,63,66,67,70,72,73,74,84,85,86,93,95,99",,,"7,9,11,13,21,25,26,29,35,36,37,39,41,47,50,53,54,59,64,66,68,69,75,78,79,82,87,88,96",,,"1,29",,"32,1,99,4,73,80,49,81,54,26,27,60",8,69,"89,1,58","10,11,17,24,27,30,31,32,34,37,38,49,51,54,55,56,64,73,75,76,78,79,80,82,83,86,96,98,99","64,99,68,41,10,83,89,26,60,61","16,17,18,24,35,36,40,43,45,48,50,51,53,54,60,62,64,67,71,72,73,75,78,86,89,90,96",21,"7,14,15,22,23,28,36,38,42,44,55,56,58,59,64,65,67,68,69,71,75,80,82,89,91,95,96","1,76,89,26,61,63","3,5,11,12,13,14,18,23,26,29,30,31,34,38,44,46,54,56,60,66,69,70,71,72,82,84,85,88,90,91,92,93,97,100",,,,,"4,10,14,22,24,26,32,34,38,39,40,41,42,44,47,49,52,56,58,63,68,72,75,77,79,83,85,86,89,91,95",,,"10,26,14","32,1,67,4,99,70,73,14",,"4,7,11,14,15,21,27,29,33,35,36,38,41,47,53,61,63,64,66,71,72,76,84,92,95,96,97","4,7,13,15,20,21,26,28,33,35,37,39,42,43,45,49,50,53,60,61,62,70,72,80,85,87,91","9,11,12,15,16,18,20,23,27,28,29,34,35,37,41,42,44,54,58,60,62,63,72,73,78,80,81,84,86,94,98","4,41,76,83,56,57,27","7,10,11,14,15,17,18,21,25,26,28,33,34,35,37,41,42,44,46,48,50,54,55,58,62,73,74,76,86,93","4,6,8,10,11,23,28,30,32,35,36,40,42,46,49,58,63,64,68,70,76,78,80,85,90,97,98,99","89,1,58",,,"32,26,83,84",,,"1,49",,"1,99,68,70,73,17,27,30","3,5,6,7,8,17,22,23,28,29,30,32,38,39,45,49,50,51,53,57,59,61,62,63,69,75,81,82,84,85,87,88,89,95,98,99",,"5,6,7,10,12,16,22,24,25,26,27,36,37,41,42,43,44,46,48,49,52,53,56,58,59,61,62,63,68,72,83,84,86,89,92,93,94,98,99","1,67,68,73,56,89,31,63",,"7,11,15,25,26,27,28,29,32,37,49,50,59,69,73,74,78,85,91,92","3,4,6,7,9,12,14,15,19,21,23,29,31,33,34,36,40,42,53,54,57,63,67,74,77,89,92",,"60,30","3,4,10,11,12,14,20,21,22,24,26,29,30,31,36,38,39,41,43,45,46,47,50,53,55,56,58,59,61,63,74,75,77,78,80,82,84,85,89,95,100","1,10,83,22,27","5,8,11,23,25,29,32,36,42,43,45,48,49,50,52,54,56,61,70,72,77,78,83,88,90,95,98,99,100","73,57,4,68",,,"80,68","5,6,8,10,12,13,15,27,29,30,33,35,38,40,43,54,55,62,65,68,77,80,81,82,83,84,90,92,95,97,99,100","15,17,22,30,32,33,38,41,43,44,45,48,57,61,71,80,91,98,99",,"89,4,68,70,40,41,80,85,57,27","4,8,9,11,13,18,21,26,37,39,44,48,55,57,58,64,66,67,68,69,74,82,83,85,86,87,88,91,96,98,100","6,9,10,13,17,18,20,32,33,35,40,49,53,60,64,68,69,74,75,82,84,85,90,95",,2,,"64,60","7,17,22,29,31,40,41,46,49,53,57,58,60,61,65,67,68,70,74,75,77,82,92,95,97,99,100","89,70,10,80,84,22,57","8,11,13,14,19,24,25,26,27,31,35,38,40,43,44,46,47,49,54,62,65,70,73,74,75,76,77,82,83,88,91,93,97,99",,,"67,68,40,41,10,73,76,80,85,56,27,61,95","3,6,7,11,15,16,18,23,25,32,40,44,47,50,53,56,58,61,62,68,71,75,78,83,86,98,99,100",,,"4,6,8,11,13,18,22,23,24,29,32,35,36,43,49,52,60,61,63,68,71,72,76,81,83,84,89",,54,,"3,5,6,7,10,11,12,16,20,21,22,28,32,38,41,42,47,49,50,55,65,68,73,75,76,83,85,95","3,4,8,16,18,22,23,31,34,40,42,43,46,48,53,61,62,63,71,73,76,78,81","68,41,14,17,85,30","4,7,8,9,10,12,16,18,21,22,23,30,33,40,44,47,48,49,54,56,61,66,71,76,79,84,89,90,91,95,96,97"
t3,"89,2,67,99,40,41,73,74,76,85,22,86,56,57,31",,,"64,66,90,40,42,52,93,54,88,89,58,92,61,31","2,66,4,99,74,45,49,83,20,22,88,25,27,94,57","32,4,68,39,41,42,76,80,81,83,21,22,57,27","4,69,70,10,43,74,46,81,55,22,54,56,25,57",1,"32,66,100,41,10,42,14,80,83,20,86,26,29,30,63","5,8,14,15,16,17,18,19,21,28,31,34,40,46,48,52,60,62,63,64,72,74,75,79,83,85,90,94,95,97,98","2,4,17,27,30,39,49,52,63,66,77,80,81,84,85,88,93,99,100",,,"89,4,40,42,92,80,81,24,25,88,60,57",,,"32,89,4,8,76,14,46,80,83,84,22,57",,,"5,7,9,14,15,19,21,24,25,26,39,46,50,51,55,64,66,67,69,74,81,82,84,88,90,97",,"2,8,13,21,24,25,30,36,39,45,52,53,55,56,57,58,63,66,67,69,70,75,77,79,83,85,88,91,95",,,"2,4,10,13,14,17,18,19,22,23,24,26,28,29,31,46,47,48,52,53,54,57,63,64,73,74,82,87,88,93","2,68,70,74,43,60,93,63","32,1,66,46,17,84,22,86,56","2,99,68,70,74,76,49,83,52,22,25,26,27,95,57",45,"2,4,10,21,25,26,27,29,32,49,54,57,63,66,76,81,83,88,90,93","2,5,6,8,10,16,17,18,24,27,30,34,35,38,39,40,43,44,46,49,52,54,56,58,60,65,66,68,71,72,74,80,84,91,96,99","89,99,6,40,9,42,74,49,81,83,20,21,22,52,24,25,27,57",,,,,"2,67,99,70,73,11,76,45,46,78,80,17,84,21,57,27,62",,,"68,70,41,76,80,84,86,57,27","5,6,9,10,13,19,23,24,25,26,27,28,30,34,37,38,39,40,43,47,49,51,52,56,57,62,63,64,66,69,71,84,86,93,100",,"99,68,90,70,8,73,10,42,45,78,80,81,22,54,24,86,26,30","2,3,10,14,18,22,27,29,32,34,68,77,83,86,89,90,94,95,96","97,99,4,68,10,14,83,55,57,26,93","1,66,67,99,10,14,22,86,26,63,30,31","89,96,2,66,67,68,70,45,78,83,84,22,95,57,90,27,94,31","39,88,73,81,83,20,21,22,55,56,25,26,27,57,31","8,13,17,19,22,24,27,28,33,39,42,46,51,52,53,54,59,60,67,68,69,85,91,96,99",,,"1,68,8,77,17,95",,,"3,5,9,13,16,22,24,25,30,32,34,35,40,41,42,43,48,58,59,65,67,68,70,74,76,80,86,88,89,92",,"4,7,8,13,20,21,23,24,26,29,32,33,39,41,45,46,47,49,50,53,64,65,66,67,71,72,74,75,80,90,91,93,94,96,97,100","2,66,67,40,41,73,74,14,15,83,54,55,24,25,26,27,31",,"33,2,66,4,70,40,73,74,76,80,81,85,55,30,95","7,9,10,18,19,20,22,24,27,39,40,41,44,46,49,53,54,64,69,70,71,72,74,75,80,83,88,92,99",,"2,68,90,70,100,40,41,42,77,14,84,22,54,58,31","66,99,68,8,73,10,83,93,22,56,27,60,61,94",,,"32,2,69,70,40,73,60,49,83,52,54,25,28,57","4,8,13,17,18,19,21,25,26,30,32,35,36,40,41,42,43,47,48,49,54,58,60,62,67,72,73,78,82,99","96,2,58,68,6,39,40,74,20,21,22,94,24,57,26,27,60,30","32,41,11,76,14,56,89,60,61,63",,,"56,99","4,14,17,20,21,22,24,31,32,41,56,57,60,63,66,67,69,70,76,85,86,93","68,73,10,42,76,14,83,85,26,27,29,94,63",,"32,1,67,99,73,10,14,81,83,22,54,30,63","10,14,15,22,23,27,32,40,41,42,49,52,56,63,73,76,80,81,89,90,99","2,4,7,11,14,22,25,26,31,42,46,52,55,57,67,73,76,80,81,83,92",,54,,,"64,89,2,73,42,76,14,81,83,56,25,27,93","32,1,68,40,74,14,49,81,83,56,27,60,63","2,22,23,30,32,41,52,55,57,58,60,63,66,68,80,84,85,89,95",,,"32,1,4,14,78,84,54,86,63","8,14,21,22,27,29,30,41,42,46,54,57,60,63,66,67,69,73,76,84,85,88,96",,,"66,99,88,41,10,73,14,15,20,85,54,55,56,57,26,27",,2,,"2,4,15,26,27,29,30,31,45,52,54,57,63,66,67,70,79,80,81,84,86,89,90,93,99","89,66,58,68,10,74,15,49,21,86,24,57,26,88,94","32,1,70,73,76,52,22,60","3,5,26,27,32,41,42,45,55,58,67,68,70,74,83,85,86,92,93"
t4,"93,60,61,63",,,"2,7,74,18,83,85,29","32,67,6,40,95,58,93,30,31","66,70,40,73,10,11,52,84,56,89,61,30","32,99,86,89,58,60,31","3,7,13,18,22,29,30,34,36,37,38,39,41,43,45,48,54,57,60,61,64,66,68,69,70,77,84,85,89,92,94,97,99,100",60,"33,66,7,42,45,81,20,23,24,30","14,86,22,25,31",,,"100,76,54,23,62",,,"67,99,73,10,23,63",,,"89,96,3,4,68,8,10,79,92,49,83,85,57,58,27,28,93",,"64,3,6,74,15,17,84,28,31",,,"6,15,27,40,49,55,56,62,67,68,70,76,80,83,84,85,86,99,100","81,25,46","3,4,5,8,12,13,15,24,28,30,33,40,51,52,54,59,62,71,76,77,82,87,90,91,94,95","4,41,10,14,80,81,55,56,58,93,30,31",42,"97,99,8,73,77,52,60,31","32,4,7,14,81,83,20,22,88,25,95","64,41,10,73,58",,,,,"64,60,61,54",,,"32,1,64,4,73,11,83,56,60,30","8,77,92,80,85,54,55,88,58,60,31",,"32,67,100,39,40,83,20,23,25,58,57,93,31","67,99,8,41,73,76,17,84,54,56,57,93","32,89,66,67,70,76,46,22,56,25,95,31","6,9,11,18,21,23,24,34,40,42,51,52,53,58,60,64,65,72,73,74,78,79,80,84,85,88,89,95,97,98","32,64,4,80,81,24,56,60,30,63","66,45,15,17,54,89,60,93,95","32,66,100,70,41,10,76,14,83,20,21,84,23,56,57,26,88,94",,,"4,5,10,13,15,19,21,22,25,27,30,31,33,39,40,42,43,44,45,46,50,53,54,57,59,60,63,66,67,69,71,75,79,80,81,82,90",,,"99,8,73,10,11,45,14,83,84,21,85,56,57,26,27,95",,"89,3,69,42,14,78,81,52,84,88,25,95,31","70,10,77,80,52,21",,54,"58,90,8,42,76,14,81,84,55,23,26,60",,"96,99,10,76,45,83,20,52,95","32,2,70,39,41,11,76,46,80,17,85,26",,,"99,76,93","89,2,39,45,15,81,93,85,95,55,24,57,88,29,94,31","33,67,7,41,10,73,14,15,80,81,18,84,55,89,93,62,63","1,66,97,99,78,52,84,86",,,"27,60,22","64,73,42","66,67,4,70,40,77,18,20,86,60",,"5,7,15,16,17,18,19,20,21,24,25,31,35,36,38,42,51,52,55,56,60,66,69,71,76,79,86,87,90,92,94,95,97","70,84,54,25,93","66,99,41,15,93,86,94,56,89,58,27,61,30",,"49,55",,,"4,45,54,63","2,3,8,11,13,19,20,21,23,24,25,35,37,45,46,50,51,55,59,66,67,72,99","56,17,67,78",,,"6,8,11,17,20,21,23,25,31,42,45,48,49,50,52,58,60,71,72,74,83,90,93,97,99","4,70,10,45,80,20,24,26,31",,,"64,80,21,70",,,,"74,60,14","33,2,67,99,6,70,41,45,77,80,52,84,85,25,27","8,10,12,13,19,20,21,26,27,31,37,40,42,47,50,58,59,63,77,81,84,86,92,98","2,99,77,14,78,17,81,52,25,57,94,31"
t5,"81,97",,,17,"68,70,10,52,85,26",,"83,76,14","32,96,2,67,90,40,10,42,14,78,80,83,52,25,26,27,63",,100,40,,,2,,,"27,70,31",,,"32,2,99,70,73,76,80,63,54,22,56,86,60,61,95,31",,29,,,"32,60","89,58","2,42,81,49,85,25",,1,"74,85","73,90,93,86","4,76",,,,,25,,,"96,65,97,3,35,39,8,88,12,44,48,17,18,81,53,24,58,59","81,74,83",,"49,85","78,81,24,25,31,30,63","40,49,74,52","32,2,100,5,70,43,49,81,20,54,92","99,100","2,14","40,73,77,15,90,30",,,"99,100,70,41,14,49,29,93,89,61,94",,,"64,66,39,15,17,81,52,23,60,61,63",,"15,18,85,54,22,58",42,,,"32,96,66,45,77,52,21,25,29,95",,"4,81,21,86,57,60,93","84,30",,,,"64,100,6,76,84,56,63","4,85,76","6,8,18,19,21,22,24,26,27,28,33,36,39,44,46,48,54,55,62,67,71,72,79,80,82,83,88,90,95",,,"1,26,14,57","18,45",90,,"96,100,84,29,62",,"8,21",,58,,,"10,21,86","39,18,54,28,93",,,,"88,81,18","74,52,77,95",,,"40,42",,,,,"83,93,14","97,66,67,4,74,56,90,88,29,94,95","60,63"
t6,,,,,"73,76,80,84,24",,"66,85","4,76,81,86,95",,,,,,,,,74,,,"40,41",,,,,,,"74,29,55",,"4,6,8,9,10,12,17,18,24,25,33,37,41,46,49,51,53,54,55,56,62,63,64,66,76,77,80,84,89,98,99",84,,86,,,,,93,,,"7,42,49,20,93","89,17",,2,97,2,"93,55",69,,"4,29,7",,,"24,2,58",,,"97,93",,40,,,,93,,"56,67,64",,,,,"97,69",86,"2,5,7,40,17,49,81,20,25",,,"3,13,18,23,29,31,32,35,36,39,44,45,46,48,51,52,54,55,59,64,66,67,71,74,79,83,84,89,91,94,95",,7,,,,45,,,,,80,42,,,,,"81,2,93",,,94,,,,,"17,60","33,15,6,7",
t7,,,,,,,"52,84",49,,,,,,,,,,,,,,,,,,,,,"2,22,26,27,28,30,31,32,39,52,60,67,68,70,73,81,85,86,88,92,95,97,100",,,,,,,,81,,,"45,15,90,94,95",,,,,,28,,,86,,,55,,,,,,,,,,,,,,,,,,"58,93",,,"33,2,8,21,85,24,88,93",,,,,,,,,,,,,,,,,"89,55",,,,,,,,,96,
t8,,,,,,,24,"74,31",,,,,,,,,,,,,,,,,,,,,"57,58,74,14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,49,,,,,,,,,,
t9,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
