Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"4,11,17,19,20,23,25,31,35,36,37,44,50,51,52,53,58,62,67,74,75,77,81,88,92,95,97,100",,,"26,86",79,88,96,23,1,"73,76,86,26,27",,,,"1,68",21,1,83,,,,"42,3,15","32,1,99,68",1,"1,62",54,"73,41,52,89,95","67,4,41,10,14,63",55,,,,"26,85,22",,,1,,1,1,8,,73,"45,15,18,20,21,29",,,,,,1,"89,1,55",,,"32,1",1,1,"1,2","1,27,57","67,22,56,89,27,60,61",81,,"1,99",,,"1,27,68",1,,,"1,10","4,70,41,10,11,83,56,27",1,"10,68",,1,10,1,,"1,68",,41,,"1,10","1,93",,"60,85,30,68",,"26,83,52,84","1,76",,8,"26,74,22",20,1,"1,9",1,"1,42",81,90,,,"26,68,63",1
t2,"89,68,69,8,9,10,42,73,49,84,24,57,26,27,30",,,"1,68,41,74,84",,,90,,"3,6,13,14,15,16,20,26,27,30,41,42,45,57,64,65,70,71,77,79,80,82,90,94,96,99,100","32,1,67,4,68,99,57",,,,"4,6,10,11,12,18,20,32,34,37,41,42,46,50,51,52,61,63,65,67,70,79,85,86,87,89,94,97,99","1,45","7,13,27,33,36,41,49,53,60,63,74,76,78,81,86,90,91,92,99","1,66,60",,,,1,"3,4,8,10,26,27,33,34,36,41,44,47,50,51,52,61,62,63,73,76,78,80,82,83,90,91,93,94,98","8,12,13,16,17,18,20,21,22,25,27,39,46,48,51,53,55,57,68,72,75,78,80,89,92,98","4,5,14,17,18,26,29,30,35,38,39,45,46,48,51,52,55,56,70,74,75,76,78,79,86,87,88,89,93,97",93,"1,68,49,81,84,85,54,22,57","1,73,78,80,83,86","1,2",,,,"89,1,99,4,40,41,10,74,14,57",,,"3,4,5,9,12,18,19,21,29,34,38,41,43,46,49,57,60,62,65,69,70,73,85,89,90,93,97",,"3,5,8,9,10,12,13,19,21,26,34,41,43,49,58,59,61,63,64,71,73,77,78,83,87,94,96,97,99","3,5,6,7,11,15,18,19,22,27,36,37,40,42,43,51,55,57,60,63,65,66,68,71,73,75,79,80,92,93,99,100",88,,"1,10,57",1,,,,,,"8,9,11,14,21,24,27,32,33,38,40,44,45,46,47,53,54,56,59,68,69,71,72,76,79,80,81,84,86,89,92,97,98","6,10,15,18,19,21,22,24,26,33,35,37,43,46,52,54,64,67,68,70,71,72,73,74,75,78,79,80,81,84,88,90,93,94,95",,,"33,65,56,4,37,98,71,41,12,45,79,48,19,54,23,24,26,91","7,9,19,20,21,25,27,29,34,35,36,40,42,45,47,50,51,52,54,64,67,68,70,72,74,77,81,83,85,88,89,91,93,94,95,96,99","5,17,29,30,32,33,38,39,40,41,55,64,66,73,75,79,81,84,86,87,90,92,98,99","3,5,6,8,9,11,13,15,18,19,20,22,23,25,38,40,48,49,51,52,53,60,62,63,64,75,79,82,84,86,87","3,4,7,10,11,16,22,24,26,31,39,45,47,48,49,50,51,54,55,58,60,61,62,63,69,70,71,72,76,83,87,88,89,92,93,94,99","1,68,41,10,14,26,63",,,"3,4,5,7,8,11,14,15,19,26,27,31,33,34,43,53,55,57,58,61,66,69,71,73,77,79,82,84,85,96",,,"3,5,6,8,11,14,17,19,22,25,32,40,41,45,48,50,53,54,57,60,61,62,73,74,76,80,83,84,85,86,87,93,94,96,99","6,12,16,19,22,25,26,30,41,42,45,51,53,56,63,66,68,69,73,74,76,81,84,85,88,91,92,97,99,100",,,"3,4,11,12,13,15,19,21,23,24,25,26,30,31,38,43,53,56,57,60,64,66,68,73,75,78,84,85,87,94,97,98,100","1,73,14,22,57,30","4,5,6,7,8,14,15,17,24,25,27,30,31,39,43,44,55,57,61,65,66,68,71,72,76,77,82,83,85,86,90,91,97","32,1,67,4,41,73,76,83,86,26",,"7,8,9,12,21,27,32,36,37,38,45,46,48,51,54,56,57,58,61,63,65,74,75,78,79,80,82,83,86,87,88,94,95,98","26,31","7,11,14,19,25,26,29,31,35,36,41,42,43,46,47,52,57,59,60,61,64,66,77,80,86,94,100",,"3,4,5,7,10,14,17,25,30,32,34,39,40,41,45,46,53,56,57,61,62,64,65,67,72,78,79,80,81,83,84,85,88,90,91,99",,"22,30",,"6,8,9,11,13,22,24,29,30,31,34,38,53,54,60,61,62,63,66,68,75,76,83,85,87,89,91,92,93,95","3,4,7,10,11,17,32,33,34,41,45,47,49,52,54,56,59,61,62,63,64,71,74,78,85,87,89,96,97,98,99,100",,"1,41,52,84,26,27",,"32,1,4,68,40,77,80,24,57,95","3,8,10,13,17,19,20,25,27,29,32,34,35,37,38,41,42,43,44,50,54,60,62,63,66,67,68,78,81,90,93,95,99",,"39,23","32,1,2,67,41,10,14,80,49,84,85,57,95",1,"3,8,9,11,20,23,27,32,40,41,43,45,60,66,67,70,81,90,99","3,4,8,12,17,24,27,29,30,40,43,47,50,52,59,60,63,68,69,70,75,77,88,93,94,98","4,9,11,12,16,21,23,25,28,31,32,33,37,39,41,45,46,52,56,59,62,63,65,66,72,78,89,96,98,99","7,14,15,16,17,18,20,21,23,24,25,28,29,40,43,44,47,51,57,66,68,72,77,79,81,82,84,87,89,93,95,96,99","25,58,93,49",1,,,"32,66,4,40,73,10,77,80,83,52,22,27,95","5,12,13,15,16,20,25,29,36,41,43,47,54,64,66,68,70,75,81,83,85,87,90,91"
t3,"32,66,99,70,39,76,14,46,80,83,21,22,55,56,85,60,94,63",,,"7,10,11,14,16,19,21,23,24,25,27,28,30,31,34,43,49,50,51,53,58,59,64,70,71,72,73,75,76,81,83,88,90,91,93,94,96,98,99",,,,,"68,69,7,73,10,63,83,21,22,89,60,29,95,31","3,7,8,14,22,30,33,34,37,38,40,41,45,46,49,50,53,60,61,63,64,69,75,83,85,87,88,93,100",,,,"33,2,5,73,76,81,22,26,27,29,31","6,9,10,11,14,18,25,30,37,44,47,48,51,56,58,64,71,72,74,75,78,79,81,82,83,90,94,95","89,2,67,68,70,10,14,80,83,54,57,26,93,31","3,14,21,22,29,32,37,39,40,41,42,44,45,51,54,55,56,61,62,63,68,76,77,82,91,93,94,99,100",,,,"7,13,16,23,24,37,38,40,41,45,46,51,55,62,64,65,66,68,71,74,78,79,90","2,66,67,70,39,40,14,81,84,86,23,57,58,30,95","32,2,99,4,58,41,10,76,14,49,83,56,26,28,30","32,2,66,68,99,6,73,10,80,49,83,21,22,54,25,58,27,57","81,1,95","5,6,7,10,14,18,19,23,25,27,30,31,32,36,38,40,46,48,50,55,56,67,70,71,76,77,83,88,91,92,93,94,97,100","3,5,8,11,19,23,24,25,28,29,30,33,37,42,47,49,50,52,57,58,59,66,68,69,75,85,88,89,93,97,98,99","8,11,18,19,22,23,26,27,29,39,41,46,50,51,52,57,59,74,75,77,82,83,88,91,95,99,100",,,,"5,17,21,25,27,30,38,49,51,53,56,58,60,63,64,66,68,70,71,72,73,76,78,81,83,86,96,100",,,"32,2,99,68,7,10,42,74,14,78,81,52,22,54,56,86,26,27",,"32,67,68,70,7,45,79,80,81,92,84,85,22,54,25,27,60,57","2,4,8,9,10,14,20,26,29,31,41,54,56,58,67,69,76,83,89,94,95",,,"16,17,18,19,20,27,28,32,34,40,47,49,50,56,59,60,61,62,63,65,67,68,69,76,78,81,87,89,92,97","3,16,17,23,28,32,33,39,41,48,50,51,56,57,66,70,72,73,76,78,80,81,83,84,89,96,99",,,,,,"2,3,4,22,23,25,26,41,42,49,55,57,63,66,73,83,93,94,95","32,2,66,99,8,40,41,45,14,83,23,56,25,58,27,57,31",,,"66,68,10,74,77,80,84,85,22,86,88,89,27,95","2,3,10,14,15,18,22,23,26,32,41,49,57,58,60,63,66,80,90,92","4,58,70,78,49,83,52,85,22,24,57,26,27,60","32,68,70,42,74,14,81,21,85,89,27,93","33,2,68,40,9,42,74,77,14,81,84,21,86,23,25,28","4,8,13,15,31,32,37,39,40,45,46,47,50,52,65,66,70,73,76,77,87,94,95,99",,,"89,68,70,39,41,10,81,21,22,23,56,86,90,94,63",,,"66,4,58,39,10,78,79,49,81,52,24,26,88,30,31","8,11,14,15,17,23,27,32,49,52,57,58,60,70,80,83,89,93,95",,,"99,70,41,74,76,45,14,46,80,83,22,95,89,58,27,29,62,63","12,15,16,19,20,21,26,31,32,40,42,43,48,50,51,54,55,59,60,63,64,69,71,72,76,77,78,79,80,86,88,89,91,93,95,99","10,20,22,23,26,28,29,32,41,42,46,49,52,54,58,60,63,64,67,70,73,74,80,88,99","8,11,12,14,16,17,18,22,25,27,30,31,33,35,39,40,42,44,52,54,56,57,59,60,62,63,64,65,74,75,77,78,79,84,85,89,92,93,97,98",,"2,3,10,14,22,23,25,26,31,42,49,52,60,64,66,67,73,81,85,89,93,99","32,1,68,74,49,84,85,95","96,99,68,70,40,73,10,76,45,15,83,21,90,93,95,63",,"6,70,73,43,49,21,22,23,24,54,26,27,63,31",,"40,26,99",,"2,67,99,39,73,74,14,17,81,52,56,25,26,88,57","8,21,22,24,25,26,27,30,31,42,55,57,67,68,80,83,84,86,94,95",,"7,8,10,18,19,20,24,25,40,43,44,47,48,51,55,56,61,63,64,70,72,73,78,81,87,88,89,93,99",,"3,9,10,22,25,27,28,36,37,38,46,47,54,62,63,66,70,71,73,76,81,86,89,97","2,4,7,18,21,22,23,24,26,30,49,56,57,58,73,80,83,84,88,96",,,"8,11,13,18,27,28,34,35,37,44,46,54,59,61,62,64,65,66,69,72,73,76,81,86,88,92,93,96,97,98,100","3,4,10,11,15,16,17,19,21,24,25,26,28,30,32,34,40,41,45,52,59,63,64,69,75,76,77,79,80,83,85,87,88,89,92,93,97,99,100","89,96,68,7,73,42,14,18,85,22,88,25,26,57","10,14,21,22,23,26,33,34,41,42,46,54,56,57,73,76,80,83,97","2,68,73,10,74,14,49,83,94,22,86,24,57,26,92,30","64,100,8,73,10,76,80,83,52,22,54,26,27,63","1,2,74,54","4,6,9,14,15,19,21,23,26,29,31,32,38,41,48,49,55,58,62,70,72,73,75,77,82,85,89,95,97,98,100",,,"1,54,56,25,93,57","32,8,10,49,95,55,56,89,26,27,93,30,63"
t4,"40,41,2,3",,,"33,66,67,45,80,52,22,56,57,60",,,,,"97,2,67,4,76,49,56","2,39,78,81,21,24,89",,,,"66,40,80,25,93,57","89,4,68,70,7,41,80,17,57,27,92,93,31","4,40,73,11,22,55,56,95","89,2,4,58,69,8,15,80,49,18,81,20,24,57,26,27,30,95",,,,"89,96,2,4,100,70,49,83,52,84,54,57,26,27,28","89,49,56,25,88,60","73,77,52,85,60,93","67,8,11,81,95,63","4,7,10,11,15,16,30,33,41,43,46,53,55,60,63,68,74,76,77,80,91,94,98","2,99,8,79,80,86,28","32,2,74,18,20,21,22,54,56,84,26,62,31","32,66,4,68,69,40,73,10,42,14,80,17,93,56,89,60,61",,,,"67,3,8,46,79,80,54,90,93",,,"96,40,76,80,20,84,55,24,95,63",,"42,76,14,55","32,70,74,17,49,84,85,86,30",,,"99,4,58,70,100,8,42,14,22,86,26,95,31","64,68,7,40,88,10,14,49,52,85,22,24,94,26,27,93,30",,,,,,"64,99,10,15,17,85,88,58,60,31","4,42,85,61,63",,,"2,67,99,70,40,46,14,49,81,57,63,31","8,56,4,55","67,68,10,74,14,80,56,89","99,58,73,10,46,26","32,8,46,20,95","49,84,85,21,86,88,25",,,"32,42,76,25,93,30",,,"89,95,23","67,40,10,54,55,24,61",,,"32,17,2,49","2,3,66,74,81,18,90","40,45,78,81,18,84,56,89","2,99,45,49,81,20,24,95",,"4,68,41,76,18,84,55,29","4,11,14,19,21,25,33,34,37,46,50,52,54,55,56,57,63,69,79,87,88,89,93,94,100","32,67,4,85,22,54,56,27,30",,"74,77,55,89,93,95",,"32,68,73,77,83,84,85,57,27",,"32,4,41,58,27","2,70,40,73,77,14,18,28",,"96,2,6,54,23,22,57,90,95",,"67,99,41,14,49,55,56,58,92,93,31","100,6,14,52,89",,,"99,4,68,90,7,9,42,20,23,24,58,63","2,9,14,22,23,27,29,42,43,57,60,66,68,70,73,74,78,84,86,95","4,76,83,84,21,54,29,95,63","32,89,67,45,78,85,25,95","64,67,100,40,76,77,80,81,84,85,27","32,97,4,41,85,55,56,30","11,14,16,18,19,21,26,27,29,32,34,36,37,40,41,43,53,55,56,59,61,64,66,70,71,72,75,79,80,84,89,97,98","99,68,8,10,74,45,81,83,52,54,24,25,27,60,93,57",,,"2,3,5,8,18,19,20,21,23,28,34,35,37,41,43,44,45,46,48,49,50,51,55,58,59,64,67,71,75,76,78,81,84,88,94","97,2,67,4,99,73,74,80,22,23,86,88,31"
t5,"78,93,54",,,85,,,,,"58,93","52,84,54,55,25",,,,"83,60","2,99,40,73,49,22,54,26,63",,"73,10,74,84,88,25",,,,"32,69,73,10,76,77,80,17,22,25","54,74,6,55",54,,"32,97,99,90,70,73,42,14,22,86,57,26,27,28,31",,"45,95","67,70,76,81,21,54,86,25,58,94",,,,"2,39,55,88,95",,,28,,"2,86",52,,,"74,77,52,84,54,88","54,4,6",,,,,,"74,52,70",29,,,"97,58,93","73,28","2,76,63,31","66,67,95",90,"24,58,6,55",,,"83,52,95",,,,,,,"8,93,55",8,,"90,100,55",,"24,28,15","64,2,3,99,41,43,22,24,58,27,60","8,89,55",,,,"1,4,10,14,46,80,17,52,60,63",,70,66,,"32,49,74",,"2,60,74,30",69,,,"83,45,29,70","8,94,56,46","15,49,86,93,30","81,74",95,49,"4,68,8,73,10,42,60,83,20,85,22,57,28,63","2,42,84,63",,,"33,42,74,24,89,90","40,60,14"
t6,,,,,,,,,"25,54",95,,,,,"32,66,67",,"52,6",,,,"58,85,30,31",31,,,"40,20,85,56,89",,,49,,,,"6,23",,,,,74,24,,,"24,2,55","25,2,55",,,,,,,,,,25,,,"57,54",,"2,100,54",,,,,,,,,,"88,54",39,,"69,7",,,"40,83,67",49,,,,"9,11,19,20,23,25,31,35,36,39,42,43,48,51,53,55,56,64,65,66,67,69,70,71,72,86,92,93,95,97,98",,,,,31,,,,,,"17,21,30",,"17,10,74",2,,"2,31","99,76,15,52,88,90,31",18,,,"96,100,7",57
t7,,,,,,,,,,,,,,,"8,52",,,,,,"81,93",,,,,,,,,,,,,,,,,,,,93,58,,,,,,,,,,,,,"41,83,76,31",,"74,69",,,,,,,,,,,,,,,,30,,,,,"34,100,8,45,15,49,81,54,90",,,,,,,,,,,15,,,55,,,"23,7",20,,,,"76,61"
t8,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,"7,74,21,24,89,58",,,,,,,,,,,,,,"49,28",,,96,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,"96,2",,,,,,,,,,,,,,58,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
