Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"9,14,15,24,31,32,33,41,42,44,47,50,52,60,66,70,73,76,78,79,89,93,97,100",,21,"10,26",79,88,"96,90","32,88,23","1,92","1,4,70,73,80,22",,,,"66,99",,,,,1,"18,90",15,"1,67,68,99,40,41,14,89","8,1,88","1,100","81,93","99,4,84,57,27","68,70,41,10,80,57,26",55,1,17,"49,74",8,1,,,,1,,"8,1",70,57,"18,15",34,,"1,42,21",,,,"89,1,58,31",1,1,"24,1,26,32",,"89,55","1,49","1,68","64,99,10,27,60,63",,,"1,99,14",,,"99,1,27",57,,"1,26,14","1,22,57","1,99,83,27,63",100,"26,27",1,,"4,41,10,57,27",31,1,68,,"1,41",,,"89,25,58,93",,"57,30",24,32,10,,1,"81,57",1,1,9,"2,58,95",33,"26,93",1,1,,"1,26,83",24
t2,"2,99,58,68,69,8,10,74,81,83,84,21,22,57,26,27,29",,1,"1,66,70,73,76,84,57,27",,23,1,"1,68,6,52,22","5,13,14,17,22,27,31,39,47,50,53,57,60,61,62,63,66,69,71,75,78,83,84,86,88,91,95","5,8,15,17,20,24,26,27,30,32,33,37,38,40,46,47,50,53,56,57,62,68,71,75,78,82,83,84,86,90,95,98",,,,"1,8,83,26,27,60,63",,,,,"5,8,10,13,18,20,30,31,32,36,37,40,51,52,54,55,61,71,76,82,90,100",1,,"4,8,10,12,16,20,24,26,27,29,34,44,45,46,47,48,51,53,57,58,60,62,66,70,71,73,75,77,78,80,83,87,93","9,12,14,16,20,24,26,27,32,33,38,39,40,48,53,55,60,61,63,64,66,68,73,75,78,79,81,82,89,90,91,94,99","4,5,10,11,12,15,17,19,22,25,27,28,29,33,38,40,42,43,45,47,49,50,51,54,59,63,66,68,69,73,76,79,81,82,83,85,90,97","2,58","1,67,68,41,10,73,76,14,83,52,85,22,89,61","1,67,4,99,40,73,76,46,78,84,22,86,89","1,54","5,6,7,8,9,10,15,18,19,28,35,44,46,51,53,62,65,67,77,79,82,85,86,87,88,90,96,100",1,"1,26,58,55",1,"3,14,15,20,25,29,35,38,44,45,54,60,61,63,65,69,70,71,79,80,81,85,87,92",,,,"6,8,16,17,21,24,25,28,29,45,47,48,52,54,57,59,62,63,66,68,72,77,80,81,83,92,93,96,97",,"9,15,21,23,26,27,28,30,31,32,35,43,46,47,49,52,55,60,61,64,65,66,68,75,76,80,85,89,91,98,100",26,"68,73,56,27,31",29,,,"3,6,7,11,15,19,24,26,29,32,35,37,49,50,51,52,56,62,75,84,87,89,90,94,97,100",,,,"3,4,5,6,8,9,10,18,19,26,29,34,35,37,46,47,54,59,65,66,68,74,76,81,88,90,92,93,97","9,11,14,16,17,18,19,21,28,32,33,36,39,42,47,51,55,58,72,73,74,77,78,82,91,97,100","3,9,12,13,16,19,21,22,24,29,30,31,32,35,41,56,62,69,71,76,77,81,84,86,87,89,95","3,6,9,10,13,14,22,23,28,36,40,48,50,54,55,56,57,61,62,65,66,68,72,74,77,79,80,84,85,89,90,92,94,95,96,97,100",,"81,49,74","7,13,15,22,24,27,30,31,44,48,50,51,53,54,58,60,63,68,76,80,86,88,89,93,99,100","6,7,9,10,11,18,23,24,28,32,33,35,38,41,43,46,49,51,57,58,59,61,62,63,65,66,67,70,74,78,83,84,86,87,96,99,100","1,67,4,68,73,14,83,22,56,26",,,"10,13,22,23,26,27,28,29,30,34,37,38,39,42,43,45,47,53,57,59,62,64,71,72,73,76,78,83,91,97,100",,,"7,8,9,10,13,14,15,17,22,24,26,28,34,37,38,39,42,50,53,54,55,56,57,60,65,67,68,71,73,82,83,93,95,97","67,41,73,22,56,27,63",,"4,10,13,18,22,23,24,28,32,33,36,37,40,45,48,49,55,56,57,60,64,68,70,78,82,83,86,89,92,94,95,96,99,100","8,10,14,20,26,32,35,36,39,41,42,44,50,61,64,68,70,71,74,77,80,82,86,89,92,94,99,100","6,7,9,10,14,26,30,37,38,40,41,49,50,52,57,59,66,71,73,80,82,84,85,88,94,95,98,100",,"1,67,99,41,73,14,85,56,89,63","4,5,12,24,25,28,31,37,38,39,49,51,52,55,63,64,67,73,75,83,84,89,90,93",,"1,68,14,80,22,89,26,60,31",,"4,5,10,14,15,17,21,22,24,25,29,30,34,38,40,41,42,44,48,49,50,52,53,55,63,65,66,68,69,77,80,81,83,85,93,100","32,4,10,11,80,83,26",,"3,10,12,14,23,26,27,30,34,35,36,42,48,52,55,58,59,61,63,68,76,79,83,85,86,88,89,91,92,98",,,"1,2,49,22,54,26",,"68,41,76,17,60",52,52,"26,4,68",,"4,5,9,15,22,25,28,30,31,35,36,39,44,55,56,61,65,71,73,74,79,85,90,94","64,1,73,10,49,83,22,56,27,60,93,95","3,5,8,10,11,14,16,18,22,28,47,48,53,54,57,58,63,69,76,79,81,83,84,87,88,89,97,98,99,100","5,7,10,16,21,22,23,28,30,31,36,37,38,39,40,41,44,53,57,59,60,67,68,69,70,72,76,77,80,82,84,87,90,93,94",1,"81,1,25,49",1,"2,66,68,73,52,89","6,8,11,17,18,21,25,38,40,42,47,48,50,52,53,57,65,67,75,80,89,91,94,99","3,10,13,16,19,26,27,29,33,40,51,53,55,60,63,66,67,69,70,72,75,76,87,89,93,99",,"8,10,11,14,18,20,27,30,31,32,39,40,51,52,55,57,59,62,63,65,66,68,69,70,71,72,76,77,80,85,89,90,91,92,93,94,96","84,62"
t3,"64,4,45,80,49,85,54,25,95,63",,"11,17,18,20,22,24,27,28,30,31,34,36,37,40,41,42,43,46,50,54,56,58,60,61,64,66,76,78,90,93,99","3,11,12,14,16,22,23,24,28,31,34,36,38,42,46,50,53,54,56,60,63,65,67,68,71,74,75,77,79,80,82,83,86,88,89,90,91,92,94,96,98,99",,,"5,6,9,18,22,23,27,28,31,33,36,38,41,44,49,53,55,57,59,61,64,71,72,80,84,85,87,91,97,99","3,9,10,12,16,24,26,27,28,31,37,41,43,45,46,53,56,58,60,62,63,64,67,69,76,78,79,83,84,85,87,89,94,99","32,67,4,68,99,41,10,79,49,54,25","96,67,99,39,41,76,18,61,52,21,63,85,88,60,29,31",,,,"6,7,12,13,15,17,20,23,29,30,32,33,38,40,43,45,46,48,49,50,52,53,57,59,62,67,68,70,73,74,75,80,81,84,89,91",,,,,"96,68,69,41,73,79,22,86,25,26,57","3,4,5,14,17,22,27,29,31,46,52,56,60,62,71,75,76,78,79,85,87,88,94,97,98,99",,"32,100,42,15,52,95,54,86,56,25,61,30,31","2,4,41,10,11,42,76,80,49,18,83,52,85,22,54,25,58,57","32,96,99,70,41,46,18,52,21,86,95,57,26,93,30,31","89,49,54","7,11,15,17,18,23,29,30,31,32,34,39,40,43,47,49,54,56,60,63,66,70,77,78,79,86,87,94,96,97,98","3,8,13,14,15,21,24,25,30,31,32,36,39,49,51,55,60,61,63,66,69,72,74,75,79,81,87,94,97,100","3,6,9,10,16,18,19,22,25,26,40,43,51,57,61,67,71,74,75,76,77,82,83,86,87,88,91,93,94,95,98,99,100","4,42,76,80,20,55,23,24,57,27,92,31","5,7,12,14,18,20,22,28,29,31,32,34,35,36,37,38,39,40,42,43,48,49,53,54,58,59,64,68,72,78,79,83,90,92,96,100","4,10,12,16,19,20,22,23,25,28,29,35,36,38,45,47,52,53,57,60,63,66,67,69,70,76,80,81,82,84,85,87,89,93,94,95,97,99","4,5,7,10,14,15,17,21,22,23,25,26,29,30,33,34,38,40,41,42,48,49,50,53,55,58,61,63,69,76,79,89,90,92,93,95,97","97,99,5,10,42,83,52,21,84,55,89,26,27",,,,"2,3,9,14,22,26,42,55,60,61,64,73,76,84,85,88,89,95,100",,"2,3,4,10,14,22,24,41,42,56,57,63,67,70,73,74,81,83,84,92,99","32,4,68,41,52,84,27,95","32,67,4,99,10,74,80,49,22,26,63",1,,,"96,2,68,10,81,22,54,88,27,95,31",,,,"32,2,67,41,42,11,43,79,80,52,86,23,57,95,63","66,68,69,8,45,49,20,52,22,85,57,26,27,93,94","67,68,40,42,45,78,15,49,52,54,25,26,93,57","2,67,69,70,7,8,41,73,76,49,21,27,60,93",,"2,58,25,26,93,95","2,4,8,10,11,14,26,32,41,42,56,57,67,70,73,74,81,83,90,96","69,90,8,42,76,20,52,54,89,26,27,31","8,11,17,19,20,21,23,24,25,32,33,36,40,41,43,45,50,53,55,58,59,62,65,66,69,70,74,76,77,80,81,85,88,89,93,95",,,"32,67,4,68,69,70,40,80,17,18,52,84,85,56,89",,,"32,66,4,100,70,41,11,76,46,49,18,20,21,52,23,25,29,31","32,1,97,99,68,40,78,26,30",,"41,42,73,74,46,81,93,85,88,27,63,31","2,66,4,69,40,73,88,76,52,85,23,56,90,27,60,31","2,22,23,24,32,33,42,54,55,58,60,69,70,74,76,81,89,90,96",,"3,7,15,21,22,30,31,32,33,34,35,44,49,50,52,58,62,64,65,68,77,78,79,81,83,84,86,87,88,90,91,93,94,97","57,2,99,85",,"5,9,16,24,25,29,33,34,35,36,40,45,48,49,55,56,63,66,70,74,76,81,83,84,88,91,92,95,97,99,100",,"32,89,2,67,58,70,8,73,11,20,84,54,57,26,27,60,94,95","1,67,99,70,73,74,77,52,84,22,85,86,89,27,31",,"4,5,9,15,18,20,21,22,24,29,32,49,54,56,57,66,67,70,73,74,81,84,93,97,99",,,"3,8,9,10,14,23,24,27,28,32,35,36,37,39,41,47,55,59,61,73,74,83,85,86,87,91,95,97,99",,"73,1,14,70",,1,"32,1,99,73,14,46,83,52,85,56,27",,"32,33,89,68,7,42,14,84,21,54,57,26,27,95","2,3,4,5,6,8,9,11,12,14,17,18,20,21,25,26,30,31,32,33,34,35,47,51,52,54,58,61,62,63,66,67,68,69,70,74,76,82,84,85,87,90,96,97,99","32,64,2,67,68,6,41,80,49,24,25,26,27,60,30","32,96,99,8,73,11,15,17,83,26,27,63","3,8,10,26,28,33,42,47,50,57,58,61,69,71,77,85,86,87,97","7,8,15,19,24,27,28,31,33,35,39,44,52,54,55,57,62,63,65,67,68,69,70,72,79,83,89,92","12,13,15,23,27,29,32,34,36,39,42,43,45,46,47,48,57,60,74,76,82,93,95,96,100","67,4,10,46,14,80,49,83,24,56","68,39,88,41,10,73,45,49,81,83,20,22,23,24,26,27,61","2,4,68,41,42,73,14,80,49,81,52,95,22,54,57,94,31",,"2,67,4,100,9,42,17,81,22,54,24,86,56,95","1,26"
t4,"86,55",,"2,68,100,10,14,80,49,81,83,52,86,55,25,26,29,94,57","32,2,100,7,8,9,40,45,15,49,20,21,93,55,62,29,30",,,"32,2,67,68,10,14,78,79,83,26,60","2,66,4,5,70,100,42,74,49,81,21,57,30","2,70,8,73,74,81,52,85,55,56,89,93","42,3,14,23",,,,"96,4,41,10,11,21,54,24,90,95",,,,,"99,4,14,80,27,63","32,67,68,6,8,73,10,15,80,21,23,24,57,26,30,63",,"76,69,84","67,70,74,15,84,86,56,95,31","64,3,74,77,14,84,56,60","1,57,26,31,95","33,5,81,55,88,93","33,2,42,45,17,83,52,85,54,58,93,95","2,4,8,14,17,23,27,30,41,42,56,64,68,69,70,73,81,84,89,92","64,2,68,41,73,45,52,21,84,56,26,60,63","66,99,69,70,8,10,74,80,21,85,55,24,26,27,60,93","32,68,8,41,42,14,54,24,27","3,9,18,27,28,45,54,56,57,60,66,67,68,73,78,83,86,94,96","32,40,49,22,24,57,94,95",,,,"32,99,4,40,41,10,74,49,20,23,27",,"86,20,93,78","1,67,99,8,73,14,46,80,81,85,22,24,57,93","1,40,81,52,86,58,95","6,9,10,12,13,22,23,26,32,33,34,39,44,45,50,52,59,61,62,64,65,71,74,75,81,86,88,92,95,98",,,"67,8,41,74,76,14,23,86,55,57,58,63",,,,"14,15,78,94,21,22,85,24,25,56,27,61,30","99,4,70,41,10,83,23,89,63,95,31","2,66,4,99,10,74,80,85,55,58,27,61","78,15,81,88,31",,"1,99,4,70,40,52",84,"2,4,14,80,81,21,22,88,25,94,95","2,3,100,42,78,49,18,52,54,86,30",,,"8,74,11,49,86,24,63",,,"40,84,85,86,90","5,8,9,10,17,18,25,28,29,34,35,39,43,45,46,48,49,51,52,54,55,70,71,72,75,76,77,79,83,84,85,86,88,92",,"8,2,52,84","84,93","8,15,18,20,93,25,29,31",,"8,10,11,42,43,74,76,20,54,24,25,29,57","32,41,27",,"2,79,17,54,58,93,62",,"99,76,61,31","6,7,14,16,17,23,24,25,29,34,36,38,40,41,45,47,48,49,51,56,57,60,62,64,71,81,82,96,97",,"2,40,25,90,95,31",,,"66,67,4,68,100,31,80,84,21,88,60,63",,"3,10,20,21,22,26,33,40,45,48,64,66,75,79,86,88,89,90,92,96,98,99,100",,"4,10,15,24,26,28,29,31,33,34,41,43,45,47,48,54,60,71,76,77,78,79,86,87,88,89,91,95,98","3,11,16,17,20,25,28,36,43,45,51,54,57,60,63,69,71,75,76,77,80,81,89,90,93,95,96,97",,"64,2,67,70,8,40,41,80,83,52,24,60,93","40,42,15,79,80,55,86,23,24","4,77,78,17,52,85,55,56,62","97,4,14,56,88","32,67,4,68,70,99,76,14,15,49,18,83,21,55,60,29,63","32,66,99,100,9,10,41,42,14,80,84,85,22,26,30","2,7,10,14,21,22,26,31,41,54,56,67,70,73,80,81,83,84,90","1,99,81,54,86,57,58,27,60","32,2,4,70,74,77,14,84,86,95,56,62,63,30,31","74,46,15,83,20,84,85,56,25",,"41,49,84,21,25,29","5,12,16,23,27,30,31,48,49,51,52,53,54,55,57,58,59,64,67,68,73,75,81,85,86,89,90,91,95"
t5,,,"4,73,74,84,89,63","81,17,18,58",,,"66,73,74,76,77,46,56,89","20,29,14","26,58,23",94,,,,"25,93,78",,,,,"83,60","66,70,40,41,42,11,84,95",,,93,89,"4,9,10,14,18,19,20,21,22,27,33,39,40,41,44,56,59,60,61,63,65,66,67,68,70,72,73,76,80,85,87,88,90,99,100",2,18,"32,66,45,46,15,78,49,21,29","99,70,74,14,83,54,22,93","89,2,4,73,15,81,52,84,95,23,56,25,63,62,57","2,100,73,15,83,21","64,2,99,85,31","2,67,8,73,56,58",,,,"56,86,70,31",,58,"2,6,10,12,15,19,21,23,25,35,37,42,43,49,53,54,58,60,61,63,64,65,66,86,87,89,91,98","6,9,11,14,15,16,24,25,34,42,43,45,46,48,51,53,64,65,70,78,79,84,85,88,97,98","89,4,68,70,8,40,41,76,80,84,85,54,24,57,93",,,"73,99,61,78",,,,"99,83","67,81,54,88,25,30","70,83,14,63",29,,"12,14,15,18,20,22,23,24,31,36,44,45,46,59,62,67,68,73,84,85,86,94",,"40,60,93,55",,,,"2,55,54,31",,,96,"2,66,42,74,21,23,93,95",,,"24,54",,,"100,39","68,10,14,80,56,26,30",,,,74,"2,90,42,78,54,88,58,61,30,63",,96,,,"69,70,45,52,57",,"2,67,4,6,7,42,15,49,52,54,27,95,31",,"66,100,40,73,42,74,14,49,83,84,21,22,55,57,27,93,62","2,67,74,49,18,22,55,30,31",,"10,99,62","100,28",,"66,6","73,74,45,81,52,54,27,30","56,60,94","3,4,68,99,49,85,25","15,22,25,31,32,37,40,42,48,53,64,69,70,75,76,77,78,82,92","97,85,55","18,58,90",,74,"32,96,2,4,70,8,41,10,46,60,80,22,56,25,88,28,93"
t6,,,85,,,,"8,54",90,,,,,,2,,,,,"17,66","81,93,45,54",,,,,"96,7,42,86,23,94,92,30",74,,52,"89,25,30,95",61,30,74,"68,93,39",,,,,,,"3,45,83,55,88,31","100,5,18,83,93,21,29","2,99,73,14,78,55,56,27,63",,,,,,,60,2,60,,,"32,41,10,42,76,80,21,57,27,29",,,,,,25,,,,89,,,"25,95,62,55",,,,"70,11,77,22",,,,,"21,95,15",,,,,40,,"74,93,29,55",,"99,68,70,18,56,94,58,30","42,58",,,,,,"41,84,22,89,93,25,95",,"58,11,52,86","100,45,18,20,21,85,29",28,,,,"40,74,14"
t7,,,,,,,"25,93,95,39",,,,,,,,,,,,,"89,25,2,55",,,,,,,,,,,,,"11,76",,,,,,,"74,28,30","20,69,30","49,83,28",,,,,,,,,,,,"56,64,30,63",,,,,,,,,,,,,,,,,40,,,,,"3,93",,,,,,,25,,"80,25,67","29,15",,,,,,"56,2,78",,,84,,,,,
t8,,,,,,,58,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,17,90,"17,30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
