Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"4,7,9,18,19,27,30,32,44,46,48,53,54,60,63,66,69,70,71,72,73,77,86,87,88,90,93,94,95,96","89,54","1,21","1,26,27,86",,1,"96,90",39,92,"1,27",,,,"1,66,99,83,22,60","1,21",,,,1,1,45,"67,40,41,89,26,27",88,1,"58,54","32,1,68,10,80,84,85,95","99,4,70,41,10,80,56,63",,,"17,83",,"8,26,52,85",,,,,,,1,22,"73,57,68",45,"1,34",,,68,,,"89,58",,,84,,"25,93",49,"57,27","41,26,22",,,"83,14",1,1,"1,68,57",,1,8,"57,27","1,70,73,46,80,83,22",,40,,,,31,1,"1,68,57",1,,5,68,"89,49,58",,"57,14","32,1,85","26,83","1,4,76",,"8,1,6","54,57,22",,,9,"58,54,95",33,"25,93",,63,1,"57,26,22",1
t2,"99,68,6,8,41,10,42,14,17,49,83,85,25,26,92,57","81,49,74,22","24,26,28,37,40,42,45,51,52,55,57,61,64,75,87,88,91,96,97","10,14,16,17,20,28,32,36,37,42,49,51,52,56,58,63,70,73,74,75,77,80,81,85,89,92,96,99",,"13,15,24,26,27,28,36,37,47,49,52,56,61,63,65,74,83,90,94",,1,,"4,5,6,7,8,11,15,18,20,26,28,30,35,37,38,40,54,55,60,63,65,66,67,73,76,78,80,84,88,90,93,99,100",,,,"10,15,19,21,23,26,27,28,35,39,45,46,52,54,62,63,67,70,74,75,85,86,87,89,91,94,98","6,14,16,18,19,20,30,32,34,35,36,39,41,42,46,51,53,57,60,62,66,70,73,74,77,81,89,96",,,,"3,14,18,21,22,23,28,30,31,33,39,47,49,57,61,67,68,70,71,75,81,83,86,90,93,94,98,99","5,6,7,12,14,15,21,23,26,27,30,32,33,41,43,46,50,51,55,56,66,67,70,73,83,90,91,92,93,97",42,"2,66,4,99,70,73,10,77,78,80,49,84,57","8,6","5,6,18,19,23,27,30,31,33,35,36,38,43,48,54,55,62,63,67,71,86,87,88,91,93,95,97,100","81,1,93,49","4,5,8,9,14,15,16,17,18,20,22,23,27,29,30,35,50,51,52,54,56,57,59,63,65,67,70,71,74,76,79,83,91,92,93,94","1,68,73,76,22,86",,,"1,99,85,57",,"1,66,68,70,40,22,57,95",,,,,,,"7,10,11,14,17,18,21,24,25,29,30,31,45,46,49,54,55,57,58,61,69,71,78,79,84,93,94,95,96,97","99,67,41,14,57","1,67,4,10,14,46,80,83,22,56,26,27,31",,"6,7,11,15,16,18,19,20,22,29,30,31,33,37,41,42,44,53,54,55,59,61,62,66,70,74,75,78,87,92,93",,,"32,1,4,11,26,27,63",,,"1,2,22,57",,,24,,"81,2,95","2,58,31","99,68,70,73,10,76,22,26,63","1,99,68,70,40,84,85,89,27,30,95",,,"66,99,68,85,57,27","6,9,10,18,20,36,37,47,51,57,59,63,64,65,66,72,74,75,85,88,89,90,91,92,93","3,4,13,14,15,16,17,19,22,27,28,30,32,40,48,49,56,63,69,73,74,75,77,87,99,100","5,6,10,12,14,17,20,21,22,23,25,26,29,30,31,38,41,46,47,53,55,59,60,62,64,65,69,73,75,77,79,82,91,92,93,96,97,98,99",,"4,5,6,7,11,14,15,18,19,20,21,28,31,34,39,40,42,43,47,52,59,60,63,64,67,68,71,76,78,79,80,84,85,86,89,94,95,97",32,"73,1,68,89","5,8,9,10,11,14,15,19,21,23,26,27,29,35,36,43,47,49,51,54,57,64,66,74,78,82,84,85,86,90,91,93,96,97,99",,"1,26",,,,,"3,8,9,23,27,36,43,44,45,52,55,59,63,64,66,67,69,70,73,80,82,91,94,95,99,100","3,4,6,9,12,13,19,22,26,27,29,31,32,34,37,41,43,44,46,47,53,54,61,63,64,66,67,70,71,73,81,82,87,90,97,100","6,9,10,19,21,32,35,37,42,43,68,70,71,81,82,83,84,86,89,90,91,97,98",,1,"4,10,76,83,56,63","74,54,22,26,93,31",,"1,99,76,22,26,61,63","3,8,12,15,16,17,20,21,22,26,28,30,39,47,50,52,57,58,59,63,67,68,69,75,77,79,82,83,88,94,97,98","89,1,66,14,80,57,60","6,11,12,15,16,24,27,28,32,33,36,37,41,42,46,48,53,58,59,62,68,70,72,81,82,88,89,90,91,92,93",,"4,11,16,23,25,35,36,43,44,45,48,50,56,59,64,66,71,73,74,77,89,92,93,98","64,99,73,10,14,55,56,25,93,95",,,,"89,1,25",,"81,58",,99,"3,9,12,13,14,18,19,28,30,35,36,39,43,45,46,49,56,61,63,64,66,68,71,77,83,86,89,93,94,95,99","1,68,40,41,10,52,56,89,27,31","5,7,10,11,13,17,21,22,23,25,32,35,46,47,48,49,52,54,57,62,64,65,67,72,76,81,84,85,86,88,92,93,94"
t3,"67,39,40,11,15,80,22,89,58","68,40,41,14,55,57,93,31","32,99,73,10,74,14,80,85,22,95,56,89,27,60,62,31","2,68,15,83,21,22,54,24,25,55,60,29,57",,"89,2,66,67,68,100,14,22,57,62",,"5,6,9,12,15,16,17,19,21,22,29,31,36,40,48,52,57,60,62,64,65,68,71,73,77,78,84,88,91,97,100",,"32,97,68,70,42,14,81,83,22,23,24,57,86,29,95",,,,"32,97,2,4,68,77,80,49,84,55,24,57,88,95","64,2,67,58,68,90,7,99,10,76,83,52,22,54,26,27,93",,,,"4,8,10,15,17,26,27,32,41,46,55,56,58,60,66,73,80,89,95","96,2,99,8,10,45,77,80,17,52,85,22,57,58,94,63","1,29","32,1,68,83,52,85,54,63,31",32,"2,68,8,74,79,81,83,57,58,94","2,6,7,10,15,17,19,26,29,40,45,47,50,51,55,59,64,67,70,76,77,80,85,89,95","89,2,66,99,41,81,86,88,25,58,61","3,8,9,11,13,14,19,23,26,28,29,31,37,40,46,52,57,59,65,66,67,71,79,83,85,87,90,91,94,96",,,"5,6,10,13,16,18,24,25,26,27,33,34,35,40,42,46,47,48,50,53,56,58,59,63,65,67,68,72,73,78,80,84,88,89,93,97",,"4,5,10,11,12,14,18,20,21,24,27,28,33,35,36,38,41,44,46,48,50,55,60,63,64,67,69,71,73,76,80,81,83,84,90,94,99",,,,,,,"2,3,67,68,41,42,15,80,81,83,89,26","1,73,10,78,83,56,27,60,30","7,11,17,20,23,24,30,32,35,40,47,48,49,52,53,54,61,63,65,66,74,77,82,84,85,86,95,97,100",,"2,67,68,90,99,73,10,14,21,88,57,26,27,28,95",,,"3,5,6,9,10,12,22,33,34,41,42,47,53,58,61,67,70,72,73,77,79,80,85,89,99,100",,,"7,8,10,12,14,17,18,26,27,30,32,35,37,38,39,42,47,50,53,54,56,63,66,70,71,73,74,76,78,79,81,82,83,87,90,96,97,99",,,,,"58,74",25,"32,1,4,41,14,46,83,52,89","4,5,6,10,11,14,15,18,20,21,24,35,36,42,45,46,49,52,54,56,58,59,62,63,67,72,74,76,80,81,87,88,93,94,96",,,"32,1,67,73,10,11,76,22,89,26,61,63","97,2,67,68,99,70,81,22,23,26,27","89,68,41,10,42,81,83,84,85,55,24,57,26,60,31","66,67,4,70,8,42,74,15,49,83,85,54,90,27,28,95",,"32,8,41,10,73,46,49,83,55,22,54,24,25,26,27,29,57","1,26,85","10,11,15,18,20,21,22,25,26,28,31,37,40,41,43,47,49,62,63,65,66,69,71,76,79,83,84,85,88,92,94","32,89,2,67,40,41,42,76,77,56,25,60,95,63",,"3,5,8,9,11,12,17,20,27,31,32,41,51,52,57,58,63,66,67,75,77,80,81,87,88,92,93,94,97,99",,,,,"4,68,10,14,83,21,22,54,56,57,26,85,93","89,2,99,10,74,49,84,85,56,25,88,92,93","2,8,11,14,18,20,24,26,31,45,46,57,63,67,73,85,94,96,99",,"4,7,24,28,29,31,33,35,36,37,41,43,47,49,54,55,57,58,64,66,71,76,78,81,85,89,92,93,96,98","1,66,97,73,17,85,86,57,27,30,31","1,2,99,40,41,10,80,84,85,55,25,27,95,57",,"4,7,10,13,24,27,28,32,34,37,40,41,42,43,45,46,48,49,50,52,56,60,66,68,70,71,75,77,80,86,87,88,89,94","64,66,99,70,41,10,42,73,76,14,80,23,56,25,27,61,95","3,6,8,10,16,18,19,22,24,28,30,31,32,33,35,39,45,46,49,50,53,54,55,59,63,67,71,72,74,78,82,86,87,95,100","2,73,74,45,14,49,18,63,20,21,52,84,85,25,26,29,95,57",,"2,58,68,41,54,57,26,27,95","1,2,4,68,76,80,83,26,27",,,,"3,16,19,20,22,23,26,29,30,31,32,34,35,36,37,40,47,49,52,55,57,60,70,71,72,73,75,76,77,81,82,83,91,94,97,100",,49,,"57,26","33,2,67,97,8,41,42,74,80,17,81,22,55,25,26,27,60,57","3,6,7,9,23,24,32,34,38,49,51,59,60,61,63,64,65,67,70,72,73,77,82,83,86,88,92,93,95,98","96,2,4,68,70,90,74,55,24,89,26,27,95,31"
t4,"56,81,2","32,1,66,67,99,70,73,76,78,56,27,95","2,67,68,49,54","64,66,67,41,93,62,31",,"99,70,8,41,40,73,76,55,93",,"32,67,70,10,42,76,14,26,30,63",,"89,52,85,56,25,58,61,94,31",,,,"100,41,73,76,56,31","4,80,17,49,84,85,24,56,63",,,,"42,74,76,77,52,85","39,40,42,49,81,88","7,8,9,13,15,16,18,22,23,24,31,33,37,38,50,51,52,54,58,61,64,68,75,77,78,79,82,86,90","7,9,16,24,29,30,35,36,39,42,43,50,51,56,59,60,71,74,81,82,86,95,96,98","1,26,52","32,99,41,10,11,42,14,46,80,17,22,56,25,26","32,66,68,41,73,74,52,84,22,88,57,90,27,31",49,"7,77,20,84,24,60,61,30",,,"32,2,4,8,11,43,45,77,15,22,23,54,29,94,95",,"96,97,3,7,42,79,49,54,86,62,89,58,93,30",,,,,,,"4,70,74,76,52,85,22,27","3,11,12,17,23,25,26,34,36,38,44,45,48,50,55,59,62,64,65,66,68,70,75,76,79,81,85,87,89,93,100","2,69,70,8,81,62",,"32,64,89,4,76,77,46,80,83,85,23,25,60,63",,,"43,14,15,78,49,52,92,31",,,"67,4,68,40,41,45,15,80,20,21,52,84,85,86,93,29,95,31",,,,,31,"1,54","6,8,12,19,20,25,28,30,36,40,49,50,51,54,59,60,66,69,75,80,81,84,85,86,88,92,97","2,7,73,83,86,23,25,90,60",,,"4,6,15,20,24,25,36,40,41,47,49,51,52,54,56,58,62,64,65,71,74,80,82,84,86,92,93,96","32,4,8,40,41,76,14,46,80,83,55,56","64,67,46,80,18,52,86,94,95","32,2,40,45,89",,"99,70,74,17,56,62,58,30","6,17,18,21,24,29,37,43,47,51,52,63,64,67,70,73,78,83,84,89,90,94,95","3,4,6,14,17,23,32,42,52,55,60,70,74,77,80,86,93,97,99,100",52,,"89,33,4,68,6,39,73,10,76,14,49,83,84,21,22,23,56,25",,,,,"32,89,41,76,84,86,25,60,31","58,83,60","64,33,66,4,7,40,41,49,52,22,27,60,61",,"32,2,34,68,90,100,8,74,14,84,22,86,25,26,60,62,95","5,8,12,14,16,19,21,22,23,24,26,29,41,42,48,50,51,52,55,65,67,69,70,74,78,81,84,87,92,99","3,4,11,15,16,17,20,21,24,33,42,43,46,48,50,52,53,60,61,63,65,67,68,71,72,73,79,83,87,96",,"33,2,100,8,74,15,81,55,30","4,60,54,31","2,99,4,68,69,41,42,52,21,25","66,3,99,10,77,54,55,60",,"99,10,76,46,14,80,49,83,22,61,63","5,7,11,12,19,23,28,30,34,36,38,39,40,41,43,44,50,51,59,62,66,67,70,74,77,78,82,88,97,98,100",,,,"64,2,67,99,8,10,42,14,80,17,84,21,85,56,61,63",,2,,"32,1,22,61,31","32,73,10,20,52,85,23,58","96,2,66,4,90,100,8,17,81,84,85,25,58,62","99,41,73,80,83,56,28"
t5,,"3,8,16,17,25,26,34,37,39,45,46,47,48,51,52,53,61,63,64,69,80,83,84,85,91","81,41,58,11",,,"10,60",,"4,41,80,83,85,86",,,,,,30,100,,,,"2,45","89,18","32,89,67,99,41,10,14,46,49,81,84,88,57,26,27,63",15,"3,4,7,10,14,17,24,30,31,36,38,41,44,45,46,53,62,65,71,72,77,81,84,90,95,97,100","66,70,40,52,85,89,29","99,8,14,83,24,56,60,63",,32,,,"81,74,86",,"2,45,15,25,29",,,,,,,"32,40,99,86","4,5,69,74,46,80,49,84,21,86,24,88,95",55,,"81,52,97,84",,,"57,21",,,"25,46",,,,,"49,57","4,5,10,11,12,14,16,17,19,30,36,39,43,46,51,52,57,59,62,64,65,70,73,75,92,96,98","2,100,18,55,31,95",,,,"2,100,70,81,55,31","78,49,84,54,86,30","25,33","81,84",,93,"96,97,2,99,68,10,42,14,15,49,81,54,57,27,60,30","8,2,54",,,"42,74,15,54,86,24",,,,,"2,30",,,,"69,39,40,73,11,46,80,20,56,27","32,89,39,40,9,49,18,20,88,25,28,93","5,70,76,14,18,56,94,90,30",,"93,69,39,23",2,"70,73,81,27,29","80,22,31",,"17,67,30,31","79,31",,,,"66,4,68,45,15,18,86,27",,,,"8,11,12,13,24,29,40,41,42,47,48,52,53,59,65,66,67,68,69,77,84,85,88,89,90,91,94,95","4,84","69,54,39","60,78,63"
t6,,"97,10,77,24,88,60,30","25,30",,,86,,"66,27",,,,,,17,,,,,54,,"97,2,66,70,73,74,76,80,83,55,56,60,30",,"89,99,68,70,73,74,83,20,54,57,60,93,63",84,97,,,,,49,,,,,,,,,,"2,42,52,54,58",28,,,,,"64,45",,,,,,,,"1,67,68,14,27,61","66,67,68,8,83,86,89,26,27,63",42,,,,28,24,,58,,"81,2","41,74,76,22,25,58,93,31",95,,,"2,100",,,,,"17,74,49",,,,70,"2,90,95",,,,,93,"56,67",,,49,,,,"41,46",,,,"96,33,4,100,70,73,10,74,14,80,83,20,21,23,27",,,
t7,,6,93,,,,,,,,,,,,,,,,,,"40,85",,"64,2,66,67,80,85,22,25,27",,,,,,,,,,,,,,,,,"18,15",,,,,,,,,,,,,,"3,4,5,6,12,16,17,22,26,28,30,32,36,37,56,62,63,65,66,70,73,75,78,79,80,82,83,85,86,91,97,99","32,99,76,80,85,22,56,60","29,15",,,,,,,,,,"40,56",,,,55,,,,,81,,,,10,"96,7",,,,,,,,,58,,,,,,,,"2,18",,,
t8,,,,,,,,,,,,,,,,,,,,,,,"56,58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,10,52,24,89,60",40,,,,,,,,,,,,,,,28,,,,,58,,,,,,,,,,,,,,81,,,,,,,,"49,55",,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,
