Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"5,18,22,28,33,34,35,39,44,45,47,49,52,54,56,58,60,64,73,75,78,79,80,82,87,95,96,97,98,99","74,93",21,"1,10,27,86",,"88,1","96,90","32,66",92,"67,70,73,57,26,27","1,68",,,"57,60,68",1,,,1,1,42,3,"32,1,26",,"1,84,62","58,54","32,99,68,10,74,52,57","99,41,14,56,57,63",1,,,"57,10","8,68,84",1,,,,1,1,1,26,"27,68","18,45,94",,,"42,21",,,,"89,2,55",1,,,1,"25,93","1,54",57,"99,73,41,10,76,89,27","81,93",,"1,83",,"24,1","57,99",57,,,10,"32,4,76,46,14,80,22,57",,"27,10,26",,,"1,27,57",2,1,"1,68",,1,,"10,68","49,58,95",,"1,85","24,32","26,83,84",10,1,"8,6","81,49","1,20,7",,9,,,"93,54","1,90","1,63",,"57,27,22",69
t2,"89,4,68,40,41,10,42,14,81,83,55,57,26,27,63,31","54,25,58,31,95","1,45,15","11,13,14,18,20,22,23,34,38,43,45,53,59,61,63,66,67,70,71,72,73,76,78,81,85,98",,"4,14,20,23,24,25,26,34,35,37,38,40,43,44,50,60,62,63,64,69,73,82,83,85,92,94,97,98",1,"1,26,84,22",,"64,1,66,99,4,68,41,14,80,85,22,63","6,8,10,13,15,16,17,26,28,35,36,37,44,48,53,57,58,60,61,64,65,66,67,69,73,75,76,78,80,83,87,90,91,92,96,99,100",,,"1,99,4,41,76,46,80,83,22,89,26,31","3,5,6,8,18,21,22,32,35,48,49,51,52,53,64,65,73,77,82,84,85,86,87,88,89,92,93,95,100",,,"5,6,7,8,9,10,16,20,25,26,27,30,33,35,36,46,51,55,56,58,60,62,64,65,66,69,75,78,82,83,84,90,94,99,100","4,12,13,25,29,30,34,40,43,49,53,54,57,59,60,61,62,65,66,75,76,77,82,84,86,87,96","18,45,21",,"10,11,16,23,25,27,28,29,31,41,44,51,58,59,62,65,66,68,69,70,72,77,79,84,86,88,90,92,93,94,95,99",,"9,11,14,15,16,21,22,26,39,46,47,49,52,53,54,55,56,59,68,69,76,78,80,81,89,95,96",55,"1,2,8,11,14,22,27,41,56,60,61,63,67,70,73,76,83,84,85,89","64,97,67,68,73,10,78,22,31","9,10,19,20,21,24,25,32,34,35,39,41,43,51,52,55,59,60,61,70,71,73,74,75,77,83,86,87,93,94,97",,,"67,70,41,73,22,86,26,27,61,63","66,73,41,83,85,57","4,12,21,23,25,27,32,40,41,46,47,53,54,60,66,71,75,76,86,87,88,100",,,,"5,10,14,20,25,28,32,33,34,36,40,41,46,47,49,54,57,61,65,66,69,70,73,77,89,99","3,4,10,11,14,15,18,21,29,30,31,33,36,39,45,46,48,50,51,52,57,58,67,69,83,87,88,89,91,93,94,96,97,98","4,12,17,18,19,20,23,24,29,32,33,38,44,45,50,51,53,54,58,61,64,66,75,79,82,83,85,87,88,94,99","99,73,74,80,52,85,22,89,27,95","10,76,80,22,56,57","1,20,21",,,"20,15",,,,"1,74,54,57,26","4,5,7,8,11,13,22,24,26,27,28,29,30,31,33,34,35,38,41,42,44,46,47,54,56,58,78,79,82,86,88,89,92,93,100",,,"7,14,16,22,27,29,34,40,41,42,47,50,58,59,65,68,72,76,81,90,97",,"4,5,11,16,18,19,23,24,25,28,30,32,35,38,42,43,49,51,58,66,68,70,74,77,80,84,87,89,93,97","64,68,73,76,89,60,61,63","1,2,4,68,70,14,78,49,81,22,54,26,63","25,95,49",,"4,6,13,14,16,19,20,21,31,43,44,47,50,51,57,59,62,68,69,72,74,77,82,86,88,89,94,95,99,100",,"3,5,6,11,14,16,17,19,20,26,27,31,35,38,39,45,47,51,52,55,58,59,60,61,66,69,72,73,74,76,77,84,90,91,96,99,100","1,68,73,10,76,14,22,89,26,27","67,68,99,10,31,83,26,60,63",,,"1,4,73,80,22,27,31","1,8,10,83,56,26,27,63",,"66,67,4,68,41,73,80,52,56,57,95",,,"4,5,8,14,15,16,22,24,26,28,31,33,38,40,41,48,55,59,61,64,67,68,75,78,85,86,90,91,92,99","93,54","11,12,20,23,26,28,31,33,40,42,45,49,50,52,55,57,59,69,76,77,83,84,90,95,97,98,99","4,10,11,16,18,19,20,22,26,29,33,35,37,40,41,45,46,51,52,55,57,60,71,74,79,80,82,86,87,88,99,100",,"4,8,14,15,17,19,21,22,23,33,35,36,43,47,48,53,54,56,58,60,61,70,74,76,82,86,89,94",,"67,99,83,57,26,27","89,1,74,55,25,31",,"5,7,12,16,18,21,24,25,26,27,34,41,47,52,54,56,58,59,63,67,77,78,79,84,90,94,97,98","1,100,68,52,85","1,66,99,4,40,30","70,76,80,22,31","3,6,7,9,10,12,15,16,18,25,28,30,32,34,35,36,40,43,45,46,49,54,55,74,76,79,80,81,84,86,90,91,98",39,"1,74,54","3,9,10,17,18,26,28,31,35,37,39,50,52,56,60,61,63,67,68,69,72,73,77,78,84,85,87,89,94,99",,,,,"25,2","6,7,10,17,20,22,29,33,35,39,41,47,48,56,65,74,76,77,85,87,88,91,98","4,5,8,9,11,13,15,17,19,20,24,25,27,28,30,32,36,37,43,48,52,57,59,66,68,69,73,75,81,84,87,88,92,93,99,100",,"64,1,4,68,41,10,73,14,83,26,31",
t3,"67,74,11,76,77,15,17,84,86,94,29,30","81,1,26,49","6,14,16,17,19,20,28,33,34,35,37,40,42,57,59,60,66,69,70,72,81,84,85,86,88,89,93,98","97,99,68,41,42,52,21,88,57,26",,"32,66,99,100,8,41,42,17,81,52,22,86,57,90,27,95","5,13,14,20,21,22,23,25,29,34,36,37,43,46,47,48,51,52,60,61,64,65,67,73,79,84,91,93,97,98","10,11,12,15,18,20,24,27,30,31,36,37,40,43,47,52,55,57,60,64,67,70,72,74,76,77,78,85,86,88,89,90,97",,"3,6,9,20,32,42,43,46,47,49,50,52,58,61,69,78,82,83,84,88,89,90,91,96","32,70,7,39,41,74,14,81,20,88,27,29,30,63",,,"6,8,10,11,13,15,16,19,21,27,28,29,35,38,39,44,49,50,51,53,54,55,62,64,66,67,70,72,73,74,75,78,81,85,86,93,95,98,100","2,4,58,68,41,10,42,74,45,81,83,54,24,57,26,31",,,"32,89,96,4,68,39,41,14,80,49,81,52,85,22,88,57,95,63","2,99,58,90,70,41,14,83,93,89,26,27,63,31","1,3",,"2,67,9,42,76,14,49,81,83,20,52,54,55,57,30,63",,"32,2,99,4,7,41,10,74,45,77,92,86,25,58,27,28,93,63","1,49","3,4,5,12,17,23,24,34,39,40,44,49,54,59,65,66,72,78,80,81,88,91,97,98","1,4,11,80,26","2,4,8,22,26,27,31,40,45,49,54,57,58,66,68,76,81,84,85,90,99,100",,,"1,66,99,68,76,77,14,89","1,67,99,10,14,17,26,27,60,31","89,56,68,8,73,10,45,14,15,78,49,52,22,24,57,26",,,,"2,67,4,68,42,80,18,83,22,55,26,27,60,93","2,8,20,22,25,26,27,42,54,60,63,66,68,73,74,76,80,85,86,99,100","68,90,100,73,42,14,52,86,25,26,27,60,57","1,67,4,68,70,10,14,49,81,83,84,24,57,56","1,70,73,86,89,61","4,16,17,25,28,30,32,35,44,48,53,54,55,63,65,66,67,70,72,73,80,81,85,95,98,99",,,1,,,,"3,4,9,13,15,16,18,20,22,29,32,36,39,40,41,45,50,52,61,62,63,64,66,68,69,73,77,78,79,80,82,83,84,92,93,95,96,99","2,6,9,10,17,23,49,55,57,62,66,68,70,73,80,81,83,94,95,96",,,"32,96,66,99,4,70,73,78,49,20,21,25,60,93,57",,"67,41,10,45,14,15,46,81,83,20,85,86,95,57,26,27,62,31","1,10,80,49,83,22,54,27","11,12,15,17,21,23,31,32,35,37,39,40,46,50,51,56,58,60,64,67,74,77,84,85,86,93,94,95,97","1,54",,"32,34,42,11,76,49,18,81,22,54,56,26,27,63",,"4,68,7,41,80,83,85,22,86,88,57","2,4,7,17,18,21,28,31,35,39,40,41,42,44,46,49,51,52,53,55,56,59,64,66,67,70,74,77,80,83,85,86,87,93,98,100","1,66,4,41,73,76,14,80,52,85,22,86,89,27",,,"3,8,9,12,20,21,25,26,32,35,40,41,45,48,49,53,56,57,59,60,62,64,70,72,74,92,93,99,100","5,11,13,15,16,17,19,25,29,30,31,34,35,37,41,44,45,49,51,52,58,62,67,73,74,84,85,90,91,92,93,95,96,99,100",,"1,99,76,78,81,83,22,89,60",,,"32,66,100,10,11,74,76,46,49,83,52,84,54,89,60","58,95","7,10,14,18,22,24,25,27,29,30,32,54,60,63,66,68,74,85,89,96,100","2,6,14,27,30,32,49,56,61,63,64,67,69,70,73,78,83,85,89,90",,"2,3,66,68,99,40,10,42,45,49,83,57,26,27,95",,"1,70,41,14,85,22,89,63,95,31","4,8,11,13,16,19,33,34,35,36,42,43,45,46,47,52,54,61,66,71,73,75,76,79,80,86,87,93",,"32,33,2,89,68,99,70,42,80,81,20,57,93","4,5,13,14,16,20,22,25,29,30,41,46,49,50,59,60,62,63,66,67,70,73,75,76,77,80,82,86,87,88,90,91,94,95,98,99","5,6,8,9,10,11,13,22,24,27,29,31,36,38,39,41,48,49,51,57,58,61,72,73,75,78,81,86,89,91,92,93,98","1,68,40,14,56,57,26,27","89,96,2,4,68,73,42,21,57,26,27,92,95,31",,"2,9,10,13,14,15,19,21,25,27,32,33,36,38,40,41,47,51,53,59,63,68,70,71,72,73,77,84,87,91,93,97,100","32,33,97,4,40,42,74,76,14,80,49,83,22,24,57,27,92,30",,,,,"81,1,58,55","32,67,4,68,70,8,40,42,80,84,57,26,94","2,10,14,22,26,29,31,39,41,42,54,55,56,62,70,76,85,89,95",,"9,11,12,15,16,17,19,29,30,32,33,37,38,39,43,49,50,54,56,58,60,66,70,71,72,74,77,79,80,81,85,86,90,92,93,94,97",
t4,,"3,4,10,17,18,22,27,28,32,33,36,46,47,53,57,62,64,66,67,70,72,73,75,86,89,91,92,96,98","2,10,18,23,24,27,30,31,32,43,49,54,58,61,63,64,68,76,83,90,94,99","32,6,74,46,15,84,89,60,29,95,31",,"96,68,39,10,76,45,15,61,84,89,29,30,31","32,66,3,58,68,88,10,42,15,81,83,85,54,24,26,27","2,99,4,68,100,41,14,80,17,83,56",,"74,15,81,18,54,24,29","42,49,52,84,23,25,93",,,"32,2,3,69,24","66,67,70,40,76,80,20,56,25,27,29,62,63",,,"2,67,40,73,54,23,31","32,68,7,10,74,81,22,95","6,7,9,13,14,16,22,25,27,29,31,33,35,37,39,41,46,48,50,59,64,71,73,76,80,88,93,98",,"64,73,17,21,85,24,56",,"73,57,30,70","3,8,9,15,19,29,30,31,32,38,39,40,41,44,46,56,68,72,73,76,79,82,84,86,89,94","58,93,31","5,13,16,20,25,30,32,35,38,39,40,46,47,48,52,54,55,58,65,69,70,72,74,77,81,85,86,92","96,69,14,80,56,89,88,95",,,"3,8,9,11,15,19,24,29,30,33,35,45,47,53,54,58,59,60,64,72,74,81,83,93,98","4,7,11,12,15,18,20,22,25,30,38,40,47,49,51,54,55,63,70,75,76,77,80,86,87,91,92,93,96,100","99,70,42,74,77,80,83,84,95,63",,,,"45,15,52,21,85,86,29,95,63","32,40,49,23,84,55","69,70,7,41,10,74,76,15,81,84,21,22,56,95,63","2,6,11,12,17,28,30,31,37,41,42,45,51,54,58,59,60,61,65,72,76,86,87,100","3,4,7,15,18,23,24,37,40,45,50,59,63,66,74,77,78,79,81,91,93,96,100","89,2,68,40,41,49,84,86,57,26,27,93",,,"4,7,10,19,28,30,36,48,50,52,54,55,56,57,64,72,85,86,87,90,91,92,94,95,99,100",,,,"67,7,8,10,42,14,46,81,21,24,27,30","32,64,99,74,76,14,25,60",,,"8,10,83,84,54,26",,"99,73,76,22,56,60","4,19,23,26,29,30,31,33,41,44,46,51,53,55,59,67,70,77,86,87,91,94,95,97,99","33,42,52,24,25,88","4,5,8,11,17,19,22,24,34,37,39,40,41,51,53,55,56,59,68,69,70,75,78,79,85,86,94,100",,"2,67,52,85,25,58,93",,"40,10,78,56,89,30,63","32,96,8,15,20,84,54,90,60,29,30","2,8,9,11,12,15,21,28,32,34,49,50,54,74,75,77,78,79,81,84,91,93",,,"2,66,68,69,76,83,52,84,54,23,85,89,58,88,95","2,42,81,21,54,24,89",,"2,13,14,19,21,23,29,30,35,39,43,47,48,49,59,61,71,72,75,93,97,100",,,"81,2,69","81,1,25,49","2,67,4,70,41,73,15,80,56,93,62","96,97,66,81,17,54",,"32,67,41,73,11,80,81,55,93,31",,"2,11,12,13,15,17,19,25,29,30,32,33,38,40,51,52,54,59,60,61,71,72,74,78,87,90,93,94,96,97,98,100","32,2,68,10,84,23,26,27",,"4,10,11,74,45,49,22,55,60,31","97,58,8,10,42,81,83,57,26,27,93","32,67,68,70,74,14,15,80,52,54,25,60,62","3,4,9,16,18,25,28,29,32,36,41,44,46,47,48,52,53,54,58,60,62,63,64,67,73,74,75,77,78,79,83,84,85,89,91,94,96","66,67,83,52,93,22,56,60,61,94",,"3,4,56,58,69,8,11,76,78,22,24,94,26,30","64,2,41,86,29",,,,,"9,13,14,16,18,20,23,26,31,34,35,43,48,50,51,53,59,61,74,78,83,88","66,99,73,11,14,46,18,52,86,23,24,27,60,63","67,40,78,80,49,18",,"2,40,76,84,55,89,63",
t5,,"99,68,9,41,14,83,52,21,56,90,60,61","67,4,7,8,73,74,11,46,80,22,56,26","24,49,83,54",,"80,49,74,54","2,99,8,41,40,74,76,80,95,55,89,94,63","73,49,63",,"25,21,95","89,85,95,31",,,52,"97,90",,,"74,93","80,73,67","32,96,2,67,4,68,70,8,74,78,54,23,56,57,58,94",,"100,45",,"64,17,61,31","4,10,42,78,83,21,22,23,24,57,26,27,63",25,"9,49,83,84,89,93,95",23,,,"2,100,39,17,49,21,25,92,95","2,90,9,21,56,58,28,29,95","81,20,31",,,,"24,81,76,97","24,81,28","40,49,89","18,20,21,93,55,29","2,90,8,49,84,88,25,26","74,14,22,24,58,61,31",,,"32,33,2,89,68,96,17,49,83,84,93,22,25,26,27,60,63,31",,,,"70,23,25,90,60",,,,"17,85,24,89,31",,40,"2,85,78","8,62,6","32,67,99,10,42,76,46,57,26,27,28",,"10,84",,49,,"23,55,88,25,58,92,29",,,"24,17,81","18,3,94,55",,"8,74,15,54,24,25,58",,,"58,93","4,5,6,11,12,15,16,19,21,22,23,28,29,31,33,34,35,36,38,39,41,44,51,57,60,64,68,79,88,94,99,100","21,78","8,25,93,95",,"25,85",,"69,42,49,55,24","67,70,41,22,24,57,88,63",,"73,14,86","64,40,45,17,21,56,89,61","76,46","33,2,7,49,81,24,90,93,30","24,41,85",,"66,99,39,80,52,85,86,88,57,95","55,54,15",,,,,"32,66,10,42,57,60","83,62","58,74",,,
t6,,"11,84,30,63","41,52,77,95","17,93,55",,"93,55","33,70,49,57,30",54,,,22,,,84,,,,,,"99,90,10,49,83,86,55,89,26,60,61,95,63",,,,,"99,100,14,80,17,20,52,85,60",,"17,2,60",,,,"42,69,55","42,45","58,93",,,,"100,84",,55,,"54,52,85,6","100,60,62",,,"66,70,40,41,73,14,80,81",,,,,,,,"100,52,30",,,84,,"77,14,80,63,83,52,20,21,89,61,31",,"24,70",,,,42,,,,20,,"32,84,62,55",,,25,"32,70,8,40,45,14,83,86,89,26,27",,"58,39",,,,"81,45,62","99,78,83,14",,,"74,3",,,100,,"64,6,83,60,31",,,,,,"99,68,73,52,22,27",,,,,
t7,,24,25,"25,2",,2,"17,31",25,,,40,,,,,,,,,"81,77,97",,,,,69,,,,,,94,94,,,,,,,,,"32,83",,,,,,,,,,,,,,,32,,"97,66,74,45,90",,,,,,,,,,,,85,,,,"66,10,42,76,77,52,84,30",,,,,,21,17,,,31,,,,,17,,,,,,"67,4,70,40,41,46,80,56,89",,,,,
t8,,,,,,,,"81,58,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,14,30",,,,,,,,,,,,,,,52,,96,,,,,,,,,,,,,,,,"20,85",,,,,,,30,,,,,,,,,,,,,,30,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,17,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
