Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"3,12,13,15,22,26,31,32,33,38,39,40,41,43,46,47,48,57,58,64,67,69,71,73,89,92,95,97,99","54,55",,"10,68","1,79",,"96,90","1,66","1,92","26,27,76,22",1,1,,"83,66,27",1,,,20,1,"1,90",,"56,57,27,14",1,"100,84","81,1,95","1,99,70,73,10,80,52,22","80,26,67",,"1,42",,57,85,,,1,,,,1,,"73,1,57","45,29","1,34",,42,,,,"81,2",,,85,,"25,2,93","1,28,49",57,"68,76,89,60,63",,1,57,57,,"97,27",,,,"1,22,57","99,4,70,73,11,56,63",1,"1,68",,,"1,26,68,41",,,"57,10",,1,5,"26,27,68","25,58,93",,"66,99",26,32,4,,,"81,74,54",,,,"25,58",33,"81,54",,"1,63",,22,
t2,"68,100,70,10,74,14,49,21,54,27,60,93,94","1,95,49",,"32,1,70,41,22,57,27","6,9,19,24,27,31,32,40,54,56,61,62,65,66,72,73,82,85,86,88,89,92,97,100",,1,"4,6,7,12,13,16,24,26,27,31,32,34,38,40,50,56,58,60,61,67,72,74,78,79,81,83,86,89,90,94,95,96,97,98,100","4,8,10,16,28,31,35,36,37,39,42,56,57,58,59,62,65,68,75,81,82,83,85,87,98","89,1,99,68,70,40,41,77,80,84,85,86,57","10,13,14,21,27,28,29,34,39,42,44,48,49,51,52,61,62,66,71,75,77,83,84,85,88,93,95,97","3,6,14,15,26,35,36,39,43,49,50,51,58,59,60,61,63,65,67,68,78,86,88,89,91",,"68,70,8,41,10,17,57,26","5,8,9,12,18,19,20,22,23,25,26,29,34,35,41,44,47,55,56,57,63,64,69,72,74,76,77,82,89,90,91,92,93,94,95,98,99,100",,,1,"8,9,15,16,20,21,24,31,32,34,36,37,38,44,46,47,48,50,51,54,55,56,59,61,63,65,68,69,79,81,82,83,86,91,95,96,100","7,17,21,26,31,33,40,44,48,52,54,58,59,61,68,70,73,75,80,91,94,99",,"64,89,60,68","3,8,9,10,14,16,18,19,20,21,22,32,33,36,39,40,44,46,54,61,66,67,71,78,84,85,87,90,91,96","32,1,26,85","4,6,9,12,15,18,19,22,23,24,28,30,31,35,38,39,47,48,51,52,53,55,59,60,75,82,86,89,91,93,99","8,13,14,17,18,19,23,27,28,31,32,38,40,42,46,51,56,57,59,60,67,68,69,82,83,86,92,94,97","68,70,10,22,95",,"6,10,11,15,16,20,21,22,23,24,35,37,40,43,45,49,51,53,55,61,65,66,68,72,76,79,87,94,97,98,100",,"64,14,56,89,63",52,,,"5,11,12,14,16,18,19,20,22,24,27,28,34,43,46,48,54,55,57,61,63,72,75,77,78,80,81,84,85,93,94,96",,,,"3,4,6,9,14,20,26,28,31,33,37,40,46,49,55,64,67,79,80,82,87,88,89,93,94,95,99",,"4,6,7,11,12,14,19,21,22,23,24,27,29,31,34,35,36,38,42,47,49,54,56,58,59,63,64,67,68,69,70,74,76,78,84,85,87,91,93,94,99,100","21,15","9,15,16,18,22,23,29,30,33,38,53,57,58,60,62,63,64,80,83,84,85,87,93,94,95,98,99",,"20,94",,,,"25,74,93",,,,,"1,81,55,89,95","3,4,12,17,19,20,22,25,29,32,34,36,37,42,47,51,56,57,58,65,68,72,73,77,80,84,90,91,93,96,97,100","1,67,68,14,26,27","1,73,83,86,56,26",,"4,5,12,18,19,21,25,27,32,34,35,39,43,44,46,52,54,55,56,64,69,71,74,77,82,83,84,85,86,95,97","89,10,68,61","89,14,63",,68,,,,"4,14,18,20,26,27,28,31,32,34,37,38,41,42,50,52,56,59,61,63,64,65,66,68,73,75,78,81,82,88,89,94,95,97,99","41,83,22,26,27","10,11,12,13,14,17,18,19,26,27,28,30,32,33,38,48,49,50,51,52,61,63,67,70,77,84,88,92,97","5,9,10,14,23,24,27,28,32,35,37,39,41,42,43,46,49,51,52,56,63,67,73,75,77,81,84,87,90,94,99",,,"4,9,11,12,13,14,16,17,18,22,25,27,28,31,38,40,42,46,56,64,70,75,78,80,96,97,99",,,"67,68,99,41,22,86,89,26,31",,"4,5,8,12,14,16,20,25,28,29,30,33,34,36,39,41,47,51,52,53,54,55,56,57,62,63,65,68,69,71,72,77,81,84,95,99",,"32,1,66,67,4,99,40,41,73,11,74,14,84,85,22,89,63","1,95",,"1,63,14,57","32,1,66,89,41,80,52,57","8,52,22,84","73,1,10,68",,,"1,2,49,93,95",,,,"81,1,49",1,"2,55",,"3,6,7,10,14,16,22,24,27,28,31,32,39,40,42,44,45,46,48,52,57,59,60,62,65,74,75,79,86,87,90,92,95,96,100",,"1,40,89,26,27",
t3,"2,76,45,80,83,56,63","3,6,7,11,12,18,19,20,22,26,31,32,35,37,40,43,47,50,53,58,59,64,66,68,70,71,73,74,78,81,85,91,96,97",,"8,9,13,17,26,29,30,31,33,35,39,45,48,49,55,56,60,61,63,71,73,75,76,78,79,83,85,86,87,89,91,95,99","2,99,4,68,69,41,10,74,76,81,52,55,22,23,84,25,26,57",,"3,5,11,19,21,22,31,40,47,50,54,62,64,66,68,71,73,78,82,83,85,93,97","99,68,70,41,10,43,80,49,52,85,22,62,25,88,30,57","32,64,89,99,76,14,46,80,20,86,25,26,27,60,93","4,5,7,11,14,20,24,30,31,32,34,36,44,46,49,50,52,56,62,67,72,73,74,83,91,92,93,94,95,98,100","89,2,4,58,68,8,45,15,17,81,55,22,23,54,25,26,60","32,97,2,99,4,70,41,74,76,81,83,55,23,57,27",,"64,1,67,39,73,76,46,80,52,84,22,89,63","32,96,2,67,68,40,73,14,79,49,81,52,84,27,31",,,"4,11,16,21,23,27,28,34,35,37,38,42,45,51,53,55,58,63,64,68,75,79,90,92,93,94","4,5,10,22,25,26,27,29,30,42,43,49,57,66,67,70,73,80,85,90,93,99","89,67,4,41,10,11,42,46,83,84,93,22,25,27,60,63,57",,"1,73,11,80,49,83,54","89,2,99,4,68,41,42,73,92,80,83,57,26,27,60,31","3,4,8,10,11,14,17,18,19,22,25,27,29,39,40,41,46,47,48,52,54,55,58,60,61,62,63,65,67,68,70,74,78,81,82,83,87,90,94,97","32,2,68,8,40,41,42,76,49,83,84,88,57,26,27","4,39,9,74,76,15,49,85,55,88,30","32,1,40,76,46,54,86,56,93,31",,"2,3,4,8,14,18,26,28,33,41,52,56,57,58,70,73,80,84,88,99",,"1,99,74,81,54,22","24,1,84",,,"89,2,66,67,68,90,99,41,10,79,49,83,52,56,25,26,60,95",,,,"2,5,8,21,22,25,27,32,42,52,54,57,58,60,68,70,74,77,81,83",,"96,2,3,40,10,80,81,83,55,89,26,62,95",,"32,89,97,56,67,68,8,41,10,42,14,54,24,25,26,27,61",,"1,90",,,,"1,58,54,89,26,95",,,,,"3,10,12,14,19,21,29,31,33,37,40,42,43,45,48,49,51,53,57,58,63,66,68,73,74,82,85,90,91,92,97","2,99,69,41,10,43,76,14,15,81,52,24,89,26,27,95,63","4,7,10,15,19,20,22,28,32,34,36,41,42,44,47,48,49,63,66,73,74,76,78,80,81,85,89,93,95,99","4,5,6,12,14,15,18,19,21,24,27,29,30,31,32,37,43,44,50,51,52,53,64,70,71,80,82,84,85,87,95,99,100",,"8,14,17,24,26,30,31,42,49,58,67,68,70,73,79,80,81,93,99","32,1,67,70,14,80,49,27,63","54,66,22",,"67,4,10,46,22,26",,,,"33,40,10,11,74,76,46,80,49,84,85,25","32,1,66,67,74,77,14,78,80,85,57","2,99,4,68,40,9,74,80,83,85,22,24,56,31","4,7,8,22,26,30,31,45,57,58,60,78,79,83,85,88,89,96,100",,,"67,10,45,55,57,90,60,63",,,"32,1,66,73,74,11,77,14,46,54,56,27,60,30",,"32,97,2,58,73,11,76,17,83,85,22,23,24,26,27,93",,"5,6,7,8,12,15,17,19,20,23,24,25,28,29,30,31,34,35,39,45,48,49,50,51,52,54,57,58,60,61,70,71,72,77,78,79,81,87,88,94,96,97,98,100","9,11,14,16,18,20,21,23,26,27,31,34,35,36,37,38,40,44,50,52,54,60,70,72,75,80,83,92,99",,"3,4,6,7,9,10,16,22,24,25,26,27,38,39,41,43,44,45,47,52,55,56,58,61,64,65,69,70,80,81,89,92,93,95,96,97","2,3,4,6,18,22,23,24,25,27,34,35,40,43,48,50,53,56,63,64,65,68,73,75,76,78,83,85,92,98","1,66,99,68,39,40,41,14,23,24,26","5,8,11,14,16,20,23,24,26,29,32,36,43,48,50,51,54,57,61,63,65,67,70,72,74,76,80,83,87,100",,,"5,8,9,10,12,17,18,25,26,28,31,41,42,43,53,55,56,57,58,61,65,66,69,72,73,75,76,77,88,90,96,97",,,,"6,10,13,14,15,19,21,27,30,31,32,41,45,48,50,51,55,56,57,60,71,73,77,78,86,87,89,90,94,95,96,97,98","5,8,9,10,13,20,22,25,28,37,40,41,47,53,58,60,61,67,71,77,79,90,91,93,98,99,100",74,,"64,2,67,4,68,99,41,76,80,83,20,21,55,88,26,61,94",,"2,6,7,14,17,18,19,23,32,41,42,45,49,50,52,53,54,60,61,62,63,64,67,70,73,74,77,80,81,83,84,87,97,100",
t4,55,"89,41,10,77,80,83,52,21,84,88,25,90,57",,"66,5,42,74,14,92,80,81,54,28","77,14,78,80,49,28,93,63",,"32,89,67,4,99,70,8,41,10,74,45,14,80,17,49,81,57,26","64,73,11,76,14,63","41,74,49,18,84,22,63","2,66,69,42,79,81,58","32,67,99,70,40,41,73,74,76,46,86,56,57,63","64,66,8,40,10,17,84,54,56,28,93",,"2,15,24,25,32,36,43,47,53,54,58,61,65,74,79,86,94,96,99","66,10,11,46,83,85,54,58",,,"2,3,99,5,43,14,15,80,49,81,56,57,26,95","2,40,74,14,58,60","32,74,76,14,78,85,86,24,56,29,95",,"2,6,9,10,15,16,17,18,23,24,25,26,31,33,34,39,41,44,55,58,63,69,71,74,75,84,85,87,88,95,96,97,99","70,74,49,95,94,30,63","2,7,20,21,28,30,33,42,49,56,57,66,73,76,80,86,89,93,95,99","67,70,10,74,45,14,46,78,80,61,20,56,29,94","2,6,21,54,29","2,4,6,7,11,15,18,24,25,28,29,34,36,39,42,44,45,47,48,49,53,55,57,58,61,65,72,85,89,91,94",,"32,64,74,81,86,89,27,60,93",,"2,5,9,10,13,16,17,18,19,23,24,25,28,36,37,40,41,46,47,48,49,53,60,62,65,70,71,72,73,77,78,79,80,84,87,93,95,98","4,5,6,7,10,16,22,23,25,26,39,40,41,42,43,45,49,51,56,57,58,62,66,67,72,73,76,77,78,82,83,92,93,98,100",,,"70,73,74,76,30",,,,"73,76,15,84,85,24,56,29,63",,"90,60",,"2,66,4,70,39,74,81,52,86,55,88,31",,"3,6,7,9,13,15,18,32,34,44,46,47,48,49,51,56,57,58,61,62,67,68,69,73,76,78,80,82,83,88,93,96,100",,,,"4,8,10,12,13,15,17,21,22,27,29,36,39,40,41,45,48,50,52,53,55,57,62,66,67,68,70,71,72,73,75,76,77,83,85,86,91",,,,,"34,99,4,8,41,46,15,80,18,83,22,26,60,61","67,70,40,74,21,54,85,86,30","52,21,54,84,86,25,58,94,30,31","34,67,8,10,42,45,81,20,22,54,25",,"89,2,100,41,10,45,22,57,60,62,63","2,5,6,7,8,18,19,22,23,26,29,31,33,37,38,41,45,51,53,54,58,64,72,76,77,85,86,92,94,98,99","32,1,2,67,41,55,25,26,95",,"89,1,99,70,41,80,52,85,57",,,,"24,58,70,55","8,10,13,23,28,29,31,44,50,51,52,54,55,69,86,88,89,91,93","89,73,41,55,57","61,76,21,6",,,"89,83,76",,,"4,7,8,18,20,23,25,37,39,40,43,45,48,49,50,52,58,69,70,78,79,80,82,83,84,88,90,91,92,93,94,95,96,97,100",,"80,89,10,74",,"64,2,69,42,43,18,21,55,93","3,4,68,10,42,45,15,85,22,57,90",,"32,68,100,40,73,74,76,78,84,21,54,86","97,67,70,10,74,14,81,20,54,88,58,62","4,9,10,15,20,29,30,31,35,37,44,47,51,55,56,64,69,70,72,76,79,80,81,83,88,89,90,91,93,94,95,97,98,100","97,99,69,88,77,49,18,22,62,89,90,27,93,30",,,"4,6,7,14,15,20,22,23,27,29,32,45,63,67,68,70,80,86,99,100",,,,"64,2,4,68,80,17,83,84,22,54,26,28,29","32,68,73,76,14,78,81,18,83,55,23,88,57,26,27,30,95","89,49",,"8,73,78,84,54,89,93",,"96,66,68,10,78,20,55,24,57,90,88,93,30,31",
t5,,"67,99,8,76,14,86,23,60,61,30,63",,"2,20",58,,"2,84,95,86,23,25,58,27,60,30,63",,"78,54","29,21,54,55","78,31","24,25,85",,"33,34,4,7,42,85,55","17,70,86",,,"66,67,40,73,10,74,83,52,84,54,22",,"2,62,15",,"32,4,70,8,40,52,90,92","81,25,58,93","45,15",,"89,25,3,95","64,33,41,74,14,83,20,21,52,84,60",,"83,95,54,31",,"4,68,8,76,20,86,55,26,27,92,30","34,68,69,70,8,81,21,86,89,90,27,95,31",,,17,,,,86,,,,"76,6",,"4,10,14,22,23,25,26,27,29,30,31,41,54,63,70,74,81,84,85,89",,,,"64,99,42,14,80,84,24,56,88,30,63",,,,,"32,67,77,20,86,88,27",45,83,"66,39,41,58,94",,,"4,39,42,74,79,83,20,21,52,88,93,30,95","6,16,18,27,28,30,33,34,35,37,46,47,48,49,58,59,68,73,74,76,80,81,85,91,93,98,99",,"2,3,5,14,15,20,21,23,24,28,35,40,45,56,61,64,65,73,75,78,81,83,84,87,91,94,95",,,,"2,100,93","100,39,49,84,95",,"3,86",,,"54,86,30",,,"34,5,42,81,21,24",,"86,70,31",,,"32,64,7,84,86,89",,"11,85,46","49,93,55,31","7,42,60,92,17,49,54,25,58,27,28","2,6,41,56,58,95",,,83,,,,"66,99,70,40,42,85,24","66,4,6,70,80,52,84,54,85,56,89,63","57,26,22",,"81,49,58,66",,"8,56,4,76",
t6,,"4,39",,,,,"88,52",,,25,,,,45,,,,"32,8,76,17,85,31",,,,7,,,,93,"73,90,99",,"25,85",,"39,11,83,52,85,90","14,15",,,,,,,10,,,,,,"2,66,99,77,52,86,55,95",,,,"18,100,6",,,,,"6,76,84,23,56",,,,,,"15,81,17,84,25","4,10,43,11,42,83,84,86,88",,"32,66,42,74,79,49,93,55,88,25,29",,,,"69,54",24,,,,,49,,,62,,,,,"24,74,76",,,,"2,18,21,57,63","81,25,55",,,,,,,"8,100,52",86,"32,1,67,4,68,99,40,77,27,60,31",,,,,
t7,,,,,,,,,,,,,,21,,,,,,,,,,,,58,96,,,,"32,96",60,,,,,,,,,,,,,"8,24,28",,,,20,,,,,52,,,,,,,"24,52,60,31",,"8,54,18,6",,,,,,,,,,58,,,,,,,,62,,,,"67,61",28,,,,,,,"69,23",,"12,14,18,21,28,34,35,37,38,39,47,50,56,59,61,62,63,65,66,70,73,75,76,80,83,84,86,87,88,91,94,97",,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,8,41,10,42,45,20,85,23,24",,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90,52,15",,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,
