Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"3,4,6,8,9,12,13,15,19,21,24,27,31,44,53,54,55,59,63,65,73,75,80,83,87,88,91,93","49,74,55",,"73,26",79,1,90,"66,23",,"67,68,70,26,27",68,1,,"83,27",,,"1,83,30",,,42,15,"26,99",8,84,,"32,4,41,10,73,52,84,85","56,1,26,67",,15,"41,83",49,8,"1,94",,,,1,,,,78,"1,20,29",,,"42,21",,,,"1,81,54,55,58",,,84,1,"1,2,95","1,49","27,68","1,10,83,22,26,27",49,1,57,,1,"1,99","1,57",,26,22,"99,41,10,11,46,56",100,"40,26",,,"57,10,26,4","26,31",,57,,,"1,5",,"1,25,95",,"66,60,14","52,85","1,84",10,,"8,1,6","2,74,22",,,1,"1,54","1,33",26,"90,7",,,"60,68","24,1"
t2,"2,67,68,99,10,74,14,49,86,23,57,58,28,62,95","81,54,89,26,31",,"66,68,70,40,41,10,52,84,27,95",1,"10,11,12,15,16,24,25,38,39,41,43,46,47,48,50,51,53,59,63,65,66,75,76,80,81,82,87,89,90,94,95",1,1,,"66,99,4,40,41,73,74,46,80,83,84,22,56,57,95","73,10,46,22,26,63","3,6,7,13,15,16,18,19,23,29,31,32,35,36,38,39,41,42,43,45,46,49,53,58,68,69,72,74,76,80,84,85,92,93,99",,"67,10,26,85",,,"5,7,14,16,24,29,32,39,40,41,43,44,51,52,54,57,58,62,68,71,75,79,81,84,85,90,92,94,95,96,98,99",,,"1,45,29,94",42,"1,66,68,41,74,52,85,27,95,63",,"32,1",,"1,67,68,8,22,27","3,4,5,10,13,15,21,23,24,29,38,39,40,41,48,50,54,57,60,68,70,72,73,74,84,85,86,87,92,93,94,95,99",,21,"1,66,68,78,26","58,55","88,1,66","4,8,9,12,13,30,34,37,39,40,41,46,47,48,51,60,62,63,68,70,71,75,77,83,86,90,92,98,99",,,,"4,5,11,12,15,17,18,19,23,24,26,28,29,31,38,39,41,42,44,45,47,54,58,60,62,63,65,71,79,84,85,86,94",,,,,"7,8,10,19,23,25,30,33,35,44,55,58,60,62,66,78,79,83,89,90,93,95,99,100",,,"20,15",,,,"4,12,13,20,23,25,27,29,33,36,42,44,45,46,48,51,56,57,67,78,82,83,84,91,92,93,98,99",,,"1,26","4,6,8,13,14,17,18,19,22,28,34,41,44,45,48,50,54,57,62,64,68,75,81,83,84,86,87,89,93,96","9,14,16,18,22,25,27,31,36,37,38,39,40,42,49,55,61,62,67,71,73,78,84,85,86,90,98","3,5,10,20,22,24,27,28,29,30,36,37,42,50,57,61,62,75,77,78,97","1,99,4,41,10,11,76,14,83,57","3,4,8,12,13,14,16,18,19,21,29,31,32,33,36,37,38,39,41,42,43,44,47,50,52,55,56,59,64,67,68,72,73,77,79,80,81,87,89,91,100","55,31","32,66,35,100,7,40,79,85,22,54,86,28,29,62","89,10,68",,"4,5,6,11,13,22,27,34,40,41,43,47,64,67,70,71,72,74,77,82,84,85,87,90,99","3,4,7,15,18,22,31,32,33,36,39,45,46,51,54,55,56,57,62,66,85,86,87,88,94","8,10,12,13,14,15,24,25,26,27,28,36,39,41,43,44,48,52,53,54,55,56,68,69,72,74,75,76,77,79,86,87,88,89,94,100",,"32,1,68,74,84,85,22","32,1,10","1,22,57,26,30",1,"41,74,80,84,85,22,89",,,"1,67,68,70,40,74,76,77,14,52,84,22,85,56,89,27,63,31","89,1,77,80,52,84,85,57,95",,"68,14,83,27,61",,,"3,4,9,11,16,24,27,28,29,33,34,35,40,41,47,49,55,58,59,60,67,77,80,83,88,92,95,96,99",,"8,11,12,16,19,20,21,22,24,26,27,28,30,31,35,38,52,58,64,67,69,82,84,85,86,87,88,89,93,97",,"1,26,99","1,83","3,9,13,14,15,16,23,36,39,44,52,53,54,56,57,62,63,64,70,75,78,89,90,92,97","4,70,80,26,31",,"3,4,10,12,13,15,16,21,22,24,27,28,29,40,41,43,52,60,67,68,73,74,75,78,79,83,84,86,87,89,94,96,100","67,41,10,55,57,26",,,"3,10,11,12,16,18,21,22,25,26,31,35,37,42,45,56,62,66,69,76,77,78,80,83,84,86,87,88,90,93,97","2,4,7,9,11,12,13,20,21,24,25,31,36,38,39,40,46,49,55,59,62,63,65,66,71,73,76,85,87,96,100","11,13,19,21,28,29,34,38,40,41,43,45,49,58,60,63,65,66,67,71,73,77,90,96,97,98,100","40,41,77,22,89","1,20",,,"32,4,10,11,76,63","8,10,11,14,18,20,22,26,30,31,37,39,41,48,52,55,59,64,65,73,74,75,78,79,85,88,89,90,93,99"
t3,"32,89,70,41,81,22,25,26,60","1,41,10,52,85,57,27,95",,"32,1,67,11,76,24,57,56,30","4,7,8,10,11,16,21,22,29,35,36,40,47,65,66,68,71,75,80,84,86,90,93,94,96,98,99,100","33,34,97,68,70,8,73,74,78,49,20,93,22,54,86,57,26,29","6,10,13,20,29,30,32,38,40,41,42,46,54,58,59,62,64,71,73,74,76,77,81,84,86,88,95,96,97","5,9,12,15,20,24,33,35,38,41,42,46,47,53,56,58,59,60,61,62,65,69,77,81,84,87,88,89,95,96,98",,"1,2,76,14,93,24,60,61,63","32,1,99,4,40,41,80,57,27,95","89,96,73,14,81,20,21,22,52,54,57,26,27,30",,"89,1,70,77,80,52,57",,,"33,70,73,10,49,22,55,25,26,27,60",,,"6,8,10,11,12,13,15,19,23,25,35,38,41,48,50,52,54,61,66,68,71,73,76,80,83,84,87,89,92,95","1,18,20,94","9,10,11,14,17,20,21,23,25,31,32,33,34,39,43,44,46,56,57,58,59,60,65,70,72,73,76,77,78,83,92,100",,"3,4,5,7,9,11,12,13,21,25,27,33,37,41,43,45,49,50,51,54,57,64,66,73,79,81,90,91,93,95,98,100",,"3,7,9,13,14,15,16,20,28,29,37,40,42,44,46,49,51,53,57,59,61,64,65,70,75,80,81,91,92,99,100","32,89,42,11,76,14,78,79,49,83,22,55,25,31",,"1,42","3,4,6,7,8,20,22,24,25,28,40,51,52,54,56,57,59,63,65,69,70,74,75,76,80,82,84,90,91,92,97,99","1,28,93","6,13,14,16,20,22,23,29,31,35,39,41,46,48,50,51,54,55,58,59,69,79,80,86,96,97","32,96,66,67,97,10,17,20,22,57,26,27",,,,"32,68,100,10,14,80,49,83,20,52,95,55,25,27,93,30,57",,,,,"2,4,5,70,73,17,49,81,22,54,24,57,26,27,94",,,1,,,,"32,64,2,68,10,14,15,80,21,22,95,24,26,60,94,63",,,"4,6,8,10,17,18,19,25,27,28,32,34,38,39,42,44,45,46,56,57,61,62,63,64,66,74,75,77,80,82,89,92,94,96","2,7,10,25,26,27,30,31,32,42,43,52,60,67,73,76,78,90,95,99","89,96,99,4,68,7,10,74,45,92,83,20,52,56,57,26,60","32,64,70,41,45,14,79,18,83,52,21,31","3,5,6,17,21,22,24,25,26,28,33,34,37,42,43,44,46,48,51,58,60,61,62,65,66,70,73,79,80,82,84,85,86,93,95,96,97","2,66,99,70,74,45,15,49,84,23,24,60,95,63","10,28,54","2,67,4,68,99,8,14,15,55,24,25","1,67,99,70,73,74,11,76,14,46,80,27,63,31",,"68,73,10,80,49,83,52,24,57,26,63","96,68,6,8,73,10,76,14,49,20,21,52,23,84,25,26,27,60","2,4,21,22,32,33,34,49,63,66,67,70,73,78,80,81,83,84,85,95,99",,"3,10,11,16,17,18,19,21,24,25,27,29,31,37,41,43,48,49,51,52,53,55,57,58,59,64,69,72,78,80,82,83,88,89,98,99","3,6,7,13,20,21,23,26,31,33,34,39,41,44,47,49,53,58,61,63,65,68,70,71,76,80,86,90,93,98","4,8,13,14,18,27,28,32,39,43,48,53,54,55,59,62,67,73,74,78,79,82,83,85,89,91,96,100","3,4,5,6,7,8,10,17,20,23,25,28,39,44,45,46,47,50,52,61,65,66,68,72,79,84,88,89,92,94","32,1,2,68,14,57,27,31",,,"9,11,12,24,28,32,33,34,37,38,41,45,46,47,53,55,58,60,62,65,69,80,81,82,83,86,88,94,95,96,97,98","3,5,9,10,16,18,21,22,25,27,30,32,35,38,41,47,48,49,53,54,61,66,68,76,78,81,82,83,90,91,97,99",,"1,67,4,99,41,10,46,80,17,22",,,"10,14,17,22,25,26,31,42,43,54,57,63,66,68,70,78,81,84,89,94",,"32,66,99,4,70,39,41,10,74,45,54,57,90,63",,"5,6,7,12,18,22,24,29,32,35,37,42,46,50,51,68,69,73,74,75,77,81,89,92","5,7,8,10,12,17,18,20,22,27,30,33,34,37,38,40,44,46,49,53,60,65,66,68,69,72,73,74,78,79,80,81,90,91,93,95","2,8,10,21,24,26,27,32,40,41,49,67,68,73,81,83,88,95,99","1,99,68,40,85,27",,"32,33,2,66,99,70,7,42,11,46,17,49,57,26,31","1,66,68,70,73,76,14,78,80,83,52,95,61,30,31",,,"89,67,68,99,70,100,40,41,73,14,17,20,54,57,58,27,60,95","97,58,68,70,90,8,42,45,81,83,52,57,26,27,92,95","68,7,8,15,81,22,54,25,26,57","1,70,49,54,57","8,18,19,23,26,29,34,43,49,52,54,61,64,69,71,75,76,77,86,87,93,97,98,99",,,"1,97,70,8,80,22,57,27","2,4,5,6,25,27,28,32,42,49,54,56,57,60,68,70,77,80,83,84,95,96"
t4,"56,52,85,78","3,5,9,20,22,28,29,37,40,44,48,63,65,67,68,70,73,80,100",,"7,12,17,33,35,36,48,49,55,58,61,63,72,83,88,89,90,93,96,98","32,89,67,69,70,41,42,73,45,14,46,83,24,57,26,27,60,31","2,4,42,77,83,85,23,56,58,31","89,2,68,8,15,83,52,23,25,26,63,94,31","32,2,90,6,74,45,78,52,22,25,26,92,30",,"3,6,7,9,15,20,25,34,38,45,48,49,52,55,62,82,85,86,89,91,92,96,98,100","8,18,24,28,30,34,37,38,39,43,45,48,49,54,55,56,60,62,65,67,70,77,78,82,84,86,89,92,93,94,98","64,2,67,10,17,83,25,90,60,63",,"4,7,13,15,17,19,22,23,24,28,32,35,36,43,46,47,48,50,54,55,56,59,60,61,62,63,64,68,72,73,74,75,84,87,90,91,97,98,100",,,"2,4,74,76,80,56,89,93,63",,,"32,78,49,21,22,85,24,57,26,27,93,30","5,6,12,13,14,24,30,33,35,44,54,57,59,60,61,64,66,67,71,78,80,82,85,88,89,92,95,98","4,69,8,45,49,81,24,89,93,30",,"96,67,58,10,42,22,89,26,92,61,94",,"69,74,76,31,18,83,55,89,90,60,63","2,81,18,20,28",,"4,5,8,10,11,16,17,18,30,34,35,38,43,45,54,57,74,76,80,81,87,90,92,94,95,97,99,100","32,96,2,100,9,10,49,85,86,95,27,60,62,31","6,7,9,13,15,19,22,26,29,32,35,40,46,47,53,54,57,61,62,63,72,76,77,82,84,86,89,90,94,96,98","2,99,5,7,10,76,15,49,18,57,27,28,93,63","64,73,42,74,80,52,56,89,31",,,,"2,67,99,70,76,81,22,56",,,,,"68,40,41,80,52,56,63",,,"4,9,11,12,19,23,31,32,35,36,38,44,50,56,58,64,68,71,72,92,96,99,100",,,,"66,3,70,8,41,76,52",,,"97,2,67,68,99,70,9,73,76,14,81,20,21,22,85,88,60,31","66,15,80,49,20,85,58,29,94,63","32,64,66,70,76,46,21,24","66,99,68,8,74,84,85,60","32,40,20,52,54,29,30","93,85,54","80,1,27,76","89,58,74,76,83,57,26,27,93,63","4,5,8,9,22,26,37,40,41,42,47,49,50,61,62,66,75,78,83,86,87,96,97",,"32,14,81,86,56,89,58,60,61,31","2,70,40,42,83,89,58,95","58,31",,"2,67,4,100,70,8,76,45,14,15,20,54,60,30","2,66,4,40,73,42,11,14,15,78,81,18,85,55,57","2,66,34,42,80,24,95","2,18,22,24,26,30,31,32,41,42,57,63,70,81,83,85,90,96,99","3,7,10,11,17,20,25,34,49,51,54,55,56,59,60,64,67,76,82,83,92,96,97,98,99,100",,,"2,66,99,54,25,93","2,4,8,40,42,73,45,14,15,20,86,55,56,58,63",,"5,15,18,19,29,32,33,38,39,43,47,48,50,51,52,58,60,62,69,70,71,73,78,79,82,86,89,90,93,96,98,100",,,"2,8,73,74,45,15,18,85,86,56,93,30",,"2,68,73,76,78,49,56,60",,"96,2,4,100,8,9,41,20,21,52,54,85,90,62,95","11,14,23,26,31,32,39,43,54,56,57,58,63,70,76,88,89,96,99,100","4,6,74,46,80,17,22,55,86,25,60,93,30,31","13,21,22,29,32,33,35,36,44,45,46,47,48,51,52,53,56,59,60,63,64,65,67,73,89,97",,"14,80,20,54,55,95","4,12,15,16,17,21,24,27,28,32,35,37,46,48,49,60,63,64,69,81,82,84,86,90,93,96,98,99",,,"2,4,46,81,30,63","32,64,67,99,41,10,77,14,80,17,18,84,22,89,60,94","32,64,2,4,10,74,76,14,80,55,56,27,93,95","3,5,6,7,10,11,13,19,24,25,30,34,37,43,44,51,55,56,58,59,61,62,64,66,67,71,74,75,80,81,82,83,84,91,99,100","32,89,66,4,73,10,42,74,14,81,22,24,25,88,63,95,57",,,"5,6,9,14,16,21,23,25,26,30,36,38,40,41,47,51,55,56,58,61,67,69,71,73,75,79,82,86,88,94","67,7,45,15,81,61,21,58,29"
t5,84,"46,14,79,24,90",,"2,99,8,60,81,85,54,28,94","74,76,49,18,81,20,52,56,62","99,45,17,27,30","99,4,14,80,22,57,27","67,68,49,85,54,55,57",,"69,42,18,21,54,28","33,2,66,9,42,74,81,23,58","97,66,95",,"96,2,99,8,41,40,20,86,88,95",,,"97,31",,,"2,67,100,70,77,14,17,81,56,63,31","32,99,68,41,76,49,83,84,22,25,27,93,63","2,84,54,55,62",,"2,99,70,40,74,80,52,85,29",,"97,2",,,"2,14,20,22,25,26,27,31,39,41,49,63,64,66,69,70,79,83,86,89,96","89,81,93,14","64,33,97,4,68,70,41,10,73,74,20,52,27,60","64,68,73,83,89,26,60","24,49,2",,,,89,,,,,11,,,"70,8,41,10,73,74,76,14,83,88,57,26",,,,"40,88,30",,,"40,41,11,49,54,90","21,55",3,"56,26,4,76",,,"3,4,7,8,11,19,20,21,23,25,26,32,35,37,41,42,44,45,56,57,61,63,66,68,70,71,73,82,83,85,86,87,97,99","97,70,41,81,84,56,61","32,2,52,84,54,23,56,85,90,94,92,30",,54,"81,74,93",,,"42,93,90","99,45,83,54,89,27","15,81,20,52,84,25,29","40,74,14,78,80,49,54,55,56,27,60","66,9,73,21,95,24,58,28,30,63",,,49,"60,94",,"2,7,40,42,81,20,84,24,25,95",,,"32,76,23",,"80,83,55",,"45,49,23,84,86,55,88,25","64,97,2,4,41,77","58,76","41,42,57,15",,93,"100,42,54,56,25,58,29",,,49,86,"99,31","32,4,68,8,14,52,85,93,63","68,45,80,56,27,62",,,"66,45,78,15,17,83,52,84,54",3
t6,,"99,66,83,62",,"25,22,39","25,2,58",,"56,67,61","73,10,76,27,31,63",,,"88,14",8,,"66,42,78,49,18,81",,,,,,"99,40,55,58,60","2,4,40,10,74,81,52,58,31",28,,"83,63,15",,54,,,"67,68,73,78,52,84,55,56,60,93",58,"2,99,67,14,56","67,4,70,74,30","58,54,55",,,,,,,,,,,,"2,66,6,40,77,78,49,52,86,89,27,60,63",,,,,,,"58,55",,,40,,,"64,40,74,77,14,15,78,18,52,22,60,30,95","49,52,78","17,33",,,,,,7,"25,60,30",93,67,"8,81,42",,,,33,,"26,85,54,55",,,,,17,,10,,,"94,61,14",,,18,,,74,,,"73,27,97,39","41,83",,,"42,49,93,85,89,29",
t7,,8,,,54,,,"97,99,14,80,86",,,83,,,"21,31",,,,,,,"73,26,70,86",,,"97,60,14,68",,,,,"24,58,28",,,,"25,95",,,,,,,,,,,,"97,84,85,54,22,55,93",,,,,,,,,,,,,"24,89",,,,,,,,96,,58,,"45,93,29",,,,,,"49,28",,,,,,,"67,76,80,57,27",,,,,,,,,,,,,30,,,"2,31",
t8,,32,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,"24,25,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
