0,2
0,83
0,64
1,3
2,67
3,9
3,4
4,82
5,37
6,57
6,29
7,99
7,41
7,55
7,47
8,24
9,57
9,62
10,79
10,66
10,86
11,91
11,96
11,69
11,53
12,99
12,59
12,54
13,74
13,88
14,96
14,72
14,95
14,43
14,61
15,35
15,77
16,96
17,81
18,67
19,26
20,26
21,41
21,28
22,26
23,38
24,69
24,97
25,81
26,67
27,69
27,71
30,35
31,87
31,36
32,99
33,91
34,41
34,52
34,35
37,72
38,69
38,75
38,76
38,50
39,42
40,76
40,92
41,74
41,78
42,69
43,94
44,69
45,93
46,84
48,93
49,51
51,76
52,70
55,56
57,96
57,81
57,85
58,72
60,75
63,69
65,67
67,96
68,85
73,74
73,89
74,98
75,90
79,96
79,80
80,93
84,93
84,87
96,99
