0,89
0,8
0,32
0,13
0,74
0,48
0,33
0,99
1,4
1,15
1,79
1,7
1,40
1,49
1,31
2,15
2,64
2,33
2,72
3,20
3,99
3,97
3,69
3,93
3,27
3,84
3,80
3,92
3,67
3,73
3,60
4,88
4,29
4,28
4,36
4,43
4,27
4,53
5,43
5,49
5,71
5,86
5,8
5,26
7,10
7,58
7,70
8,36
8,29
9,71
9,64
9,92
9,78
9,84
9,63
10,95
10,66
10,20
11,24
12,52
12,72
13,81
13,62
14,46
14,17
14,37
14,57
14,96
15,31
15,40
15,56
15,53
16,53
16,17
17,84
17,44
17,35
17,75
18,62
18,83
18,75
18,46
18,24
18,72
18,40
18,31
19,75
19,96
19,65
20,68
20,86
20,61
20,37
20,81
20,96
21,54
21,94
21,32
21,30
22,76
22,84
22,81
22,96
22,58
23,41
23,51
23,81
23,84
23,75
23,96
23,32
24,71
24,70
24,99
25,84
25,73
25,62
25,34
25,27
26,55
26,39
26,49
26,59
27,90
27,37
27,72
27,93
27,69
28,33
29,64
29,31
30,51
30,99
30,77
31,65
31,64
31,49
31,85
31,70
31,66
31,68
32,86
33,82
33,81
33,77
34,92
34,63
34,93
34,40
34,64
35,66
35,42
36,72
36,64
36,90
36,38
37,97
37,59
37,88
37,54
37,48
38,56
39,57
39,72
40,51
40,59
40,52
41,70
41,96
41,61
42,56
42,45
42,84
43,89
43,44
44,78
44,87
44,76
44,52
44,77
44,73
45,56
45,57
45,95
45,46
46,77
46,72
47,75
47,50
47,77
47,86
49,96
49,56
49,84
50,60
50,98
50,61
51,95
51,70
51,71
51,90
51,78
51,83
52,68
52,62
52,90
53,57
53,93
53,56
54,90
55,75
55,94
57,65
57,76
58,81
58,88
58,73
59,92
59,73
59,93
60,81
61,93
61,74
62,84
62,86
62,63
63,93
63,68
65,84
66,68
66,78
67,92
68,72
68,94
68,98
68,90
68,80
69,98
69,74
71,82
71,96
71,94
71,86
72,82
72,98
72,76
72,93
73,95
73,89
74,87
74,75
75,94
76,90
77,96
77,81
78,86
78,92
80,88
84,87
84,94
85,90
85,99
89,94
89,92
90,92
91,96
93,97
94,98
95,97
95,99
