0,0.540984
1,0.532258
22,0.575581
31,0.575581
34,0.589286
45,0.543956
50,0.5625
51,0.553073
58,0.572254
62,0.532258
67,0.543956
72,0.5625
73,0.55
81,0.5625
89,0.538043
98,0.565714
99,0.559322
7,0.55618
12,0.55618
28,0.568966
38,0.578947
42,0.55
75,0.553073
78,0.540984
79,0.565714
91,0.553073
94,0.532258
97,0.535135
2,0.565714
3,0.543956
4,0.553073
20,0.55
21,0.578947
24,0.543956
25,0.546961
27,0.546961
30,0.526596
33,0.565714
35,0.572254
37,0.565714
41,0.535135
44,0.55618
52,0.5625
54,0.543956
57,0.546961
59,0.55618
61,0.535135
80,0.5625
84,0.535135
88,0.55618
36,0.543956
63,0.55
71,0.559322
83,0.5625
86,0.535135
90,0.540984
93,0.55
8,0.532258
19,0.55
46,0.546961
47,0.572254
53,0.535135
70,0.572254
77,0.540984
95,0.55
5,0.559322
6,0.5625
9,0.532258
29,0.546961
49,0.578947
87,0.572254
96,0.553073
15,0.540984
23,0.5625
43,0.553073
65,0.568966
74,0.543956
82,0.559322
14,0.553073
40,0.5625
48,0.568966
55,0.526596
13,0.5625
26,0.521053
76,0.568966
92,0.565714
18,0.575581
32,0.535135
10,0.543956
11,0.5625
68,0.565714
85,0.526596
17,0.540984
56,0.532258
64,0.559322
69,0.55618
39,0.55
60,0.55
16,0.55
66,0.529412
