0,0.081758
1,0.080158
22,0.121025
31,0.127313
34,0.14245
45,0.086203
50,0.112411
51,0.092788
58,0.126263
62,0.073946
67,0.085385
72,0.105507
73,0.085323
81,0.113591
89,0.080351
98,0.108115
99,0.104068
7,0.098856
12,0.101111
28,0.118455
38,0.134395
42,0.097204
75,0.104654
78,0.083983
79,0.113766
91,0.094542
94,0.068838
97,0.080674
2,0.110594
3,0.090138
4,0.092199
20,0.099372
21,0.124645
24,0.088812
25,0.088293
27,0.093496
30,0.066509
33,0.120607
35,0.121305
37,0.116631
41,0.088119
44,0.09461
52,0.109238
54,0.086695
57,0.092008
59,0.100324
61,0.076706
80,0.111426
84,0.081313
88,0.097037
36,0.092643
63,0.097262
71,0.110328
83,0.115018
86,0.083257
90,0.087066
93,0.097895
8,0.080208
19,0.100733
46,0.092806
47,0.119455
53,0.079804
70,0.122015
77,0.082907
95,0.093052
5,0.102799
6,0.108177
9,0.071089
29,0.099042
49,0.12933
87,0.119998
96,0.096642
15,0.096463
23,0.114999
43,0.097829
65,0.116161
74,0.085976
82,0.107393
14,0.09426
40,0.106509
48,0.12022
55,0.081886
13,0.105029
26,0.071576
76,0.113565
92,0.111449
18,0.126687
32,0.076353
10,0.088541
11,0.112888
68,0.112554
85,0.065215
17,0.081932
56,0.067155
64,0.101469
69,0.09372
39,0.095175
60,0.09467
16,0.091077
66,0.075043
