1,0.069883
2,0.085815
18,0.091146
23,0.109542
37,0.127026
44,0.062816
54,0.117142
55,0.068613
56,0.079342
64,0.121304
72,0.121043
80,0.081083
81,0.117162
82,0.081772
90,0.123446
5,0.081889
6,0.121868
12,0.080648
16,0.076611
29,0.086206
30,0.093276
41,0.091062
46,0.119888
52,0.098949
53,0.120663
60,0.101751
67,0.105076
73,0.137215
94,0.100816
96,0.065826
97,0.084515
98,0.12169
3,0.129978
8,0.098512
17,0.080561
21,0.102429
22,0.09332
26,0.087521
42,0.127403
45,0.100257
47,0.119119
50,0.087041
59,0.074935
61,0.094343
63,0.109462
71,0.133989
77,0.104614
79,0.124839
83,0.118623
84,0.11928
89,0.116431
100,0.099315
4,0.090425
13,0.110972
14,0.075711
15,0.123664
20,0.097554
24,0.068526
69,0.116636
87,0.114096
7,0.091425
9,0.11687
11,0.085007
34,0.087106
68,0.080193
10,0.077559
27,0.094759
31,0.114691
38,0.083368
58,0.066581
62,0.093508
65,0.118476
75,0.0981
25,0.093334
28,0.100456
35,0.100094
36,0.117135
39,0.092537
48,0.128044
85,0.115702
99,0.116472
70,0.089243
33,0.058537
40,0.128277
49,0.095588
57,0.100965
66,0.114623
78,0.084755
86,0.083083
88,0.121174
93,0.070935
76,0.053592
92,0.079095
43,0.091523
74,0.085089
91,0.107037
95,0.061995
19,0.088115
32,0.074813
51,0.084126
