1,1.0
2,0.010101
3,0.010101
4,0.010101
5,0.010101
6,0.010101
7,0.010101
8,0.010101
9,0.010101
10,0.010101
11,0.010101
12,0.010101
13,0.010101
14,0.010101
15,0.010101
16,0.010101
17,0.010101
18,0.010101
19,0.010101
20,0.010101
21,0.010101
22,0.010101
23,0.010101
24,0.010101
25,0.010101
26,0.010101
27,0.010101
28,0.010101
29,0.010101
30,0.010101
31,0.010101
32,0.010101
33,0.010101
34,0.010101
35,0.010101
36,0.010101
37,0.010101
38,0.010101
39,0.010101
40,0.010101
41,0.010101
42,0.010101
43,0.010101
44,0.010101
45,0.010101
46,0.010101
47,0.010101
48,0.010101
49,0.010101
50,0.010101
51,0.010101
52,0.010101
53,0.010101
54,0.010101
55,0.010101
56,0.010101
57,0.010101
58,0.010101
59,0.010101
60,0.010101
61,0.010101
62,0.010101
63,0.010101
64,0.010101
65,0.010101
66,0.010101
67,0.010101
68,0.010101
69,0.010101
70,0.010101
71,0.010101
72,0.010101
73,0.010101
74,0.010101
75,0.010101
76,0.010101
77,0.010101
78,0.010101
79,0.010101
80,0.010101
81,0.010101
82,0.010101
83,0.010101
84,0.010101
85,0.010101
86,0.010101
87,0.010101
88,0.010101
89,0.010101
90,0.010101
91,0.010101
92,0.010101
93,0.010101
94,0.010101
95,0.010101
96,0.010101
97,0.010101
98,0.010101
99,0.010101
100,0.010101
