0,0.161616
1,0.161616
22,0.262626
31,0.262626
34,0.30303
45,0.181818
50,0.232323
51,0.20202
58,0.252525
62,0.161616
67,0.181818
72,0.222222
73,0.181818
81,0.222222
89,0.161616
98,0.242424
99,0.222222
7,0.20202
12,0.212121
28,0.242424
38,0.272727
42,0.191919
75,0.20202
78,0.181818
79,0.232323
91,0.20202
94,0.141414
97,0.161616
2,0.242424
3,0.181818
4,0.191919
20,0.212121
21,0.272727
24,0.181818
25,0.181818
27,0.181818
30,0.131313
33,0.242424
35,0.252525
37,0.232323
41,0.161616
44,0.20202
52,0.232323
54,0.171717
57,0.181818
59,0.20202
61,0.151515
80,0.222222
84,0.161616
88,0.20202
36,0.181818
63,0.191919
71,0.222222
83,0.232323
86,0.161616
90,0.181818
93,0.191919
8,0.151515
19,0.20202
46,0.191919
47,0.252525
53,0.161616
70,0.252525
77,0.171717
95,0.181818
5,0.212121
6,0.222222
9,0.141414
29,0.191919
49,0.272727
87,0.252525
96,0.191919
15,0.191919
23,0.232323
43,0.20202
65,0.242424
74,0.181818
82,0.212121
14,0.20202
40,0.222222
48,0.242424
55,0.151515
13,0.222222
26,0.131313
76,0.242424
92,0.232323
18,0.262626
32,0.151515
10,0.171717
11,0.232323
68,0.232323
85,0.131313
17,0.161616
56,0.141414
64,0.212121
69,0.212121
39,0.191919
60,0.191919
16,0.191919
66,0.141414
