0,48
1,34
1,74
2,4
3,86
4,70
5,7
6,55
7,37
7,91
8,98
9,77
10,95
11,94
12,14
12,20
12,35
13,21
13,60
14,22
14,46
14,89
14,98
15,32
15,36
15,64
16,68
16,79
17,18
17,52
17,57
17,63
19,63
21,72
23,53
24,70
24,94
25,57
26,97
27,51
28,61
29,90
30,78
30,98
31,58
32,44
33,84
34,54
34,79
35,80
36,43
36,58
36,66
38,55
39,65
39,69
40,84
41,91
42,51
43,91
45,97
47,77
48,56
49,66
50,57
50,67
51,83
52,73
53,84
54,95
55,69
56,69
56,83
56,84
56,86
56,92
57,62
57,89
59,96
61,84
70,79
71,97
72,88
72,93
73,90
74,77
74,82
74,85
74,96
74,99
75,86
76,77
78,87
79,84
79,89
79,97
81,86
84,88
89,91
