0,24
0,55
0,58
0,66
1,5
1,17
1,23
1,55
1,91
2,15
2,23
2,32
2,66
2,69
2,82
2,99
3,39
3,52
3,77
3,84
4,27
4,30
4,47
4,58
4,63
4,88
4,97
4,99
5,12
5,17
5,36
5,62
5,89
6,11
6,53
6,71
6,86
7,60
7,85
8,9
8,30
9,15
9,39
9,82
10,25
10,45
11,38
11,39
11,48
11,51
11,55
11,68
12,17
12,68
12,70
12,72
12,83
12,84
12,91
13,35
13,50
13,93
13,98
14,19
14,27
14,45
14,78
15,16
15,36
15,43
15,45
15,65
15,71
15,82
15,91
16,18
16,24
16,47
16,64
16,90
17,34
17,59
17,73
17,78
18,28
18,35
18,39
18,43
18,74
19,35
19,46
19,51
19,63
19,71
19,97
20,28
20,40
20,50
20,51
20,59
20,72
20,75
21,43
21,54
21,71
22,24
22,26
22,56
22,60
22,62
22,82
23,66
24,28
24,54
24,59
24,62
25,81
25,83
26,51
26,72
26,75
26,76
26,77
26,88
26,98
27,51
27,62
27,93
27,94
28,34
29,56
29,70
30,61
30,78
31,33
31,46
31,63
31,66
31,71
31,78
31,79
31,87
32,36
32,66
32,67
32,83
32,94
33,35
33,46
33,74
33,79
33,89
34,56
34,67
34,74
34,99
35,83
35,91
36,51
36,67
36,80
37,38
37,41
37,48
37,54
37,55
38,47
38,66
39,57
39,62
39,74
40,43
40,65
40,70
40,80
40,96
41,52
41,93
42,74
43,47
43,66
43,71
43,79
44,47
44,81
45,52
45,68
45,87
45,90
45,93
46,76
46,96
47,49
47,63
47,76
47,77
47,95
48,65
48,88
49,53
49,56
49,66
49,71
49,94
50,54
51,57
51,66
51,76
52,69
52,99
53,54
53,83
54,91
55,74
55,88
55,94
56,71
56,76
56,78
57,59
57,62
57,67
57,68
57,94
58,73
58,87
58,99
59,60
59,61
59,66
59,68
59,77
59,78
59,91
59,98
60,67
60,68
61,64
61,76
61,78
62,77
62,99
63,88
64,77
64,83
64,94
65,83
67,83
67,89
68,76
69,76
70,71
70,75
70,98
71,79
71,93
73,88
73,92
74,78
74,93
75,83
78,92
80,95
81,86
82,92
82,94
83,96
86,93
87,94
88,90
89,95
90,95
92,96
94,99
95,96
