1,2
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
1,22
1,23
1,24
1,25
1,26
1,27
1,28
1,29
1,30
1,31
1,32
1,33
1,34
1,35
1,36
1,37
1,38
1,39
1,40
1,41
1,42
1,43
1,44
1,45
1,46
1,47
1,48
1,49
1,50
1,51
1,52
1,53
1,54
1,55
1,56
1,57
1,58
1,59
1,60
1,61
1,62
1,63
1,64
1,65
1,66
1,67
1,68
1,69
1,70
1,71
1,72
1,73
1,74
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,82
1,83
1,84
1,85
1,86
1,87
1,88
1,89
1,90
1,91
1,92
1,93
1,94
1,95
1,96
1,97
1,98
1,99
1,100
2,49
2,54
2,55
2,74
2,89
2,93
3,21
4,10
4,26
4,27
4,68
4,73
4,86
5,79
6,88
7,90
7,96
8,23
8,32
8,39
8,66
8,88
9,92
10,22
10,26
10,27
10,31
10,57
10,67
10,68
10,70
10,73
10,76
10,80
10,86
11,68
14,22
14,27
14,57
14,60
14,66
14,68
14,83
14,99
15,21
15,29
15,42
17,30
17,83
18,20
18,42
20,42
20,90
21,42
21,45
22,26
22,27
22,32
22,40
22,41
22,56
22,57
22,67
22,68
22,89
22,99
23,88
24,52
24,62
24,84
24,100
25,54
25,58
25,81
25,93
25,95
26,27
26,32
26,40
26,41
26,52
26,57
26,66
26,68
26,70
26,73
26,74
26,77
26,80
26,84
26,85
26,89
26,95
26,99
27,41
27,56
27,57
27,63
27,67
27,68
27,70
27,73
27,80
27,99
28,55
29,42
30,41
30,83
31,49
31,57
31,74
32,52
32,68
32,84
32,85
33,94
34,43
40,70
41,57
41,68
41,73
41,78
42,45
42,94
46,68
49,54
49,55
49,58
49,74
49,81
49,89
52,84
52,85
54,55
54,89
54,93
54,95
56,57
56,68
57,60
57,61
57,63
57,64
57,67
57,68
57,73
57,76
57,83
57,89
57,99
58,81
58,93
60,83
60,99
63,68
63,97
63,99
66,83
67,68
68,70
68,73
68,76
68,80
68,83
68,99
69,100
74,89
76,86
81,89
81,93
81,95
83,85
83,99
84,85
90,96
93,95
