1,2
1,18
1,23
1,37
1,44
1,54
1,55
1,56
1,64
1,72
1,80
1,81
1,82
1,90
2,5
2,6
2,12
2,16
2,29
2,30
2,41
2,46
2,52
2,53
2,60
2,67
2,73
2,94
2,96
2,97
2,98
3,8
3,17
3,21
3,22
3,26
3,42
3,44
3,45
3,47
3,50
3,52
3,53
3,56
3,59
3,61
3,63
3,67
3,71
3,72
3,77
3,79
3,82
3,83
3,84
3,89
3,90
3,100
4,6
4,8
4,12
4,13
4,14
4,15
4,20
4,24
4,26
4,29
4,61
4,67
4,69
4,71
4,77
4,87
4,90
4,98
5,6
5,7
5,9
5,11
5,13
5,17
5,34
5,37
5,47
5,50
5,52
5,54
5,55
5,56
5,63
5,68
6,8
6,10
6,12
6,13
6,15
6,27
6,29
6,31
6,38
6,41
6,42
6,44
6,55
6,58
6,59
6,60
6,62
6,65
6,67
6,73
6,75
6,83
6,84
6,97
7,9
7,12
7,25
7,28
7,31
7,35
7,36
7,39
7,41
7,48
7,59
7,80
7,82
7,85
7,87
7,96
7,98
7,99
8,18
8,26
8,30
8,31
8,37
8,38
8,47
8,48
8,50
8,61
8,70
8,71
8,77
8,81
8,83
8,98
9,22
9,23
9,31
9,33
9,35
9,36
9,40
9,45
9,49
9,57
9,60
9,66
9,73
9,75
9,78
9,79
9,83
9,84
9,86
9,87
9,88
9,93
10,11
10,15
10,28
10,30
10,41
10,44
10,47
10,49
10,76
10,78
10,83
10,85
10,89
10,97
10,100
11,13
11,18
11,20
11,25
11,26
11,30
11,45
11,46
11,64
11,79
11,83
11,84
11,92
11,94
11,98
12,21
12,43
12,58
12,60
12,62
12,65
12,73
12,74
12,81
12,83
12,89
12,100
13,15
13,17
13,35
13,38
13,40
13,48
13,50
13,54
13,59
13,61
13,63
13,65
13,67
13,70
13,82
13,86
13,87
13,90
13,98
14,15
14,23
14,34
14,43
14,44
14,49
14,53
14,71
14,73
14,78
14,81
14,91
14,95
14,100
15,18
15,19
15,23
15,24
15,28
15,30
15,36
15,38
15,42
15,46
15,49
15,72
15,75
15,78
15,83
15,85
15,91
15,97
15,98
15,99
15,100
16,20
16,22
16,24
16,42
16,45
16,58
16,62
16,70
16,74
16,75
16,85
16,87
16,88
16,89
16,93
17,28
17,35
17,38
17,40
17,45
17,46
17,57
17,67
17,74
17,78
17,80
17,89
17,91
18,22
18,35
18,46
18,53
18,65
18,80
18,84
18,86
18,88
18,89
18,90
18,91
18,92
18,98
19,25
19,26
19,32
19,36
19,40
19,42
19,46
19,48
19,49
19,54
19,70
19,73
19,85
19,90
19,93
19,95
20,32
20,34
20,41
20,48
20,55
20,58
20,61
20,62
20,66
20,70
20,71
20,72
20,79
20,83
20,86
20,91
20,96
20,99
21,22
21,27
21,28
21,36
21,46
21,47
21,48
21,53
21,61
21,63
21,67
21,71
21,72
21,73
21,81
21,88
21,94
22,26
22,34
22,40
22,43
22,50
22,58
22,61
22,69
22,71
22,72
22,82
22,84
22,88
22,92
23,25
23,44
23,50
23,51
23,52
23,54
23,55
23,60
23,61
23,64
23,66
23,70
23,72
23,73
23,74
23,78
23,79
23,85
23,98
24,31
24,37
24,38
24,54
24,73
24,77
24,87
24,96
24,97
24,99
25,31
25,35
25,37
25,41
25,42
25,49
25,54
25,62
25,65
25,73
25,74
25,76
25,84
25,95
25,99
26,27
26,30
26,32
26,40
26,43
26,51
26,52
26,57
26,59
26,65
26,70
26,94
26,95
27,38
27,39
27,40
27,42
27,48
27,49
27,62
27,63
27,66
27,69
27,73
27,83
27,90
27,94
27,97
28,30
28,34
28,37
28,40
28,41
28,42
28,47
28,49
28,61
28,63
28,70
28,81
28,86
28,87
28,95
28,97
29,30
29,33
29,37
29,47
29,52
29,54
29,62
29,68
29,69
29,70
29,87
29,88
29,90
29,99
30,35
30,36
30,37
30,38
30,39
30,43
30,46
30,52
30,57
30,71
30,88
31,36
31,37
31,40
31,41
31,42
31,43
31,49
31,53
31,57
31,64
31,65
31,67
31,77
31,84
31,86
31,96
31,98
32,35
32,41
32,46
32,53
32,56
32,58
32,61
32,62
32,73
32,78
32,79
32,89
33,39
33,55
33,59
33,63
33,77
33,79
33,80
33,82
33,86
33,100
34,37
34,48
34,52
34,63
34,64
34,65
34,74
34,75
34,88
34,90
34,91
34,94
35,39
35,42
35,43
35,49
35,73
35,75
35,83
35,88
35,89
35,94
35,98
35,99
36,37
36,47
36,49
36,62
36,63
36,69
36,71
36,72
