Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"66,98,38,10,15,49,53",49,,,,,,,,"73,57",,,,,,,,,,,1,67,"8,1",,,40,,,,,,1,,43,,,,,,1,"1,78",,,1,,,,,"81,1,2",,,24,1,"89,1,93",,,76,25,,1,,,,57,,14,,"26,99,76,70",,,,,,,,,,,,,,,99,,,,,,,7,,,,,,,,,"26,63",
t2,"58,4,54","81,58",,,,,,,,"83,27,76",,,,,,,,,,,"96,5,10,92,17,19,60",,"67,100,69,39,11,78,91",,,,,,,,,"3,70,10,11,77,47,20,87,58",,,,,,,,"65,99,69,10,11,76,50,19,54,30","37,69,7,76,13,46,92,49,18,19,52,60",,,"65,100,74,76,46,51,21,56,88,63",,,,,"64,65,9,41,75,47,84,54,25,91,93,95",,,84,"71,43,44,75,80,50,61,30","96,68,70,75,77,47,15,86,24,57",,,,,,"33,99,6,79,20,24,30",,,,"67,31",,,,"32,10,74,14,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,85",
t3,"27,93","25,93",,,,,,,,86,,,,,,,,,,,73,,57,,,,,,,,,"26,76,22",,,,,,,,"31,49,60,95,63","24,100,20,54",,,"26,68,45,6",,,,,"68,92",,,85,"57,10,27","67,40,10,76,14,83,26",,,,,,"88,17,94",,,,"27,22",,,,"80,52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
t4,"56,68,63",,,,,,,,,,,,,,,,,,,,"27,4",,"60,22,63",,,,,,,,,,,,,,,,,"89,25,57,55",,,,"10,27",,,,,"32,73,67",,,,"67,68,41,14,31","80,73,99",,,,,,"42,83",,,,"56,41,99,63",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66,3,70,74,75,47,50,19,84,54,94,30",
t5,,,,,,,,,,,,,,,,,,,,,99,,"83,27,68",,,,,,,,,,,,,,,,,26,,,,"80,57,86",,,,,"57,27",,,,63,60,,,,,,29,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t6,,,,,,,,,,,,,,,,,,,,,"26,83,68",,"73,76,85,70",,,,,,,,,,,,,,,,,"32,85",,,,"41,4,61",,,,,"83,22,63",,,,,,,,,,,,,,,"83,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,"70,41,14,84,85,57",,84,,,,,,,,,,,,,,,,,68,,,,30,,,,,"89,60",,,,,,,,,,,,,,,"60,85,86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,"40,56,22,30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,72,45,15,82,51,84,88,59,62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
