Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"33,98,4,69,73,75,12,76,51,59,62,95",,21,,,,,"1,39",,57,,1,,"57,27","42,21",,30,,1,90,,99,,,54,4,"57,67,63",,,,,,94,"1,43",,,,,,,1,15,,,21,,,,2,,,1,,89,2,22,"83,27",,,99,,,"1,99",,,14,,"67,10,26,4",,40,,,,,,,,1,,68,1,,"66,99,85",,,,,,,96,,,,,,,,,"1,27,14",
t2,"27,10,26,68",,,,,,,"96,67,4,40,11,44,13,77,89",,89,,"32,37,74,10,16,85,86",,,,,,,"98,69,37,76,16,18,82,54,86,91,93",,,,,,89,10,"41,26,68,31",,,,,,,"32,5,71,19,52,88,58,94",,,,,,,"43,14,20,85,55,25",29,,,,,,,89,,,"34,3,9,79,22",,,"89,49",40,"67,68,73,14,30",,,"1,68",,,"64,65,68,41,14,19,53,25,26,60,61",,,"60,22,68",,"66,70,73,74,86,57,95",,,,,,,,,,"67,69,38,17,19,20,83,91,28",,70,"37,8,12,16,48,82,51,23,24,95,63",,"1,27",,,,,,,,,,,,,,,,"33,97,98,90,71,74,45,77,92,80,81,23,94,26,60,62",
t3,"67,70,80,22,56,89,63",,,,,,,"81,49",,,,52,,,,,,,"10,68",,,,,,,,"78,4,70",,,,,,,42,,,,,,,52,1,,,,,,,,,,43,,,,1,"1,26,22",,,"11,76,46,16,48,50,19,21,55,56",,,"89,70,40,73,76,57",,,"32,99,56,67",,"8,1,56",,,,,,,,,,"100,22",,27,66,,"35,58,100,77,51,25,26,62,57",,,,,,,,,,,,,,,,"25,10,68",
t4,54,,,,,,,58,,,,,,,,,,,"67,4,70,83,26",,,,,,,,1,,,,,,,,,,,,,,32,"12,78,46,83,26,27",,,,,,,,,,,,,,"99,70,76,46,47,19","5,39,42,17,82,53,31",,,"10,27",,,"74,27,54",,,1,,"32,98,6,17,84,55,25,29,30",,,,,,,,,,68,,,,,"56,10,22",,,,,,,,,,,,,,,,"32,76,70",
t5,,,,,,,,,,,,,,,,,,,"40,73",,,,,,,,"72,42,14,83,21,87,24,60,94",,,,,,,,,,,,,,,"57,4,14,63",,,,,,,,,,,,,,"27,14",,,,26,,,,,,"97,37,13,77,48,50,53,95,31",,"88,52",,,,,,,,,,70,,,,,"73,86",,,,,,,,,,,,,,,,,
t6,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,"10,68",,,,,,,,,,,,,,"73,60,63",,,,40,,,,,,"26,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,31",,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83,10,26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,89,66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
