Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"96,66,100,77,48,80,22,92,29",,,86,1,"88,1",,1,92,27,,,,60,,,,,,,"42,15","40,89,56",,,81,52,70,55,,"41,83",49,,,,,,,,,,,,,1,,,,,31,,,"24,1",1,2,28,22,89,25,,14,,,,1,,,"10,68","10,22",1,,1,,"1,10","1,49",,10,1,,,,58,,,,,,,6,"26,54",,,,,33,,,,,26,24
t2,"32,69",,,,"66,67,4,99,41,47,50,19,20,85,26,93","64,9,45,81,82",,"65,3,5,90,39,9,41,81,19,56,58",,,,,,,,,,,,,,,,,"89,58,95",32,26,,,"1,27","2,58",,,,,,,,,,,,,"34,98,37,6,9,10,50,93,85,29",,,,,1,,,"97,4,36,38,72,49,85,88,25","64,38,10,16,90,94,31",,,68,"49,2","93,54",,,,,,"66,98,99,8,73,10,61",,,99,"56,1","64,33,38,75,81,27,28,61",,"89,98,72,11,15,25,91,92,63",,"3,99,69,70,7,41,16,24,26,59,95","66,99,100,37,72,9,73,43,50,82,22,26,91",,"26,86","32,65,67,37,75,83,22,58,27",,,,,,,,,,,1,"2,52",,,,,,,,,,"1,27,77",62
t3,,,,,"68,73,10,80,25,95,57",95,,"25,95",,,,,,,,,,,,,,,,,"1,26,74",1,"57,99,22",,,"89,99,4,6,70,11,12,46,49,20,84,24,25,91,95,31",81,,,,,,,,,,,,,"26,83,84",,,,,"64,10,14,16,20,59,95",,,"81,73","80,57",,,"1,11",54,,,,,,,"57,67",,,60,"72,73,16,86,27,94","57,67,70,94",,"97,29,42,21",,"4,77,52,85,22,57,30","4,41,83,89,92",,"89,84,85","99,68,70,10,14",,,,,,,,,,,"98,37,70,9,44,14,80,49,51,87,90,59,93",24,,,,,,,,,,"65,4,5,90,41,76,80,22,54,24,57,56,86",
t4,,,,,"54,70,83,46",25,,54,,,,,,,,,,,,,,,,,"66,3,41,42,44,47,18,52,87,92","4,69,38,39,73,74,76,47,22,60","40,41,61,14",,,"2,100,74,14,57,63",,,,,,,,,,,,,,"24,41",,,,,"90,68,93,22",,,10,"68,22",,,"66,7,10,42,17,84,57,58,59,93,31",,,,,,,,76,,,,"80,70,63","41,83,22",,,,"67,68,76,89,60",30,,"81,57","57,26,60,31",,,,,,,,,,,"2,66,58,26,27",,,,,,,,,,,"68,89,60,93,62",
t5,,,,,,,,,,,,,,,,,,,,,,,,,"21,15","68,100,49,86,57,27","73,1",,,"60,69,54",,,,,,,,,,,,,,,,,,,"40,25,2",,,"80,22,31","56,26,67,46",,,"64,99,45,49,21,27,63",,,,,,,,,,,,26,,,,,"32,46,14,49",,,"1,27,41",52,,,,,,,,,,,"68,41,73,74,52,54,56",,,,,,,,,,,"11,95",
t6,,,,,,,,,,,,,,,,,,,,,,,,,,"80,83,61,63","64,9,91,11,16,80,23,59,92",,,,,,,,,,,,,,,,,,,,,,,,,,"41,99,84",,,70,,,,,,,,,,,,95,,,,,"8,58",,,"64,65,3,4,37,73,42,78,51,53,92,29,30",,,,,,,,,,,,"89,11",,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,"81,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89,54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
