Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"65,67,72,9,41,42,43,13,74,15,18,21,53,54,56,25,91",93,,1,,,,,,80,,,,,,,30,,1,18,,27,88,"100,1,84",58,85,,,,,,22,,,,,,,,,"1,22",,1,,,,1,,,,,,,,,57,"26,27",,,"57,14",,24,97,,,,,80,1,1,,,4,1,,,26,,5,,,,57,85,32,,,6,,,,,,1,"81,1,26,93",,,,,
t2,"10,45,22,57,58",,,"70,11,15,18,19,50,53,23,56,91,61",,,,,,68,,,,,,,83,,"65,3,6,9,10,11,41,13,55,26,62",1,,67,8,"36,37,70,9,11,14,19,86,55,58,59,61",,,,,,,,1,,,,,,,,,"32,37,39,14,47,21,88,26,59,28,31",,"32,36,72,42,82,60,63",,,,"3,38,77,86,25,91,62",,,,,,,,,10,"32,89,40,52",,,66,,84,,,,,,,"3,11,80,18,82,88,89,91,92,30,31","100,69,74,77,17,52,84,60,31",,,,"78,83,22,24,58,60",,,10,,,,,,"60,76,68",32,,,,,,,,,,"37,69,42,44,47,80,57,58,28","32,74,80,17,49,54,24,29,63",,,,,
t3,"40,64,83,27",,,"20,68",,,,,,,,,,,,,1,,"73,84,22,57,27","96,97,98,4,36,70,16,80,88,27,29",,10,,"57,83",,,,,,,,"3,70,74,11,12,77,51,84,55,93",,,,,,,,,"70,40,10,80,57",,"99,20",,,,81,,,,,,,,,,,,,8,,"32,26",,,,,,,"10,68","24,83,14",,,,"99,41,84,57,26",,,86,,,,,,"86,67,46",26,,,,,,,,,,61,"25,10,52",,,,,
t4,"99,60",,,"41,42,46",,,,,,,,,,,,,"99,5,72,81,50,19,53",,"83,67","8,90,68",,1,,64,,,,,,,,"2,85",,,,,,,,,"73,27,4,68",,,,,,,,,,,,,,,,,,,,,"85,22",,,,,,,"73,76","68,30",,,,"73,63",,,,,,,,,,"40,10,66",,,,,,,,,,,,,,,,
t5,63,,,"94,78",,,,,,,,,,,,,"60,14",,66,,,"32,33,90,73,42,11,12,77,46,78,54,26",,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,"40,14",,,,,,,"57,4,86","41,63",,,,27,,,,,,,,,,70,,,,,,,,,,,,,,,,
t6,68,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,99,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t7,"80,11,76",,,,,,,,,,,,,,,,,,,,,"64,41,56,61,31",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,26,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,"32,66,84,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,"88,39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
