Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,,12,"24,57",,,,,97,"49,92",,11,64,,,,99,,,58,92,50,"27,37","66,28","53,37",80,"48,74",,,46,87,27,38,,,59,"78,43,14",,18,"4,75,11,81,26",74,38,,,,24,,4,20,,,81,56,,"40,4",,15,23,"76,54",,,"20,62",97,"0,33",78,"37,21",49,90,,,,,,,,,,8,36,,,"91,95","33,68",52,"58,22",18,,,30,64,20,"72,77",,"72,70","16,46",,80,,,,
t2,,,"96,51",,,,,,"24,40",,69,24,,,,34,,,"59,13","58,31",37,"24,50",,"18,3,6",,"32,53,76,45",,,"59,77",,"24,35",,,,58,"89,9,17",,,"24,33,36",67,68,,,,4,,25,,,,,,,"26,91,69",,53,99,23,,,3,7,"37,70,40,77,54",,61,93,,,,,,,,,,,13,16,,,10,94,"69,86","17,49",,,,24,,"9,2,50",50,,82,,,83,,,,
t3,,,"0,56",,,,,,"72,80,35",,54,69,,,,,,,90,"32,48","70,95",,,"89,27,38",,"1,15",,,"27,5",,4,,,,"18,75,13",20,,,"91,7","10,4,63",,,,,"53,95",,,,,,,,,,,23,,,,,93,91,"64,80,35,46",,,,,,,,,,,,,,,,,,,,,"99,78",,,,,,"25,5,47",28,,6,,,75,,,,
t4,,,"73,26",,,,,,"16,28,22,87",,,"73,26",,,,,,,,96,"80,45,71,23",,,"52,70,87",,"34,39",,,"18,14,31",,95,,,,"96,81,70",67,,,,2,,,,,"65,97",,,,,,,,,,,99,,,,,,,"52,63",,,,,,,,,,,,,,,,,,,,,"8,40",,,,,,"93,6",,,75,,,,,,,
t5,,,,,,,,,,,,"0,49",,,,,,,,,"81,46",,,"92,77",,,,,"74,60,63",,97,,,,29,"49,30",,,,,,,,,22,,,,,,,,,,,"28,79",,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,92",,,,,,38,,,,,,,,,,
t6,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,"83,43,39",,,,,,69,28,,,,,,,,,17,,,,,,,,,,,"1,34,36",,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,11,29",,,,,,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,"81,91,35,13",,,,,,"93,61",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,33,21,31",,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,45,9",,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,41,48,89",,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,14,52,23,93,95",,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97,70,7,75,18,57",,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36,69,60,55",,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,94,54",,,,,,,,,,,,,,,,
t13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,
t14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
