Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,99,,,71,25,,,,,"35,47",95,,56,,63,,,,"40,58,27,84",18,,"96,82",,,,76,,,34,,5,27,51,37,57,,,38,,28,,,49,"89,21,95",30,,"17,20",81,,36,0,80,"32,11",23,4,,,34,,2,42,"2,52",2,,24,,,,"32,55","61,29",46,96,"32,40","49,45",32,40,,,"1,10","13,19,26,92,29","51,35",,,"33,91","32,12",,,,64,20,"59,3,92",47,19,,"56,73,21",47,,"69,7",,30
t2,"34,11",,,,,,,,,40,97,,11,,,,,,"66,93,12,13",37,,,,,,"48,84",,,"16,42,38",,"81,36",,98,82,,,,,,"72,34",,,"66,67",73,67,,"64,47",,,7,,"49,87","72,12",,,,,59,,,85,"41,69",,,,,,,74,,,15,,"11,55","24,98,86",38,,,95,"81,33,60,54","24,32",,,,"65,45",,,,74,,"2,12,13,87","49,60,6","88,79",,"0,69,37,49,61",72,,,,90
t3,"90,12",,,,,,,,,63,,,"97,99",,,,,,"98,76,47",38,,,,,,"50,47",,,"11,44",,"76,47",,,47,,,,,,"0,38,47",,,22,88,"10,50,74",,"79,22,7",,,"43,78",,,"16,82,84",,,,,"2,90,13",,,,,,,,,,,,,,,,38,"49,18",18,,,69,"2,91,5",69,,,,88,,,,,,"1,39",22,"41,22",,"50,28,52","33,94",,,,
t4,"19,5",,,,,,,,,50,,,,,,,,,"29,63","72,6",,,,,,,,,99,,86,,,"80,57,93",,,,,,"81,18",,,,"57,91",87,,"8,13",,,"89,63",,,24,,,,,"4,72,42,49,20",,,,,,,,,,,,,,,,68,42,,,,,"89,35,55",26,,,,77,,,,,,"74,28,45,7",,"33,21,97",,77,,,,,
t5,"66,45",,,,,,,,,"43,93,37",,,,,,,,,50,0,,,,,,,,,,,,,,"2,42,46,51,54",,,,,,"50,13",,,,"80,47","29,5,79",,72,,,"20,30,76",,,,,,,,"9,58,85,54",,,,,,,,,,,,,,,,,13,,,,,44,,,,,,,,,,,"80,82,19,70",,"89,78,54",,,,,,,
t6,70,,,,,,,,,"73,91,46,23",,,,,,,,,,89,,,,,,,,,,,,,,"0,24,35",,,,,,90,,,,,"89,22",,"16,19,71",,,"25,70",,,,,,,,"40,3,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t7,"80,33",,,,,,,,,11,,,,,,,,,,20,,,,,,,,,,,,,,"50,4,21,71",,,,,,51,,,,,"17,60",,,,,,,,,,,,,"25,12,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,77,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,"65,41,43,48,83,55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,76,25,26,91",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,3,94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
