Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,31,,30,"2,54","54,46",94,37,,,,,"99,12",44,8,27,,60,78,,,2,,"58,45","99,87",72,36,,86,43,69,,58,,,82,"40,62,14",38,"3,86",15,70,,,,,64,62,"70,6","9,13",,,,0,61,,11,"72,7",,,,,71,,13,"48,50","79,55","32,28",52,,38,40,80,,"35,28",96,"73,39",,48,,17,,,7,96,,,,18,38,"57,18",87,,"1,33,7","64,17",,5,,87,61,66,73
t2,86,,,33,"33,35,13,6",,,,,,,54,,,,,56,"24,76",,,57,,74,30,"0,17","77,4,20",,"49,98",,"97,28",,49,,,,"9,26,75,74","1,26,17",,,"80,49",,,,,,,"61,44,45",,,,,"81,67",73,,38,"48,35",,,,,,,35,76,19,,,,87,12,87,,18,"21,71","45,54",,,,,,,79,59,,,,39,,,79,,"40,51",,,,,,,"40,37",96
t3,,,,89,57,,,,,,,"35,77",,,,,"64,94,78",23,,,,,"64,73",98,"34,31",44,,20,,"10,7",,,,,,31,35,,,"81,58",,,,,,,20,,,,,"16,58",,,,,,,,,,,14,65,"72,66,92,45",,,,"80,74,11",,"10,92",,,37,56,,,,,,,,,,,,,,,"34,13",,"26,4,38",,,,,,,33,
t4,,,,"86,30",82,,,,,,,"40,98,62",,,,,"59,12,21","70,46",,,,,"43,12","9,10,67","32,95",53,,9,,,,,,,,95,,,,"6,31",,,,,,,"57,36",,,,,18,,,,,,,,,,,,6,"70,40,22,56,88",,,,70,,,,,"33,68",,,,,,,,,,,,,,,,"57,42,58",,"67,77,21,54",,,,,,,,
t5,,,,5,68,,,,,,,1,,,,,"65,5,45,84,85,90","75,93",,,,,3,"32,80,64","33,68,69",74,,,,,,,,,,,,,,96,,,,,,,"51,76,14",,,,,,,,,,,,,,,,,47,"16,89,18",,,,,,,,,"72,58",,,,,,,,,,,,,,,,"65,1,84",,61,,,,,,,,
t6,,,,,65,,,,,,,,,,,,87,"48,33",,,,,,"24,31",93,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,9,"27,11",,,,,,,,,19,,,,,,,,,,,,,,,,"94,29,38,95",,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,91,,,,,,"58,83",,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,"54,21,30",,,,,,,,,92,,,,,,,,,,,,,,,,"49,62",,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,"4,60",,,,,,6,,,,,,,,,,,,,,,,,,,,,,,"19,38",,,,,,,,,,,,,,,,,,"2,67",,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,"16,54",,,,,,74,,,,,,,,,,,,,,,,,,,,,,,"26,12,54",,,,,,,,,,,,,,,,,,"41,10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,11",,,,,,,,,,,,,,,,,,"98,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,"35,78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
