Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,34,79,24,,,29,22,80,,,,,65,96,"27,62",98,36,72,27,74,,,"64,36",,,,,80,,"45,5,63",44,"48,49,92",21,,,72,38,23,4,"73,61","49,70",,,,,29,63,,,55,,0,,5,23,38,64,,,,20,,,78,74,71,98,,"36,23","40,26,92",39,24,,,,,"57,52",67,,,,29,16,,29,"16,43",89,,75,44,5,33,,,,,"57,51,59",28,86,23
t2,99,,,,,79,17,"16,48,91",,,,,"58,76",,"24,79",0,20,28,,45,,,"20,12,5",,,,,"87,7",,"40,3",42,"54,39",89,,,,37,,,,"89,66",,,,,"98,91",11,,,"16,38,22,87",,67,,31,87,81,,,,,,,,,,,40,,,66,28,,,,,,"38,79",50,,,,,46,,,89,62,,34,60,6,,,,,,"65,20,5,94","18,43",32,
t3,15,,,,,,,76,,,,,57,,,62,,99,,"56,99,92",,,18,,,,,"10,59,53,38",,,,83,,,,,,,,,,,,,,,"69,87",,,"88,83,67",,,,,,,,,,,,,,,,,"49,75",,,49,69,,,,,,"41,19,87,92,31",84,,,,,15,,,,"0,56",,,,,,,,,,"67,76,31","11,60",,
t4,"76,7",,,,,,,"25,94",,,,,,,,60,,45,,"95,23",,,,,,,,"40,74,6",,,,"97,52",,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,"13,14",,,,,,,68,,,,,,,,,,,,,,,,,,,,92,51,,
t5,"97,43",,,,,,,4,,,,,,,,,,19,,"37,69,29,70",,,,,,,,"84,39,15",,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,"88,42",,,,,,,15,,,,,,,,,,,,,,,,,,,,,90,,
t6,"28,69",,,,,,,"53,63",,,,,,,,,,53,,"40,89,84",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,"68,38",,,,,,,"99,93",,,,,,,,,,,,,,,,,,,,,72,,
t7,"56,29",,,,,,,,,,,,,,,,,40,,"33,58,98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,12,21",,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,
t8,94,,,,,,,,,,,,,,,,,85,,"5,41,10,77,93",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,21,,"68,12,51,22,87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,"61,38",,"60,15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
