Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,22,,,,,,5,,,,99,,,,,,,"72,38",,,,69,,8,91,"48,65",96,"76,93","69,79","92,31",,27,"72,68","81,91","83,31","62,54",54,,49,,"33,84",69,,,55,,77,,47,"19,5,14",19,,83,,,,"60,69","61,6",83,65,,,,65,76,,,0,,"32,84",,,,53,19,86,"64,25",,98,,70,34,,"58,60",40,67,,"10,76","73,85",62,13,30,,,20,47,,"65,95",86,"42,66"
t2,10,,,,,,,,,,34,,,,,,,"35,47",,,,73,,,,"32,58,14,71",5,49,"24,36","59,35,14,97",,,,"29,39","86,29,71,39","60,77",11,,,,"58,87",56,,,7,,18,,"60,93","74,35,54,79",22,,58,,,,"40,72,44,18,52,94","94,22,97",,"90,19",,,,19,"50,86",,,,,,,,,74,,76,"44,21",,"56,51,20,15",,"90,6,31",,,"68,37",49,74,,"99,22",,,46,,,,,,,"90,61,69,53",66,39
t3,,,,,,,,,,,26,,,,,,,"52,95",,,,,,,,"0,33,3,10,74",,74,16,69,,,,"98,35,61","17,45,70",,33,,,,,60,,,,,,,"16,66,72","43,29",,,71,,,,"2,71,39,51,83,25","64,1,33,17,83,20,52",,,,,,,55,,,,,,,,,,,"66,63",,,"2,67,38,53,24",,"57,92,22",,,88,,,,,,,23,,,,,,,"3,29,14",,
t4,,,,,,,,,,,,,,,,,,64,,,,,,,,"83,20,22",,53,"81,19,20",84,,,,"2,62","64,23",,,,,,,13,,,,,,,"90,52,98","81,70",,,7,,,,"34,63,95,15","40,21,39",,,,,,,,,,,,,,,,,,90,,,"30,63",,"64,96,76,88,60,95",,,"91,76",,,,,,,29,,,,,,,"75,31",,
t5,,,,,,,,,,,,,,,,,,92,,,,,,,,"98,21",,44,"25,49,55,47",,,,,"0,3",11,,,,,,,59,,,,,,,"88,97,83,12","8,75,13,95",,,"91,21",,,,"11,37","85,38",,,,,,,,,,,,,,,,,,,,,,,"65,71,41,43,14",,,48,,,,,,,,,,,,,,52,,
t6,,,,,,,,,,,,,,,,,,,,,,,,,,"35,61",,20,"37,86,91,60,61",,,,,"58,83,63",,,,,,,,"90,98,46,87",,,,,,,"34,22","72,89,37,21",,,"53,38",,,,"99,68","43,55",,,,,,,,,,,,,,,,,,,,,,,"35,68,7,53,62",,,,,,,,,,,,,,,,,32,,
t7,,,,,,,,,,,,,,,,,,,,,,,,,,97,,"81,2","98,9,18,52,92",,,,,80,,,,,,,,"20,92",,,,,,,"42,58","96,33,36,7,90",,,15,,,,10,,,,,,,,,,,,,,,,,,,,,,,,"98,36,5,9,19,23,94",,,,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,34,37,41,88","40,38",,,,,82,,,,,,,,"58,31",,,,,,,"84,15","57,3,77,22",,,,,,,"58,67",,,,,,,,,,,,,,,,,,,,,,,,"20,86,87",,,,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98,68,75,57,58",,,,,,"12,68",,,,,,,,48,,,,,,,"40,87","86,50,20,60",,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,"50,83",,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,86",,,,,,"9,44,38",,,,,,,,28,,,,,,,"99,85","44,71,47",,,,,,,"80,96",,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,
