Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,45,,,36,24,,75,"14,71",,,"80,18",,,,"27,61",96,"24,20,60",,"93,77",,,,"60,85","33,87",,,52,79,"35,69",,67,"99,86,95",,,"8,28",5,,,"36,55",48,84,,,11,,"74,70",17,8,,54,,"65,9",,21,"49,11",,69,,65,,"13,22",47,,40,77,,49,87,,"97,28",,34,,,,,,,56,57,48,"43,92","52,6","34,52,63",12,88,27,88,14,,,1,69,,"21,62",4,71,,,
t2,"1,62",,,"25,68,38,79",91,,"88,73","9,28",,,39,,,,"79,31",59,"44,46",,,,,,59,"83,76,22,55",,,,,73,,,"18,71,23",,,,94,,,,54,,,,,,"40,36",64,,,,,12,,32,"90,12,70",,,,,,62,18,,,,,,,,,,,,,,,,,,"61,95",,"16,26,6,31","66,44,5","99,75",,"65,68",,22,92,,,,,,"89,30",2,,,,
t3,,,,87,"88,43,29",,"49,2","5,47",,,,,,,"64,98",39,"96,70",,,,,,,"8,50,60,85",,,,,,,,"24,65,75",,,,,,,,"99,2,19",,,,,,,"24,11,44",,,,,"19,45",,84,"59,46",,,,,,89,39,,,,,,,,,,,,,,,,,,,,"96,97,42,46,52,55","24,67,29,14","10,30,23",,"10,63",,"80,33",45,,,,,,44,88,,,,
t4,,,,,26,,"44,37",,,,,,,,59,,,,,,,,,"16,4",,,,,,,,"49,4",,,,,,,,"16,15",,,,,,,"51,68,69",,,,,56,,,5,,,,,,,"28,44",,,,,,,,,,,,,,,,,,,,"48,17,13,22","49,61,70","68,29",,"11,28",,93,,,,,,,,,,,,
t5,,,,,,,,,,,,,,,65,,,,,,,,,"19,47",,,,,,,,53,,,,,,,,7,,,,,,,"80,26,96,94",,,,,,,,,,,,,,,"48,67,96,71",,,,,,,,,,,,,,,,,,,,51,"65,2,39","41,5",,,,,,,,,,,,,,,,
t6,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,40,,,,,,,,43,,,,,,,52,,,,,,,,,,,,,,,"65,25,43,63",,,,,,,,,,,,,,,,,,,,,,"50,59",,,,,,,,,,,,,,,,
t7,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,66,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,
t8,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,"52,21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,
t9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96,44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,58",,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
