Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,,"12,28,78",61,"93,71",46,,37,"34,79,55",,,,,,,88,,"43,55",,12,,"9,25",,"64,79","42,99,68",,40,79,14,65,"99,45",,"48,27,86",,"91,21,95","43,79",54,"4,54",,,,26,,,50,6,,"4,93","33,13,7",7,20,"20,14",,,,"48,60",,,"20,47","75,37","90,39",,,,65,92,,90,"44,85","10,42",,33,17,,,32,81,"78,15",,56,,"81,47",,,,"50,12,76",78,,,,,,,,3,,,,17,"40,66,15",11
t2,,38,,60,"80,13,23",,58,,,,,,,,,,64,,"38,71",,14,,92,"96,79",,63,,,,13,,"65,21,23",,"25,29","81,73,67,6",,57,,,,,,,14,61,,66,"37,21,22",71,"9,60","36,44",,,,"16,32,92",,,"66,44,49,18,61",70,,,,,"18,27,58,6",14,,"59,46",12,85,,,,,,"65,51",5,24,,,,"49,58",,,,"0,77","1,63",,,,,,,,75,,,,99,"96,74,70",
t3,,"72,68",,"16,44,68","68,9,51,54,24",,,,,,,,,,,,"24,37",,"65,63",,50,,19,"2,59",,,,,,,,"89,12",,84,49,,,,,,,,,7,,,,"64,58,77,95",96,13,42,,,,46,,,"80,52","45,31",,,,,"40,43,35,59",,,"17,87","3,71,39",,,,,,,98,,91,,,,"93,38,31",,,,,"65,11,29",,,,,,,,81,,,,54,28,
t4,,37,,"24,80","32,33,2,29",,,,,,,,,,,,"72,18",,14,,,,18,"24,92,21",,,,,,,,"58,98",,,"80,54",,,,,,,,,,,,,"88,90",,35,,,,,80,,,"83,70",74,,,,,"34,90,52,21",,,55,"36,42,83,60,61,95",,,,,,,20,,,,,,"41,18",,,,,,,,,,,,,"20,76",,,,"3,36",99,
t5,,23,,"10,83","95,79,31",,,,,,,,,,,,,,"88,61",,,,86,49,,,,,,,,6,,,,,,,,,,,,,,,,"51,5",,,,,,,27,,,,,,,,,,,,,"2,4,43,77,14,16,48,22,25",,,,,,,46,,,,,,,,,,,,,,,,,,,48,,,,90,,
t6,,,,"39,22,31","97,98,69",,,,,,,,,,,,,,90,,,,,70,,,,,,,,57,,,,,,,,,,,,,,,,"99,29,87",,,,,,,,,,,,,,,,,,,,"35,37,78,47,51,52,21",,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,
t7,,,,32,"0,22",,,,,,,,,,,,,,,,,,,"40,33,90,93",,,,,,,,,,,,,,,,,,,,,,,,"70,30",,,,,,,,,,,,,,,,,,,,"33,50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t8,,,,98,,,,,,,,,,,,,,,,,,,,"37,38,11,12,58",,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t9,,,,0,,,,,,,,,,,,,,,,,,,,"83,43,5,6",,,,,,,,,,,,,,,,,,,,,,,,"96,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
t11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
