Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"62,22","42,78","37,41,80,59,61",,"2,19,77","59,6",,"48,15","26,92",35,,"51,21",,,"97,61",,"81,19","82,92","65,73,11,77,19,86,58,93",79,3,53,"88,85","8,33,99,29","37,71,16,80,27","2,3,85",,"35,93,77,86","48,50,78","33,91,31",98,"0,34,42","9,74",72,"1,79","9,14,80,27,60","70,68,54,7",38,"41,34",,"66,84,69",23,"68,93","73,95","60,70,68",,4,"91,61","39,23","8,40,19,55",20,"48,59,7","97,2,77","21,15",,,"26,11,69","88,47","0,84,71,31","72,51,96","42,35,68",39,"33,13","65,67,48,91,29",21,18,"19,93","0,98,43","32,96",24,,58,,75,"67,39,49,19,28","40,73,34,36","88,66","50,85","1,6","64,43,13","48,27","8,80,68","57,45","34,91,58,77","40,74,76,87","16,21",31,"59,76,29,38","76,87","33,58,43",72,,95,"18,50","68,5",,48,,"66,37,78,20,30","51,95"
t2,"16,33,60,6","24,9,98,93","65,98,68,38,39,14,87",,"27,3","34,70,46,82,51,85,94",,"25,47","40,34,96,70","68,13,52,54,58",,94,,,6,,"34,12,13,50,53,88,29","81,18,45","32,33,4,6,71,43,75,16,49,50,90,27,61,95",,,"19,23",87,"2,66,76,45,54,26,91,31","2,98,38,70,42,77,14,81,22,95","12,20,21,54,52,88",,"33,36,18,52,87,25","39,7,10,76,14,87,93","89,55",66,"39,8,71,50,24,62","64,98,39,43,14","90,36","97,7,12,87,28","2,5,44,82,18,91","35,40,75,46,80,82",41,"75,16,86,24,28",,"32,49,12","33,70","65,33,36,88,94","33,10,99,69","71,45,16,89,90,94,31",,"8,91","82,14","41,18,90","66,18,22,26,91","89,81,67","97,80,90,31,95","65,36,95,79","96,69,74,78,30",,,"24,83,54","2,36","35,48,82,19,22,86,24","38,13,60,17,57,90,28","98,71,43,44,28,62","91,28","72,41,95","0,98,35,68,74,50,51,85,31",35,60,"53,22","34,35,40,74,51,60","48,26,52,6","80,49",,59,,"40,52","78,48,81,18,24,90","33,4,38,39,72,16,49,22","65,40,22,90,91","19,28,55","58,91,82,23","34,70,39,47,22,90","25,2,52,87","16,88,51,70","96,1,99,11,12,46,79,51,95","37,38,39,7,85,61,63","73,15,18,53,57,30,63","24,81,75,19","32,1,5,49,95","35,99,6,12,85,23,27,92","74,5","6,39,91,13,77,47,49,50,59,92,31","35,36,38,60",,"43,37,47","65,12,60,47","96,36,87",,"32,25,50,28",,"33,40,76,47,85,24,25","56,57,11"
t3,"97,2,68,38,11,78,47,81,19,85","0,34,5,12,91,30","32,6,42,11,48,17,49,81,55,88,90,91,31",,"65,98,97,37,79","40,52,57,93,63",,"8,71","33,35,73,75,79,50,52,57","0,96,2,3,83,87,31",,,,,"37,94,23",,"2,8,9,21,38,39,40,41,42,56,57,60,68,77,79,83,85,87,90","73,13,62,39","0,3,5,13,22,23,34,35,37,41,47,51,52,69,70,74,85,91,97",,,"74,11,12,45,16,22,92","10,15,48,23,89,59","32,1,96,4,5,37,70,11,52,88,57","36,11,12,43,17,20,93,90,59,61","64,98,5,40,9,75,44,81,53,91",,"65,9,76,47,16,48,49,54,59,60,29","64,70,44,53,57,62",72,,"32,70,73,13,77,82,51,26,59,63","34,6,10,11,44,81,24,57","16,11,46,79","96,3,40,41,46,15,84","96,73,11,61","3,99,69,8,13,14,81,51,85,87,60,62","84,79","39,71,43,50,19,85,60",,"65,3,72,13,54,24,31","40,46,83,58,93,95","69,7,16,81,61","98,37,47,23,24","33,5,8,72,11,12,46,49,51,53,55,23,30",,"88,76,63,7","37,70,9,74,18,52,88,62","5,73,82,26,27","11,48,80,82,60,29,30","8,43,77,29,30","65,35,69,70,43,14,47,17,82,91,92","64,4,18,19,87,58","32,1,98,67,85",,,"44,19,52,22,58,60","24,52","96,34,68,5,6,39,75,76,14,17,49,50,87,93,30","65,34,6,42,11,43,47,22,61,95","34,81,82,50,83,21,89","1,7,10,50,22,55,24,60,30","67,4,36,38,10,48,17,80,23,28","41,76,45,78,15,92,95,23,25,28,30,57","80,58,27,28,29","72,57","14,16,80,85,21","2,99,70,71,9,59,73,15,49,87,24,27,63","66,74,14,15,78,18,50,83,25,92","82,36,86,87",,5,,"98,35,69,38,7,12,13,82,26","33,34,65,17,93,54,55,63,31","8,42,47,81,18,85,54,55,89,58,93","69,70,49,58,61,63","65,34,72,41,78,15,79,84,54,58,92","96,34,3,99,43,75,15,80,54,60,93,31","66,99,4,36,8,41,11,92,48,80,82,60","35,3,37,68,76,15,53,89,30","37,39,73,44,18,90,59,60,93","0,5,7,13,19,21,22,28,36,37,39,40,43,44,56,64,87,90,92,93","1,2,33,6,41,73,74,14,78,48,50,21,26,29","65,5,79,20,26,91,60,93,95","33,34,66,36,12,45,79,49,22","97,38,71,40,73,42,43,74,75,47,89","65,68,90,74,46,47,25,58,31","34,84","2,5,7,34,36,40,42,44,54,55,57,61,70,74,80,84,90,93,94","34,79,20,21,26",,"48,18,66","98,5,39,72,91,20,88,27,61","10,48,51,52,53,54,89,26",,"3,36,41,78,24",,"32,35,4,9,11,75,13,80,61,52,21,88,29,95","97,2,34,12,76,82,54,88"
t4,"34,7,41,43,44,17,53,54,55,26","2,7,44,50,83,22,56,26","64,1,33,34,97,5,70,71,99,12,47,18,22,23,56",,"32,64,67,99,7,10,14,16,26,59","2,66,76,48,18,27,95",,"42,50,60,92","3,69,91,45,47,27,29","97,44,77,23,55,92,62",,,,,"64,1,70,21,86",,"3,5,6,7,11,14,18,25,28,31,33,44,47,49,51,52,64,72,75,78,82,84,92,98","96,2,70,46,14,90,60","2,7,8,9,10,12,17,21,26,31,39,55,56,59,60,66,68,72,78,82,87,88,89,98",,,"65,3,5,10,48,80,82,52,88,58,60","34,46,95","12,17,19,24,28,40,47,49,51,53,55,63,69,73,77,80,84,86,90,94,95,97,98","66,67,6,45,13,18,82,52,21,53,88,60","32,1,66,67,69,6,7,70,11,80,51,86,55,89,92,30,63",,"34,4,37,13,78,15,51,20,53,85,55,56,90,91,63,31","37,6,21,22,54,56,25,88,60","0,36,47,24,28",,"98,3,4,67,38,6,68,69,99,11,43,48,83,52,85,57,91,92","96,33,67,38,7,70,75,47,16,80,85,58,60,63","64,38,17,85,60","66,69,6,72,74,75,76,13,77,20,22,55,58,93,31","68,71,12,45,19,21","65,56,71,72,41,10,59,73,78,24,26,27,63","64,1,7,74,13,27","66,3,6,44,13,14,47,79,84,88,27,61,62",,"64,35,36,71,8,42,47,58,27,62","66,3,91,75,48,50,52,22,26,59,31","32,6,8,72,43,46,82,55,58,60","66,8,9,51,56","32,65,66,99,4,58,6,41,13,15,17,19,22,24,56,59,62,95",,"34,36,71,15,51,87","64,45,79,49,19,53,87,55,27,94","99,38,76,45,17,49,20,21,87,24,93","2,99,37,76,13,47,20,92,95,31","64,2,34,98,5,44,47,79,83,22,90,91","99,4,6,71,40,9,45,79,50,83,21,54,57,28,61,63","67,71,72,81,82,88,89,59,28,93","24,37,22,31",,,"65,66,98,70,41,49,81,21,85","16,26,71","1,7,13,20,21,23,33,36,37,38,41,42,44,57,63,65,66,70,72,73,78,83,88,89,90,92,94","97,68,39,71,75,80,81,82,83,85,55,56,25,31","99,4,37,5,69,12,77,20,55,59,93,63","33,34,97,72,12,76,83,27","65,2,68,11,12,75,46,79,16,18,83,52,84,22,54,87,58","96,97,2,36,37,69,39,70,12,47,79,20,93,86,24,61,62","96,71,10,76,79,18,50,23,24,63","38,6,82,54,28,61","32,64,97,42,46,82,51,24,25,61","3,13,19,20,30,31,33,36,38,42,47,55,58,68,72,75,76,80,82,93,95,96","34,35,36,39,40,44,47,49,20,86,55,88,90,27,28,62","96,4,68,70,10,79,17,88,91",,"35,36",,"0,1,3,16,17,20,21,27,29,31,34,41,42,49,54,59,61,78,87,92","1,3,4,11,15,16,32,44,47,58,61,70,72,77,82,83,84,92,97","65,68,5,70,71,10,92,80,50,19,21,87,25,60,30,31","6,38,73,75,13,14,81,86,55,24,56,28,93","6,10,13,14,17,21,31,38,39,43,47,48,49,61,64,70,71,89,90","66,67,5,38,7,70,13,46,48,21,26,27,28","2,68,38,7,46,50,19,25,28,62,63","4,40,14,78,21,22,86,58,93,62,31","0,34,6,42,11,75,13,15,50,19,20,21,52,89,91,92,95","3,4,6,8,9,14,15,20,24,25,30,33,34,47,49,58,59,60,63,69,70,71,74,77,78,88,94","64,96,3,67,69,9,12,47,79,49,82,84,53,87,23,57,95","66,3,98,69,70,99,9,10,13,48,49,19,22,24,59,94","0,98,37,41,76,18,50,52,83,93,87,28,29,62,31","0,33,34,36,6,7,39,70,14,16,80,81,52,53,87,24,60","0,32,3,5,37,40,72,13,14,77,80,49,81,57,91,93,62,63","24,26,11","64,66,35,99,38,71,8,12,14,15,16,81,51,53,85,25,60,63","2,71,8,41,19,62,94,27,28,30",,"96,65,28","97,2,35,36,6,9,43,44,16,17,49,81,25,59,28","97,66,98,4,12,76,19,21,23,62,31",,"33,34,68,79,51",,"89,65,2,69,38,7,70,73,90,45,14,51,57,58,92,31","1,7,18,20,21,23,24,25,27,28,37,38,50,52,68,70,75,81,83,91,96"
t5,"1,39,40,76,14,15,84,21,88,92","67,4,40,47,48,94,89,59,61,62","0,4,9,13,45,60,16,51,52,83,84,86,24,25,58,28,30,95",,"69,8,40,72,43,73,78,17,52,53,55,88","33,4,73,50,54,86,24,90,88,31",,"67,68,76,13,81,22,87,29,62,31","2,66,4,98,6,99,74,43,24,56,93","89,8,45,46,49,81,84,21,25,28,29",,,,,"34,11,76,77,89,90",,"0,1,67,36,59,10,74,48,17,80,86,55,58,27,62,95","80,33,21,6","67,99,76,46,15,80,81,92,83,28,63",,,"7,14,17,18,20,27,35,38,44,47,54,56,59,63,68,70,83,90,93,95","4,39,71,47,80,92,26,28","0,3,6,7,13,15,16,18,22,30,36,42,44,50,56,59,60,72,75,78,82,93","96,65,68,69,75,44,46,49,94,85,87,23,89,28,62","0,4,14,16,18,27,28,33,38,39,43,47,49,56,58,68,72,84,90,93,94,95",,"0,64,67,58,38,7,40,70,42,11,43,71,46,19,22,24,26","65,66,3,72,47,17,49,19,85,23,58","3,4,71,45,80,49,18,81,93",,"1,7,12,15,16,17,18,20,21,33,36,37,41,45,47,54,65,75,79,87,94,95","0,3,4,36,71,40,15,50,21,22,23,55,87,93,31","1,67,35,99,71,42,88","0,17,18,24,26,27,37,38,39,44,45,57,60,67,73,78,86,89,90,94","64,1,65,3,4,70,88,90,29,94","96,2,34,39,12,77,50,23,28,61,31","2,42,43,12,44,90","65,2,35,97,69,17,18,82,20,52,83,23,57,93,63",,"89,5,6,37,9,11,14,19,22,25,59,60","0,2,14,19,20,24,27,28,32,43,47,60,63,65,72,76,79,92,96,99","3,4,9,13,14,18,26,31,38,39,40,45,59,63,73,74,77,79,80,90,91,92,96","32,76,78,22,86","2,34,98,37,38,79,80,92,82,86,57,91,28,63",,"65,3,68,5,38,43,12,16,81,83,22,59","1,66,99,38,7,41,11,76,48,80,81,86,23,29,95","34,3,66,37,6,67,8,11,14,80,81,53,54,85,92","1,3,10,21,23,24,25,27,50,52,58,59,69,70,71,72,79,87,88,90,98","1,33,3,97,99,39,72,75,12,13,92,26,27,60,61","96,2,3,36,5,37,98,46,15,78,49,86,55,88,25,29,30","96,34,6,7,42,15,48,20,55,91","34,35,8,42,93",,,"67,6,40,43,79,80,51,93,23,59,29","19,50,3,82","2,3,8,9,11,16,18,25,28,32,46,51,53,59,61,62,64,67,79,85,91","99,36,58,70,7,8,40,10,91,12,20,21,52,23,26,27","64,65,58,40,10,46,47,49,52,26,95","35,8,40,75,79,48,20,21,54,26,93","32,96,69,70,71,59,45,15,81,55,88,57,90,27,92,63","1,34,3,58,5,6,38,66,71,43,18,21,22,54,89,26,94","32,98,37,73,42,74,19,52,22,56,26","1,2,36,39,71,46,78,16,48,49,81,22","96,1,3,9,59,44,76,77,48,52,23,88,27,95","5,6,18,21,23,25,29,32,37,41,45,46,50,54,56,57,61,62,78,79,84,88,94","1,9,10,12,16,17,24,30,33,41,42,46,53,58,60,75,77,87,98","64,33,65,67,41,44,46,48,19,51,83,22,23,85,92",,"54,17,21,38",,"64,33,2,36,72,11,44,14,46,48,60,18,81,85,23,28,63","36,37,6,8,9,42,43,76,14,51,20,85,87,94,60,62,95","35,67,99,41,45,78,82,61,23,59,29,94","0,1,3,7,17,18,35,37,46,47,48,50,52,62,64,71,78,96,97,98","5,7,8,12,18,22,23,24,26,32,36,37,40,42,53,56,66,73,81","18,20,29,32,35,36,40,42,44,47,50,51,53,73,77,81,84,87,89,95,97,98","65,35,37,74,12,76,83,20,21,53,84,85,89,94,91,30,31","32,64,66,96,36,98,6,7,38,70,10,77,46,50,85,57","1,2,3,65,98,99,71,72,41,43,76,47,82,54,23,94,28,30","65,66,35,67,68,97,72,41,73,80,81,83,53,54,26,91,29","65,5,71,42,11,76,13,80,20,52,55,59,92","32,33,67,71,72,42,78,50,82,83,21,54,86,56,25,92,31","96,1,97,35,58,99,38,71,8,72,10,84,86,26,59,94,63","4,11,12,15,18,19,21,23,28,35,41,44,48,54,55,58,59,62,79,83","64,96,98,70,7,8,9,42,75,51,83,84,55,56,94","80,83,4,79","1,4,37,68,72,9,79,48,17,19,52,83,62","0,1,65,66,7,76,77,16,84,54,23,56,89,88",,"69,73,76,46,51,58","96,33,4,71,42,11,14,78,51,52,86,62,89,30,31","65,67,41,42,77,15,79,49,82,83,22,56,91,92",,"81,75,94,31",,"3,5,6,23,36,42,43,49,53,59,60,62,74,81,83,91,93,94,99","0,3,4,8,9,13,16,26,29,33,35,39,42,44,47,49,53,60,62,63,71,72,79,92"
t6,"64,35,99,69,42,91,12,48,23,90,59,63","96,65,66,39,8,72,76,46,60,20,84,28,31","35,3,36,69,74,76,77,50,21,89,27,93,62",,"66,35,75,76,13,60,80,50,84,54,24,28,93","97,99,39,72,42,45,47,49,84,21,53,58,92",,"0,64,65,35,58,69,90,96,97,9,10,14,79,23,88,57,26","64,67,72,11,44,16,49,82,51,84,58","36,69,6,7,41,73,74,78,94",,,,,"33,2,4,5,7,83,52,84,22,56,58,88",,"65,99,70,71,43,22,23,91,30,63","8,89,37","40,44,48,84,53,29,94",,,"2,4,6,13,15,25,31,34,36,37,39,49,51,55,57,62,64,67,72,76,78,79,87,96,98","65,2,66,99,40,13,78,18,82,83","65,34,35,38,71,74,43,83,85,25,58,62","1,33,40,76,15,48,92","35,36,37,99,76,45,46,15,48,17,50,19,82,24,59,60,29,31",,"96,66,3,69,10,12,45,14,80,50,83,89,92","0,33,36,69,40,74,18,82,55,24,91,61,63","65,67,38,39,40,73,42,74,16,88,26",,"2,9,10,14,19,23,25,27,28,29,30,40,46,72,74,76,78,80,90,93,96","66,35,68,5,69,99,41,91,49,82,56,25,27,92","0,4,39,74,44,83,54,23,87,62,31","35,4,9,10,11,42,43,14,91,80,49,19,51,21,85,59,30,63","32,97,69,39,40,75,76,77,79,22,25,59,92,95,31","33,4,11,44,79,18,88,29","82,60,55","12,25,26,29,31,33,40,45,46,48,54,58,59,64,67,76,80,87,91,96",,"7,10,45,17,18,50,53,85,87,88,57,29,94,63","4,6,9,10,11,13,17,25,30,34,35,42,44,49,57,62,67,74,80,87,88,89","0,5,12,19,25,27,28,29,34,37,48,49,51,52,53,70,83,98,99","17,50,83,31,63","1,97,42,74,47,81,18,50,52,21,83,88,25,27,93",,"6,9,13,18,21,25,33,37,44,45,47,58,74,77,79,85,90,92,95,96","33,34,3,98,8,15,50,20,21,22,84,56,63,31","97,35,36,68,69,7,40,43,46,47,50,55,63","5,6,7,28,32,34,35,36,38,42,45,51,63,65,67,68,75,77,81,86,89,93","65,35,69,70,7,73,74,11,45,17,18,21,23,28,93,31","32,66,41,44,13,77,20,84,87,23,24,93","38,41,14,50,21,26,60","33,71,7,79,54,90,92",,,"33,3,5,37,7,92,27,28,63","96,65,68,75,83","40,10,74,12,77,55,60","0,33,98,35,69,79,49,18,19,93,53,86,87,89,29,63","0,96,70,74,75,13,16,48,54,24,31","89,96,2,98,36,69,99,14,78,49,52,25,62,57","64,66,77,78,82,51,24,61","33,7,10,11,42,75,46,81,19,83,87,56","66,67,99,6,39,45,77,48,51,83,53,86,55,60","0,5,7,12,13,14,15,17,19,20,23,24,29,31,34,35,42,50,74,75,80,83,85,91,93,95","33,65,98,6,72,73,12,13,47,79,17,84,54,55,56","65,97,69,39,14,92,81,28","64,2,3,67,5,11,13,80,22,23,54,59,93,31","89,97,2,66,98,72,9,77,16,81,50,54,25,58,28,29,57",,"34,68,41,22,87,57",,"32,65,89,67,4,37,99,9,10,76,47,79,19,22,86,24,25,90","66,98,71,40,21,23,56,25,88,30","64,1,96,11,12,43,14,79,83,91","32,2,68,72,10,43,15,79,51,21","96,33,2,67,99,69,76,80,82,51,20,29","0,2,4,9,11,12,14,16,17,33,37,39,45,49,55,61,71,72,79,85,86","97,98,3,67,6,40,9,44,78,17,18,87,23,56,88","5,33,34,39,41,43,44,47,49,56,61,74,75,79,81,83,88,90,95","4,7,10,12,24,25,26,27,29,31,36,48,53,55,61,62,63,79,84,85","2,75,16,18,84,23,31","32,97,68,72,75,44,15,17,81,19,51,22,28,62,31","0,1,34,64,96,6,43,12,75,14,16,17,85,23,90,27","32,65,3,6,42,11,44,74,78,15,48,82,20,55,23,92","2,98,68,37,69,76,46,78,17,51,25,92,29","33,34,67,4,36,69,71,16,48,82,20,21,22,88,60","33,98,36,68,70,59,10,75,91,50,19,27,60","0,29,87","33,97,99,37,69,40,73,75,12,51,22,87,58,95",,"97,7,8,11,45,16,49,20,52,53,84,88,89","32,1,34,64,67,68,99,7,75,83,84,22,23,54","64,6,7,71,43,14,47,50,20,85,58,59,60,93,30",,"1,58,49,88,26",,"34,8,72,86,54","32,64,65,66,36,67,40,73,45,77,80,58,59"
t7,"66,13,82,24,56,29,30","97,99,36,69,70,71,73,74,15,16,57,90,92","7,75,46,78,57,26,94",,"96,68,5,70,74,11,12,44,47,48,81,51,83,22,57,58,62,95","0,1,32,3,68,37,8,41,13,80,83,23,61",,"66,98,11,75,78,17,49,56,89,91","0,32,65,68,42,21,88,90,59,28","33,99,4,10,75,82,56,61",,,,,"3,36,72,41,79,81,87,91,63",,"66,4,54,76","58,76,86","62,45,14",,,"40,9,41,42,73,77,81,50,84,85,24,91,28,61","96,33,70,72,41,42,73,76,49,61,84,21,53,91,29,31","10,68,61,39","7,41,78,51,84,25,91","42,74,77,79,83,22,23,87,62",,"97,2,98,99,39,8,74,81,82,21,23","99,4,73,11,43,77,81,52,29,30,31","96,34,66,10,11,44,13,77,20,53,84,25,63",,"66,35,49,53,88,58,60","65,8,12,76,51,53,95","98,3,70,91,75,45,22,89,59,92","32,64,65,68,71,48,50,82,54,88","34,58,38,74,13,47,52,54,86,26,62","47,53,21,22,25,90,91,95","81,45,70","98,4,37,5,7,70,77,55,56,92,30",,"0,34,67,98,73,76,46,78,48,52,21,23,91,92,95","64,1,98,5,38,7,71,73,82,51,85,55,56","66,67,75,44,47,50,21,22,23,56,57,87,30,95","65,67,77,46","0,64,69,10,77,84,26",,"2,11,20,23,27,30,32,57,60,64,66,69,70,72,78,82,93,94,98,99","0,2,67,4,5,42,12,13,46,16,85,57,58,60,93","96,70,10,19,91,28,62,95","39,43,46,15,16,78,54,61,94","0,96,66,36,37,38,40,76,78,16,80,19,51,52,84,86","67,42,76,52,62","0,37,69,11,43,76,78,47,49,83,22,23,31","2,75,12,48,17,49,60",,,"2,9,76,47,89,91,62","98,48,51,25,58,27,31",,"2,37,41,76,77,46,15,50,84,54,24,88","32,2,67,36,39,73,14,80,87,23,88,91,92","32,65,68,5,38,70,9,41,73,44,13,74,80,82,86,88","37,7,9,74,44,47,49,50,56","40,14,52,53,55","0,33,68,5,7,91,43,46,17,49,54,95,25,90,59,57,62,31","64,33,66,3,68,9,11,43,44,77,47,79,51,21,58,27,92","0,34,35,5,37,7,8,69,70,45,15,18,89,29","48,11,44","0,97,4,8,81,56,29,63","35,5,6,7,71,11,75,76,78,47,52,84,27,60,93,30,95",,"67,7,10,42,43,45,74,79,82,20,88,31",,"66,68,5,6,70,74,83,55,88,91,30","64,89,96,35,38,7,75,12,13,57,91","97,69,6,90,17,52,53,84,24,56,28,62,63","33,67,36,39,41,11,16,85,25","4,74,45,86,94,27,93,62,63","64,10,74,19,52,24,25,92,62,57","32,69,42,75,86,93","1,69,42,11,13,60,92,16,82,51,20,28","67,38,40,9,74,45,77,49,83,22,87,57","32,42,86,89,62","0,98,99,16,54,56,90,88","97,4,39,11,45,46,80,81,51,88","64,2,68,70,39,9,43,17,51,25,90","96,66,20,84,85,56,57,93","2,66,10,43,18,50,53,54,61","1,35,7,9,42,43,44,15,16,82,52,86,23,58,92",,"3,10,11,17,18,81,82,24,59,29",,"0,33,2,3,34,64,77,14,55,22,23,24,57,56,60,29,31","0,70,8,40,79,80,21,55,24,26,29,63","0,35,70,39,44,13,16,18,84,55,57,90,27,61",,"65,35,5,38,71,76,13,14,45,19",,"0,19","98,5,69,84,22,87,90,61,30,31"
t8,"4,5,79,52,57","3,41,11,17,49,19,82,87,58",63,,"0,33,36,39,49,82,61,20,85,89,92,29,94","96,65,35,67,38,7,71,75,12,60,15,79,87,25,28",,"1,33,6,40,12,80,18,21,54,86,93,63","1,97,36,38,10,46,62,94,30,31","67,40,14,16,18,19,51,93",,,,,"0,38,43,13,46,78,82,92",,"73,69","66,3,41,15,20,94",79,,,"0,71,43,46,26","0,5,38,69,8,11,43,16,81,51,54,86,60",14,"32,97,4",8,,"32,68,73,61,95","2,34,67,45,46,15,16,79,86,94","35,6,76,50,51,52,21,83,23,56,87,58,59",,"64,81,44","48,1,90,59","40,41,12,80,55,28,30","99,81,23,25,29,95","33,66,72,41,42,49,84","64,66,15,20,58,94","80,75","99,78,81,51,22,95",,"77,16,81,93,28,61","37,12,78,81,94","2,11,76,78","0,44,13,45,92,48,20,28","76,85",,"1,35,67,40,14,80,19,52,54,86,24,56,28,31","35,71,39,59,92,30","1,13,79","73,57,12,97","32,68,15,48,49,82,55,24,25,63,57",33,"33,66,98,99,8,16,80,54,56,61,94","3,68,70,40,72,73,45,14,47,82,83,52,23,89",,,"64,35,4,8,20,84,25,94","1,67,38,6,40,42,80,86,90,92,93,30,95",,"48,67,3,74","7,78,15,79,61,53,22,85,29","90,6,42,45,46,51,58,95,31","97,30","73,44,16,88,59","65,4,8,41,13,81,20,84,85,88,92,93,30","37,69,90,10,94,87,56,89,26,59,62","2,58,90,43,78,49,81,26,91,60,63",,"73,45,7","32,34,8,74,14,18,20,21,61,31",,"2,99,73,11,44,13,77,15,19,51,84,85,89,91,28,29,30",,"50,93,39","73,2,5,46","0,74,76,46,48,26,95","34,77,45,82,53,60,95","25,91","88,65","73,33,58,52","0,97,99,71,73,54,23,24,94","64,66,69,5,14,56,58",17,"24,60,86","8,28,68,47","67,7,73,13,80,89","67,77,45,50,26","73,95","64,96,37,71,12,13,46,47,49,18,22,55,93",,"68,5,70,48,49,80,86,57,92",,"35,4,71,72,41,42,91,12,78,50,82,83,21,85,86,59,62,63","66,37,69,73,45,13,87,95","33,34,37,38,69,40,74,11,46,80,17,86,24,88,95",,"99,9,15,92,17,82,61,52,53,57,60,29,95,63",,50,
t9,"8,25,86","38,10,13,79,80,18,52,21,54,23,86,88",40,,"6,9,42,45,91","10,74,77,78,81,22,56,62",,"2,3,70,44,82,52,28,61","18,54","42,79,50,20,53,22,24,90,59",,,,,"96,40,9,73,50,19,95",,,"98,67,99,50,28,63",,,,,"97,98,67,7,79,17,19,52,93",,86,,,72,"75,27,20,98","97,98,41,43,78,79,94",,,"72,97","65,97,69,43,18,82,21,27,95",53,"24,83,85,37","74,76,5","34,86","0,10,36",,"80,90,83,39",68,,"96,2,34,90,39,42,74,12,49,25,58,59,57",78,,"41,10,75,17,50,89,61","24,73,83,72",31,,"6,9,46,14,53,87,58",22,"73,10,75,53,92,29","36,6,13,46,20,94,56,25,26,27,29,62",,,"36,78","64,33,97,99,5,10,74,46,78,79,49,87,89,28,63",,"32,14","1,38,6,45,56","3,43,85,23,56,92",91,"64,80","2,69,38,40,9,15","73,76,84","67,4,68,39,92,28,30",,51,"0,38,15,26,63",,"32,33,4,37,69,70,12,48,83,53,24,27,93",,,45,"32,88","99,80,19,54,92",3,90,"81,61,29","72,91",97,,18,"89,41,36,61","53,30,47","64,99",39,"97,3,8,73,77,48,81,20,85,56,90,63,31",,"96,67,44,13,47,83,53,61,31",,"99,10,44,13,87,90","41,53","99,73,75,45,28,63",,"44,77,80,83,59,93",,71,
t10,18,"35,37,6,51,85,27",66,,"1,23","98,36,9,43,17,29",,"34,36,37,39,53,55","9,12,86","5,38,47",,,,,"98,71,12,49,18,85,25,57",,,"74,77,79,48,29,30",,,,,"27,55",,34,,,,,"32,1,9,17",,,"88,19","32,68,37,73,14,15,48,49,93,53,26,61",,"78,63","45,30","99,83,76",89,,70,29,,"64,35,4,40,75,79,80,18,53,54,87,62,88,93,30",35,,84,36,,,59,8,"1,46","91,51,4,63",,,38,"4,7,9,11,12,15,17,20,22,34,35,39,41,54,70,73,76,84,94",,"44,62",17,"77,16,19,53,59",,82,,63,"41,10",,,"42,55",,"64,66,3,40,9,72,47,16,18,52,23,26,92,62",,,29,,"31,29,30,23",,59,49,17,,,,,,,,"32,54,25,29,57",,"6,39,9,43,91",,,,78,,"64,39,12,47,85",,48,
