Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,99,,"20,44",12,25,"81,20,53","94,43,38,23",14,7,,85,"90,34,19,21","1,90,52,71","96,59,35,61",,"58,39","43,60","35,22","47,39","50,58,74","98,93,47","64,2,38,7,27,94","58,83","53,37,76,21","34,37",47,,"14,79",35,5,99,"49,95","72,74,21","29,23","8,42,43","72,2,52","4,68","24,38","17,87,31",90,"85,38,7",23,"31,23","81,73,95,7","68,39,20,24,89","56,62",13,9,"63,7","66,67,8,19,86",,"0,90,4",35,"59,4","48,11,36,23",,94,"34,14","93,5,31","65,90","18,35",97,,"74,29","12,22",88,,"50,74,30","94,60,38,23",26,39,96,"33,13,19,88,90","0,18,75",63,"81,73,14","52,84",,,,8,"50,13",16,44,28,43,,"80,23",65,,"11,3,77","83,47","61,15","27,3,20","21,6",92,"68,6,87",69,86,"17,42,29,23"
t2,"40,34",,,"82,84,39","65,85","0,67,38,74,43,76,80","1,69,37,72,87,31",78,47,,,"1,66,35,5,39,43,77,16,50,82,23,88,61","32,2,3,66,70,7,72,17,19,63","65,34,68,5,6,69,15,51,23,58,28",,"18,13","26,44,79","9,10,21,54,27","70,6,74,81,91,60",73,"4,6,72,79,49,50,81,25","4,37,74,12,15,79,17,55,89,26,63","80,13,87,63","64,38,74,22,94,25,27,93,30","64,98,67,68,6,71,8,47,81,83",57,,"53,57,92,61,62","40,78,72,62","89,9,20,94",28,"74,69,38","33,38,7,73,16,85,92,61,94",98,"16,81,21,23,26,59,31","32,40,44,28,61","44,80,51,94,63","32,68,41,15,18","32,5,70,11,76,84,22","42,30","8,26,68,63",,"41,58,27,68","0,97,69,39,71,10,14,50,53","65,2,34,98,8,50,83,86,23,58,59","51,78",61,35,"65,14,78","34,4,69",,"67,59,12,47",60,"72,51,36,46","34,68,42,76,49,63",,76,"39,8,7,74,49,88,26","0,1,3,6,48,50,51,29","76,13,51,88,25,30","48,34,38","65,14",,"64,91,43,5","97,90,83,85","2,90,85",,"44,76,20,84,24,28,93","98,37,6,8,41,16,48,18,51,63",18,"91,44",,"66,39,71,11,75,16,18,95","67,99,38,40,14,88,31",,"33,34,7,43,76,88,61","17,58,11,69",,,,13,"49,93,79","24,97,34,93",,"74,46","28,39",,"99,7,8,47,91","76,61,6",,"97,67,19,54,63","33,36,6,13,77,22,25",13,"67,9,75,50,83","2,7,73,43,47,22","72,90","79,15,84,88,29","41,66,54","49,66","1,33,68,46,22"
t3,"98,72,43,11,18,26,59",,,"96,74,18,87,90","43,15","34,98,6,11,14,49,50,83,21,87,26,91,63","64,35,68,5,99,42,11,24,59,28,62",,57,,,"0,64,65,37,71,73,45,14,15,46,47,48,52,54,55,58,91","35,38,8,40,14,47,18,55,88","0,8,9,41,72,73,76,48,18,93,21,54,88,90,60,29",,"90,60,46,47","38,6,52,22,55,31","64,98,68,11,78","65,36,5,75,14,16,49,80,20,22,95,56,30,31","99,21","0,33,96,35,36,37,70,7,77,46,16,83,23,24,57,61,95,31","65,98,99,70,8,40,77,50,82,52,53,86,24,25","35,4,45,46,47,50,52,84,59","2,66,69,71,14,15,48,17,18,49,52,79,87,56,26,59,28","36,88,42,79,80,18,82,20,52,22,23,55,86,58,59,60,29","34,61",,"2,39,73,46,17,51,52,25,58","98,70,13,21,24,60","1,6,14,18,21,57,62","72,1,43","32,72,45,14,21,29","2,36,37,6,40,42,79,81,52,55,90,91,93,31","32,9,78,79,15","89,33,96,3,37,7,18,20,86,55,25,58,27,95","65,98,38,39,74,53,92","3,5,38,6,47,56,62","35,9,74,42,53,86,87,93","96,2,8,72,80,51,52",,"35,79,49,23,91,92,94,31",,"65,67,10,79,84,86,55,93","32,34,98,37,74,44,48,52,26,27,28","64,3,71,13,79,49,81,51,52,84,54,26,27,62,63",98,"57,2,92,77",14,"75,35,28","36,43,77,21,26,94",,"2,43,80,82,56","16,98,44,68","0,7,45,16,80,94","5,70,71,8,91,14,47,50,82,83,84,86,59,29",,"64,25","68,69,6,70,40,73,75,76,48,18,22,55,61","33,34,65,70,73,42,75,45,14,47,18,54,89,90","80,57,62,70","71,72,52,25,63","18,27",,"96,34,6,39,76,79,49,82,95","1,39,72,42,21,92,30","66,4,42,44,21",,"3,12,78,18,51,52,60","33,66,67,73,10,11,43,76,14,79,22,86,27","88,11,28","1,4,29,9",,"34,99,4,73,10,48,81,82,52,58,60","34,11,54,57,58,29,63",,"70,8,72,91,28,62,31","66,12,46,18,24",,,,"61,62,79","64,66,70,8,48,19,27","0,69,38,7,44,17,51,28,61",,32,"10,35,34",,"40,73,76,60,95,31","97,5,39,73,47,52,22,57",,"36,43,14,48,49,22,57,29,30","64,96,97,37,11,76,46,49,19,20,21,85,93,89,61",,"0,34,39,12,30","0,97,99,41,78,79,48,17,80,51,83,55,57,95","24,40","64,65,35,41,22","73,2,11,4","65,36,8,90,28","32,8,76,45,60,47,78,81,54,95,28,62,63"
t4,"65,67,36,7,12,47,16,48,92,83,84,60",,,"65,5,11,13,86,55,59,30",21,"3,7,19,23,24,29,32,35,39,40,46,48,58,59,60,69,75,78,92,96,97,99","33,34,98,71,44,76,79,17,51,53,90,91,30",,"82,76",,,"67,68,74,12,44,60,76,78,17,80,81,92,24,56,28","65,34,4,10,13,92,81,50,61,21,53,26,60,29","3,7,11,19,22,25,27,31,32,37,47,50,53,57,63,66,81,89,99",,"33,66,35,45,81,22,23,59,92,95","33,34,3,65,68,97,98,72,10,77,47,18,85,57,92,29","67,36,8,12,44,51,30","3,8,10,17,23,24,27,32,34,40,48,52,58,71,73,88,89,90,92,93,94,98","0,96,37,79,86,89","65,2,66,5,69,71,73,43,44,75,14,80,21,22,54,58,60,62","0,32,66,35,36,6,9,47,16,92,18,22,28,61,95,31","2,67,37,8,12,76,77,51,85,95,29,62,31","1,4,13,19,20,35,36,39,41,42,44,57,61,63,67,68,73,83,92,96,97,99","0,9,13,15,26,35,39,44,48,53,62,65,66,69,70,72,76,87,91,93,96,99","0,71,39,50,26",,"0,33,65,41,91,43,75,45,48,18,59,28,93,30","2,39,10,44,45,15,47,23,59,30","96,2,43,75,45,60,78,82,54,88,25,28,63","55,88,92,62,31","96,98,35,11,78,48,81,85,24,27,62","97,67,70,9,11,44,43,75,49,18,50,58","65,35,46,14,52","2,67,36,68,6,38,69,10,11,77,14,46,50,84,22,54,94,62","64,6,43,13,14,15,18,22,25,60,31","37,70,72,41,43,75,78,15,81,57,93","64,33,66,3,67,98,47,19,21,54,23,85,91,60","33,71,40,73,12,13,44,77,81,19,86,26,60,61,30",,"2,5,13,17,19,32,41,42,43,56,58,60,61,62,74,75,80,81,87,90,99",,"64,2,98,36,37,74,48,82,87,61,95","1,20,24,25,30,31,35,38,40,42,51,60,63,65,67,68,75,79,86,93,96,99","33,36,38,7,72,9,43,12,75,14,76,48,80,82,87,56,61,30","9,29,12,20","64,6,79,50,54,88,25","88,74,61",31,"96,40,73,75,81,85,54,56,28,95",,"64,35,68,73,91,16,17,48,52,22,89,27","0,96,37,73,14,15,80,51,20,30","70,73,82,20,87,95","1,65,66,67,7,9,43,78,80,20,53,87,55,92,31",,"59,20,52","64,33,96,98,36,37,38,71,90,92,83,84,23,58,91,60,93,94","97,66,99,39,7,40,41,11,71,46,22,24,94,88,62","68,79,81,82,84,55,95","0,2,74,82,21,24,95",28,,"89,4,37,38,70,8,71,45,14,48,17,54,87,25,28,61","33,34,5,73,78,29,62","32,76,14,19,94,25,30",,"65,34,4,69,38,71,8,9,10,11,47,48,17,86,25,90,61,62","0,1,34,70,44,77,47,50,52,54,89,58,61,62","71,77,45,48,19","34,5,7,81,62,63",,"0,5,37,7,43,45,14,80,20,24,57,92","3,41,42,76,15,48,50,51,83",,"1,3,36,5,9,13,49,50,93,27,92,29","10,77,47,49,19,22,27,28",,,,"65,2,98,73,84","33,67,4,69,78,51,52,21,59","1,65,40,10,11,14,50,21,56,62",,"52,68","98,58,72,26,62",,"96,39,13,15,52,54,25,26,62","0,33,69,7,9,10,74,79,83,86,59,28",,"0,2,6,8,16,28,32,34,35,41,44,52,53,69,73,74,80,95,99","1,2,69,39,74,43,12,79,81,50,52,53,87,57,62",,"99,42,43,44,74,21,61,62","1,34,98,68,37,40,10,76,50,54,87,63","16,69,53","2,10,80,52,85,28,31","34,67,36,45,18,51,52,53,89","97,34,35,68,99,13,18,51,20,22,27,30,63","0,97,41,74,11,44,14,48,49,18,50,52,80,57,58,92,31"
t5,"1,5,90,71,10,76,79,80,17,49,23,25,58,27,29",,,"32,34,99,38,42,85,56,61","89,35,68,23","64,1,89,37,71,72,10,42,45,16,17,52,54,25,27,28,95,31","96,2,67,4,70,40,15,48,80,81,83,86,57",,"64,91,27,84",,,"97,69,7,8,72,10,42,13,79,51,20,84,22,85,94,62","0,16,25,31,33,44,45,48,51,54,67,68,69,77,79,82,83,87,91,95,96,99","4,12,14,16,20,24,40,42,43,45,49,55,67,74,80,85,87,92,97,98",,"64,65,96,98,99,37,6,38,11,43,75,14,76,79,50,21,85,31","32,96,99,4,90,7,40,41,91,15,17,51,20,83,88,58,59,93","99,4,5,38,49,81,20,52,84,23,56,89","2,11,15,21,29,33,35,41,51,53,57,59,66,68,69,72,76,83,87,96,97","34,98,38,71,43,13,77,81,23","64,97,3,99,8,9,10,40,59,45,76,82,52,90,27,28,30,63","1,34,33,97,72,11,78,48,93,57,58,60,29","64,96,99,40,9,10,78,15,18,24,25,56,30","7,43,12,75,78,16,50,51,82,88,58,91,95","2,11,16,21,25,28,31,33,38,45,46,49,56,63,89,90,92,94,95,97","67,72,41,12,18,19,59",,"98,3,67,99,38,71,10,74,12,76,81,50,19,54,87,24,29","1,7,14,18,19,22,29,43,46,51,55,56,65,66,75,82,83,87,91,99","65,3,68,90,71,42,74,16,24,56,59","32,35,5,44,46,59","33,97,7,8,9,40,44,47,79,80,51,52,54,58,91,60","1,3,4,10,12,13,14,19,28,41,45,47,60,63,77,80,82,95,98","96,2,6,71,11,77,88,58,91,63,31","35,40,41,80,82,52,87,88,28,93","1,3,5,7,11,12,17,23,27,41,47,48,49,58,62,63,70,78,87,97","33,98,67,69,74,11,48,84,92,31","65,7,40,12,78,79,80,82,20,88,62,63","64,99,68,37,6,7,39,75,18,50,20,55,56,90,91,29",,"0,1,3,12,14,15,16,18,20,29,33,34,39,44,45,47,52,59,65,71,77,88,96,97",,"96,97,5,6,39,11,45,77,47,50,20,21,22,25,92,30","4,5,9,15,16,18,21,33,36,49,55,56,62,66,70,72,82,83,85,88,94","32,96,35,70,40,73,17,18,55,28,94,95","64,99,68,5,44,47,82,52","3,4,67,99,12,44,48,17,52,55,94,28,93,62","2,68,6,73,75",32,"35,99,38,70,11,60,15,48,80,83,22,25,57,62,31",,"5,8,9,11,18,24,25,29,30,37,41,44,45,46,53,60,61,75,76,77,78,79,93","6,21,24,31,38,43,46,48,50,62,65,66,70,76,77,89,90,91,92,94,95","68,37,69,47,15,89,61","32,97,3,4,35,38,39,72,44,79,19,89,27,28,93,95",,"96,5,49,50,51,85,86,26,93","66,3,35,72,10,17,20,21,52,54,56,86,87,31","2,9,10,12,13,17,20,25,26,28,36,37,52,53,57,63,69,80,83,86,95","38,7,74,12,18,92,29","32,65,99,4,73,54,23,88,89,27,61",48,,"2,10,11,12,13,18,19,21,30,36,41,46,47,50,51,58,68,86,88,92,97,99","0,2,99,6,70,40,9,91,75,81,18,88,57,59,94","1,98,41,9,48,20,52,22,86,63",,"0,1,6,7,14,15,22,26,32,39,41,46,49,54,56,63,64,68,77,80,82,83,88,99","97,2,35,4,36,71,40,45,83,57,93,95,31","64,33,65,3,4,12,27","36,74,11,47,48,51,84,90,31",,"64,38,8,12,44,77,78,61,22,86,87,94,29,62","32,65,96,97,5,6,8,80,22,24,25,90,93",,"64,12,47,16,84,25,30","65,97,36,68,38,57,61,31",,,,"0,69,40,75,44,48,49,50,51,87,59","32,2,34,38,72,9,41,24,25,90,63","33,37,12,76,77,15,48,49,78,19,85,23,25,27,60,63",,"36,69,44,83,87","0,1,16,18,83,90,59,60,31",,"65,3,68,70,9,42,11,45,46,18,61,82,56,59,29,94","11,13,14,15,18,23,26,32,35,43,45,50,53,58,62,63,72,75,82,89,94,98",,"1,4,5,10,13,17,23,39,40,46,50,60,70,72,75,84,87,89,96,98","0,3,41,73,45,60,78,54,55,56,59,28,63,31",,"64,66,68,14,15,53,22,29,94","32,64,66,3,35,70,71,42,11,12,82,84,53,86,56,25","73,41,81,19,22,87","1,34,97,4,37,38,7,75,44,76,46,16,48,24,27,61,95","65,98,3,99,7,79,50,23,56,27,93,94,63","2,4,58,40,9,11,75,14,79,81,83,21,56,89,26,59,62","64,35,38,7,75,12,77,82,19,20,83,87,91"
t6,"96,6,38,8,41,70,46,78,81,82,19,52,22,87,94,28,62",,,"1,36,69,71,43,75,78,79,17,83,52,23,24,26,92","0,2,9,41,87,56","33,70,41,12,77,79,85,88,93","0,3,10,47,50,93,55,89,58,29",,"80,2,12,92",,,"98,3,36,99,9,41,59,25,27,57,31","97,98,5,39,41,15,80,23,58,28,93","2,36,75,44,77,46,17,82,91",,"0,3,5,7,10,12,26,34,40,41,42,55,57,67,70,73,74,83,84,97","5,75,12,76,46,48,49,50,84,87,23,89","32,66,6,70,93,86,94,91,29,62,63","67,99,38,42,44,13,45,19,84,54,25,26,63","36,68,42,11,46,15,47,18,82,83,87,56,90","67,39,42,11,74,78,48,51,55,29","3,69,13,46,14,51,20,83,54,88,91","32,34,98,69,71,11,44,79,92,89,60,93","3,8,40,11,45,46,81,55,24,89,29","5,7,40,41,10,75,12,14,78","96,65,37,77,92,48,17,84,53,60",,"32,64,66,35,4,5,37,69,78,20,23,60,95,63","11,12,20,26,31,33,34,37,49,50,63,67,68,73,79,84,86,88,89,92,93","4,36,38,7,69,13,15,81,53,22,85,26,92,93","98,68,20,24,90","0,4,10,12,13,18,22,28,34,39,53,55,57,64,68,70,75,77,86","0,22,25,35,39,53,56,57,62,68,69,71,78,84,86,87,88,96,99","0,4,68,7,72,43,75,48,81,51,20,83,85,93,92,61","97,70,48,17,83,53,85,57,91","4,20,36,37,42,45,46,51,54,57,59,75,76,82,86,90,93,94,95","34,39,9,73,12,50,21,87,23,25,91,61","89,4,71,44,45,76,84,56,57,28,29","34,3,35,66,67,69,98,9,41,45,46,47,48,82,88,57,28,63",,"64,66,98,36,69,72,9,46,83,84,24,25,28,30",,"0,33,3,35,99,8,91,43,12,75,78,16,19,51,83,54,59,94","64,6,8,11,12,77,46,80,19,84,22,54,87,89,59","4,69,37,45,78,47,85,92","33,2,67,72,42,74,15,80,17,86,57,60,30","0,9,15,18,21,22,23,24,34,35,38,56,68,71,73,78,81,90,95,96,97,98","0,33,37,70,44,79,16,52,54,27,29",69,"2,9,12,14,17,18,20,23,24,32,33,37,39,41,45,52,53,58,63,72,84,87,88,91,97",,"3,10,15,23,26,34,36,38,42,55,58,63,69,70,74,84,87,92,95,96","1,4,11,18,22,33,34,40,56,59,61,63,69,78,79,82,85,87,88,93,97,99","65,5,6,39,8,9,40,52,86,55,24,29","0,96,37,69,75,13,17,51,52,21,57,58",,"32,67,99,71,9,11,19,83,89","11,77,46,82,51,85,95,63","35,4,67,38,44,77,79,82,85,59,92,30","1,97,72,11,45,14,15,49,19,87,58,63","70,8,12,77,14,46,16,85,57",95,,"0,65,7,9,42,73,75,15,23,56,27,93,62,31","36,58,38,74,44,76,47,80,17,49,87,24,89,26,60,61","0,96,34,67,36,97,10,11,12,75,78,80,23,91,31",,"89,33,96,98,36,70,73,43,13,45,16,81,21,55,57,91,94","69,42,75,78,15,49","37,39,74,75,46,82,83,86,24,58","32,33,64,66,40,72,87,23,25,57",,"65,2,3,36,68,69,70,97,42,51,53,56,89,31","66,91,44,20,84,89,26,27,92",,"37,90,39,77,46,80,18,82,21,58","32,7,72,14,21,25,60",,,,"6,24,27,30,31,38,41,53,54,55,60,63,67,71,72,76,81,85,90,92,93,95,97","65,35,36,37,40,10,75,14,46,17,18,20,54,55,62,31","67,4,68,6,70,18,83,20,53,86,55,87,31",,"7,75,15,54,89,59,63","33,97,3,38,70,40,71,75,12,44,77,80,49,50,22,29",,"5,6,12,14,19,21,28,33,36,37,44,48,51,63,75,77,88,92,93,98","96,1,37,40,42,77,46,48,17,49,81,54,24,56,27,92,29",,"33,65,68,37,38,71,9,91,45,15,81,83,86,55,59,62","99,4,70,71,48,84,88",,"33,65,35,5,37,77,47,16,86,55,87,57,63","65,36,5,90,74,16,18,20,52,58,29","0,33,34,67,68,5,38,45,49,50,21,55,88,58,31","3,11,18,20,21,25,30,39,42,47,50,53,57,63,69,70,71,73,81,82","64,9,10,42,12,74,61,20,83,55,24,25,91,29,95,31","0,33,32,96,38,7,70,71,72,82,84,53,87,88,57","2,3,34,5,37,71,43,13,79,84,55,24,26,93"
t7,"33,2,35,68,37,97,13,14,15,45,21,55,61",,,"35,70,7,8,41,73,91,49,50,19,27,28,29,95,31","5,69,73,12,79,92,18,20,52,54,28","4,36,51,84,90,61","25,84,41",,"3,68,70,10,45,14,46,48,18,19,52,54,88,89,61",,,"40,75,86,93,30,95","37,6,42,74,76,20,84,22,27","33,83,70",,"32,1,2,4,69,71,8,72,44,16,49,80,19,53,87,91,28,63","81,67,53,54","1,34,37,90,74,76,13,47,16,48,79,80,58,61","0,12,77,79,85,62","97,67,5,6,7,8,39,70,12,52,53,84,25,59,60,94","12,87,15","96,76,80,19,85,87","66,5,38,72,41,42,43,75,14,17,21,86,28","33,98,6,70,72,54","3,85","32,2,36,70,76,13,52,21,87,88,58,91,93,62",,"1,34,36,6,42,11,16,21,55,56,88","64,41,42,74,48,81,25,27,57","97,66,70,8,40,10,41,72,73,47,17,49,50,58,95","65,4,76,78,51,29","66,67,37,6,90,73,76,46,15,16,82,20,87,88,25,26,61","65,8,76,15,48,17,83,54,89,29","64,97,99,8,59,76,47,16,53,87,27","5,39,9,44,76,61,63","96,33,99,68,9,10,79,80,19,21,56,88","0,2,7,40,71,14,79,52,53,24,28","2,99,10,46,26,94,31","0,1,36,10,42,14,15,16,79,54,93,62,95",,"10,78,48,51,55",,"34,69,7,40,72,76,80,24,56,28,62","41,45,23,90,91,92,29","74,11","0,18,24,32,38,39,48,54,71,75,76,77,83,84,85,92,93,96,97","33,37,40,41,10,11,42,45,14,59,72,53,87,27,60,29,30,63","64,96,99,72,45,46,60,48,77,21,22,23,87,58,28,93,31","61,21","0,65,98,3,71,59,42,74,44,13,46,47,79,50,82,27,93",,"33,97,6,39,71,50,85,57,28,31","58,7,41,75,12,13,45,19,84,53,57,26","97,2,3,74,75,44,77,49,18,90,91,31","64,18,26,94",,"65,66,44,79,16,24,30","99,4,16,50,53,59","72,74,43,15,21,87,61","66,35,36,99,75,16,21,94,31","64,96,67,36,7,39,49,19,20,53,22,26",53,,"1,3,35,72,81,53,90","66,35,4,69,8,11,43,13,45,50,84,25,93","99,7,71,74,43,17,49,82,83,24,58,92,29",,"72,19,29,87","99,3,39,81,84","34,38,73,10,14,80,50,57,63","65,2,35,71,41,76,14,79,21,86,88,89,26",,"1,35,40,9,76,79,49,23,25,28,30","64,70,79,81,95",,"35,68,11,44,15,83,22","96,74,16,83,53,88,91,94",,,,"33,3,68,99,7,10,42,43,45,46,15,16,77,19,21,88,29,94","1,3,68,6,43,76,45,92,16,61,88,57,91,28,29","66,35,45,79,81,94,58,30",,"64,43,79,48,49,50,86,90,91,93","4,5,11,17,21,25,36,45,47,48,64,65,67,68,81,82,84,87,88,91,93",,"64,97,2,74,43,49,83,84,85,86,24","64,2,3,34,67,71,80,51,25,93",,"64,12,76,47,79,18,20,24,94,31","32,17,34,40",,"2,7,72,91,46,79,49,81,52,85,88,58,59","39,46,92,19,59,28","1,2,6,11,13,14,15,23,35,37,39,42,43,57,63,64,70,76,77,80,82,83,85,89,93,94,96","98,67,99,90,40,72,74,43,14,17,55,86,23,26,93,62","32,1,35,71,44,47,80,49,21,87,28","37,6,41,46,15,47,17,50,52,23,91,29,94","69,39,59,53,25,27,61"
t8,"3,73,75,44,77,54,89,93",,,"89,33,97,4,40,10,45,14,48,80,21,57,63","6,19,29,36,38,39,45,48,49,50,58,59,61,70,72,74,93,95,97",18,,,"32,65,34,4,39,44,77,15,55,85,23,86,29,95,31",,,18,"59,36,86","62,71",,"36,48,17,51,54,88,89,93","80,73,21","0,65,3,39,71,72,15,18,19,59,60",64,"64,33,40,41,76,45,16,48,49,20,93,92,29,95,31",18,"67,59,44,71","1,73,74,16,48,81,19,57,90,94","0,31",54,"33,73,75,44,45,78,15,79,89,94,31",,"15,80,82,22,90,94,31","90,5,95","67,99,37,39,76,77,48,80,52,84,31","64,96,8,45,14,15,18,21,85,56,57","41,5,63","34,5","34,5,42,13,22,24,56,60","73,90","66,67,81,85,26","96,1,65,99,19,89,27","0,77,51,59,92","85,53",,11,,"57,4,13,71",61,,"3,4,7,10,16,21,22,31,34,35,37,46,49,50,70,73,87,90,91,95","32,1,65,5,70,39,89,31","36,41,76,13,15,49,18,50,20,51,53,86,24,91","73,52","5,6,16,90,92",,"72,99,83","81,28,36,23","33,41,12,50,19,23,88,93,30",,,"36,37,70,40,12,53,22",43,"98,68,16,49,84,91","0,33,96,37,40,43,47,83,22,23,86,28,93","66,98,6,10,44,13,45,15,76,79,80,81,83,92",5,,"40,98","67,37,7,10,56,28,95","64,33,68,69,70,40,72,15,81,51,89,59",,"92,53","17,25,91,29,30","96,67,5,43,76,81,21,54,62","13,17,18,22,27,28,30,37,38,49,54,60,61,68,69,73,82,83,85,92,96,98",,"46,50,6,55","33,71,43,45,47",,"66,99,38,41,42,45,53,85,87","64,34,67,5,6,9,48,80,87,55",,,,"64,96,34,4,5,36,37,70,82,23,89,28","99,80,82,83,84,22,89,58","64,89,98,99,13,57,92,29",,"33,65,35,67,37,38,98,12,14,81,18,20,85,57,27","32,96,66,99,37,41,73,74,76,20,52,24,92,94,63",,"66,35,72,79,81,22,27","41,44,78,16,20",,"82,51,92","75,86,7",,"89,36,8,10,45,17,25,90,92","72,44,45","59,75,46,18,61,52,54,56,26,27,28,29,62","33,13,49,58,91","96,5,6,37,38,72,13,14,16,17,84,30","48,43,76,5","65,4,51,21,30"
t9,"64,20,69",,,"2,76,46,47,51,53,22,25","32,33,98,71,42,11,76,13,16,17,51,55,90,60",86,,,"37,5,71,42,11,16,81,51,83,53,87,56,28",,,"26,38",,"64,1,95",,"86,30","8,35","96,73,42,92,83,88,25,28",,"1,66,3,69,54,57,63",26,30,"68,6,39,49,88",86,,"98,5,7,43,16,83,55,24,27,29",,"8,83,68,77","80,69","0,91,32,83","34,37,39,40,9,73,11,12,48,82,87,61","36,84","24,26","39,45,80,50,82,62,90,28,30","49,51","16,34,29,30","32,66,42,83,86,95","48,34,27,36",,,,,"88,49",,,"36,8,59,11,14,79,55,23,88,26,27","49,43","65,34,3,4,5,66,39,67,98,55,26,95,63","49,2,26,76",29,,32,"10,54","71,79,48,83,56,58",,,"2,35,68,90,38,7,72,82,58,31",,"19,55","2,67,98,39,8,41,73,48,20,85","68,69,37,56,91,29",87,,66,"65,68,71,41,79,48,86,23","6,8,84,55,95",,"40,79","74,46,80,85,87","89,1,70,8,78,15,16,20,87,25,60,94","97,67,8,10,75,12,45,46,15,16,80,50,19,55,59,93,94",,"91,83,59,47","9,74,17,49,62",,"0,69,79,19,52,86,23","39,44,82,89,59,92",,,,"91,20,22","0,74,12,15,86,60","5,71,72,73,52,54",,"0,2,3,6,9,10,17,19,24,25,26,34,41,47,51,55,58,72,77,82,88,92","69,15,19,86,23,27",,"41,58,69,71","68,8,12,60,30",,"56,93","18,58",,"1,98,6,13,78,51,95",24,"48,4,78,84",,"40,75,43,46,81,82","73,25,12,31","40,56,67,98"
t10,,,,"64,66,94","64,66,99,7,77,78",,,,"66,98,69,38,72,9,49,50,20,90,59",,,4,,,,,78,"26,75,14",,"2,35,61,62",,,,,,"1,4,10,74,81,20,85,22,23,86",,,,,"0,2,69,42,74,47,79,53",,,"1,37,70,12,21","0,65,56","24,91","60,13","16,50,70",,,,,"85,14",,,"65,41,19,28,61,63",7,"1,69,38,7,8,40,71,43,78,81,83,25,90","66,3,80,20,86,25,30",,,,49,"26,34,62",,,"0,97,98,4,39,41,10,13,77,92,48,88,28",,,"26,50,60","9,97","10,35,74",,,"31,15","50,28,47",,,"88,28,20,13","35,36,6,7,40,72,49,93,53,22,23,55,29,30","20,78,52",,,"56,13,94",,"32,48,56,94","98,70",,,,"9,39","98,47,7","88,74,75",,"1,66,99,8,11,76,45,78,16,80,61,53,60,29","53,54",,,"19,38",,"66,27",38,,"40,60,38",,"17,51,71,7",,"0,26,70","19,54,95",15
