Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,51,45,"3,21",97,"36,47","36,53,30","89,61,15",,81,"12,78,47",,"64,99,38,51,54","3,52",39,,58,"53,22",72,38,,"89,98",30,"41,58,19,85","11,37,79",37,"40,78,71",,14,"97,35","68,15","99,91,87","97,58,83",,,"16,57,4,38",25,,"64,33,66,38,93","41,11,15",,"72,51,63","33,2,79","64,5,23","26,50,74",12,"74,19","92,63","57,91","96,50,52,23,63","20,93,55","27,84",57,,,57,7,11,"2,6",,87,42,,,"48,91","17,42,44",88,,,"41,29,94","97,92","4,36,39,75,76","72,58,96","36,13","16,43,45",84,,78,"33,52",,64,"49,91",,"80,91,96,14",3,"17,2,62",78,,"92,55","2,90","70,20,30","42,3,77,70","80,92,55",90,"42,27","21,5",99,"59,5,87","16,69","37,29","17,11,30,31"
t2,56,,"35,68,12,78,50,90","16,65,83,14","72,79,16,22,25,60","68,7,40,16,54,90","65,38,73,74,13,77",,"38,47",13,,"1,34,65,36,7,75,44,79,23,92,94","25,76,86","48,83",,"81,18","33,8,41,60,28","94,47","11,52,87,31",,"66,6,9,60,29",,"34,3,67,76,79,49,50,84,21,53,28","18,28,82",86,"70,75,14,24,26",,,"80,9,13,54","65,87","96,76,83,84,88,89,92,31","65,34,7,11,44,75,22",,,"6,85,53,88,61",62,,"98,99,6,42,11,16,20,22,27,63","69,74,12,53,87,55",,"65,4,47","4,36,7,72,54","6,79,24,90,59","32,64,79,49,18,25","1,18","4,14,87","67,90,29,58,61,31","88,43,20,60","2,3,4,5,12,44,46,76,77,79,81,82,56,29","2,68,72,16,50,51","69,18,24,58,29",,,,61,,"34,23","65,43,62",,"35,79",,,,"65,7,80,51,88,31","68,38,39,12,14,46,78,82,30,31","73,91",,,"5,69,70,50,21,23,63,31","45,19,58,91,31","33,2,66,67,38,6,77,15,87,95","0,44,60,28,93","25,61,70,39","34,7,74,11,12,46,50","2,18",,,"32,66,11,63",,77,"88,47",,"97,78,57,30,63",,"89,35,38,41,24,57",56,,"64,91","5,37,12,79,20,84,54,24,30","36,76,55","33,97,4,37,38,75,49,50,54,89","70,46,49,51,87,90,27",,"24,98,85,5","33,35,69,11,82,29","0,31","67,35,36,76,94","24,26,61,22","93,5,70","33,35,38,42,91,46,78,49,87,23,27"
t3,"64,98",,"0,38,40,72,19,52,55,25","9,91,27,6","64,33,65,7,53,90,92","97,72,10,81,51,55,92","96,1,35,72,42,11,14,46,48,18,52,25,90,63",,"7,9,18,82,26,61","81,61",,"96,97,2,70,39,8,41,76,15,49,18,52,95,61,62,31","64,27,94,47","33,52,22,71",,"34,28","34,47,79,81,83,20,23,89","48,73,82,6","32,97,67,69,70,10,42,79,83,84,55",,"96,35,44,18,19,22,86,56,62",,"4,11,12,14,20,27,30,31,32,40,42,43,48,63,64,65,71,74,78,81,83,96,99","96,57,46","3,52","69,37,6,72,74,16,89",,,"99,8,14,81,82,60","5,11,12,49,89,95,63","64,34,5,70,39,72,90,12,45,17,18,51,25,26,94","64,6,8,43,45,14,82,51,21,85,55,28",,,"2,43,44,75,76,15,21,22,25,59,92",2,,"67,36,10,74,15,80,94,86,23,56,57,88,29,30","96,4,6,70,10,44,45,76,16,61,83,23,24,59,29",,"34,36,71,76,60","73,15,48,24,59,60","36,69,39,74,80,88,26,92","98,40,52,21,54,23,55,84,56,94,31","65,97,38,42,79","48,67,76,61","0,1,33,98,4,5,11,15,85,22,23,89","68,71,73,42,74,75,16,18,56,89","14,18,19,20,24,27,28,31,34,37,42,43,51,54,60,62,64,68,69,83,84,88,90,98","0,32,99,37,43,47,27,28,94","33,34,98,70,9,10,21,22,93,31",,,,73,,"0,70,42,81,86","1,68,39,11,28",,"1,78,25,62,31",,,,"96,99,71,72,43,76,15,81,19,90,93,95","65,35,3,70,71,10,74,45,79,48,84,21,56,57,28","75,43,53,30",,,"96,35,36,40,42,76,14,48,81,83,84,93,91,61","0,1,32,99,39,71,74,82,54,88,30,95","34,35,98,7,46,79,18,83,52,57,58,91,30","66,98,68,56,31","65,29","32,1,64,99,69,81,18,19,82,23,28,63","33,37,40,11,44,50,30",,,"4,76,14,18,83,54,22",,"67,27,52","57,82",,"3,6,11,17,28",,"34,72,42,14,79,80,49,28",,,"1,29,71,7","32,89,34,3,67,98,6,9,73,11,74,76,57,92,93,62","86,7","67,68,76,46,19,84,86,23,24,28,63","4,11,15,19,24,28,29,31,32,33,35,36,38,48,57,67,74,76,82,88,96",,"35,36,37,10,78,16,51,83,29","97,34,37,75,77,15,81,58,63,31","73,1,5,22","70,72,41,10,43,14,79,16,17,51,52,63,31","32,64,2,34,71,8,49,19,52,58,60","34,13,49,20,89,59,30","2,5,7,9,10,14,18,20,25,37,40,52,54,55,56,67,79,81,85,92"
t4,37,,"99,71,73,76,45,13,48,81,83,53,85,89,94,63","43,46,50,21,22,23,30","66,10,11,42,13,44,78,18,55,87,23,88,58","64,1,99,4,8,11,17,50,19,83,29,95,31","5,17,23,26,28,29,34,36,54,59,60,64,68,71,76,79,83,92,93",,"1,34,71,77,78,79,80,83,57,58,91,62","58,75,20",,"13,20,21,22,24,26,28,33,40,46,48,50,57,58,71,77,78,80,81,86,91","80,83,11,30","0,38,41,44,55,58,91,95",,"1,65,71,41,75,79,49,86,59,63","36,5,6,75,44,76,54,87,57,26,59,92,31","45,18,54,87,57,92,31","33,2,75,13,14,22,23,61",,"32,2,10,12,45,14,76,16,79,50,80,21,25,27",,"0,5,8,9,16,17,33,35,38,44,52,56,60,70,73,82,88,90,93,97,98","6,73,48,17,88,95","11,93,63,31","64,2,8,11,47,19,84,22,55,58,93,94",,,"33,34,38,23","64,3,36,67,9,10,43,78,80,52,21,53,86,56","1,2,4,13,19,22,33,38,40,43,44,47,52,53,56,62,79,82,86,98","99,68,37,38,74,78,17,18,50,81,89,27,92,30,63",,,"36,37,70,7,8,71,45,14,46,79,23,24,58,91,94","24,27",,"2,13,19,21,31,43,48,49,50,51,54,58,60,65,68,75,76,82,87,90,95","65,2,68,71,72,79,48,80,82,51,20,52,94,25,58,30",,"66,68,7,44,81,18,50,82,86,57,26,62","96,98,68,6,39,46,80,51,53,22,87,58,91","68,8,45,14,17,87","7,8,12,27,29,30,35,38,42,48,51,58,63,69,73,75,82,83,97,99","36,81,83,52,93,87,58,27,28,61,31","64,65,98,69,39,43,47,18,54,23,57,27,63","96,35,6,8,40,41,42,47,16,19,20,51,52,83,56","65,34,3,69,11,45,19,93,90,29","1,10,11,32,35,38,39,47,57,65,67,71,72,74,87,92,93,97,99","65,66,35,97,5,69,9,73,15,48,17,79,81,52,82,89","1,3,5,7,15,16,40,41,42,43,48,56,59,62,78,82,83,85,91,97",,,,"88,43",,"75,76,46,22,55,89,58,29,31","96,34,70,13,79,18,21,22,23,56,90",,"33,3,99,5,76,48,17,57,94",,,,"0,34,3,67,70,41,74,46,47,16,50,53,22,28","2,7,13,18,22,23,26,29,32,40,43,50,51,58,67,72,80,83,85,90,92,97,98,99","6,71,14,81,21,23",,,"0,9,13,15,20,22,26,32,34,38,47,49,52,54,57,62,71,75,82,95,99","4,5,12,15,18,21,23,24,25,34,38,53,57,62,65,68,70,72,84,89","97,3,68,71,40,9,42,47,92,82,23,60,63","33,97,35,38,11,76,52,29","71,76,15,79,18,87,23","65,66,3,4,58,38,68,17,49,51,54,55,57,26,29","96,38,41,42,43,77,47,56",,,"9,12,16,19,20,21,24,31,44,48,49,53,57,58,61,75,78,79,87,92",,"41,75,43","10,51,34,52",,"65,35,70,72,10,75,12,51,83,21,22,84,88,89,90,61",,"1,97,67,99,70,39,8,9,73,11,44,48,81,18,82,54,88,31",,,"34,36,8,12,45,79,48","14,15,18,22,23,33,35,39,43,46,48,51,69,72,86,87,91,94,95","49,51,37","32,65,71,72,41,91,11,12,79,16,81,20,52,55,59,92,29,31","97,98,5,71,8,41,10,75,45,79,16,81,18,50,22,23,25,58",,"97,99,6,70,9,73,44,13,46,80,17,87,23,25,91,28","0,65,3,99,40,50,83,52,93,55,27,61,95","33,97,69,8,74,20,21,94,91,30","0,7,13,22,24,26,33,34,38,44,48,50,58,64,71,78,84,88,90,92,97","65,66,4,38,72,42,11,76,15,80,50,82,20,83,54,89","9,44,47,81,83,54","32,1,98,3,68,74,47,82,21,88,29,62"
t5,66,,"64,33,65,96,5,42,14,15,46,47,49,82,87,88,91,92,29","96,33,37,5,38,41,73,81,53,85,89,61","96,34,69,38,70,71,91,76,15,80,17,49,19,83,24,59","34,39,71,41,42,91,46,47,48,22,23,56,27","33,98,7,8,12,44,16,49,81,20,21,22,55,86,57,58,27,31",,"0,96,4,37,6,40,10,42,12,43,75,17,85,87,56,29,94","0,1,67,10,16",,"32,66,3,4,5,67,68,42,47,16,82,84,88,27,60,63","35,39,45,17,95,63","65,67,68,37,12,76,46,47,88,63",,"4,68,70,90,8,40,19,52,83,87,26,62,95","64,2,35,4,38,39,70,42,14,48,85,86,24,25,63","4,5,74,11,13,15,83,93,23,88,60,29,95","98,3,37,8,72,88,91,77,47,21,56,58,59,62",,"0,4,7,11,13,24,30,31,34,37,41,43,47,49,52,61,63,70,81,82,84,85,92,97",,"36,37,6,39,72,13,45,46,18,55,23,89,91,92,61,95","35,70,7,71,72,75,45,47,19,53,22,91,93","65,34,97,69,74,46,78,26","0,5,7,12,15,20,21,35,41,44,46,51,54,65,66,67,76,81,99",,,"68,37,6,7,41,83,24,62","1,58,69,90,7,8,45,79,16,17,48,50,83,23,26,62","97,66,67,36,41,73,78,16,49,21,55,24,58,59,60,95","0,1,3,9,12,23,24,39,40,41,42,48,52,60,67,70,72,76,79,87,93",,,"1,33,3,68,98,72,41,11,81,93,29,95","32,78,14",,"0,32,34,35,89,97,70,8,73,14,79,81,18,83,52,24,25,92","32,36,5,42,43,91,13,47,18,27,28,62",,"32,37,70,10,43,12,79,21,53,94,93,30","65,37,70,9,11,44,75,16,49,18,82,93,21,23,88,27,92,29","32,35,71,82,56,89","2,3,4,5,6,10,14,16,34,39,41,44,57,59,60,66,71,80,91,93","0,5,69,76,47,48,50,19,84,53,22,54,55,26,92,29","12,26,28,34,37,40,41,44,49,50,52,68,79,80,83,88,90,93,95","65,2,34,66,68,69,99,72,9,13,80,81,50,82,26,91,60","0,97,2,37,70,39,12,15,79,49,51,87","7,40,9,91,45,15,16,86,26,59,95","96,1,98,6,7,10,12,45,19,83,21,22,86,25,61,31","6,13,14,23,25,28,30,36,39,45,46,47,49,51,52,63,67,75,77,80,96",,,,28,,"33,3,5,6,7,8,41,10,72,44,14,15,78,52,87,92,62","0,3,19,26,37,38,41,44,46,50,51,60,72,73,78,80,81,82,87,89,92,97",,"0,6,70,41,73,11,47,50,82,20,86,88,92,63",,,,"33,97,98,44,45,79,18,84,55,85,23","0,4,15,19,24,25,27,33,34,36,47,52,54,61,63,66,75,77,81,86,89,91,93,94,96","33,37,70,8,11,79,48,50,57,95",,,"64,97,66,3,98,6,8,72,73,74,46,79,80,19,86,55,58,60","96,33,2,98,42,44,14,47,80,50,87,59,29,94","65,5,37,69,8,41,72,12,16,48,49,61,80,21,85,56,25,29","65,3,69,40,77,78,79,16,17,21,87,89,91,61,63","96,98,68,6,7,41,74,12,46,78,48,81,92,86,26,28","13,14,20,25,31,36,40,52,59,70,75,79,86,87,88,91,93,95,98","34,6,7,71,76,45,17,51,21,85,26,28,93,63",,,"3,5,6,7,17,23,27,36,41,43,51,62,67,70,71,73,74,85,89,93,95,98",,"33,3,35,36,6,28","1,75,16,18,86,26,59,93",,"2,5,13,18,20,24,26,27,34,39,41,43,44,45,54,55,58,66,73,77,87,95,99",,"33,36,68,69,43,13,47,19,51,52,53,23,87,58,91,95,63",,,"4,70,11,47,16,80,22,56,25,26,57","96,66,71,41,60,80,81,19,83,56,25,28","38,14,47,48,19,31","2,5,6,7,15,17,43,45,51,53,58,60,64,66,69,73,83,88,96,98,99","34,68,73,43,12,78,17,21,53,85,89,95",,"67,71,72,43,47,48,82,55,89,59,60,61,94","2,66,4,7,73,13,48,49,80,84,22,86,92","32,65,67,72,41,11,81,51,61,53,93,89,26,28,29","6,8,19,20,27,28,39,45,47,49,53,55,62,65,66,75,81,89,91,95","3,10,12,17,18,25,27,37,47,48,51,63,67,68,74,77,91,93,99","35,8,75,78,16,80,18,51","97,69,73,12,45,19,84,63"
t6,49,,"37,6,39,9,74,11,43,75,20,54,56,59,93,30","71,72,42,44,77,15,47,18,82,26,59,62,31","2,75,46,81,54,57,27,29,95,31","38,70,76,13,80,82,84,21,25,26,28,62","32,66,3,67,39,40,41,10,45,47,80,82,88",,"33,66,35,67,5,70,44,15,19,51,21,88,89,59,92","73,42,85,53,60",,"98,35,72,12,17,19,53,87,55,59,30","98,67,4,73,10,13,92,62","97,98,70,17,50,81,20,84,25,90,29",,"2,5,7,10,14,16,22,23,29,35,37,43,48,54,55,60,85,97,99","69,90,40,13,80,18,19,52,21,58","2,8,20,34,37,42,46,52,56,59,61,63,65,71,77,79,84,91,96,97,98,99","64,36,68,9,43,46,50,57,93,30,63",,"3,8,15,26,33,36,38,40,46,58,59,65,67,69,72,73,74,75,87,91",,"66,75,77,47,80,86,29","89,97,66,98,4,5,36,9,10,43,13,16,81,86,25,58,60","64,68,10,43,79,48,50,83,84,29,94","4,17,23,29,30,31,34,36,38,42,45,49,50,52,59,68,79,80,86,87,90,91,95,98",,,"96,3,36,75,45,46,79,51,84,86,88","13,14,20,25,31,33,34,37,38,41,46,54,59,71,75,76,77,82,93,94","68,69,37,71,75,81,50,85,28","96,33,2,66,98,49,19,20,54,56,57,91",,,"0,32,35,69,10,42,12,50,54,27,31","68,8,72,49,50",,"3,4,5,69,7,39,71,12,45,77,47,78,59,61,62","33,34,35,67,37,98,99,8,73,49,50,81,56,89,60,93,31",,"98,35,5,39,75,15,16,49,85,87,23,24,89,90","3,8,19,26,31,32,34,38,42,45,47,50,52,62,64,83,89,97,99","96,2,98,40,72,12,21,58,94,31","67,36,70,72,76,15,20,85,22,87,88,90,28,61","32,33,34,98,68,71,72,43,15,51,20,56,88,60","0,1,8,10,15,33,35,36,38,42,51,55,60,72,73,77,92,96,99","32,3,38,70,10,43,79,48,18,86,88,30,95","64,33,98,67,36,99,40,10,13,53,23,25,58,92","33,8,73,55,89,58","64,3,36,40,11,44,75,77,78,18,84,88,26,62","66,4,71,8,72,74,11,44,81,87,61,95",,,,"18,22",,"2,9,12,20,25,28,30,40,47,49,50,54,59,63,64,65,69,77,79,83,94,95,98","12,15,16,20,25,31,33,35,40,45,47,49,52,55,58,59,61,63,69,77,84",,"96,97,69,72,9,46,80,49,89,90,93",,,,"1,2,69,12,77,82,87,58,27,30","8,41,11,16,53,88,60,62","0,34,38,76,13,47,83,54,89,93,31",,,"33,65,88,59,10,44,77,16,51,56,89,90,27,92,30","64,35,76,13,79,48,81,20,56","32,64,88,73,74,11,81,19,20,86,24,27,93","1,2,7,10,13,23,25,34,36,46,53,54,55,64,74,75,82,85,86,90,95,99","0,4,20,21,31,32,34,37,38,42,43,45,49,51,56,57,63,67,75","96,2,35,37,39,8,41,71,78,48,80,83,89,92,61","0,3,35,5,67,90,10,75,12,46,79,20,22,24,58,92",,,"65,34,99,37,40,72,10,42,15,47,81,50,30",,"10,13,47,49,81,82,22,86,58,91","98,36,7,8,39,15,79,20,60,31",,"67,4,37,36,38,68,74,76,47,48,79,19,52,53,56,94,31",,"0,32,96,3,4,37,40,74,76,77,16,50,83,20,55,29",,,"0,6,19,31,35,43,49,51,52,54,63,75,76,81,82,83,95,97,98","68,7,8,44,45,16,21,58,27","33,97,3,68,5,6,42,75,79,80,82,21,58,92,62","1,36,9,44,78,21,85,56,27,61","64,69,14,47,84,86,26,59",,"0,32,33,64,65,68,8,14,49,18,50,52,54","64,89,70,39,8,41,45,47,16,18,51,53,54,24,25,91,57","98,38,39,10,43,12,44,75,76,48,50,83,52,86,88","98,37,74,12,46,80,18,57,93,30","96,33,98,70,7,40,9,41,43,73,46,78,84,87,29,30","2,3,14,46,48,82,22,23,56,87,28","4,28,44"
t7,"40,80,28",,"32,34,36,44,51,22,23,24,58,60","36,39,7,12,17,86,57,58,60,94","35,99,41,73,48,52,84,61","96,33,65,35,45,49,18,87,24","2,99,37,75,51,84,85,87,95",,"2,98,11,46,48,22,24,25,90,27,60","96,74,44,19,21,91,95",,"74,43,85,37","70,46,49,53,24,89,56,59","64,66,3,74,43,16,82,21,56,89,27,92,93",,"66,3,36,38,72,74,44,77,80,50,20,56,92,31","65,37,72,45,84,62,95","0,1,64,3,68,69,7,44,16,80,50,51,53,86,24,26,28,30","65,34,35,7,12,48,27,92",,"99,68,42,77,53,93",,,"0,2,3,14,20,21,29,31,34,38,40,49,52,59,65,67,68,69,74","33,98,35,67,42,76,13,45,15,47,80,22,54,87,58,62,95","96,33,39,10,43,48,82,83,53,27,92",,,"4,5,71,72,48,17,22,56,25,90,91,57","0,99,6,70,40,42,47,84,88,91,28","0,35,8,48,80,23,63","35,36,5,47,29",,,"97,67,9,73,77,60,78,82,51,83,84,26,28,62","0,65,5,37,7,77,80,18,83,93,28,29,94",,"1,40,44,46,84","3,39,9,75,78,17,19,54,63",,"64,1,69,8,9,73,14,78,20,52,22,28","0,35,5,71,12,14,86,55","33,3,70,41,73,83,22,27,30","96,68,37,9,45,46,81,53,89","35,7,41,74,13,86,89,94,95","66,5,70,91,11,13,46,16,22,24,25,59,62","37,39,76,84,21,87","7,72,41,48,80,82,85,54,95,62,26,59,30,31","0,6,75,49,22","33,34,70,74,76,54,56,29","19,76,38,92",,,,"65,77,45,97",,"1,67,36,37,38,39,71,43,80,18,21,85,57,27,60,93","64,67,7,9,10,53,91,29",,"65,98,36,40,43,13,14,16,18,51,21,28,95",,,,"64,5,6,52,21,54,89,92",73,"2,99,4,39,41,42,49,20,87,25,58,27",,,"2,18,28,87","8,11,43,17,49,51,27,28","43,45,13,14,17,50,53,55,89","70,39,42,43,12,45,48,88,94,26,30","33,3,5,8,40,73,88,44,14,47,19,54,62,27,60,30","6,72,76,47,84,21,24","1,4,9,14,19,23,29,31,36,49,55,59,60,64,72,80,88,98,99",,,"68,38,86,60,29,94",,"66,99,5,37,70,8,71,73,15,16,80,18,50,60,31","35,70,9,42,43,13,48,83,55,25,58,28",,"0,33,7,49,25,62",,"5,6,71,12,45,15,21,22,86,25,60",,,"2,14,18,21,24,27,28,39,40,50,60,65,66,67,72,77,78,94,96,99","65,97,4,36,10,50,82,55,29","2,34,98,11,43,44,15,18,93,23,24,25,29,94,57","35,39,40,13,18,94,62","66,37,60,61,63",,"2,66,38,77,81,19,86","96,1,38,9,23,56,59","34,66,4,6,40,14,15,79,18,19,54,87,90,27","32,2,11,15,83,25","35,36,5,44,13,79,81,21,85,90,59,31","0,96,69,6,15,17,52,53,88,63","50,83,36"
t8,"97,68,69,39,8,41,72,48,84,91,95",,"1,69,8,80,18,26,27,28,31","64,2,35,68,98,99,13,80,19,84,56","0,98,21","2,98,37,6,73,74,44,77,14,78,20,52,59","24,43,69",,"69,45,52,54,86,28,93","69,5,82,57,92",,"25,93","0,2,34,37,78,82,51,21,54,87,90","34,5,69,45,49,19,26,62",,"33,98,67,6,39,11,12,45,46,76,24,61","32,17,93,94","32,35,67,14,21,22,89,58,27","71,39,41,76,82,25",,"51,55",,,"32,99,12,77,80,83,26,92,61,30,63","0,89,4,7,40,41,44,60,49,21,53,23,57,28","88,73,57",,,"0,32,2,64,65,67,42,19,20,21,87","39,73,74,81,18","65,42,6","84,62",,,"64,74,13,49,18,87,89","3,9,10,12,16,19,20,22,23,26,33,34,41,43,46,47,51,52,64,67,70,79,81,84,90,95,97",,"91,28","97,92,22",,"0,96,6,11,45,46,77,80,61",13,"34,10,75,49,50,86,91,63","77,47","3,37,8,45,46,80,49,21","97,78,20,53,58,94",74,"1,35,14,81,27",80,"4,38,41,42,91",26,,,,"67,68,48,52,58",,"48,51,35,61","98,99,4,74,14,88,95",,"66,4,10,12,15,84,55,58,61",,,,"35,4,38,17,26,59,61",,"67,12,45,84,22,86,94,59,28,62",,,78,"73,10,93,78","59,44","4,6","64,99,69,77,16,82,90","9,60","66,70,13,78,15,81,52,53,54,86,87,57,27,94",,,"35,84",,"32,96,98,4,69,38,46,19,20,21,53,83,24,84,29,62,95","65,37,5,38,71,12,44,81,84,89",,"81,50,60,23",,"65,7,10,75,46",,,"33,69,88,42,44,46,15,17,84,85,86,23,62,59,93,30","70,38,77,49,63","64,35,67,99,12,46,81,84,22,26,27","25,26,14","2,99,13",,"3,75,20,53,88,26","42,68,85,79","96,77,80,49,23,62,63",3,"75,92,6,55","65,99,68,72,76,50,19,84,86,55,57,31","41,80,22,58,93"
t9,"32,33,34,65,89,71,73,42,44,61,52,83,25,90,60,29",,"61,7","0,34,66,69,40,11,78,49,51,87,88,25,29","67,30","67,61,89,93,94,57",,,"99,3,76,95","32,99,70,48,93,24,89,29",,,"32,33,66,99,68,7,18,50,57,91,93","1,35,18,54,86,59,28",,"0,13,21,57,93,94",51,"36,9,10,75,78,49,85","16,96",,94,,,"64,33,15,90,27","96,66,70,39,72,73,12,14,81,18,51,56,91",,,,"66,43,44,76,15,50,95,89,58,61,30,31","19,44",93,,,,"17,52,86,55,30","1,4,6,11,13,17,21,36,40,42,44,45,55,59,61,63,71,74,76,82,87",,72,0,,"97,67,99,59,17,91",,"99,13,46,47,20,93",,"2,66,4,67,70,11,82,24,90","56,9,31",14,"50,76,77",,"67,85,46,63",,,,,"35,5,38,13,47,82,19,20,51",,13,"66,27",,"74,44,54,68",,,,"57,42,14",,"1,98,3,10,18,82,85,90",,,25,"3,61",,47,"17,11",,"16,48,62",,,13,,"89,2,72,74,11,76,48,17,88,25,59,30,63","64,3,67,72,11,76,62,63",,93,,98,,,"73,41,90,53","64,40,26,31","71,9,74,77,78,85,59",34,"56,3,44,62",,"40,34,58,21",44,"35,45,46,16,57",54,"86,14,23","33,66,36,41,42,43,74,58,62","34,6,8,15,48"
t10,"36,6,10,75,76,13,47,82,55,54,23,85,86,59,92,63,94,31",,79,"70,74,92,93,63",37,69,,,"50,20","33,98,68,37,71,17,51,52,25,30",,,"1,36,69,8,40,43,77,14,48,20,22,23,60,29","99,73,14,57,31",,"89,73,9,82,51,25",,,,,1,,,"24,42","38,9,75,90,27",,,,"69,70,39,73,78",,,,,,90,"99,38,75,48,53,85,57,91",,,,,"74,3,55,31",,37,,"64,96,99,77,85,23",,,"52,22",,,,,,,"0,36,37,40,9,41,75,12,46,79,17,53,56,25,60,31",,96,83,,"60,23",,,,"40,9",,"16,68,63",,,,77,,,,,25,,,8,,"42,90,14,87","56,17,69,97",,46,,,,,"61,5",59,"56,17,10",,94,,30,,"56,47",23,57,"77,79,39","0,96,16,89,26"
