Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"50,62","28,38","88,27",93,,"9,59","65,74",43,,47,99,18,"65,5,71,44,84","96,90,9,49,58","48,27,44,78",,"97,19",86,"73,28","88,45","81,93,47",82,"0,66,60,79",53,"16,72",76,,65,"1,34,97,71,49","68,5,15",5,"26,27",31,"89,29","57,59,28,71","17,52,87",25,"66,6","49,12",,,"67,68,38,76","64,99,68",73,"24,64,14,39",,20,"8,80","28,95","80,65,20,47","48,81",,"2,75",,"48,57","15,22,7",78,"40,2",33,,"91,71","73,52",,,"88,74,44,79","97,95,63",99,0,"81,41",95,93,42,28,"16,88",,38,50,61,,,"51,70,47","68,5,13,47,49","18,34","3,75,77,26,31",74,,"34,3,98,31",88,"73,2,14","44,6",92,"46,55",87,50,,,"13,52,5,87","83,3,28","9,35","73,11,95"
t2,"33,27","34,99,68,46,79,17,18","73,77,79,31",69,,"51,2,35,78","48,25,28",35,,7,,"88,65,82","40,87,15","65,35,8,54,91,92,31","98,6,7,8,76,79,80,83,28,63",,"50,11,58","18,27,52,98","99,46,50,53,54","82,75,90","33,66,68,69,76,18,50","18,34,37","64,69,81,83,20,23,26,91",,17,70,,"71,15,18,19,90,59,28","3,38,72,45,50,58,59","88,44,6","36,9,42,12,49",52,"48,34",,"39,10,75,18,19,58,60","2,11,78,48,82,63","76,78","22,47","66,70,54,55,56",,,"65,34,40,42,44,15,84,21,22,57","65,44,79,23,60",94,"35,74,11,43,15,79,50,53,88",,,"35,78,49,87,26,91",99,"66,68,44,16,81,24,60","52,54,47",,"62,88,20,54",,"32,18,88","0,38,71,40,10,21,87",85,"33,37,18,53,25","72,70",,"34,30","48,2,13",,,"99,41,43,14,49,19,87,89","37,74,78,14,83",,"50,51","10,20,50,31",33,46,"49,34,85","50,46","90,91,20,14",,26,"41,34,20",97,,,"33,37,40,46,20,92,95","32,96,36,8,40,80,18,24,58,59,60,61","65,99,43,79,83,63","2,69,38,6,8,71,49,52,86,23,92",15,,"0,38,40,41,50,23,25,26,27,95,57",85,"75,82,84,53,57","65,60,46",15,87,15,"41,84",,,"32,9,81,55,90,62","96,41,74,44,50,84,63","13,17,25,27,62","33,97,37,43,18"
t3,"18,75,54","41,13,48,50,19,82,84,87,55,88,62","96,99,67,36,26","32,40,61",,"33,76,13,17,20,21,93,24,28,29,62","40,87,31,93,95","72,28",,"34,91,21",,"34,70,71,15,48,51,90,63","89,70,10,55,57,29","64,5,72,41,42,43,45,14,15,47,81,23,25,29","1,34,70,71,74,75,13,47,50,51,52,24,57,59,60,94,31",,"0,64,65,35,71,81,84,22,56,93","39,11,77,47,20,24,59,93","33,3,48,49,20,90,29,95","21,14,30","64,34,3,37,39,78,21,54,95","2,99,3,79,58","99,5,37,38,8,39,44,49,87,24,27",,"64,11,71",,,"34,3,66,69,9,11,13,46,79,17,50,51,54,92,93,30","98,5,37,39,11,81,18,51,21,55,25","38,14,47,55,58,61","64,98,3,38,71,44,13,45,47,18,20,86,25,90","48,11","59,52,63",,"98,45,48,81,83,93,54,22,56,88,92,61","34,6,70,8,40,10,76,84,30","28,22,7","48,25,28,57","33,98,4,11,45,16,81,22",,,"32,96,66,69,7,18,50,52,53,55,24,89,27,61,63","1,70,20,54,56","25,69,20,5","0,2,36,68,69,7,9,81,19,84,85,87,55,58,27,62",,,"96,65,68,43,76,60,92,48,81,54,24,28",29,"35,41,42,14,51,89,29,30","64,69,72,44,82",,"4,76,25,60,57",,"64,37,39,40,77,14,47","64,89,72,11,43,75,48,17,51,84,53,85,23,25,94",25,"11,78,47,15,81,21,85,24,93,94","36,39,13,80,24,90,31",,"1,2,99,38,79","33,7,49,21,54,62",,,"58,40,42,78,80,54,22,26","67,39,91,43,80,49,87,59,28",,"11,76,48,27,94","67,42,47,48,92,83,86,58,28","75,81,89,91,62",,"38,70,82,19,22,86","48,63","74,43,44,47,50,53,57,60",,,"18,98",,,,"89,67,4,50,53,22,54,57,58,93,31","34,6,7,72,74,44,48,51,83,53,23,91,31","39,71,41,10,44,87,57,27,29","17,20,24,37,41,42,44,48,55,58,62,64,65,66,72,74,78,79,80,81,82,89,95,96,99","98,55,7",,"96,33,69,6,70,72,12,49,20,52,85,28,63","16,59","96,34,5,40,62","98,68,10,18,22,91",96,"88,59,92,38",55,"2,68",,,"0,68,43,11,79,84,59","6,73,10,76,45,14,81,82,87,55,89","96,2,90,39,77,24,56","38,47,16,21,86"
t4,"4,73,11,21,60","0,2,4,11,16,22,25,31,35,37,40,49,64,65,70,74,76,90,91","3,15,82,57,28,30","48,26",,"11,15,18,22,23,37,46,49,58,63,66,67,75,77,84,86,94,97,98","89,97,66,99,18,20,57,26","10,92,46",,"33,4,5,39,41,59,75,27",,"81,50,83,52,93,87,23,24,28,29","67,76,45,49,22,93,95,31","0,4,7,10,20,22,28,33,34,36,39,60,61,63,68,76,78,94,99","0,3,4,9,11,20,25,35,36,37,42,43,45,46,49,53,56,65,66,68,72,73,86,90,91,97,99",,"33,68,41,12,13,45,48,17,51,85,24,28,62","32,64,2,99,6,7,12,16,51,83","65,98,4,5,77,81,89,31,62,63","49,27,23","96,1,2,35,65,6,7,11,77,48,82,19,53,85,23,86,25,61","0,4,71,40,75,45,19,51,54,25,92","96,65,2,34,35,68,42,12,45,14,47,30",,"3,7,12,45,76,48,82,52,92",,,"1,2,35,33,37,99,7,41,42,73,75,45,77,78,48,87,58,94","65,35,67,6,9,73,12,13,44,77,16,78,61,54,29,94,95","34,69,8,73,77,78,49,84,22,57,91,92","10,11,16,21,22,29,31,50,52,56,58,59,60,62,63,65,68,77,88,93","65,33,80,51,54","96,44,76",,"0,32,64,97,6,91,13,46,16,50,87,27","5,37,69,41,75,44,80,18,53,22,85,26,28,29","48,21","71,76,80,20,95","0,2,34,37,6,72,73,79,51,20,23,24,58",,,"64,4,37,71,88,11,43,47,48,83,23,56,59,28","89,98,36,37,12,45,76,94,57,90,91,62","96,36,9,12,81,89,92,62","33,65,66,4,37,71,72,41,10,80,49,18,21,54,25,28,93,30",,,"33,66,7,39,71,75,20,21,22,84,27",,"33,99,70,71,43,50,21,22,88,31","32,37,41,90,30,95",,"34,38,44,47,51,84,21",,"67,38,7,42,11,43,75,17,84,63","32,33,6,8,91,44,45,77,52,95,62,90,59,30,31",,"32,68,71,45,17,49,51,82,22,23,87,88,60,29","96,2,34,4,38,71,9,74,91,46,48,49,59,95",,"42,11,81,22,87,31","68,47,79,56,89,91,29,31",,,"33,6,8,75,13,46,18,83,84,27,95","0,33,2,68,90,10,47,81,53,88,58,92,29",,"98,39,43,84,87,56,57,95","3,8,13,26,34,39,49,59,66,69,71,72,75,80,84,87,90,91,96,99","34,58,92",,"33,66,99,36,68,39,12,76,80,53,55,58","25,4","35,5,11,77,54,87,28,61,95",,,"27,51,19,47",,,,"0,2,3,34,5,36,69,8,10,43,44,76,79,82,83,23,27,30","65,4,70,39,42,43,12,75,21,57,28,94","96,98,35,7,88,76,13,45,48,81,55,24,59,28","98,67,36,7,10,11,12,43,76,16,84,53,87,88,59,28,29,30","37,44,80,51,87",,"11,18,19,21,39,42,44,47,58,62,64,65,67,71,75,80,82,83,90","65,2,13,46,51,53,90","43,12,18,50,26,28,63","0,99,37,38,9,12,47,17,83,28,29",44,"64,65,34,8,73,75,12,14,17,53,58",68,"35,44,20,21,54,61",,,"2,34,42,18,21,22,58,28,95","33,68,69,78,16,80,61,22,23,86,94,58,27,29,62","36,42,18,54,23,57,59,61,94","91,49,20,24,89,27,60,61,30"
t5,"34,99,68,51,22,25,91,95","3,9,12,14,15,20,21,24,27,29,36,44,45,52,61,63,66,67,73,78,81,83,95","37,5,90,48,86,87,58,91,61","65,76,95",,"0,1,3,12,26,31,34,38,40,41,45,47,50,52,54,55,60,65,74,82,83,85,87,91,95","0,2,11,12,14,15,19,36,43,47,49,52,62,69,83,84,86,96,98","82,61,78,63",,"89,65,2,37,70,72,12,45,77,79,83,84,54,23,25,58,31",,"64,3,68,69,38,8,44,13,14,16,49,86,27,30","0,33,34,64,58,66,6,42,50,20,85,26","89,1,2,67,98,38,44,16,80,18,50,51,21,85,86,56,87,59","96,2,67,69,10,15,17,18,81,82,54,23,88,92,29,95",,"96,1,2,67,99,40,9,43,76,78,15,52,86,88,25,27,29","0,1,89,97,37,71,75,78,79,80,84,21,22,54,57,30,31","34,67,74,12,14,15,86,94,91,60,30","35,99,37,8,18,86,24,58,31","97,98,67,5,71,10,43,12,14,46,80,17,83,89,90,62","98,35,70,72,11,48,50,53,23,57,26,91,60,29,63","70,72,73,10,13,46,92,80,18,52,86,28,31",,"96,1,90,91,14,80,50,25,58,27,94,57",,,"4,8,10,21,24,31,40,47,52,64,68,70,72,80,81,83,88,95,96","32,33,4,70,40,41,10,43,76,17,20,57,27,63","66,35,67,7,72,41,76,46,79,21,54,85,87,26,28,95,31","1,14,15,23,32,33,34,37,48,51,54,61,66,69,70,73,79,80,83,85","99,68,10,76,16,18,60","66,5,42,14,57",,"2,4,72,42,44,77,47,79,17,55,29,62","1,33,66,68,38,74,43,79,49,81,21,59,93,31","32,73,47,52,23,27,63","2,70,10,44,46,49,50,23,89,94","39,8,41,75,47,18,50,21,86,88,57,28,62,31",,,"33,98,3,90,6,73,74,45,81,19,87,58,91,92","33,3,39,73,11,13,78,50,88,95,63","0,33,32,3,68,45,46,82,54,29","96,34,98,99,5,8,73,42,48,92,94,95",,,"1,2,3,34,6,9,41,42,14,79,50,55,30",,"32,64,37,69,40,73,12,77,82,19,23,90","65,99,4,5,84,21,86,23,24,87,91",,"64,33,96,68,69,12,79,16,83,53,58,27,30",,"1,97,69,70,80,49,81,83,21,85,55,28,29,62","2,9,12,26,34,35,46,54,58,66,67,68,69,70,74,79,80,88,92,99",,"0,97,4,36,70,13,79,16,48,80,92,84,58,28","32,64,99,6,15,16,79,21,54,28,62",,"64,96,5,75,17,83,53,27","99,37,38,8,72,42,11,44,19,86,57,26,30",,,"65,3,7,10,47,92,81,62,91,60,30","35,6,8,40,13,77,15,82,55,22,23,93",,"96,2,70,40,60,17,18,20,85,54,28","0,4,7,11,12,16,21,23,24,32,35,36,40,46,51,64,73,76,82,88","65,5,8,41,11,43,50,59,31",,"0,3,5,10,15,21,23,40,45,52,65,74,75,81,87,88,89,93,98","36,53,70","97,67,4,36,6,38,59,42,46,78,48,79,85,22,23,27",,,"96,99,7,40,9,91,48,53,58,59,93",,,,"64,65,66,35,98,39,42,60,18,59,28","64,35,69,38,73,11,15,82,52,25,90,95","32,36,6,8,72,16,19,51,84,22,23,58,92","0,34,5,39,40,19,21,22,85,90,27","96,66,39,9,82",,"7,9,13,22,24,32,36,46,56,60,66,73,74,79,89,91,92,93,97","33,99,68,5,6,37,91,48,20,21,27,61","9,10,41,48,81,22,91,93","13,21,27,32,34,35,36,48,49,51,52,54,58,63,70,72,74,78,79,93,95,97","52,70","3,74,13,78,80,49,18,82,22,63","42,60","3,36,69,6,39,72,73,11,92",,,"33,65,4,39,10,77,46,47,49,50,53,54,85,89,27,92,61,31","1,2,98,70,75,13,79,49,19,21,92,93","3,4,69,99,72,46,92,48,50,82,86,87,58,60","36,72,76,46,50,83,56,28"
t6,"7,40,10,43,46,80,24,26,88,94","32,5,6,71,47,80,85,54,56,92,93,94","98,35,68,6,38,39,71,81,18,83,93,22,25,59,92,29","41,10,68,23",,"99,4,69,6,7,39,70,42,71,44,14,79,48,81,88,57,90,27","33,34,3,4,35,37,7,44,45,50,82,22,23,60","17,52,97",,"0,1,18,19,20,24,36,38,40,44,46,48,49,57,63,64,67,69,71,76,78,88,92,98,99",,"32,2,66,36,9,74,12,92,17,19,84,55,26,60,61,31","38,11,17,81,83,52,21,23,56,27,94","37,6,74,75,12,48,82,52,24,62,26,27,30","33,38,12,84,87,58,30",,"66,8,73,46,79,80,49,18,53,54,87,26,95,63","33,4,5,36,68,72,90,44,45,46,60,48,81,50,87,88,58,28","1,35,13,83,19","2,3,34,67,68,10,47,92,60,93","41,59,74,44,79,16,26,27,28,63","5,6,7,8,13,17,27,31,32,49,55,56,59,66,67,68,74,76,81,84,93","32,67,41,16,17,21,85,94",,"65,4,38,8,41,74,75,22,54,86,87,59,28,30",,,"32,89,5,38,39,53,23,57","2,36,69,46,47,79,80,52,84,87,23,24,89,91,60,93,31","1,2,10,11,13,18,19,23,27,33,37,40,48,52,56,65,74,96,97,98,99","0,99,7,75,57,92,94","97,35,40,73,43,15,82,19,20,23,62,57,28,30","35,99,6,47,92,49,50,82,88,60",,"1,33,69,70,7,43,14,49,24","0,97,67,7,72,73,42,13,16,50,20,55,24,60,62","33,35,77,16,83,84,24,57,93","4,8,12,14,16,21,24,30,35,36,40,41,45,59,68,77,88,90,93","1,3,35,99,9,43,76,48,52,84,85,60,94,63",,,"8,10,75,12,14,78,62,25,60,29,30,31","97,2,67,71,9,43,77,14,15,47,17,19,24","98,99,4,37,74,15,21,90,93,63","1,70,76,16,51,52,23,57,60",,,"0,64,97,67,98,37,38,69,13,18,82,94,25,90,59,62,31",,"96,98,4,38,9,74,11,13,79,48,18,85,54,56,27,92,94","33,34,35,6,38,39,59,42,70,74,88,17,53,56,58,27,28,31",,"97,98,36,40,9,41,42,74,13,14,15,18,56,26,28,31",,"3,4,5,10,12,13,16,20,22,26,27,33,35,45,68,78,79,82,91,92,95","96,3,4,36,37,39,76,13,83,20,24,57,27,93,63",,"1,6,38,72,41,10,73,14,46,50,83,95,59,62,31","65,66,73,43,75,19,20,52,22,55,94,57,27,61,30",,"3,36,67,6,72,9,14,46,82,23,58,92","3,6,10,16,17,18,23,27,28,34,40,41,58,59,60,66,77,81,83,90,93,95,96",,,"97,67,4,15,82,51,20,24,25,59,28,29,94","99,70,72,44,45,46,79,52,25",,"4,9,10,12,25,26,29,31,33,35,37,41,46,69,71,72,73,75,99","1,5,15,17,18,22,25,27,37,43,53,56,57,60,61,63,65,70,78,85,98","0,97,7,46,49,19,51,53,23,88,57",,"64,96,35,37,90,73,11,43,48,51,56,26,28,30","33,68,75,44,13,79,16,55,22,54,88,59,92","0,65,34,96,70,72,13,80,17,19,25,26,62,63",,,"1,5,6,8,11,15,23,28,31,36,37,38,39,44,66,69,72,80,81,83,85,95",,,,"68,72,73,12,13,19,87,56,90","67,37,76,45,93,22,55,87,29,63","69,40,11,80,53,89,90,94",73,"12,13,14,57,26,28",,"35,4,37,99,78,16,88,59,29,30","32,96,3,38,9,43,75,76,47,79,49,93,54,23,58,29,31","33,98,4,69,38,8,42,45,78,83,30","1,4,5,8,23,25,33,39,40,43,50,57,59,69,73,75,77,80,82,84,88,92","97,4,75,49,82","2,4,5,6,10,11,16,19,21,24,33,35,36,37,50,51,57,62,84,93,96","91,54,71","97,37,38,91,15,16,47,48,79,52,83,24,88,28,29,94,63",,,"64,97,3,6,70,73,74,14,19,20,83,86,88,29","66,67,4,72,43,46,15,47,48,20,57,90,59","64,37,70,7,44,15,83,20,21,52,55,93,95,63","0,98,35,70,71,75,78,79,48,52,22,87,93,63"
t7,"1,2,5,6,14,19,31,35,37,41,47,53,59,67,69,70,78,79,83,87,97","33,8,72,42,75,51,89","0,4,13,17,19,20,23,34,40,45,55,60,63,64,65,69,74,76,80,94","54,22,87",,"89,68","8,10,30,38,39,51,54,63,67,68,70,71,72,73,76,77,80,81,90",22,,"68,6,73,74,14,15,50,52,22,87,56,26,60",,"35,5,77,80,21,22,54,25,58,57","32,97,35,69,41,77,46,54,60","3,69,70,40,95","89,5,39",,"34,98,69,37,74,14,89","96,65,34,3,38,73,42,43,76,13,15,19,56,25,92,94,63","96,7,8,42,47,16","13,15,50,25,62","13,52,84,87,92","96,65,36,38,39,73,42,43,14,15,46,83,20,22,94","25,82,51,59",,"0,33,2,34,68,37,10,46,49,18,51,83,21,55,60,63",,,"36,6,44,12,14,61","64,8,42,15,48,82,83,62,26,88,92,30","64,70,39,45,16,81,51,62,24,25,90,59,30",6,"2,3,67,5,70,98,9,41,13,14,50,21,56,25,58,94,95","65,98,37,8,13,45,78,80,84,93,54,55,89,27,29",,"66,67,36,38,40,73,74,12,80,51","99,36,71,45,47,51,54,90,94","2,4,5,18,29,31,34,37,44,50,54,61,64,67,75,79,81,82,91","3,5,9,11,13,18,29,31,33,34,38,51,52,58,64,65,67,73,82,85,91,92,98,99","32,67,36,68,69,40,74,13,78,15,25,90",,,"97,35,36,70,79","34,35,4,7,10,48,49,82,83,87,58,30","2,67,6,38,40,10,11,42,91,49,83,53,55,24,58,27,30","82,86",,,"32,99,4,5,36,72,10,11,12,45,77,15,51,52,85,86,58,95",,"97,6,39,8,45,15,83,84,53,58,91,28","96,98,68,40,73,80,49,18,19,83,55,89,26,93,62",,"65,35,3,5,70,39,72,46,78,49,22,93",,"96,2,34,41,44,87,56,25,58,60","19,28,86",,"65,34,35,5,69,7,39,9,42,12,55,89,90,61","1,97,35,68,8,12,45,76,77,18,50,82,53,88,25",,"32,89,37,70,10,43,12,74,49,51,52,21,84,57,95,63","64,65,36,69,70,71,43,46,78,50,53,22,88,25,92",,,"1,34,35,98,5,69,9,73,52,21,90","4,36,21,54,31",,"32,34,36,90,47,16,79,82,19,52,21,83,88,58,92,62","97,14,79,29,19,93","96,66,3,98,70,71,74,13,14,48,20,22,54,61,94",,"1,97,67,69,14,47,54,92,95","0,2,3,11,15,20,23,35,38,42,52,58,60,71,76,77,81,85,89","1,98,37,7,40,9,71,76,49,84,21,92,29,31",,,"12,17,21,22,29,30,35,43,45,52,54,55,57,60,61,67,68,70,77,82,84,87,88,92",,,,"96,38,77,49,21,88","0,1,33,3,66,14,46,50,19,86,92","0,97,4,17,49,20,21,52,85,86",,"1,2,35,43,76,78,47,79,22,58,60",,"2,87,54,15","0,67,70,8,40,41,74,12,14,15,92,86,55,89,28,95","0,1,66,35,68,99,6,13,46,80,21,24,89","67,71,41,11,20,53,85,86,61,62,31","66,8,73,11,77,16,80,19","89,1,66,98,69,40,9,72,47,20,52,85,23,25,27,61,95","3,35,7,77,19,83,23,24,30","1,5,19,23,25,26,33,43,46,51,57,60,62,65,75,77,78,80,82,98",,,"98,35,99,37,71,76,45,78,25,91,63","65,42,51,54","33,74,47,80,22,89,26,29","1,2,3,65,67,8,9,40,12,13,77,80,81,82,51,84,25"
t8,"3,15,16,23,28,29,30,38,39,42,48,56,57,58,63,66,72,76,84,96","96,39,86,26,59","32,7,72,42,11,44,16,49,50,51,84,21,53","2,66,36,74,77,60,84,55,28",,"32,43,96","32,42,91,78,16,17,21,55,58,59,94",16,,"43,11,13,82,53,28,94",,"6,7,73,10,76,46,91","2,4,43,78,79,92,28","97,66,93,53",,,"38,61,30","26,67,82","22,23,25,26,57","56,65,59","88,29,15","1,33,97,44,80,87,88,62","48,90,53,71",,"36,6,40,9,44,77,84,23,89,93",,,43,"19,7","3,75,80,83,93,94",89,"1,34,4,69,6,39,12,45,77,78,83,93,53,90,59,61","2,69,7,9,10,12,16,81,83,20,56,25,61,30",,"65,35,3,37,41,20,84,63","65,4,46,23,25","65,3,58,68,10,74,49,19,87,55,94,26,59,60,30,95","0,96,42,43,75,15,17,19,83,26,27,60,61","7,10,44,82,92,93",,,54,"5,59,74,75,92,16,80,18,22,27,28,31","64,34,39,71,75,44,76,80,18,19,51,52,95,31","75,47",,,"40,74,46,53,56,57,63",,"59,76,46,7","66,71,9,10,11,12,13,43,75,16,51",,"32,6,7,71,77,48,80,82,24,63",,"51,71,23",,,"99,74,43,52,86,26,27","98,5,40,44,14,78,83,26",,"35,68,41,73,19,93,24,28,29","76,45,15,20,87,63",,,"32,96,11,12,45,53,56,61,31","26,75,20",,"97,66,5,7,42,91,44,13,80,49,22,24,89,59,61","62,38","32,35,36,6,39,40,45,47,16,79,82,83,21,85,25,90,60,93",,"4,9,41,44,77,79,17,61,25,29,57","6,7,8,12,17,18,19,26,32,51,56,57,65,67,78,83,86,87,90,96,99","33,66,3,75,82,56,94",,,"0,33,97,4,71,73,74,75,49,24,90,62,63",,,,"52,7","97,41,77,78,79,17","64,33,67,37,5,42,75,77,50,54,25,95",,"67,5,72,41,10,75,91,27,62",,5,"1,34,39,7,78","64,37,70,49,52,86,58","3,42,14,15,19","33,2,72,10,12,76,46,79,17,18,50,51,53,54,81","97,67,99,71,42,43,76,77,29,94","65,67,72,41,11,12,75,46,79,49,88,26,27,31","96,66,99,90,7,9,12,76,17,49,87,58,27,95,31",,,"66,67,38,40,15,24,57,56,60","34,99","32,66,68,11,45,14,79,51,91","64,96,34,10,74,45,15,85,54,90,94,31"
t9,"65,36,74,12,45,13,81,52,55,90",98,"97,85","33,99,45,46,79,16,49,50,19,52,88,91,29,62",,,"64,24,75",,,"80,42,96",,"33,99,94","7,13,18,19,25,59,63",46,,,"57,42",,"36,6,40,78,79","51,28,6,39",,"69,28,61",50,,"32,98,5,69,47,20,53",,,,,"36,71,42,50,60,63","8,87","96,37,8,42,74,75,79,49,84,88,92,63","64,97,39,40,71,11,43,15,24,26,91,62",,"25,76,94,95",95,"96,39,40,72,12,13,14,45,80,92","56,86,72,62","96,30",,,,"96,6,46,81,51,93,53,29","66,70,8,77,78,48,56,59,60",,,,"16,70,23",,"36,78","3,76,14,85,22,60",,"91,45,37",,"24,59",,,"98,77",42,,"66,44,45,18,50,54,61","84,55,39",,,"48,77","56,60",,"64,1,65,3,45,53",9,"37,12,77,15,17,56,27,30",,"32,2,46,78,20,62","34,66,37,69,9,73,74,29,94,31","68,69,41,12,18,93",,,"16,65,56",,,,"1,75","88,16,84","2,66,9,12,47,31",,"33,34,99,77,49,50,81,94,90,30",,,"57,45,63","67,11,44,76,55",7,"0,36,37,38,69,41,78,47,48,83,21,22,23,86,25,91,95,57","83,79,54,7","64,2,73,43,13,14,45,47,17,18,48,52,81,22,90,59","34,4,70,71,86,59",,,"16,80,51,69",5,"0,40,10,43,78,49","32,68,69,6,39,42,59"
t10,"49,71",10,10,"89,1,70,72,73,11,12,47,80,18,83,86,56,25,58,92,94",,,27,,,16,,"40,20","74,16,48,82,88,90,91",77,,,5,,"27,21,38","96,70,71,74,46,80,61,94",,"95,47",,,"97,67,19,29",,,,,,"26,76,53","64,38,71,7,81,89","1,74,46,79,22,58,94",,21,,"9,11,71",79,89,,,,"0,21","65,35,7,13,14,50,26",,,,,,,"97,36,79,25,94,63",,"66,92,55",,90,,,,,,"48,76,62,39",12,,,,12,,55,,"64,68,18,52,84,24",,"16,24,91,59","64,98,5,43,45,14,84,24",,,,,,,,"78,6",2,,,"65,73,11,45,48,85,23",,,,"16,20",,"1,3,6,7,20,24,26,28,32,34,35,60,63,64,71,84,85,88,98,99",39,"33,97,6,38,40,9,76,16,51,61,53,93,58,29,62,63","64,67,45,55",,,"26,7",,"81,65,76,6","44,29"
