Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"73,45,62","94,62",4,,47,"9,35,20,31","96,75,15,82,58","1,43,21",,,"18,82","64,34,69",,"9,52",50,"65,53,87","22,55","84,46,71","58,37","49,92,45,71",,"75,43,37","66,83,79",76,"16,2",74,"8,18,38",86,"96,65,34,99,39,10,49",99,99,23,"74,68","2,62","24,39","43,29,87","3,20,70",3,"11,12,52,26,31",12,12,84,"1,38,71,44,13","89,26,34","83,20,70","0,39",,"9,18,4,33","80,18,87",81,,"98,99,4,94",,"74,59,21",49,72,,"40,51,76","81,92,6,71","58,83,85",,,"9,94",65,"56,76","49,90",69,"49,98","65,82,87,60,29",73,"40,37","3,72,17,50,83","24,13","18,43,94",,"3,40,14,21,23",48,"83,4,52",28,"34,19","22,7",13,"34,52,71","58,31",,"77,22","18,75,76,31","89,11,79","17,19,68","0,58,87","72,77",4,"31,61,15","50,70","25,68,21,76","99,69,53,70","5,6","83,3,31","56,83","10,11,51,54,28"
t2,"99,79,16,82,88","35,79","24,67,36",,"72,49,36","36,47,17,58,62","34,37,7,14,80,22,92","33,38,74,75,78,53,85,28,94",,,"37,6,71,77,57","71,73,74,75,79,16,82,55,59,31",,"64,2,66,98,12,20,86",,"32,68,12,79,48,84,90,61","33,98,6,38,8,41,72","29,23","6,13,15,83,23,92","64,1,70,14,17,86,28",,"77,47,83,85,86","2,34,19,27,29,63",52,"80,3,4,52","67,43,39","34,4,72,73,52,84,55,88,92","32,89,34","0,97,67,68,71,44,15,17,18,51,20,81,82,86,87,25,90,59",,,"96,41,76","80,35,29,38","52,56,89,59,60","32,90,61","11,95,55","86,25,58,93,31","2,75,93,54","0,32,10,13,45,19,51,56,90",19,"90,38",12,"97,34,3,6,39,70,75,48,17,49,20,89",7,"4,36,13,81,89,93","12,28",,"32,65,35,70,40,13,93,25,91,29","82,59,28,55","8,80",,"0,9,35,54",,"33,98,73,49,87",,94,,"33,35,99,23,24,88","0,64,96,75,79,82,19","3,67,75,44,16,49,87,89,31",,,"18,69","32,97,10,90","81,52,84,86,94","11,13,80,54,31",73,"80,81,14","34,10,76,45,81,83,21,88,95,63","61,39","2,38,6,50,82,95","0,34,13,19,87,92,31","56,81,52,60","6,7,12,16,48,21",,"96,97,68,90,70,71,74,11,54,58,61,31",54,"2,36,12,13,63","43,69,39","16,66,92,39","10,21","56,46","0,32,7,8,41,42,11,13,60,48,50,86,25,28","0,34,5,41,19,84",,"0,64,36,6,80,17,83","99,70,73,48,57","64,34,98,13,20,28","50,4,53","37,6,13,15,84,62","33,40,46,24,88,94","2,77","65,41,76","75,77,80,83,28,29","64,65,2,66,78,47,87","0,32,88,29","35,70,43,12,44,20,22,57,58","35,2,27","13,23","96,98,69,41,79,48,87"
t3,"34,36,68,14,55,24,90,91","64,98,43,54,58","64,69,71,47,79,22,63",,"16,25,7","3,4,75,16,82","64,70,8,11,45,78,47,49,19,86,87,24,27,61","4,5,70,72,73,10,12,77,14,81,19,51,52,22,88,93",,,"89,33,75,46,47,25,90,60,95","32,1,2,38,7,39,13,15,49,50,20,53,54,85,87,91,92,94",,"0,35,71,44,80,49,18,93,61",,"3,7,39,42,11,13,14,18,19,51,22,88","46,15,49,58,27,28,31","8,69,45,6","3,38,8,42,74,76,46,82,56,61","97,34,98,4,7,75,44,76,46,79,88,27,62",,"64,98,67,7,13,46,18,50,52,90,27,60,93","98,3,70,8,18,52,53,54,86,87,25,26,57,62,31",,"97,38,13,46,77,51,22,58,91,63","98,4,7,49,50,63","35,99,70,41,74,43,12,14,17,61,86,87,24,91,60,29","8,1,68,21","32,1,2,66,98,42,12,76,46,47,78,50,84,60,95",,,"70,15,48,84,87","33,2,40,14,15,48,83,87,62,95","35,75,12,82,57","2,12,77,48,59","33,97,70,15,18,54","65,66,98,37,15,48,49,83,84","33,49","66,35,4,98,70,39,42,74,77,48,81,18,50,58,62","72,74","72,77,5","56,9,82,64","2,4,12,21,23,24,25,28,36,40,43,47,52,61,63,74,76,82,83,93,94,96","51,14,15","2,5,38,75,47,55,30","40,65,74,79",,"98,3,5,69,7,12,78,51,57,27,28","96,65,34,35,68,12,22",7,,"81,21,60,13",,"0,67,38,40,78,54,55,29,95",,"73,20",,"2,34,5,91,79,21,53,54,27,31","2,67,37,73,43,13,77,47,48,18,52,21,22,53,86,89","0,2,4,15,20,21,24,30,32,34,48,52,57,60,64,65,68,88,93",,,"32,97,73,48,27","72,77,87","44,49,50,20,58","97,2,99,36,38,70,72,91,16,17,57,27",,"34,35,68,7,8,75,83","18,28,38,39,40,41,43,46,50,53,57,59,69,70,78,80,85,92,99","97,34,43,12,13,15,59","71,14,49,81,54,23,92","8,9,11,12,15,26,33,35,41,45,48,56,59,67,75,76,81,88,90","69,11,77,78,83,29","64,65,89,97,71,40,75,14,81,82,19,53,23,25,58,61",,"32,1,2,35,36,65,99,7,10,42,13,45,19,87,92,95","73,19","89,70,40,9,45,18,62,25,90,30","34,35,74","99,37,40,15,17,83,93","65,33,98,68,73,89","17,26,62","65,98,3,4,40,72,12,45,76,15,47,77,20,23,58,92,95,31","99,69,71,72,76,16,81,22,28",,"65,33,72,20,52,86,87,58","0,65,34,6,16,51,54,90,28,95","96,37,46,83,24,27,60,93",46,"96,38,40,9,74,76,45,79,17,25,92","2,98,37,6,69,70,41,73,80,49,18,51,81","27,84","33,67,27","1,33,35,65,99,46,48,23,92,61,31","33,35,71,40,9,15,80,56,27,61,95","81,45,14,79","0,66,67,98,37,7,13,19,52,21,83,89,90,27,95","98,78,79,18,25","9,11,47,48,52,58","64,97,66,39,71,12,78,15,47,80,84,21,22,30"
t4,"65,66,97,39,8,7,72,43,44,48,81,51,22,87,25,60,63","37,6,51,19,84","33,3,38,72,41,92,48,80,18,83,26,28",,"48,97,19,85","34,70,71,10,83,93","1,5,9,12,13,16,17,18,29,32,56,63,66,71,73,77,79,83,91","0,11,13,27,29,36,37,40,41,45,46,49,54,55,58,64,76,87,90,95,96,97",,,"4,39,8,40,42,43,12,72,80,17,22,92,93","3,4,5,33,41,42,44,45,48,52,63,66,67,68,72,76,80,81,88,95,96,98",,"6,70,72,42,46,15,48,50,82,22,24,27,28",,"10,17,28,37,40,43,45,50,58,59,60,62,63,70,76,81,85,91,99","32,35,67,39,74,13,14,77,18,86,92","58,39,11,76,13,82,22,57,26,92,95","64,99,4,71,12,45,77,20,22,26,93","0,2,8,23,24,25,26,40,50,52,53,55,63,65,72,77,83,84,87,91",,"12,14,17,33,35,36,41,45,48,56,58,59,65,76,79,82,91,92,96","1,4,9,11,15,23,32,35,36,37,40,48,58,59,61,64,69,71,73,75,76,92,97",,"33,65,66,36,68,98,7,9,42,11,75,79,49,55,89,92,29","1,34,37,9,73,83,93,22,91,29,30","68,5,69,7,10,11,76,49,19,22,57,59,28,31","97,37,7,12,44,80,81,61,31","37,70,9,85,54,24,56,27,31",,,"35,5,39,14,80,53,54,55,62","98,4,37,7,9,18,21,92,61,94,63","6,73,45,81,18,51,83,21,25,90","36,9,76,80,83,52,54,25","1,34,65,99,6,7,47,80,81,52,53,22,84,88","34,67,69,6,77,19,53,22,55,87,59,28,61","80,89,11,86","2,5,6,9,15,25,28,37,43,44,47,49,54,59,60,64,79,80,86,89,93,99","33,67,43,17,55,25,28","17,34,59,13","34,35,68,37,5,69,77,47,88","8,22,27,33,35,46,50,53,57,59,65,66,67,73,77,78,80,87,91,95","0,80,96,29","34,68,37,6,40,9,72,21,23,57,59,61","57,27,84,29",,"34,71,8,10,46,79,81,50,83,84,54,56,92,30,95","32,64,5,71,45,15,88,63","40,36",,"5,7,42,75,79,53,59",,"35,36,99,70,7,77,15,79,17,51,20,58",,"96,25,43,5",,"1,7,11,12,16,19,28,30,37,46,49,50,55,58,61,64,84,92,95","33,3,35,91,44,76,15,80,83,20,23,25,90,59,61,95,63","1,7,11,14,17,19,27,28,35,36,38,50,53,55,71,76,90,96,98,99",,,"96,68,14,52,88,31","96,5,74,16,18","71,40,77,14,48,18,19,83,53,27,60,93","64,34,3,4,35,40,73,81,82,22,87,88,92,30,63",,"33,5,38,71,40,59,60,79,92,17,82,55,27,28","4,5,11,22,24,25,26,32,33,37,44,49,51,54,72,74,79,84,91,93,98","6,38,71,74,11,14,16,83,85,90,31","97,34,4,41,42,75,76,77,78,15,79,19,87","2,7,10,18,23,29,30,37,39,40,42,44,46,47,49,51,54,64,80,82,84,93,98","33,34,35,68,97,73,79,18,23,58,61,31","2,5,9,15,17,20,22,33,41,42,47,49,52,54,56,57,62,63,69,72,74,87,96",,"0,4,38,60,78,52,84,62,25,91,28,30",61,"33,3,99,5,6,37,38,11,78,48,49,94","32,73,16,49,19,86","33,65,98,18,50,82,86,25,58,29,63","67,40,72,75,16,18,51","72,25,34,60","2,5,17,18,19,29,33,38,46,53,56,61,64,69,73,74,75,83,87,88,90,96,99","96,66,73,43,13,79,48,17,20,21,52,55,24,57,26,94,95",,"96,3,11,79,49,50,84,55,23,57,29,94","97,98,35,38,7,39,9,74,11,45,85,22,23,88,25,63","33,66,71,77,50,51,57,58,59",28,"97,2,99,4,69,70,8,73,14,46,20,21,22,52,57","3,4,8,9,11,21,34,35,39,43,45,56,61,62,65,66,82,86,92","32,76","2,10,50,83,21,54,23,63","98,6,40,9,72,12,78,15,54,87,90,91,62,63","7,8,10,13,14,16,23,24,32,37,38,42,51,54,57,72,82,96,98,99","34,68,38,7,13,62","4,71,42,15,47,48,49,51,81,53,85,24,56,88,30,31","64,65,92,17,85,28,30","2,37,5,14,80,82,95,63","0,65,2,35,37,38,7,8,81,18,19,50,52,82,55,90,91,60"
t5,"3,35,38,71,42,12,13,76,15,47,78,50,80,23,26,28,94,95","32,74,11,18,50,57","11,14,15,16,17,29,32,34,44,50,60,65,70,75,82,84,89,90,91,95,97,98",,"40,10,74,79,17,50,53,22","66,39,40,44,45,80,18,19,55","33,97,3,98,69,42,46,48,81,52,53,54,59,60","66,35,39,15,16,79,18,83,86,57,31",,,"65,34,35,36,66,38,70,76,79,50,52,84,55,88,26,59,28,29","35,99,37,70,14,47,19,62,84,23,56,25,30",,"96,65,68,37,41,14,47,16,79,83,88,89,90,92",,"0,1,20,23,25,27,30,31,33,35,41,44,64,67,71,72,75,77,83,92","37,42,11,12,48,20,52,53,54,88,60,61","96,33,66,37,14,16,81,18,51,52,21,87,88,90,59,94,63","34,67,70,40,9,41,47,48,19,86,24,95","3,5,11,12,13,16,18,32,33,35,36,39,43,48,51,68,74,80,85,90",,"2,4,6,10,11,22,25,29,34,39,51,53,54,62,63,68,70,71,78,87","33,65,67,99,38,44,13,14,45,16,17,46,77,20,84,55,89,28",,"1,5,10,12,25,28,31,37,44,45,47,48,56,59,69,70,71,78,81,90,93,95,99","2,15,18,21,24,31,33,42,45,51,58,60,66,68,70,79,80,82,88,90,92","32,96,66,67,36,97,15,80,81,20,21,56,27,94,63","64,33,3,36,6,38,77,48,50,19,22,57","33,41,43,13,45,80,83,21,29",,,"40,9,81,83,92","64,36,5,13,60,47,59,28","65,34,70,7,10,11,43,47,48,61,93,85,22,87,29,94","33,98,69,8,72,75,13,47,81,86,27","0,2,12,13,16,21,23,28,40,41,44,45,48,49,50,58,63,64,66,71,73,75,78,82","89,97,2,99,68,38,74,43,16,50,82,21,54,56,57","8,81,47","65,68,8,41,72,76,20,55,29","34,68,41,84,21,85,88,89,58,95","78,42,4,46","33,2,3,4,66,6,8,13,92,50,20,21,53,93,24,60,61,95","98,9,15,81,54,62,58,88,92,30,31",52,"66,35,7,39,88,10,11,46,78,82,51,84,86,24,27,60,95","98,69,47,80,23,63",,"67,99,6,41,74,75,48,80,19,20,21,23,24,61","0,69,72,9,11,75,76,77,19,24,57,30","98,35,3,68,99,75,12,18",,"34,36,38,71,40,73,43,12,14,80,20,89,92",,"64,89,2,96,4,37,6,71,8,16,83,56,57,90,92,61",,"36,6,91,51,59",,"3,13,14,17,18,20,36,38,45,47,48,59,63,65,66,67,69,70,71,75,77,78,80,86,90","4,7,9,12,26,29,36,40,41,46,49,51,55,65,70,74,87,93,97,98","66,70,39,72,9,13,45,81,18,84,22,23,25,92,29,94,63",,,"64,35,58,38,10,75,82,83,57,26","35,36,39,73,11,43,14,15,80,20,52,86,23","33,2,98,38,74,11,75,92,80,22,54,88,26,28,61,95,31","0,10,15,20,21,23,43,46,48,50,53,71,75,76,77,79,84,86,96",,"64,65,66,3,36,99,72,9,42,44,47,16,20,87,91,29,62,31","64,2,3,35,66,6,7,71,9,13,47,48,19,20,52,23","32,35,99,7,72,9,45,48,84,22,54,24,25,58,29,63","64,67,5,39,8,10,45,51,84,85,26","32,1,36,68,69,73,91,43,60,52,95,24,25,27,28,61,94,63","1,2,4,6,38,8,39,71,75,50,21,54,86,57,26,62","1,67,4,36,37,68,59,91,51,83,86,26,27,28,93",,"89,39,17,18,55,24,57,88",69,"96,1,65,35,68,98,71,8,72,75,15,21,22,23,86,95,31","68,12,45,18,50,55,94","32,3,70,59,10,11,74,14,47,78,49,95,55,57,27,28,94,31","32,34,41,88,59,93","68,40,43,16,18,82,83,24","6,14,16,26,27,30,37,39,44,54,55,62,63,68,70,80,84,91,97","32,64,2,35,67,38,7,75,44,46,47,78,80,53,91,92,61,30",,"98,70,71,40,42,75,76,13,81,51,54,26,62,63","1,66,3,36,37,8,40,91,12,47,79,20,53,27,61","65,3,9,75,76,14,61,84,85,54,91,92,29,95",22,"64,34,98,36,75,44,60,47,19,54,23,59,28,95,31","7,10,12,16,17,27,28,29,30,38,52,59,63,64,76,79,83,91,95,99","98,8,52,23,88","0,96,11,48,80,53,85,24,89,88,95","0,66,5,37,7,39,59,71,11,74,88,47,85,24,89,27","34,4,6,39,11,12,45,92,17,50,19,52,93,22,28,63,31","96,1,40,41,42,72,12,44,21,25,91,28","32,64,34,68,69,72,74,16,18,55,87,23,60,93","67,68,72,41,14,48,56","89,33,65,67,4,68,71,40,41,12,21,25,27,57","3,5,13,14,17,20,25,26,31,34,40,42,43,46,49,63,67,68,72,73,75,83,93,95"
t6,"64,96,5,69,40,9,41,11,83,52,21,84,86,56,57,59","49,34,93,82","0,99,9,10,12,45,77,93,55,23,61,30",,"0,64,67,70,43,45,84,21,63","7,76,13,92,48,22,95,88,26,28,30,63","35,74,44,76,20,23,88,93,30,95","2,99,6,80,50,82,25,59,92",,,"1,2,5,7,9,13,14,16,19,20,23,45,48,49,54,58,62,68,85,96,98","0,90,51,21,58,28,93",,"32,3,36,69,39,11,43,84,87,62,31",,"97,2,34,36,38,74,46,49,54,93,94","96,2,68,5,9,73,44,17,81,82,87,23,90","0,4,5,9,19,20,24,25,32,34,55,60,61,65,68,70,74,75,77,80,83,85","89,98,5,72,75,78,81,85,57,91","9,10,73,15,81,82,21,54,89,59,93,95",,"0,97,3,5,38,8,74,16,80,23,88","0,68,5,6,41,74,12,47,82,21,56,60,30,95",,"0,34,35,6,39,8,41,72,76,15,18,50,20,82,83,87","64,96,97,35,69,40,41,72,11,77,47,53,86,57,26,95","89,98,46,50,82,53,85,23,25,95","15,16,18,20,40,45,51,54,58,60,65,66,67,70,71,76,78,83,91,93,95","58,74,11,75,77,79,52,22,26,91,61",,,"98,99,68,45,18,51,50,20,52,90,91","67,42,79,81,54,90,31","97,98,38,42,76,14,15,46,78,50,79,80,54,23,28","0,4,37,6,68,70,71,73,15,79,51,84,21,22,91,92,62,31","38,10,42,74,17,24,27,92,93,94,31","64,96,7,41,11,12,75,14,47,79,52,60,30","4,5,20,25,58,29","88,97,34","64,65,2,35,96,5,6,37,38,69,10,79,16,30","1,6,39,19,28","15,16,19,23,30,42,43,46,51,57,58,67,72,79,85,86,89,90,91","0,69,86","83,2,75","65,97,99,69,77,15,80,17,85,22,25,58,91,29","33,67,68,99,72,76,54,22,56,87,60",,"96,66,37,38,72,44,16,52,22,87,88,58,63","1,33,97,4,36,38,73,14,78,16,17,50,92,52,21,60","0,65,34,66,59,52,22,27,29",,"2,66,68,45,47,16,49,18,87,55,24,61,62,63",,"97,3,5,12,13,44,50,82,52,24,30",,"7,47,80,82,58,63",,"0,98,39,72,41,73,82,85,22,87,60","32,34,69,38,39,72,45,50,84","5,69,40,41,74,43,12,47,80,86,91",,,"33,70,78,15,79,81,22,60,63","64,34,68,44,46,47,49,81,82,53,22,56,57,27,28,29","0,1,3,5,7,8,10,25,32,34,35,37,41,55,57,59,65,66,69,96,99","67,69,6,7,45,14,47,78,18,19,58,62",,"69,6,74,13,77,48,18,53,86,24,89,58,93,95","96,97,14,89,58,27","0,2,37,40,41,75,76,46,78,17,19,20,21,51,52,91,62","12,18,61,56,62,29,30,31","65,97,99,4,5,70,74,77,78,79,16,20,21,86,55,62","0,96,36,37,70,40,41,42,43,91,14,48,49,51,22,87,59,63","98,35,3,38,76,46,78,80,50,60,31",,"64,43,44,82,51","40,41,84,93","0,32,66,41,42,76,92,80,17,55,58,27,28,29","64,65,99,37,5,72,44,47,48,80,20,87,56","0,1,35,67,68,90,7,42,43,75,48,80,52,26,60","0,84,85,23,91,28","33,69,7,39,71,10,11,42,44,91,84,58,27","89,49,93,79","65,97,68,6,40,9,42,11,14,90,59",,"35,67,37,69,39,88,9,43,12,44,78,48,24,90,59,60,31","33,4,46,78,80,49,21,55,92","97,35,69,8,74,49,22,88",,"33,66,39,42,12,77,78,80,26,29","1,97,36,68,23,84,87,55,31","70,40,41,73,80,51,89,31","39,18,51,20,82,87,57,58","4,10,17,22,34,36,42,43,45,52,53,58,60,67,73,79,82,86,95,96,97","0,3,67,5,70,90,73,43,44,79,48,81,18,84,26,91","4,18,19,26,31,35,36,39,46,48,52,57,65,71,76,78,83,85,98","76,79,17,82,28,94","96,69,71,11,76,13,15,80,81,51,88,60,63","34,38,10,44,50,55,29,94","32,33,70,44,45,16,53,88,89,58,27,61,94"
t7,"33,98,37,6,17,54,89,27","0,99,5,38,15,81,28","96,66,39,8,73,74,20,54,56,62",,"2,35,98,38,23,89,59,92,29","96,1,99,69,38,8,41,42,46,78,50,84,87,23,57,91","72,41,43,25,90,62,57","42,44,48,20,24,89,63",,,"0,11,44,15,51,21,53,86,56,87,30,31","78,83,22,89,27",,"7,76,45,19,54,56,58,59,29,95",,"8,73,80,82,86","0,4,78,47,79,21,57,59","97,3,7,72,73,42,44,78,47,49,27","32,1,33,10,16,53,88,28,29","96,99,6,78,47,57",,"1,69,72,42,49,81,55,24,26","81,10,91,78",,"67,74,14,19,88,27,62","65,99,6,10,75,16,52,87,56,28,94","0,3,37,47,48,79","0,35,69,72,10,43,74,13,75,47,92,82,53,23,25,28,29,30","35,3,4,38,55",,,"32,1,34,64,67,38,7,12,79,21,60","0,1,69,77,49,51,26","64,1,66,67,36,68,99,44,77,17,20,86,24,26,27,95","7,10,11,29,35,38,41,43,44,49,53,57,58,64,65,66,67,74,87,93,94,95,96","25,20,69","32,1,90,13,80,17,24,26,91","36,71,45,83,84,85,94","24,17,3,7","7,9,15,18,22,23,24,32,49,56,57,59,61,71,77,78,82,87,93","71,11,18,22,23,61","96,1,99,70,71,73,10,11,80,25,59","32,51,11",3,"1,41,45,52,87,90,28,94","64,97,35,37,71,41,10,11,42,44,73,77,20,55,91",,"36,42,77,14,15,53,86,90,59","89,3,70,7,8,40,43,81,84,93,56,25,90,27,61,31","4,71,13,83,86,87,88,25,92,93",,"33,65,3,74,44,76,77,15,83,84,25,91,30",,"1,65,66,39,9,14,48,18,28,31",,"67,37,40,11,12,46,18,61,52,83,57,29",,"6,8,81,52,29","16,17,68","56,37,79",,,"0,2,99,4,36,40,41,11,43,45,20,55,89,29","0,2,4,6,8,9,12,13,21,24,30,37,40,42,45,48,50,60,67,71,76,88,91,94,99","67,36,6,70,72,78,79,82,51,21,85,89,90,62","37,8,74,12,93,56,89,26,28,61",,"96,46,52,21,25,30","0,77,15","96,65,4,70,28,79,81,94,86,55,89,60,93,30","33,83,86,91,63",53,"64,98,3,5,7,76,47,80,82,20,53,85,88,25,93","8,32,77,55",,53,"35,3,75,12,18,28","69,10,91,79,20,84,87,24,59","98,6,71,59,91,46,17,81,27,92,95","8,9,72,73,44,13,81,51,21,87,88,30","99,37,42,43,17","96,65,5,41,74,45,14,47,48,54,92",36,"1,12,49,33",,"89,66,68,38,25,93,30","2,68,69,72,77,14,17,81,19,24,89,58,30","1,68,6,43,55,23,26",,"48,91,18,83","42,74,14,50,53,22,60","33,66,99,36,90,38,9,45,49,82,85,57,26,94,95","36,7,73,75,14,47,81,56,28","32,68,69,38,76,16,49,18,51,20","69,77,49,83,86,88,58,29,30","6,8,9,10,17,27,43,47,49,50,51,56,58,63,64,73,75,80,86,90","2,84,29,62","34,5,70,73,10,12,49,50,82,86,87,57,58,93,95","1,69,70,39,42,19,59,60,30","24,4,86"
t8,"67,77,46,19,93,61","71,8,72,10,73,13,80,20,55,30","13,78,49,87,57",,"1,6,41,13,78,51,52,54,87","97,2,68,6,12,14,15,79,24,89,56,59","0,67,38,85,89","32,34,68,71,9",,,"83,73,74,67",,,"34,8,73,78,21,23,94,63",,,"65,34,76,80,24,89","1,2,38,40,15,91,93","65,2,44,31","56,29",,"66,99,15,94,95","24,43",,64,48,"1,2,45,39","96,99,73,41,79,49,84,85,87","64,36,53,93,63",,,"4,85,22,71","97,8,73,11,46,24","37,71,9,92,30,31","99,5,60,18,82,85,55,88,26,28,63","89,36,76","42,35,95,71","32,6,41,91,12,82,59,60,31","1,92,71","97,4,36,90,75,14,47,48,51,83,53,54,86,94,26,60,62","65,73,45,47,87","7,78,48,83,22,87,31","56,99,7",,"42,12,50,53,56,31","2,43,15,82,51,52,93,31",,"1,68,76,49,60","2,98,37,42,44,13,51,53,26","64,5,69,42,76,45,48,50,55,24,62,58,60,30,31",,"64,97,67,70,41,27",,"43,80,19,88,91,62",,"64,97,2,69,38,15,86,23,87,26,27,92",,,"99,78",62,,,"3,7,72,47,51,21,87,23,92","1,3,38,7,75,78,79,19,54,89,95,31","4,45,13,46,16,30","66,98,39,42,51",,"32,2,11,76",,"64,3,5,80,49,18,82,27","74,7",,"10,44,45,46,15,16,27,92,94",84,,5,"33,37,38,43,45,50,82,52","34,47","0,2,67,38,70,75,13,15,83,23,57,60,93","96,5,38,71,85,24,89","1,2,3,35,39,50","1,67,6,77,15,79,49,50,19,20,80,57,28,29,63",,,,"18,34,21,47","71,41,10,42,44,87,26,59,62","44,94,31",,"50,27",5,"65,5,6,39,42,11,12,13,43,15,47,48,75,78,79,21,54,24","64,97,3,5,40,43,45,16,49","56,81,55",,"97,67,77,82,20,84,54,22,24,89,93,59,61",25,"33,66,37,8,40,77,16,19,21,54,24,61","64,43,45,49,53,88",76
t9,,"7,12,46,83,53,22,85,24,56,95","25,68,6,7",,"37,11,12,44,83,94,24,57,28,62","32,64,37,74,43,21,25,61",10,91,,,"64,97,99,63",,,"81,75,51",,,"99,91,63","41,50,30","97,59,80,49,52,21,54,55,27,30",,,,,,,,54,94,"40,19",,,"97,43,19,25,63","44,16,53,91,30","19,3","56,17,42",4,"10,78","96,34,35,67,69,70,99,72,74,46,87,88,57,62,63",95,"66,3,99,70,40,73,11,13,50","96,82,20,56,27,30","97,38,52,28,29,63",14,,"0,19,98,3","34,66,13,46,48,83,86,24,58,92,30,95",,"82,94","99,46,86,94,58,62","70,44,14,79,51,20,21,90,28,95",,"50,93,37",,"68,11,76,27,94",,"68,75,76,81,24,90,30",,,,,,,"6,16,17,49,54,86","70,25,58,92,62","24,97,17,39","83,59",,"70,45,54,97",,"66,67,77,50,87,88","80,55",,"17,95",,,"81,49,34,94","89,6,77,46,14,47,49,81,21,22,57,58","16,93","79,82,51,52,84,88,30",64,"61,29,54,79","2,99,38,70,76,23,93,86,55,61",,,,"32,41,4","13,82,84,56,93","70,73,42,48,86",,"67,55",,"96,1,35,7,71,44,46,18,19,28,29,62","1,37,74,13,46,79,52,55,29,62","8,44",,"74,30",,"36,4,6,38,22,29,62","74,77,79,16,54,22,92",
t10,,"33,65,3,4,66,70,9,91,44,78,16,27",,,"34,39,42,18,20,90","73,65,53",,,,,,,,,,,"51,29",67,"35,68,11,60,94",,,,,,,,,5,,,,"65,3,74,49,88","96,39,72,43,12,23",53,"1,23",8,85,"64,66,98,40,73,76,13,15,16,79,52,55,24,92",,"0,52,45,76","89,2,9,44,49,51,24,57,91,60,31","40,49,18",,,"32,67,74,18,63","50,59,4,6",,,"66,6,95","89,33,96,97,37,9,41,11,43,82,53,23,57,26",,23,,41,,"0,34,3,78,89",,,,,,,"65,42,53",93,,"60,85",,"1,19",,53,,,65,,,"8,16,72,69","32,65,4,7,8,72,10,42,79,83,20,85,87,88,59",46,"40,11,76,96",76,"64,49,97,63","8,52,37,95",,,,,"52,29","16,25,99,39",,,,"81,17,74,68","70,72,86,91,93",26,,,,"44,47",73,
