Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"67,45",7,,"97,36,93","91,67,70","12,31",70,"48,36,21,14",49,"18,13,98","99,67","56,12","98,44","90,35","75,53,62","96,58,6","85,53",,93,"49,71","57,50,76","73,33,2,53","80,41",11,27,"40,3,20,21","83,31","76,77,86,31",,"33,69,63",21,95,"48,65,72",95,"41,42,75,81,31",21,22,"70,68,6","18,52","34,90,28,74","99,75,51,70","10,31","13,71",39,"24,20,96,52","74,92,39",28,91,63,40,63,4,"48,44",4,"11,49,3,36",44,"26,51",82,"49,83,71",,,77,89,83,52,"58,90","98,76",,"21,23",,"75,92,39,31","72,65,83","0,32","16,74,45",15,"81,33,6,23",,36,56,,91,"80,43,68,92","18,12,21","98,44,77",,"42,67",37,"83,67,84","76,85,87","21,5,86,87",,"88,46","8,72,45,19,95","49,42,69,15",73,"97,99","26,68,87","65,95,22,7","56,78,79",
t2,87,43,,"20,14","1,33,45,80,49,90,60","34,35,3,99,11,48,84,29","37,75,29,89,93","38,18,22,88,27","40,58,66,86","35,27,20,39",,"94,23","37,10,56,89,60","72,78,14","88,23","73,49,43,78","40,67",,46,"66,75,20","0,65,70,77,48,84,55,61,63","96,4,49,54,91,62","2,34,38,10,46,50,87","97,43","83,31","96,75,81,51,85,89,90,93","97,99,5,38,49,87,60","66,98,36,50,52",,"37,40,74,22,93","96,89,61",43,"68,95,63","92,69,31","1,13,83,23,92","64,68,38,75,23,94",17,"32,13,49,55,29,95","40,86,63","97,35,41,45,46,49,50,88","65,98,4,36,6,37,11,17,86,23,89,93","33,99,70,85,58","58,19,7","91,73,42,83","68,37,13,16,23,89,26","67,69,72,48,19,53","34,84,69",60,4,66,74,34,"50,51,20,23,55,93","25,19","70,7,8,47,79,51,19,52,87","20,60,14,39","96,57",47,"65,34,7,75,82,55,63",,,"50,85","2,30","50,31","66,38","3,37,18,88,59","32,64,78,15,51,86,88,29",,"64,96,37,42,54,25",,"3,69,6,90,8,73,74,48,18,83,23,58","97,68,58,61,63",81,"64,34,6,80,22,60",65,"0,96,37,70,74,76,13,77,21,22,87,56,62,31",,38,94,,"29,46,55","69,47,82,83,22,55,29,95","88,65,94","64,33,10,20,52,89",,98,"24,50,47","41,17,18,50,29","65,20,38,84","33,66,73,76,80,22,30",,63,"4,36,70,73,11,43,16,22","70,7,41,14,46,52,84,54,24,28","96,45,16,18,54",86,"37,48,80,83,21,56,94,31","34,4,6,43,48,19,88,60","10,60,29,23",
t3,"68,5,74,11,80,53",11,,"81,57,50,60","35,71,72,51,20,86,88,58","97,2,9,41,45,79,92,83,52,25,91,28,62","64,33,44,68","98,4,39,72,11,76,19,52,85,90,28,93,63","33,81,52,25,93,31","5,70,43,76,14,78,21,25",,"8,51,68","86,68,62,47","36,9,47,56,25,61","8,54,18,6","35,40,16,17,54",63,,,"36,52","32,64,36,37,68,40,14,54,89,27","67,99,43,77,14,47,19,51,24,25,29,30","33,15,17,84,93,54,28,29","1,14","57,44,5","1,37,6,70,71,10,46,22,24,92,30","34,35,72,42,15,17,84,22,29","0,67,38,11,15,83,29",,"64,66,35,98,47,82,84,87,28,95","65,28","21,39","4,70,74,80,29","34,38,40,48,17,19,28,29","90,71,8,45,78,79,49,21,54,87,26,27,28,29","6,8,12,15,17,18,24,32,33,37,44,46,53,56,70,77,86,92,99",84,"33,65,99,7,8,9,42,72,44,47,24,58,92","66,99,76,78","67,68,5,73,13,14,19,20,84,25,58,27,93","0,96,97,71,8,46,15,47,78,18,20,21,90,59,63","19,82,11,95","35,8,74,43,47,48,81,31","0,71,45,21,22,88,61","34,69,39,8,42,77,79,80,49,18,81,87,60","32,66,41,51,52,55,24","7,41,82,83,57,93","72,35","8,67,36","90,98","53,39","42,75","34,68,37,6,7,43,76,46,15,16,47,18,84,56,57","35,40,76,48,54,58","4,6,18,22,26,27,28,34,41,44,45,48,53,58,59,76,77,80,81,82,83,88,89,91","35,59,75,48,88,27,92,93","34,76,21,14",33,"99,68,38,72,10,43,79,18,19,50,87,91",,,"67,59",87,"0,1,38,70,14,20","40,75,11,86","38,6,40,73,23,28","34,35,68,69,6,9,11,77,22,87,91,94,31",,"36,12,78,49,24,88,92",,"9,11,12,15,19,30,32,35,37,43,50,53,54,61,65,68,82,86,87,89,93,97,99","3,36,37,6,69,10,11,77,18,84,22,91",75,"1,83,19,41","51,19,61,95","2,3,14,18,28,42,45,46,50,51,64,65,73,78,79,90,94,97,98,99",,"87,55","72,69,21",,"6,70,45,13,79,59,28","99,71,8,9,45,16,49,53,54,24,57,91","10,51,68,90","0,70,9,48,50,21,85,57,91,63",,37,"49,66,28,76","65,37,38,43,15,79,91,92","2,69,49,18,50,57","96,2,35,67,70,40,10,46,81,18,83,88,93,94",,11,"0,33,47,17,81,51,52,21,54,83","4,9,10,11,18,21,23,27,34,35,43,44,45,48,63,67,77,80,82","5,39,11,12,77,15,48,81,82,56",98,"98,69,41,11,13,82,51,52,22,91,95","98,67,68,8,73,75,14,15,16,80,51,53,23,61,62,63","35,68,6,72,41,42,76,45",
t4,"32,33,35,69,8,90,27,94","64,38,23",,"33,42,91","99,7,17,50,94,53,87,56,89,27,29,62","0,96,38,7,39,46,81,51,22,27,61,94","2,41,10,21,54,94,95","64,65,34,35,66,67,69,99,12,45,13,46,50,56,59,61","32,65,2,3,35,5,70,97,11,43,77,18,20,54,23","89,1,36,37,7,11,49,82,52,53,23,57,91,61",,"32,89,98","80,27,36,94","2,3,4,6,70,73,77,82,51,93,62","96,4,10,19,58,61","2,98,4,99,72,13,18,84,25,27","83,46",,,"72,83,22","10,12,21,23,33,43,51,53,62,69,71,72,79,85,87,92,94,95,96","0,5,6,37,9,45,80,18,20,85,22,87,57,27,61,95,63","96,1,5,69,40,47,81,18,21,53,92,62,31","48,57,78,31","40,34","64,97,68,38,41,74,45,14,78,16,87,91,28,61,94","96,2,71,40,76,13,14,47,16,80,18,21,93","1,5,74,75,45,81,20,55,30,63",,"8,10,12,15,21,31,36,39,41,52,54,57,58,61,67,76,80,83,88,92","1,71,41,59,63","2,27","2,36,46,15,47,87,24,27,28","0,65,98,70,7,71,43,18,50,51,84,88,93","89,96,36,70,39,72,77,47,48,24,25,30,57","2,5,22,26,30,31,34,36,42,50,55,58,59,71,76,80,82,84,90,95,96",,"97,34,36,71,91,78,16,48,81,51,82,59,63,31","1,65,9,81,19,21,23","2,98,37,8,72,10,75,76,77,16,48,81,24,94,59,62,31","2,3,7,9,13,33,34,38,48,49,50,52,57,64,72,76,81,82,84,87,92","64,65,34,4,68,71,47,49,18,52,57","33,37,6,72,75,14,17,50,52,21,22,54,55,89","7,75,80,17,19,25,27","0,66,4,70,7,73,74,43,75,45,48,61,90,29,62","64,99,4,44,16,81,22,23,90,28,93","2,66,58,37,71,49,52,22,26,27","58,55","38,72,43,47,79,50","3,37,78,92,29","5,42,15,48,87,90","58,38,39","5,8,9,12,17,19,24,26,39,40,45,53,58,60,64,70,72,75,77,86,88,91,97","33,66,71,43,49,81,57,60,93,95","2,5,13,15,16,23,24,33,38,39,43,50,57,63,64,65,67,68,71,84,85,96,98,99","33,46,17,49,81,85,54,24,28,29","86,23,70,7",,"1,33,67,36,73,93,22,54,28,29,30,31",,,"41,98,43","48,38","35,3,37,7,12,44,46,76,48,79,53,93","35,3,6,72,21,54,87,56,31","96,99,68,69,8,74,43,46,79,55,26,61","5,8,17,18,20,38,44,46,47,54,56,57,60,62,72,75,83,84,92,99",,"65,4,70,8,9,44,13,77,20,85,22,27",,"0,2,16,26,28,29,33,36,40,41,44,45,47,51,52,55,57,67,76,77,78,85,95,96","0,12,21,26,28,38,40,43,47,50,55,66,67,74,76,79,80,82,93",86,"97,72,91,79,52,54,27,28,63,31","66,13,80,49,56","1,34,35,66,39,40,71,10,11,44,48,20,52,86,88,89,27,95",,"79,48,15,22,92,29","33,35,38,11,13,17,55,23,90,27",,"35,38,9,75,78,47,50,53,22,23,62","2,37,7,40,12,46,15,78,20,27,60,62","36,40,42,22,87,59","96,35,39,42,43,75,14,47,92,51,84,28,29,31",,"24,2,68,82","36,69,38,41,19,84","98,4,68,6,39,72,10,95","0,97,66,67,40,41,73,43,74,83,52,28,29","4,12,15,19,23,26,34,37,38,43,44,45,52,75,78,82,85,92,98,99",,18,"3,38,71,49,18,55,89,26,62,63","2,5,12,16,25,32,36,50,56,60,61,62,64,78,79,85,86,87,88,90,99","1,33,35,65,37,6,7,8,40,91,75,76,84,23,90,27,92,29","51,12","64,39,40,7,84,58","96,1,33,90,38,40,41,45,78,79,49,82,54,24,26,59,92","1,36,5,38,40,47,50,88,57,90",
t5,"3,6,9,42,43,12,78,18,84,22,54,24,86,56,92","67,37,41,74,75",,"64,34,4,39,80,29","6,21,28,36,38,40,43,46,59,63,64,68,69,79,82,83,84,92,98","64,98,36,37,69,73,43,76,13,14,47,80,85,24,59","69,72,43,79,80,82,52,23,25,27,61,57","9,15,16,23,26,31,32,40,42,43,49,54,55,60,68,71,78,80,83,84,91,95","98,68,90,6,7,42,14,46,48,26,95,63","2,4,10,16,26,31,40,42,44,45,47,48,50,54,68,79,83,95,97",,"2,67,5,10,84","38,16,83,20,31","33,37,11,43,44,16,83,21,89,94","65,2,70,73,16,49,82,85,28","65,41,10,14,46,47,81,50,82,52,26,59,28,61,62,63",75,,,"97,3,21,26,60","1,2,4,7,9,15,19,26,28,38,41,47,52,56,59,67,73,74,80,88,98","34,35,36,38,39,71,10,75,79,48,92,50,82,83,28,31","6,8,14,23,25,26,27,35,42,43,45,55,57,58,73,79,88,91,95,97","6,71,80,85,87,25,58,61,95","8,99,43,7","32,65,2,11,44,82,83,84,53,55,60,31","3,6,7,8,10,20,25,33,43,44,48,50,52,57,59,61,64,66,73,75,82,86,91,94","2,3,4,44,16,80,82,87,94,90,28,62",,"0,6,13,18,27,30,32,38,42,44,45,46,49,50,65,68,71,72,73,75,78,81,85,96,97,99","2,5,38,74,76,50,52,23,90",44,"64,98,5,37,7,9,41,43,76,77,79,17,88,59,30,31","89,96,2,67,73,11,75,76,15,47,94,22,87,25,26,60,30","32,33,2,4,5,6,76,46,15,80,18,20,52,88,59,93,94","89,65,66,7,74,45,14,16,48,20,57,28,63",,"1,2,3,5,17,18,19,38,39,43,50,53,56,57,76,79,80,83,93,96","98,35,5,42,12,48,49,50,54,94,58,27,30","0,32,65,3,36,40,42,47,80,17,18,83,21,85,87,92","39,41,12,44,14,45,60,77,79,19,80,83,91,28,62,31","36,37,38,39,40,75,76,77,48,81,55,26,59,61,63","0,2,16,18,23,27,29,36,41,46,53,61,62,64,68,70,82,83,98,99","1,2,34,36,65,6,38,68,50,86","5,12,14,19,21,28,32,35,36,50,58,67,76,84,91,93,94,95,97","3,5,13,29,34,36,42,43,46,58,60,65,70,71,73,75,84,85,95,97","98,35,5,8,40,44,17,50,19,24,30",,"91,92,21,7","99,36,69,6,72,18,63","96,71,72,76,46,49,18,23,88,59,60,93,30,31","36,71,43,11,13,81,83,31","0,3,11,29,31,35,54,59,63,65,66,71,73,74,78,80,82,83,89,92,94,98","65,68,37,8,80,17,20,21,22,23,61,31","0,32,35,37,69,40,72,21,60,62,95","67,99,38,70,8,71,42,45,16,80,82,84,22,62,31","75,3,4,71",,"32,97,70,39,45,48,51,53,86,57,27,60",,,"7,10,83,27,95","42,68,95,92","96,2,66,68,98,71,9,41,13,77,15,78,51,52,55,28,95","0,36,5,69,90,74,13,46,16,17,23,58","2,34,35,41,78,15,16,49,83,20,87,56,25,91,60,93","3,10,19,21,26,30,36,39,40,42,50,63,67,70,71,81,82,90,96,97",,"2,67,39,43,46,80,93,95,55,62,90,28,63,30,31",,"4,5,72,10,79,81,20,21,22,84,24,25","1,4,7,9,15,20,25,33,51,52,62,64,70,75,81,85,87,92,99",18,"96,65,98,36,11,12,13,78,47,82,86,87,24,58,59,95","67,36,8,72,12,82,83,22,60,62","67,68,12,47,53,26,60,63",,"32,65,66,96,76,46,90,28,62,31","64,97,70,75,45,77,80,87,58,91,60",,"0,1,2,8,14,18,21,25,26,32,33,43,63,68,76,81,87,88,89,98","64,89,35,67,5,11,44,75,76,79,17,84,56,25,58","35,79,53,54,58,60,93","32,99,37,7,8,40,12,46,81,54,86,88,90,60,61",,"96,70,38,44,79,80,81,84,27,29","4,68,11,12,79,16,81,21,22,53","96,99,40,73,42,47,80,51,55,23,24,89,31","34,35,99,6,39,70,44,21,22,91,63,31","0,1,6,8,9,11,13,14,24,29,32,42,53,56,57,58,62,63,68,72,77,95",,,"37,12,80,20,84","66,3,68,37,6,39,8,71,47,17,19,89,59,94,31","66,3,68,69,38,98,9,14,79,80,87,88,89,58,95,31","1,5,38,9,48,19,56,93","65,3,6,71,74,75,12,79,81,18,59","35,36,72,10,42,44,13,46,18,52,21,87,56,57,91,28,30,31","33,3,73,12,77,18,51,20,85,54,87,89,58,27,63",
t6,"15,17,19,26,28,29,37,38,39,44,49,50,52,65,76,81,82,85,88,89,98,99","2,34,68,6,73,44,79,49,50,84,86,25,63,31",,"1,2,38,70,8,46,79,24","32,97,2,3,34,66,39,9,73,74,12,48,18,52,22,26,93","32,66,58,8,77,49,50,82,21,23,57,26,60","7,12,14,17,18,19,22,24,32,35,36,42,48,50,55,59,63,65,71,73,74,92,98","0,1,33,70,8,73,44,77,20,53,86,94,24,62,30","96,34,37,38,39,69,12,15,79,17,50,80,56,28","0,99,38,71,72,41,75,77,19,22,56,88,60,29",,"3,4,41,24,58,30,31","34,48,49,52,55,23,93","64,34,67,68,98,38,39,8,75,81,50,19,23,24","36,69,44,46,47,20,22,89,27,93","33,67,68,37,38,7,77,80,19,20,51,89,91,92,94",88,,,"65,44,16,27,31","66,8,75,13,46,49,18,83,22,86,25,58,93,31","7,40,72,42,11,12,78,15,16,17,52,55,84,23,58","98,3,68,99,7,39,11,12,13,76,19,83,59,61","2,4,10,22,28,36,37,40,47,59,60,65,70,72,76,81,83,89,94","26,78","98,35,99,72,42,76,15,79,52,56","0,1,65,68,37,39,77,79,51,95,55,23,58,28,62,63","34,68,69,70,71,14,47,49,85,22,88,60",,"1,34,3,14,16,55,24,89,90,60","64,33,3,70,45,48,82,54,87,24,25,26","83,12,53,30","8,10,11,13,18,20,21,25,33,42,50,53,58,66,67,75,83,91,93,97","1,3,8,10,13,14,20,21,36,37,41,42,52,53,54,61,62,63,68,72,80","64,65,66,3,98,38,7,53,22,85,91","97,69,40,11,43,51,52,25,93,62",,"98,41,10,74,12,75,46,20,87,23,88,26","64,33,3,36,67,70,7,72,73,15,80,83,20,90,92,93,31","64,1,66,96,69,38,71,11,12,43,78,51,52,22","1,35,22,56,26,29,95","1,35,67,5,7,13,14,46,79,17,20,88,27,28,93","3,4,26,34,40,44,51,57,59,65,67,76,77,79,80,84,88,92,96","96,5,44,15,18,51,84,54,55","64,65,3,72,17,82,51,85,22,25,27,30","0,68,38,91,12,77,15,49,50,20,54,88,89,59,62,31","39,11,14,51,21,87,89,29,94,63",,"73,17,82,83,85,27,29","32,65,5,11,44,16,17,82,20,88,26,61","2,6,8,9,13,14,17,20,25,27,28,34,38,52,54,55,57,64,68,75,82,91,92,95,98","33,99,5,70,77,79,16,49,87,23,25,26","32,33,2,96,99,10,13,81,22,62","2,34,36,99,38,70,42,18,84,26,27,63","9,17,55,56,94","64,96,2,34,36,5,68,7,72,41,43,19,83,86,57,58,30","97,38,46,19,58",,"98,3,69,11,12,44,14,46,76,92,94,95",,,"75,36,79,31","64,65,37,69,43,47,79,80,88,29","64,69,90,72,42,80,49,82,61,85,86,23,24,25,58,91,29,57","96,97,67,99,9,45,77,81,18,22,89,26,61,94","67,4,71,10,11,42,13,44,47,76,50,21,24,62,63","0,4,37,7,43,12,53,85,25,58,59,28,61",,"0,97,34,98,69,72,91,14,16,48,18,50,84,87,59",,"64,66,98,38,49,88,94","32,2,35,98,8,45,46,78,49,53,23,24,56,60",77,"39,71,9,10,43,48,81,18,56,25,57","64,34,38,70,44,79,21,85,88,59","8,19,36,5",,"80,51,20,86,23,56,27,60,93","65,4,7,42,44,46,47,18,61,83,84,88,59,92,29,95",,"10,15,19,20,31,34,37,39,48,51,58,65,67,69,72,83,86,92,94,97","0,33,96,70,39,41,10,42,74,50,21,85,87,94","98,3,70,9,41,43,44,16","1,34,5,38,74,11,13,78,15,87,23,62,58,30,95",,"1,33,34,99,5,69,40,92,16,49,57,26,28,93,95,31","64,1,34,99,5,40,10,43,74,45,18,52,55,56,59,61,95","66,69,12,76,48,86,56,58","37,71,75,47,16,80,53,55,59,92,30,95","65,97,69,91,79,50,84,55,59",,,"24,98,87","0,65,96,98,72,76,57,58,95","0,32,2,97,99,72,74,43,19,83,22,86,57,93,30","6,16,81,18,20,22,54,89,58,27,28,62","2,34,36,5,38,99,8,10,43,46,19,53,54,23,88,25,90,93","66,37,70,39,9,11,76,77,47,17,55,29","65,2,37,70,11,44,75,48,81,82,52,84,94,25,28,61,62,95",
t7,"64,1,2,66,70,71,72,73,13,16,83,55","33,4,5,40,59,42,14,16,17,48,54,87,88,58,27,92,94",,"76,47,15,87,89","65,5,37,42,11,75,76,14,19,54,25,61","67,6,72,10,16,18,19,20,53,54,55","3,39,9,45,78,49,51,83,84,88,58,62","97,2,37,74,75,47,81","1,72,91,76,13,47,82,19,27,94","34,3,6,46,17,51,84,28,63",,"0,71,59,75,13,47,18,27,29","32,33,71,46,82,87","0,1,96,69,7,41,74,91,76,18,59,29,31","3,77,52,86,24,56,63","0,34,36,8,11,44,83,21,55,23,86,57,90,29","18,19",,,"99,12,80,55,25","34,3,6","1,65,66,69,74,44,76,56,59","67,37,72,86,63","96,33,98,35,68,7,46,16,50,82,54,92,63","10,6,98","0,5,49,23,27,95","32,67,36,41,11,45","96,33,97,39,40,72,42,73,48,18,21,23,58,91,93",,"5,70,43,48,20,56","34,35,4,37,6,79,80,85,31","98,9,19,22,90,59","0,3,35,99,6,71,78,16,49,81,19,51,55,22,54,85,89,90","32,4,5,9,77,46,82,83,56,91","37,10,58,61,63","0,72,27",,"64,67,45,15,84,85,22,90,28","2,37,69,88,74,43,91,46,47,85,87,24,57,59,28","44,79,56,26,60,95",10,"97,98,72,74,12,45,44,78,16,84,53,22,87,90,91,62","38,49,87,28,30","99,4,37,76,49,53,87,89,60,30","40,41,10,83,86,55,88","1,98,35,40,14,47,18,83,63","32,64,65,3,67,96,70,73,43,76,23,55,56",,"97,34,42,45,16,52,23,88,58,60,94","64,97,2,67,68,38,39,14,15,51,21,25,28","1,3,16,19,22,24,32,33,35,43,44,45,47,51,56,58,61,62,67,70,78,80,84,97","98,68,6,40,47,17,82,19,20,21,54,24,89,90,59,28,93,62","25,28,30","3,72,41,44,47,79,50,82,83,87,90","73,20","0,89,97,4,37,6,40,73,79,50,25","1,37,11,15,79,81,89,91,28,31",,"64,15,52,21,56,90,88",,,"1,34,33,99,38,47,86,23","8,11,15,16,17,20,21,23,28,31,32,35,41,45,49,56,61,63,66,74,84,85,93","34,67,39,8,40,59,43,92,17,18,19,81,84,54,94,27,60,30","1,34,65,68,37,39,8,73,91,43,80,82,19,20,27,29,30","64,33,98,9,75,82,52,53,22,54,30","65,14,16,52,23,55",,"1,3,35,7,15,17,82,19,51,60,29",,60,"34,5,73,42,13,14,16,48,54,95,31",,"68,5,7,50,84,85,88,29","33,98,4,71,73,42,43,14,78,17,81,26,27,31","49,59,7",,"35,71,42,44,17,49,50,81,89,91","6,39,8,9,10,73,81,63",,"64,3,36,42,11,12,44,16,49,82,52,90,27,60","65,34,38,73,77,19,23,90,59,28,93","2,72,73,45,14,46,78,81,50,56,89,27,29,31","97,69,45,49,56",,"97,3,35,7,8,39,73,11,45,46,15,20,53,54,23,55,87,94","0,65,2,98,58,6,71,83,87,89,26,63","0,33,11,93,22,94,25,27,61,62,57","64,98,72,10,12,14,48,82,58,60,61","7,41,47,27,31",,,"67,69,29","40,83","34,70,42,44,21,85,28","33,34,36,77,78,49,50,82,84,23,60","35,4,70,42,45,17,85,57,28,61,30,63","64,5,83,20,85","32,96,66,97,69,39,13,49,21,86,93",
t8,"75,47,79,58,59,61,62","36,70,39,8,9,13,78,51,83,21,22,53,24,57,91,30",,"65,53,6","81,30,47","65,40,74,44,86","1,76,13,60,77,87,56,28,31","89,29","24,99,74,88","74,90",,"96,38,40,9,60,15,79,81,50,90,28,93,63","96,65,67,15,17,58,92,29,30,95","32,65,97,99,40,10,42,46,84,54,87,88,57,27,63","32,64,72,76,48,60","32,97,69,39,45,79,22,56,30,95","37,38,39",,,"2,10,11,78,82,85,29","11,78","64,98,68,89,60","75,44,77,52","32,34,5,41,73,44,15,49,19,52,90,27,29","65,59,85","67,77","69,54","64,12,13,51,57,59,61",,"51,11,94","67,43,11,77,46,47,49,95","37,40,11,76,46,14,50,54,55,56,86,88,92","12,44,14,82,86","6,23",50,"98,13",,"40,11,60,77","32,4,6,39,75,44,13,45,84,53,25","57,23,7",,"96,2,69,21,89,92","11,93,69,86","33,66,8,13,58,95","33,53,15","57,37,87,7","36,6,72,74,75,12,45,16,18,90,59",,"0,1,33,64,99,6,70,11,75,53,57,26,93","0,1,4,10,42,43,74,75,76,48,79,50,53,22,55,24,85","0,36,40,41,73,11,12,21,85,89","0,3,7,15,18,29,32,35,37,41,45,46,53,57,61,64,69,72,84",,"64,98,11,14,59,29,30",74,"65,98,74,47,18,51,52,53,61,94,63","64,33,98,69,6,8,9,10,44,45,16,48,83,63",,"2,6,77,78,25",,,"37,40,42,11,48,17,18,82,28,63","0,96,98,36,70,39,9,76,13,14,46,50,19,82,25,60,94","4,36,73,11,47,87","33,98,70,71,10,12,44,14,60,92,88,28,62","32,36,77,17,57,29","48,41,95",,"71,74,75,45,79,56,94",,13,,,"67,35,44,76,17,94,89,62","0,69,39,41,76,48,53,86,57,63",,,"68,5,6,37,8,70,72,43,75,13,14,82,85,59","32,34,5,76,28",,"54,85,77,30","18,66,31","1,33,99,4,37,69,8,74,77,84,63","36,41,22,93,94",,"0,36,90,71,72,91,75,13,14,48,19,51,21,25,58,59,61","96,67,29,78","1,97,14,81,20,21,52,54,85,63","32,7,9,19,90,27","48,25,60",,,"77,50,91,28,31","26,75,38","49,71","2,66,8,40,42,72,75,47,80,24,25,57","1,73,77,14,92,50,86,60","81,50,58","59,92,46,71",
t9,36,"66,77,46,47,80,52,90,93",,"12,78,82,19,94",13,"42,63,30,15","26,34,15",,"67,4,16,51,85",,,"34,35,66,99,39,72,42,74,46,49,22,55,25,26,92","2,99,4,6,8,43,75,76,81,84,22,24","12,17,49,53,85,58,28","68,71,42,11,80,81,55,59,94","1,5,48,60,93","17,28,6,36",,,"40,41,43,76,87",45,41,"89,20","99,9,74,12,45,13,88,30","64,13,46,21,90,63",4,24,"65,9,19,54,56,92",,"17,4,62","97,9,12,81,19,91","64,34,3,35,67,68,7,8,70,48,17,51,85,94,63",,78,14,,,"52,54","96,14,16,82,22,89,95","82,29,15",,"3,15,54,24,94",95,"81,31",,"86,6,79","1,33,77,79,88,25",,"5,37,69,40,10,74,12,76,14,46,77,81,18,20,22,86,90,59","89,8,41,23,87,57","81,37,86","96,67,9,74,12,44,14,76,50,52,95",,"39,10,74,86,55,88,62",,"11,76,12,77,21,23","65,66,35,67,5,41,13,78,92,80,82,20,84,27,60,29,95",,"74,35,5,47",,,"96,39,14,87,90,91,93","1,99,4,71,72,77,78,81,51,52,90","33,74",41,"72,95",,,,,42,,,,"32,68,37,7,10,54,28",,,"33,4,40,10,45,52,21,88,58,95","41,50,82,53,22",,"99,4,5",86,"11,75,13,76,15,92,25,91,28",66,,"32,65,77,22,88,30","25,20","32,64,74,77,16,49,19,59","78,3,5,62","16,74,71",,,"97,74,61","33,55","17,50","32,64,4,73,10,74,76,13,14,83,21,94,59,30","72,49,78,47",,91,
t10,,"99,69,12,82,20,85,60",,"56,17,52,71",,"68,87","81,99",,"10,59,36",,,"1,69,6,7,73,44,17,83,20,85,54,61","41,73,51,54,25,28,63,57","15,52,71","0,1,34,97,5,7,13,15,90,91,29","42,31","65,68,5,70,72,74,49,84,22",,,"34,67,68,38,7,70,84,57",39,,60,"8,64,84","37,77,47,91,29,94",54,,"53,78",,,"16,72,92,29","32,6,45,60,15,52,24,57,91,28",,,"82,62",,,66,"8,17,10,55",99,,"50,83,29",,"35,20",,17,"4,38,31",,"32,65,2,3,98,39,41,13,49,84,89,61,30","80,70,7",,"73,66,63",,"9,75,13,52,56,28",,32,"0,68,42,12,47,17,49,50,52,22,87,24,61,62",,"80,81,42,13",,,"65,71,9,76,92","24,83,34,67",,50,"70,31",,,,,"1,59",,,,"99,77,18,55,94",,,"34,3,67,69,99,7,41,73,11,57,63","0,96,74,12,19",,66,3,"64,97,34,71,48,49,57,61,62",,,9,"3,94","90,53,45","8,24,94",64,,,"64,39","91,29",55,"0,65,96,67,68,69,7,41,43,45,15,53,61,31","16,66,67",,30,
