Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,,,"84,54","97,2,90","67,38,70,77,25","96,49,42,20","65,82,44",15,"22,7",78,"98,87","90,23","65,71","9,58","49,35","76,92","19,53",88,"73,65,34,77","4,22,79","9,3,44,76","64,2,37,78,23",,"46,6,79",34,78,"8,34,52,38",,,"98,68,5","99,27","97,34,35,3,5,70","9,86",,"0,4,39,81,50,63","60,29,78","72,25,75,68",,"40,34,11,42",59,"98,70","10,34",,,"70,12,53,14","19,92,13",90,18,51,,"76,37,55","0,56,98,7","48,61,13,86","14,15","4,69,36","49,91","12,69",6,"18,6,71",,13,"73,57","35,13",3,52,"10,58,61",,0,"96,65,82,60,29","24,92,93","4,49,93,55,29,31","17,75,28,60",19,54,32,"81,21","66,78,20,87,94","67,61",56,"99,38","10,83,70","16,55","91,12,21",44,,,,,"72,2","0,44",51,"30,47","8,70,14","16,42,46,15",,"10,53","51,6,23",11,"10,79","0,73,51"
t2,,,"33,74,12,17,18","72,17,62,7","65,2,36,37,39,40,76,46,18,54,27,63","65,66,98,6,73,50,57,93","68,90,12,52,21,58,63","65,99,55","16,78,6","8,28,6","67,53,30","8,70","97,72,19,88,25,28","65,91,37,47","80,52,5","64,72,48,50,86,29,94,95","65,4,21,14",14,"4,68,39,41,74,49,27,61,95","2,34,36,76,51","5,6,71,14,78,48,63","96,48,88,28,93",,"74,82,77,5","0,75,86,31",85,"64,4,37,6,43,44,13,75,76,81,82,86",,,"35,6,38,9,41,15,94,89,59,30","86,95","99,4,36,72,41,43,75,13,16,49,50,53,54,25,90","34,5,76,17,52",,"3,5,37,8,75,44,45,77,18,20,28","33,68,21,28,31","65,35,38,71,73,14,94",,"64,43,44,17,50,59",58,"66,35,82,60,95","11,4,87,63",,,"65,4,71,75,11,78,93","42,11,58,46",11,"9,11,60,84,26,27,28",,,"88,77,21","32,34,35,58,69,8,12,45,78,26","32,39,71,42,47,49,28,62","88,49,92,97","32,3,22,29,94","4,38,40,9,46","97,11,44,84,90","74,23","48,28,60",,"72,59",82,"80,9,58,70","75,54",82,"69,39,11,78,81,82,85,95",,"98,31","34,98,70,6,92",19,"33,98,99,38,91,44,47,48,19,53,58,27","1,34,65,38,41,82,21,22,92","53,49,11,45",,9,"80,25","1,98,69,10,21,56","98,52,14",13,"17,42,75,95","75,76,45,46,18,22,90","72,50","64,98,3,7,11,18,22,90,63","53,30",,,,,"0,3,28",14,"0,57,93","72,33,82,81","75,13,50,22,88,90","38,71,73,44,20,53",,"65,68,5,40,44,82,58","99,44,80,56,94","17,10,12,38","34,13,22,87","39,9,43,18,56,89"
t3,,,"34,3,37,39,45,14,19,56,58","64,35,40,14,51,84,24,89,88","3,6,10,11,12,13,15,28,30,49,51,52,60,62,64,74,75,83,90,99","32,97,3,76,77,46,15,47,79,82,51,83,54,55,88,25,90,94","35,69,38,40,75,13,46,50,89,92","66,38,40,73,16,88,25,28,95","1,35,37,74,43,94","96,34,10,43,44,74,75,47,48,49,79,81","41,59,4",,"64,35,10,11,14,79,16,17,18,94","64,66,98,6,49,86,23,25","36,6,38,42,12,51,27,30","97,35,5,47,79,51,52,84","2,7,43,49,88",92,"2,36,38,70,43,12,44,14,92,82,83,23,24,90,28,31","65,35,41,43,54,57,90","32,65,67,7,39,12,15,50,83,53,85,23,24,28","70,71,76,47,22,91,92",,"64,57,50,43","1,3,67,37,73,14,18,51,27",77,"7,11,17,19,21,22,24,25,31,39,45,47,51,55,57,62,63,65,66,67,77,88,89,91,96",,,"96,2,67,7,39,72,73,44,13,14,78,20,21,54",,"7,10,11,23,30,38,39,40,46,51,60,62,66,67,73,77,79,81,88","66,38,71,41,13,82,26",,"11,12,14,29,36,40,46,47,58,59,65,66,71,73,82,83,88,89,93","57,2,22,94","1,41,44,78,15,49,18,19,51,81,54,56,63",,"65,70,12,79,84,89","0,13,5,6","2,99,69,44,80,19,20,21,87,56,62","97,67,5,70,48,24",,,"33,36,68,90,8,77,47,48,54,24,58,88,28","33,4,71,15,20,23,90,31","97,99,38,87,56","32,34,99,41,12,14,51,20,22,56,57,90,91",,,"64,65,67,43,27","1,4,5,41,73,43,76,47,48,49,21,24,89,27,93","1,34,35,97,6,7,73,74,91,14,15,84,90,59,31","64,67,17,19,55,28,95","98,50,52,86,31","99,75,51,90,59","32,39,74,18,83,28","33,37,11,49,54","68,78,47,50,56,25",,96,"12,71","12,47,49,83,19","70,4,6,86",,"33,90,6,38,71,9,42,48,17,26,94",,"34,35,70,38,79,29","0,38,40,9,41,72,46,49,23,90,61,94","49,74","9,14,24,30,39,51,52,54,60,63,67,75,76,81,82,83,87,89,95","6,10,11,12,16,23,26,27,31,32,42,53,61,63,70,72,78,79,81,83,84,89","67,69,39,73,54,87,63",,62,"16,94,71,47","99,68,41,12,23,62","12,48,83,22,56","8,72","64,36,39,72,10,13,82,22","65,66,4,41,74,11,12,77,16,55,58,60","35,38","97,66,5,71,72,73,42,76,60,85,55,28,30","24,99,98,91",,,,,"96,67,69,45,22,58","49,35,97,57",31,"5,8,75,13,50,19,22,55,58,95","0,2,34,9,42,73,76,79,80,49,52,53,59,60","96,2,3,4,67,6,40,41,45,48",,"64,67,99,69,38,7,49,51,87,89,31","42,11,13,16,81,62,25,60,30","65,37,42,84,87,31","97,39,41,43,46,18,85,55,56,28","98,67,6,70,47,48,26"
t4,,,"64,1,65,35,98,10,43,44,78,83,21,22,28,31","0,99,69,41,18,56,57,59,60","1,5,9,20,23,24,26,31,42,44,45,47,53,58,59,72,84,86,96","2,4,8,9,13,19,22,23,27,35,36,37,41,48,56,59,64,68,70,71,75,80,86,91,95","0,32,98,37,70,9,45,14,15,17,81,94,87,25,93,62","34,35,36,37,71,72,75,76,49,50,51,81,57,90,91","67,5,70,11,45,80,84,62,31","0,3,4,11,19,20,21,22,26,35,36,37,38,39,41,50,52,53,54,71,86,87","39,76,51,84,22",,"2,9,43,75,78,80,49,20,87,56,90,60,29,95","34,3,36,70,40,73,12,21,22,24,59,61,31","34,99,68,70,72,46,15,47,79,22,54,24,56,63","2,7,12,13,17,19,23,27,31,34,36,41,54,56,57,61,65,87,93,98","36,68,11,80,81,59",46,"3,13,25,29,33,37,45,46,55,57,58,60,71,72,75,78,85,89,97","97,67,68,99,70,40,72,10,15,20,88,25,27,29","0,10,21,31,34,37,38,43,45,49,51,52,58,59,64,68,69,74,75,79,87,90,97,99","33,36,45,46,16,17,52,60,95,63",,"96,40,76,14,17,81,52,26","97,98,38,7,40,9,45,77,54,90,93,62","50,52,61","2,10,23,30,32,33,36,46,49,54,56,58,60,68,69,72,73,74,78,79,84,87,90,92,95,98",,,"1,3,4,8,12,24,25,32,34,37,46,47,48,49,55,56,57,62,74,75,80,81,92",,"0,1,2,98,8,74,44,45,14,48,17,87,55,56,91,29","1,36,6,8,10,11,12,79,50,19,21,55,28,93,31",,"6,13,21,22,25,27,38,42,48,52,57,60,62,64,68,69,72,74,76,84,91,92,95,97","64,97,44,47,17,51,84,27,61,62","64,66,98,69,7,11,12,76,47,48,79,83,20,53,87,92",,"0,98,41,49,52,92,93","70,45,46,79,22,89,29,31","32,96,34,3,4,91,75,12,13,46,76,49,83,53,89,59,30","98,6,40,74,43,78,82,90,29",,,"2,5,7,13,15,16,18,22,25,35,37,41,46,60,69,73,76,80,81,83,89,92,95,96","97,38,70,41,17,49,83,86,24,57,91,94,95","4,68,72,10,42,15,17,84,26,31","68,38,7,75,46,48,17,82,24,94,88,63,62,31",,,"10,79,15,19,31","16,18,20,23,25,29,30,31,36,37,42,50,61,64,70,77,80,81,86","0,65,98,3,68,69,38,70,40,78,17,50,82,87,88,25,58,29","65,34,35,4,69,72,74,43,12,18,50,91","34,37,38,70,41,77,78,48,17,20,89,59,60","0,32,66,34,73,45,87,88","1,34,40,10,91,82,52,25,26,59","64,66,68,69,38,80,55,58,31","32,65,7,76,14,81,21,23",,"57,6","56,83,64,39","64,34,98,36,73,16,81,20","32,2,34,37,38,40,44,49,18,22,57",,"1,34,35,5,37,8,75,15,18,51,83,56,25,91,63",,"1,99,6,45,15,16,80,92,86,25,26,59,28","36,69,39,12,81,51,53,86,87,24,31","73,47,15,20,87,55,58","64,96,97,3,41,74,11,12,45,78,80,22,23,59,61,94","2,3,5,13,14,19,29,36,44,49,50,51,54,57,58,59,67,76,77,86,87,90","34,36,10,24,94,91,30",,,"34,4,7,43,46,18,51,60","0,38,75,79,81,22,54,88,89,29,30,31","64,65,3,7,8,11,92,80,88,58,28,62","88,76,55,47","96,67,70,12,76,55,56,28","33,98,67,36,68,69,8,49,81,19,52,85,86,87,56,89,31","2,4,36,68,12,13,18,87,60","68,74,44,13,14,15,16,49,50,83,52,54,25,27","0,32,34,37,7,86,23,56",,,,,"35,36,5,39,73,10,74,75,13,49,18,19,82,60","6,9,13,79,52,54,28,31",,"65,67,4,71,43,12,92,48,49,52,21,23,28","1,12,18,20,25,30,35,38,41,43,47,48,54,57,65,66,67,74,77,82,83,91,94,99","70,74,11,50,84,85,56,25,26,27,63,95,31",,"0,36,37,70,72,11,75,15,79,17,50,80,83,86,55,29","83,93,71,47","32,1,68,76,13,15,48,79,50,19,83,86,89,59","64,69,71,42,91,12,45,76,78,48,49,83,21,23,88,59,93,95","32,65,66,7,40,41,46,92,82,22,28"
t5,,,"0,97,66,72,9,76,79,48,87,23,24,88,29,63","65,66,67,98,73,11,76,92,53,91,28,29","97,35,71,48,81,19,85,57,91","33,34,67,38,7,39,43,16,17,18,85,24,89,28,29","2,5,7,29,33,36,39,47,48,51,53,55,60,66,67,72,73,76,77,78,86","1,2,3,8,9,11,27,29,39,41,54,67,77,78,80,82,83,94,98","0,32,2,9,12,77,47,19,87,56,30","2,12,16,17,18,24,42,45,61,63,64,66,70,72,76,80,82,84,90,98","64,66,17,18,19,55",,"33,66,98,4,68,38,70,73,42,48,51,52,54,23,89,27,61","2,35,5,7,71,44,78,79,18,83,52,84,87,57,27,92,95","33,2,66,90,60,82,19,20,21,26,91,28,29,31","33,99,68,38,39,8,42,11,14,46,80,82,20,53,88,58,59,28","33,41,47,54,27,92",90,"0,64,98,35,6,42,76,47,50,20,21,22,52,88,91,63","69,71,42,74,46,47,16,80,18,50,81,21,83,23,91,94,31","2,8,11,13,17,29,30,33,35,36,40,41,56,62,73,77,81,84,86,89,92,94,98","1,4,5,7,11,13,29,31,35,38,40,43,44,56,57,62,68,72,81,82,83,86,97",,"33,66,35,97,69,73,12,13,48,25,94,63","32,66,35,72,41,42,11,12,83,21,53,23,30,95","64,2,3,71,73,57,63","3,35,99,40,41,59,15,48,93,27,28,29,94",,,"64,33,36,58,70,71,40,79,16,18,19,23,88,26,91,28,61,31",,"68,15,57,28,93,63","0,64,89,3,99,69,70,39,78,81,84,85,54,88,57,58,92",,"32,1,96,35,70,10,78,80,49,51,53,54,23,55,85,90,94,31","32,7,42,74,76,13,79,83,52,56,90,91,93","33,67,37,70,88,59,74,43,45,80,82,52,84,55,24,90,27,60",,"96,67,9,75,77,15,18,83,22,95","1,4,36,69,7,41,10,77,15,80,55,87,23,92,62","1,5,7,8,9,14,15,16,17,24,25,33,42,45,48,51,52,55,57,58,64,67,71,81,86,88,90,92,93","32,96,68,39,7,44,46,79,21,85,56,89,92",,,"0,1,3,19,21,23,27,30,31,34,38,40,45,50,52,61,63,72,82,86,87,91,99","64,34,35,3,66,40,10,76,50,22,54,61","64,98,35,36,7,71,47,48,50,52,55,86,23,88,57,27,29","1,3,6,25,33,37,40,42,44,45,52,70,73,76,79,81,87,92,93,97",,,"96,34,35,38,7,12","33,2,3,65,71,40,10,74,44,82,54,55,57,92","2,36,37,12,76,80,81,18,19,51,21,53,85,56,89,94,63","32,66,68,7,39,10,45,47,16,48,79,51,52,80,82,29,63","2,35,68,5,8,10,11,42,13,14,82,87,23,58,92","65,98,68,42,43,74,76,80,19,22,24,57,62","33,65,66,4,68,6,99,75,46,79,53,92,94","97,34,41,44,46,15,16,81,61,22,24,29","64,33,34,8,79,16,82,24",,"37,76,79,61,95","42,76,45,23,88,27,31","0,8,44,53,22,54,24,57","0,5,10,19,21,28,33,35,36,42,51,53,55,61,65,66,80,81,84,88",,"2,3,68,40,74,77,46,50,20,86,23,24,59,93",,"8,19,23,24,30,40,42,48,52,53,58,62,65,68,69,75,82,85,89,91,94","4,5,14,21,25,27,28,33,43,48,55,56,59,64,67,73,76,79,97","96,33,67,36,13,80,82,83,23","2,5,37,7,69,73,10,42,79,17,21,86,25,90","96,66,35,99,37,9,15,48,80,88,30,95","1,5,70,7,43,76,46,51,83,58,27,31",,,"70,39,40,42,11,79,92,20,22,26,91,28","65,97,67,4,6,73,15,48,50,83,52,85,58,27,63","32,97,2,70,45,13,46,78,18,84,91","7,15,48,81,20,84,63","34,68,6,9,77,80,18,50,29,62,31","96,2,35,71,40,73,15,47,79,84,21,24,30","37,70,39,90,41,47,82,22,23,24,25,56,86","32,65,67,36,69,40,43,77,46,47,20,86,58,31","64,2,68,6,48,81,50,51,31",,,,,"17,20,21,27,31,34,37,38,42,47,48,52,54,57,62,65,68,70,79,93","32,96,34,3,36,99,38,7,72,77,48,56,92,62",,"1,2,6,10,11,14,15,29,38,44,46,54,63,64,68,70,74,76,83,94","3,6,7,15,19,23,26,28,31,32,33,40,63,69,71,81,89,95,96,97,98","35,69,10,43,14,17,18,23,58,92",,"32,97,71,13,54,90,27,92,63","33,66,72,52,24,61,95,31","96,34,66,71,8,72,43,75,47,80,49,81,52,22,23,93,62","5,8,15,20,25,26,33,37,50,51,52,57,60,63,65,66,74,75,80,86,92","38,8,10,12,45,16,49,20,57"
t6,,,"32,68,5,75,13,77,47,81,52,93","96,33,4,37,68,70,10,43,44,46,49,19,86,55,27,61","68,43,80,17,50,21,22,87,95","1,69,40,72,44,45,21,53,87,26,30","4,8,10,16,18,19,20,24,30,31,42,49,54,57,61,71,79,83,84,91,96","96,33,4,58,68,69,43,12,13,45,47,79,52,21,84,87,26,60","64,66,98,36,38,79,83,57,91,60,61","33,73,46,85,88,59,62,31","99,37,71,9,12,46,49,21,24,93",,"0,32,67,36,69,39,8,40,77,46,15,83,21,53,86,92,62","1,99,38,42,43,76,14,80,82,19,20,88,89,28","96,1,65,3,97,37,69,71,40,13,45,77,78,59,62","37,69,10,74,16,81,18,21,90,91,60","66,8,72,20,93,86,60,61,95,31",12,"32,96,9,11,79,48,17,51,30","37,5,38,73,12,13,45,93,53,92,61,95","4,70,72,47,18,22,54,25","89,34,58,90,6,42,74,79,80,49,50,55,24,25,26,59",,"37,39,92,49,21,54,24,28,95","64,33,60,15,78,17,92,87,56,28,29,63","34,6,43,12,79,54,90,30","1,5,70,14,18,50,20,53",,,"69,10,43,50,83,84,87",,"76,20,61,47","33,98,68,40,73,44,16,49,18,80,83,22,59,29,30",,"33,2,99,43,79,17,86","1,3,99,37,38,70,72,11,43,77,46,16,18,82,87,55,25,92","2,3,4,34,6,13,77,17,50,93,21,85,91,29",,"33,5,39,73,10,76,14,63,23,60,61,31","8,14,17,18,24,25,26,28,33,37,44,47,48,49,54,68,74,81,82,84,88,95","0,65,97,36,68,39,74,78,47,18,50,85,22,29","65,99,72,73,12,13,80,51,55,23,88,31",,,"32,97,66,67,98,6,39,10,42,74,79,17,51,20,84,55,62","98,99,68,6,8,77,14,82,88,62,63","96,33,66,43,44,75,14,76,77,83,93,21,53,60,61,30","64,2,35,36,5,39,74,15,16,80,53,85,86,58,59",,,"0,8,41,73,13,80,17,83,52,90,28","96,97,38,75,14,19,87,88,90,95","96,33,4,72,44,45,20,22,54,57,93,30","96,1,98,3,90,40,73,44,46,81,84,86,23,26,61,94,31","0,64,65,6,71,72,79,80,51,85,25,91,61,62,57","6,10,15,16,17,18,21,23,25,27,28,29,35,36,37,41,48,58,60,64,67,71,81,82,83,85,86","72,73,45,48,81,51,20,61,22,23,24,87,58,29,31","65,99,70,76,45,78,17,50,19,51,21,52,83","88,96,36,37",,"64,33,2,97,69,78,50,82,22,87,24,25,58","32,33,99,6,41,44,77,78,18,19,52,22,93,62","33,99,69,72,42,78,50,23,88,89","7,11,12,13,16,23,24,27,29,31,47,48,59,68,69,74,77,90,92,95",,"96,98,36,70,49,19,52,84,54,87,27,29,30,31",,"2,3,4,39,41,10,44,13,14,47,76,81,20,21,54,87,56,63","32,1,2,35,37,71,42,74,77,78,16,83,52,85,89,93,62","70,72,45,51,85,54,62","65,40,16,84,56,57,88,62","64,68,7,40,45,18,91,93","0,33,65,35,8,75,13,78,15,16,79,81,21,23,57,60,93",,,"64,33,99,36,69,38,44,76,17,50,84,85,59,93,62","64,40,11,43,16,93,25,91,61","10,24,29,31,33,43,47,49,50,59,60,63,75,76,82,86,90,93,95","32,1,34,67,89,6,71,12,14,80,49,87,57,92,29","32,1,35,5,90,43,46,81,20,24,58,91,92","6,7,72,14,78,17,50,25,26,91,28,94","33,66,3,6,10,76,78,92,21,54,95,88,94,26,28,29,62,31","35,75,79,81,57,26,61","96,1,33,39,42,74,76,14,49,18,20,87,88,58,59,93",,,,,"1,4,6,8,16,25,29,32,33,50,51,63,64,71,76,83,84,85,86,92,95","10,11,16,19,21,25,26,29,30,40,46,47,50,55,60,61,75,81,86,90,91,93",,"3,99,37,39,41,45,78,80,51,84,85,24,90,93","36,39,72,11,46,78,17,51,93,86,56,58,29","37,5,72,81,82,61,52,87,88,28,29",,"35,73,91,14,46,48,19,52,21,59,28","65,2,35,5,69,40,75,76,77,49,21,22,86,27","5,16,27,33,35,36,39,40,41,54,60,63,73,82,88,91,92,95,99","2,7,16,19,27,30,31,38,40,47,58,61,68,72,73,81,94,96,99","36,5,72,74,44,76,81,87,93,31"
t7,,,"4,36,6,38,42,46,16,49,50,25,90,59","34,6,71,47,16,79,50,80,52,21,22,82,87,95,63","0,69,41,73,16,55,94","0,74,11,12,92","97,3,74,11,80,22,26,27,95","6,46,48,53,23,92,61,63","3,68,69,39,40,41,71,72,76,13,49,82,51,54,26","99,83,51,23,58,91","35,69,38,42,78,15,20,23,28,95",,"99,37,7,74,13,81,50,57,59,93","97,72,74,45,15,16,48,81,93,29","0,64,7,48,83,84,93,61,94","32,9,73,43,75,49,83,22,55,25,30,63","32,98,35,37,38,69,40,57,58,94",11,"80,7","1,66,6,39,8,49,82,58","82,27,61,95","32,66,3,39,8,41,10,87",,"99,68,4,47,61","65,99,68,5,6,70,71,74,81,19,84,22,55","1,98,99,36,38,39,42,51,91,28","0,97,9,12,16,83",,,"97,76,22,63,95",,"52,86","96,65,67,37,72,74,47,91,60,63",,"19,7","6,10,12,19,23,24,26,34,40,45,48,50,58,65,66,67,73,81,95","0,96,97,39,8,46,22,23,26",,"1,35,69,6,74,13,78,48,82,21,53,87,91,62","32,65,2,34,96,38,40,9,72,11,91,20,53,27,60,63","6,72,73,84,23,26,27,28,63","0,35,36,59,76,15,81,19,53,22,86,58,27",,,"56,49,43,59","0,65,43,12,78,52,21,85,56,26,29","2,34,6,16,20,22,89,63","98,67,10,43,13,54,89",,,"33,3,91,46,49,82,51,59,92,61","6,72,15,17,52","67,10,11,77,55,24","33,99,38,70,41,42,83,21,87,58","40,9,74,12,44,45,16,19,88,90,95","96,3,5,69,7,78,47,50,20,52,53,95,56,26,92,93,94,63","98,70,41,76,15,49,50,55,88,89,27","32,90,7,8,40,72,18,82,56,25,26,28,63","3,72,75,49,22,95",,"1,3,7,12,15,23,26,27,28,30,31,32,36,55,62,63,67,70,80,88,92,93","98,35,36,70,7,48,17,50,20,21,58","32,3,41,75,15,21,27,93,31","64,97,39,8,41,45,46,79,20,52,25,93,94",,"12,44,79,80,53,88,89",,"96,36,73,43,11,49,18,50,51,84,57,90,61","10,13,47,18,20","65,99,40,10,11,16,17,22,57,90,94",,"56,25,52,39","2,3,9,17,22,26,28,38,42,50,56,61,68,82,89,92,95,97,98",,,"32,2,35,66,67,83,55,23,56,58,88,63,31","34,3,72,46,51,59","1,34,99,4,37,6,69,71,41,72,44,81,23,25,27","64,65,73,42,11,44,74,46,16,82,19,52,86,58,28,31","33,37,69,7,11,15,47,48,86,94,59,60,30,63","1,34,97,99,43,44,82,23,88,29","96,5,69,43,45,14,77,48,80,83,53,57,58","17,62,78","3,70,9,73,43,12,84,85,55,92",,,,,"97,98,99,46,78,80,81,23,55,24,56,59,61","33,2,5,88,76,18,83,84,22,23,24,87,58,59",,"32,97,66,69,42,18,87,27","37,5,16,84,21","0,89,34,97,36,68,99,76,13,19,57,90,91,30",,"1,74,60,39","34,38,78,87,88,89,28","67,4,69,70,7,74,45,14,20,85,24,26","3,35,67,17,53,54,24,89","96,1,71,88,42,13,14,15,83,24,59,30"
t8,,,"99,8,41,40,51,20,85,55,61","1,38,12,77,81,20,58",61,"62,81,14","88,34,56",,"33,34,99,44,14,15,20,88,25,28,93","68,13,92,57,60,30","32,1,97,5,6,8,44,48,25,60,29,63",,"34,41,47,85,24,58","32,33,96,68,75,17","39,74,44,76,92","66,71,40,85,89","34,6,9,12,18,87,56,26,30","10,45",,"28,78",80,"67,54",,"2,36,7,9,10,42,60,29","96,36,8,76,79,25","35,67,68,7,40,13,83,59",80,,,"17,66,27",,,"24,51,94,87",,,"96,98,4,69,39,8,41,71,80,49,20,59,30,63","42,61",,"8,45,46,47,80,28","64,42,75,51,83,85,86,56,90","41,11,79","64,3,45,50,84,57",,,85,"96,67,39,27,7,74,59","65,37,5,54,62","66,4,69,8,29",,,"32,66,39,71,11,14,47,24,58","66,99,11,13,46","64,23","0,5,71,11,75,76,22,59","56,33,96,39","97,2,11,77,13,79,54","0,2,35,67,71,8,19,21,93,62","96,1,43,12,85,59,30","0,5,41,42,73,80,54,92",,"65,34,98,38,71,43,45,14,46,18,20,21,52,54,91,94","38,75,11,15,92,84,85,89,28","65,97,37,6,10,11,77,48,18,25,28","71,73,9,14,83,91",,"64,7,41,43,76,14,22,57",,"66,5,74,77,88,95","99,57,19,22","5,38,7,41,43,18,56,28",,"73,85,94","96,66,37,71,41,84,86,88",,,"0,97,41,10,12,45,49,53,87","96,33,13,57","0,68,38,40,74,17,21,55,94","97,2,99,37,5,41,43,45,18,54,23,90,60","66,71,40,14,78,54,25","0,42,64","0,67,40,73,74,79,20,91,63","56,45","67,4,36,8,40,11,75,45,46,78,90,94",,,,,"41,66,77,15","66,37,39,8,41,51,27",,86,"64,24","66,98,77,83,51,86,62",,"57,42,43","67,4,68,7,39,74,18,20,53,58,92,29","51,29,30","0,82","3,17,19,27,34,37,50,52,53,55,58,63,68,77,78,80,85,91,97"
t9,,,"69,7,73,82,26,94","42,36,45,78","92,14",,,,"73,23,53,85,55,89,58",,"68,72,74,79,16,81,50,89,58,91,31",,"3,22",77,"88,18,43,87",44,"67,5,42,79,82,22,62","82,87,39",,"96,9,17",16,,,"98,3,71,15,84,85","2,4,43,47,50,59","32,33,65,66,96,44,80,49,81,87",,,,"99,77",,,"27,7",,,"36,5,15,53,86",,,"99,4,7,81,90","98,3,71,76,50,52",43,"18,20,60,95",,,,"81,18,84,5","73,9,18,94,95",,,,"97,69,42,18,84,22,25,62","91,60,39",,25,"93,21","1,61,33","64,3,37,7,14,80,17,54","67,5,77,89,92","2,70,10,91,31",,"0,35,40,49,86,56","65,3,69,8,40,46,63","1,67,7,71,76,17,86,26,61,95","58,60",,"55,47",,22,"17,11","34,68,37,71,42,12,29",,,"32,99,48,64",,,"1,65,3,68,13,15,48,90,29","2,70,42,47,95","73,85","66,98,10,79,21,30,95","8,88",,"32,64,98,44,49,85,89,27,93",,"69,47,17,21,25,29,63",,,,,,"67,4,42,12,82",,,55,"54,49,59,22",,88,"8,9,73,43,45,14,48,19,84,91,63","56,9",,"64,33,11,75,21,86,23,90"
t10,,,,31,,,,,"4,29,86",,"96,33,34,36,7,43,13,26",,31,85,"67,50,11",,"97,71,77,84,29","99,68,91,15,84,21,59,28",,"64,44,86",,,,"65,67,38,53,58,59","80,26,39","8,9,74,11,46,82,20,53,24",,,,82,,,14,,,,,,"51,71,30,55",97,,"69,38,71,47,91,62",,,,"89,36","32,25,92,69",,,,"56,1,26","68,22",,78,,"12,70","43,78","62,4,14","4,43,44,85,57,27",,"66,99,74,47,89,29",,"96,40,74,43,14,52,84,94,30",,,60,,60,63,"0,39,44,50,86,26,63",,,"74,77,47",,,"96,5,6,72,78","53,7",96,"40,83","26,87",,"17,59",,"38,41,27,22",,,,,,"85,68,45",,,"68,44","8,47",,"18,85","97,50,54",18,,"94,54"
