Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"58,62,98","97,45","88,25,21",37,8,90,,55,92,"91,62","28,68","33,19",38,"72,96",97,"58,55",24,"84,38","65,34,38,11,82","49,12,71","9,36,5,25","64,89","41,10,36","21,70,31","16,49","62,47","56,34","18,83","97,34,69,48,50","91,5,70","67,27","97,35,3,70,41,92","48,86","81,54","83,38","60,14","72,38,79","66,6,95","17,75,52,68","90,83","26,99",28,,"34,85","2,68,53",22,20,"8,25,4,49",,,"81,27,20,14","80,59,4","2,35","88,5,87","73,49,57,23",,51,"88,20,47","3,22",2,91,"52,13",9,"34,67",56,27,86,"4,20,87","41,82,15",84,"40,76,39","72,42","92,13","75,21","53,14","58,21","88,15",,"10,35,6,14","64,19,92","8,10,48,87",8,"10,91",,,,,"80,89,11,84","72,19,85",33,"5,30","9,60","81,90,61",,56,"65,70","82,21,87,15","83,14",30,
t2,"65,9,10,78,19,59,60","16,56,82","90,35,85,69",21,34,"72,30",,15,"81,58,95","25,47,39","65,99,38,22,87","81,92,31","1,42,75,31",55,"1,7",68,"2,30","40,68","32,99,69,6,71,72,76,45,81,19,88,57,63","65,3,5,39,9,42,73,47","65,51,70,7","43,77","33,28,68","99,68,37,7,41,76,89,26","19,93,53,14","80,57,66,60","64,59,51","97,34,38,39,77,50,59,60","67,76,18,52,94","76,13,87,88,89,58,92,63","98,37,44,14,80,87","2,67,40,72,10,78,50,19,22,55,63","98,3,50,52,87,92","49,43,55","91,15","16,9,74,61","0,32,98,11,17","33,5,38,78","88,73,14,55","72,60",69,"72,71",,"7,40,21,88,31",42,"33,36,21,55","2,3","35,3,40,74,76,80,21,24,93",,,"0,89,68,76,47,53,25,58,60","2,67,36,42,77,85","3,44,30","96,35,42,81,18,94","96,66,5,70,8,46,14,79,51,88,60",,,"9,53,60,13","83,36,85","84,37","1,29","56,42,79",,"98,38,74,81,30","26,60,45","98,76,86","18,75","16,44,5,79","67,38,16,22,55,28","17,29","99,72,12,15,81,52,25,91","36,39,38,31","69,70,42,79,29,90,61","1,2,68,78,23","9,15,49,50,19","33,35,37,15,82,19,85","17,2,53",,"68,7,9,48,18,50,22,89,94,95","42,14,21,87,90,29,95","67,5,76,14,47,82,52,89",13,"11,60,63",,,,,"33,21,70","0,33,36,77,78,47,16,21,92","54,2,91,22","34,42,53,21,24,89","44,13,71,68","66,69,77,46,14,80,55,88,30",,,"59,19,6,23","64,34,98,68,99,80,52,84,55,89,30","33,34,35,74,58","27,5",
t3,"64,34,35,68,15,18,51,24,56,27,28","68,69,6,12,80,17,18,20,62","39,42,11,13,58,29","96,2,69,38,27","16,38","33,98,35",,98,"97,93,37","37,12,13,48,81,21,57","37,73,79,48,18,53,26,59,29","80,58,95","32,90,39,79,58","68,38","45,80,21,55,28,31","80,65,29","25,54","33,99,53,63","96,98,40,42,74,75,46,47,78,17,50,80,20,84,56,28,61","97,34,36,7,43,75,13,18,83,94,27,30","99,68,71,40,44,80,95,90,59,94,63","35,11,79","97,34,69,70,71,42,43,81,50,21,23","0,65,8,40,11,47,81,50,22,86,28,30","88,50,92,54","98,37,46,49,51,20,22,54,91,93","98,92","2,70,74,43,12,44,14,15,51,52,28,31","65,98,68,11,44,77,25,63","65,69,9,45,14,80,55,90,95","38,6,8,70,79,48,86,23,88","0,7,9,12,17,26,28,30,38,43,46,47,49,54,64,66,71,74,76,81,85,88","2,67,36,37,58,72,41,59,13,77,15,17,83,88,26,27","65,67,40,44,21,31","65,1,7,92,29","72,77,47,52,87,25,28","67,73,12,15,51,19,89,60,30","1,42,47,18,53,59,94","91,53","40,19,44,13",,"64,96,40,47,25",,"2,66,69,38,14,49,82,51,23,26,27","93,13","3,38,7,40,43,75,77,47,54,93,62","37,79,54,31,63","6,7,9,13,15,16,23,27,33,34,50,51,54,64,70,72,78,85,91",,,"35,67,5,42,15,16,49,84,23,94,29,62","49,37,71,63","67,68,42,89,25","1,68,40,77,48,80,20,85","44,13,92,63,19,20,86,56,91,28,29,62,31",,,"35,70,45,22,56,90","33,98,47,20,91","32,98,38,40,12,17,86,28,29","35,38,78,28,62","64,34,27,28",,"35,68,5,37,44,15,16,79,19,87","96,70,40,44,83","35,78,15,83,87,89","1,82,36,70","46,14,83,89,26,27","0,1,65,36,7,40,73,10,46,49,50,83,52,85",88,"0,33,64,65,10,46,47,16,17,85,55,26,31","34,35,4,40,41,12,79,17,58","5,7,11,12,21,26,30,35,38,40,52,55,64,66,68,71,76,84,85,99","96,38,7,10,48,80,25,31","66,98,8,73,47,92,86,28","68,5,39,42,46,47,16,86,24,29","5,71,73,87,59,92",,"1,34,4,70,88,11,43,47,80,17,81,84,56,25,27,28","9,47,80,88,57,59,31","96,33,9,74,44,77,17,49,61,20,84,88,90,29,62",,"34,12,68",,,,,"53,27,37","2,3,4,11,14,17,23,24,27,29,31,34,41,45,53,54,61,62,64,66,75,80,89,91,95,99","17,59,69,41","64,1,2,4,38,71,40,74,11,16,82,87,23","81,82,87,24,89","98,68,5,37,7,8,70,49,22,54,27,95",,,"33,5,38,42,15,49,51,61,54,29","32,2,66,5,39,41,42,11,43,13,91,79,51,23,27,62","67,38,10,11,92,81,52,54,89,59,28","2,31",
t4,"4,38,40,42,45,16,17,21,86,63","0,65,3,58,37,9,10,73,44,21,86,24,25,26,94","97,99,37,73,91,43,45,18,52,87,23,89,59,92,63","34,72,42,11,44,52","46,15,49,63,31","32,2,40,87",,"0,32",28,"2,34,35,6,75,82,95,87,23,58,60,29,30,31","64,67,42,43,74,75,49,83,52,23","83,43,7","3,99,72,15,48,49,19,83,59","1,60,41","64,99,37,70,10,42,43,13,44,91,48,49,81,22,24,27","69,8,79,22,23,25,63",99,"19,11,14,30","3,5,7,10,12,13,15,25,36,37,39,41,51,66,67,73,85,87,93,94","4,76,14,81,50,20,21,90,91","96,33,98,3,4,74,76,79,81,82,83,52,53,55,92,62","1,33,34,98,38,12,13,78,80,87,27,28","0,67,4,7,74,11,75,80,84,55,56,90,92","2,4,16,18,19,27,34,38,48,55,63,66,72,77,80,82,88,92,96,97","0,99,70,73,31","3,36,6,40,77,15,19,55,24,58,30","17,90,83","99,68,37,69,71,42,11,48,80,20,54,23,89,91,92","33,6,42,12,15,51,23,29","37,7,43,75,46,47,16,78,82,53,22,54,94","64,7,72,11,75,22","4,8,11,16,20,23,25,36,42,44,48,51,52,53,57,68,69,73,75,77,84,87,91,98","0,4,7,19,20,22,24,35,38,40,44,46,47,54,55,57,60,63,69,70,75,90,93,99","32,69,70,42,12,50,89,63","10,42,79,81,23","33,71,59,91,43,12,13,75,15,48,17,18,50,82,27","96,99,4,5,6,8,75,48,18,22,54,58","34,40,13,15,16,81,82,19,87,23,88",80,"64,96,58,6,8,75,12,49,50,84,89,26",,"33,66,9,11,48,81,52,22,24",,"96,37,6,73,79,16,18,83,52,54,87,24,28,93","51,52,45,70","64,1,34,35,66,67,71,13,79,48,80,18,50,52,86,23,58,91","97,99,38,41,11,13,14,47,92,18,60,29,95","17,19,20,28,29,37,38,39,46,52,53,58,60,63,73,75,86,89,95",,,"98,99,71,40,9,10,41,73,13,17,18,21,87,28,31","82,76,47,23","0,64,65,4,37,38,8,40,15,85","32,64,2,34,36,69,38,71,92,50,21,22,25,27,60,61,63","1,98,67,38,39,71,74,45,16,80,81,82,52,55,89,26",,,"33,98,11,82,21,85,29","66,35,9,75,13,50,57,92,30","97,34,99,4,69,7,39,45,78,79,18,20,87,56","0,98,9,42,43,50,52,63","35,99,14,24,26,63",,"32,7,39,72,12,14,80,82,52,55,57,27,29","33,97,38,6,71,42,12,46,80,51,52,58","70,6,8,74,75,80,85,58,93","37,62,7","96,97,78,50,63","6,12,20,26,35,45,51,53,58,61,70,71,77,78,81,90,91,95,98",87,"2,3,7,8,11,18,20,23,24,29,35,36,37,42,44,60,62,63,77,80,87,93,95,97","0,97,68,69,44,78,47,18,51,52,21,54,83,56,59","1,14,16,17,25,34,36,41,43,44,49,50,53,58,62,63,67,75,78,82,86,87,88,94,95","65,3,6,39,71,13,16,51,86,26,63","1,67,36,37,43,12,83,58,61,31","2,66,98,99,72,43,13,17,52,23,93,94","96,65,7,10,42,75,13,79,49,55,24,60,94,95",,"99,36,37,38,39,8,72,12,13,45,82,83,55,24,26,63,31","0,1,6,8,13,18,20,23,34,35,48,51,53,60,61,65,83,85,93,97","32,2,36,71,72,73,42,81,83,23,25,59,60,93",,"4,87,38,15",,,,,"2,38,14,82,24,95","9,12,13,20,22,30,37,42,46,48,49,56,57,58,59,60,65,68,69,71,79,84,86,87","96,67,42,78,86,88,90,92","33,99,36,69,70,73,14,46,60,49,18,51,26,28,63","2,7,8,78,20,23,59","32,33,34,64,4,36,6,13,47,16,53,87,28,29,31",,,"8,9,11,24,31,36,37,39,41,53,58,63,64,67,68,69,73,77,81,91,93","33,6,7,8,71,73,77,46,81,22,90,92,61,31","0,64,69,44,45,13,46,48,84,57,63","41,26,4,97",
t5,"1,97,67,36,70,12,44,20,52,22,23,53,57,31","32,2,34,67,75,76,48,49,81,84,27,30,95","0,33,6,38,8,70,10,12,16,50,51,82,22,54,24,86","4,5,39,40,12,47,17,19,24,63","35,68,6,42,14,81,57,59,29","70,41,52,55,24,25",,"52,45,31","49,39","1,4,5,10,11,14,15,18,19,22,33,41,45,56,67,70,72,79,80,84,89,90","96,97,66,5,80,85,89,93,31","97,36,74,14,85,91","33,2,34,65,66,7,73,74,47,16,18,20,52,93,55,29","57,45,79","6,11,17,40,46,47,52,54,58,66,67,71,74,76,77,82,88,93,95,96,98","66,6,7,10,11,74,45,78,81,83,84,56,26,61","66,45,23","35,69,52,90,92","64,33,2,97,68,9,43,77,16,22,62,58,27,29,30","32,89,2,67,68,69,72,41,46,23,24,25,59,29,95","0,2,6,8,13,14,15,19,22,23,27,38,47,48,49,54,64,78,87","5,22,37,39,41,42,46,49,52,53,58,59,60,61,65,70,72,83,84,90","32,35,38,73,78,18,19,51,58,91,29,63","5,71,13,15,49,51,52,83,90,29","35,40,43,26,61,30","33,68,38,74,75,44,45,81,18,50,53,90,92","97,70,42,80,84,60,63","64,33,67,7,72,41,10,47,16,93,95,58,29,94,63","64,1,5,71,41,46,84,21,87,56,89,61","97,35,6,44,79,17,19,51,21,85,23,57,60","97,34,40,12,16,51,55,24,28","32,33,34,65,96,5,6,37,39,99,15,79,80,24,89,90,60,93","5,6,16,18,25,33,34,39,42,45,49,62,66,68,71,73,76,80,81,82,91,96","0,6,9,41,80,82,19,27,28,62","70,71,41,26,95,31","2,70,7,39,40,73,76,81,19,20,51,53,83,24,85","65,39,40,71,47,52,21,53,23,84,87,95,94,31","0,4,41,45,79,48,92,50,58,60,62,31","81,10","0,5,37,69,71,9,10,11,43,82,21,55,23,56,61,62",,"34,99,39,76,77,78,51,61,85,93,23,29,30",,"35,3,36,99,71,41,75,44,45,48,86,57,29","33,37,7,76,80,90,92,95","69,6,39,8,9,10,11,76,60,92,17,19,85,24,57,56,28,94","0,4,9,15,23,33,35,39,40,42,43,48,49,50,52,69,70,72,76,82,83,91","0,97,2,98,68,99,71,41,43,12,44,14,45,48,81,83,84,61",,,"64,96,97,3,37,69,39,11,45,82,19,85,22,59,30","7,8,12,13,48,20,52","6,13,21,22,26,34,43,46,49,50,55,66,74,81,84,87,92,96,98","7,8,14,19,24,28,41,43,44,46,52,56,57,58,72,76,83,84,91","64,34,41,43,12,75,76,15,50,83,87,25",,,"32,38,77,79,80,83,87,89,92,31","37,70,72,79,52,88,25,59,29,31","6,10,16,19,26,30,31,36,42,46,47,48,50,54,60,65,71,74,80,88,92,95","97,67,40,12,76,46,20,85,56","38,9,74,44,88,29",,"0,64,2,90,70,45,13,50,83,86,24,56,61","1,98,68,91,11,47,21,86,23,24,25,90,59,28,93","0,3,16,21,22,23,25,26,33,37,45,48,49,53,57,67,69,71,81,91","2,8,40,13,15,47,80,24","3,69,6,11,48,82,85,95,31","2,4,5,8,9,14,19,21,23,24,33,37,39,43,47,48,56,57,59,60,64,74,76,86,96,97,99","89,79","5,21,22,49,50,51,54,67,68,69,71,74,78,79,82,83,84,89,90,92","2,7,8,10,19,24,26,29,43,48,61,81,82,89,93,94,96,98,99","33,2,3,4,10,47,18,19,20,57,27,93,31","32,97,34,98,36,37,70,11,43,45,15,20,55,24,90,88,60,29","64,6,39,75,77,82,21,22,89,27,95","0,9,12,22,25,27,28,31,38,45,57,60,64,78,79,83,89,92,96","98,3,36,68,38,70,72,9,44,80,81,51,20,23,27",,"64,98,42,15,49,90,59,29","2,3,10,11,16,22,26,28,32,33,37,39,40,41,45,46,52,54,58,62,68,70,71,72,73,76,78,81,82,89,91,96","66,35,68,38,41,43,75,16,50,85,54,56,57,58,92,31",,"79,55,89,59,31",,,,,"34,35,36,68,7,72,74,79,18,25,91,57,31","96,97,98,5,70,39,7,81,51,52,83,94","64,35,68,5,7,39,73,10,75,12,13,44,21,57","39,7,78,79,48,84,86,56,57,58,91,92,93,94,31","33,34,67,98,5,72,11,76,46,79,49,21,54,85,25,61","1,67,39,71,10,11,74,75,82,20,52,86,24,89,91,62",,,"0,10,12,13,14,18,20,22,34,35,43,46,47,50,52,79,86,88,92,94","37,38,12,76,47,16,48,88,58,93","32,1,6,71,40,12,79,80,18,22,56,60","3,47,17,83,61",
t6,"32,3,99,5,8,41,11,76,13,83,88,30","64,35,4,70,71,8,41,42,74,13,14,79,50,52,22,28,63,31","32,98,3,67,71,44,77,78,79,48,49,81,19,84,26,60,61,94","33,66,36,49,51,83,91,92,29,31","96,39,9,10,76,78,50,20,22,27","64,68,37,11,44,13,16,51,84,91,63",,"64,76,23,27,29,62,63","45,54","96,99,36,38,7,40,42,44,76,77,49,51,85,24,92,94,63","32,33,98,3,35,15,16,82,86","32,67,5,75,45,49,25,27","5,10,11,25,27,35,40,54,57,68,69,70,76,80,87,88,89,94,98","88,99,82,19","0,8,9,12,23,25,32,34,35,36,51,57,59,63,65,69,72,86,87,90","34,70,73,43,12,14,46,50,19,52,87,57","0,33,98,37,76,79,82,56,90","65,2,66,15,48,54,91","1,44,14,79,52,21,59,60,31","33,37,6,70,48,17,51,55,22,54,87,92,63","35,72,73,10,11,42,43,75,18,21,24,58,88,28","0,2,3,14,15,17,19,23,31,44,45,48,62,63,67,68,91,92,93,96,99","37,39,9,79,16,48,54,24,57,60,93","35,3,69,6,39,42,12,58,91,93,94","33,34,67,5,38,12,13,78,79,90","0,1,7,8,12,13,14,21,28,32,34,35,39,42,43,59,63,70,82,83,88","68,6,76,16,48,22,23,54,62","0,98,5,6,8,9,40,79,81,19,53,22,85","96,35,37,7,73,74,43,17,88,30","96,98,67,4,68,71,48,83,20,84,56,28,30","32,96,99,41,78,81,19,52,83,63","13,82,83,86,56,59","10,11,12,21,23,89,28,29","2,98,78,47,79,17,86,24,58,91","32,96,2,69,43,12,13,48,50,57,58","32,1,89,98,37,69,54,57,90","34,68,7,74,43,91,13,93,85,90,59,61","32,35,68,72,14,46,20,84,86,56,25","67,85","7,18,22,25,36,41,42,45,46,52,57,68,70,76,78,79,87,91,94,95,97",,"97,35,68,6,7,10,75,91,14,17,18,83,26,59,63,31",,"64,1,67,68,70,9,10,47,15,81,58,62,63","65,35,41,43,46,15,47,50,84,86,57,58,30","32,65,2,98,5,72,41,73,74,12,44,78,15,59,61,31","5,6,16,19,21,22,25,28,32,34,36,55,57,58,61,62,65,66,75,77,80,87,89,94","32,96,67,10,77,55,56,26,88,92,62,31",,,"65,66,6,74,48,52,54,55,91,93","32,97,40,45,14,81,18,50,22,55,60,93","11,14,16,19,23,24,27,28,33,39,41,47,48,53,59,63,71,76,78,79,83,86,90","65,11,12,75,47,15,82,51,55,89,26,59","68,9,77,21,24,59",,,"1,34,3,67,99,7,8,71,72,91,18,51,84,27,30","99,38,44,76,80,51,23,55","1,67,90,70,72,43,44,13,14,15,49,22,55,58,63","64,3,69,70,44,13,47,81,88,57,93,94","98,39,12,78,15,22",,"33,66,58,69,71,73,42,75,77,88,89,26","2,5,7,15,16,20,31,32,34,36,37,43,48,55,57,61,63,66,75,77,79,81,82,85,87","4,14,17,29,31,32,34,36,39,46,47,51,56,61,62,64,72,73,88,95,96","44,46,20,53,52,54,93,95","32,36,38,10,75,49,53,25,61","32,66,3,69,72,75,44,80,18,63,94,62,89,92,29,30,31",13,"32,1,34,98,6,88,59,14,86,94,56,57,27,30","32,33,65,66,70,73,74,11,45,14,92,80,20,22,57,28","98,8,60,54,28","64,89,99,69,9,44,76,49,17,50,81,53,22,87,56,57,91,92","96,33,42,44,13,78,80,17,88","1,34,6,71,11,14,49,18,50,20,87,55,56,59,62","32,35,4,37,6,40,41,12,46,16,82,93,54,25,29",,"0,65,32,79,86,58,60","67,4,5,36,43,12,77,84,55,56","37,6,69,40,11,45,46,15,18,21,22,86,24,94,63",,"0,2,70,49,20,53,92",,,,,"1,4,6,8,43,12,13,47,48,54,55,86,58,28,30,63","67,6,40,76,15,18,55,90","38,71,40,11,76,60,15,47,81,51,52,83,87,27,28","8,9,13,17,27,32,41,43,47,55,61,62,65,68,75,83,85,95,97,98","3,37,6,69,10,42,77,15,80,50,19,55,57,26,27,29,62,63","0,38,72,9,73,78,48,21,85,23,25,94",,,"96,98,99,4,40,72,87,25,90,27,57","40,9,75,18,19,83,85,54,25,95,63","98,3,36,68,70,75,16,55,87,23,27,62","33,63,49",
t7,"96,66,6,71,72,81,84,91,29,94","96,33,66,98,11,77,19,51,53,85,59,29","1,34,4,68,7,9,74,14,17,53,93,30","32,97,81,20,87,23,57,95","0,33,67,12,13,48,80,19,21,87,23","96,1,97,39,88,9,74,43,76,47,80,56,59,92",,"65,42,46,14,87,25","73,70","32,64,65,3,98,71,46,78,20,52,54,26,93","0,2,40,72,46,78,17,21,24,25,58,62","65,2,35,70,40,9,73,86,93,94","67,4,71,9,41,77,50,84,85,22,86,60,61","65,66,71,73,10,54,22,92,29","3,5,38,39,41,75,15,18,19,89,29,62","32,96,35,38,40,75,92,16,49,53,54,85,28,93,95,31","8,17,18,22,28,29,43,47,51,62,64,70,73,75,77,87,92,94,95","3,59,10,12,76,79,18,61,23,27,28,29","48,35,86,55","10,11,16,80,82,57,58,31","1,91,12,60","36,6,74,47,81,18,86,24,57,88","98,3,40,47,49,25","36,44,46,78,84,54,24,25","65,98,37,41,42,77,18,52,21,87,89,60","64,65,99,71,72,9,11,78,79,52,85,89","0,1,2,89,36,96,11,45,46,79,53,86,87,25,31","32,36,75,46,78,49,21","32,38,72,79,80,49,82,53,86,57,58,27","64,33,39,74,77,62","65,2,66,68,76,45,17,50,21,59,92,61",45,"85,53,31","1,34,35,66,5,37,38,72,75,46,15,52,84,59,30","67,68,37,6,72,14,47,19,93,22,24,89,56,61","3,4,78,84,23,30,95","2,35,69,46,78,80,81,50,83,26,29","65,97,43,77,49,52,21,55,57,26",43,"33,34,3,65,66,73,74,77,14,92,48,20,53,88,28,29",,"3,67,69,15,53,87,55,88,57,58,60,62",,"33,98,8,77,46,78,55,25,59,94","5,6,71,72,91,12,17,49,19,20,22,89,27,60,31","0,96,4,37,51,83,87,89,90,27","10,53,71","18,22,87,57,94",,,"80,88,38,63","0,33,34,64,65,5,66,69,41,73,19,56,88","97,69,70,7,72,73,75,80,17,58,29,62","33,37,13,86,62","2,35,4,7,72",,,"40,41,75,12,55,24,26,63","68,40,15,48,17,49,86,93,94,63","64,33,66,96,9,81,52,89,91,93,62","96,2,4,37,7,8,72,77,14,21,55,24,58,95","66,6,76,17,86,87,25",,"96,1,99,36,6,11,60,92,18,20,22,54,28","35,3,99,72,41,74,76,49,27,29,94","99,68,5,38,9,42,12,13,77,82,84,60,94,63","4,71,43,11,77,48,94,90,61,30,63","65,37,70,9,74,15,47,21,88,28",84,8,"58,75","3,37,9,75,13,15,49,84,53,88,90,91","48,80,83,59","35,5,42,74,77,14,79,62,94,27,28,30,95","41,46,52,84,87,23,62","65,90,70,7,51,84,26","69,43,11,78,48,18,52,21,22,84,85,57,62",,"97,76,51,20,21,57","38,17,69,30","1,98,51,53,30",,"33,8,76,13,14,80,81,19,61,54,29",,,,,"64,3,67,99,9,45,49,81,90,60,93","10,43","65,66,97,98,70,72,9,43,77,48,50,20,84,58,93,31","0,3,67,6,10,15,81,50,22,25","32,64,97,35,41,47,51,52,22,88,58,28,93,95,31","2,42,45,18,60,63",,,"66,71,76,48,17","65,69,10,45,50,57,26,94","2,37,39,73,43,76,78,15,51,53,86,91,29","65,67,38,73,74,14,19,20,89",
t8,"25,50,69,79","72,90,88,87","46,15","0,6,43,76,15,48,79,22,56,58,30","99,47,79,82,85,62,24,25,58,91,92,30","34,8,73,12,14,79,17,22,28,61,95",,"3,67,99,6,9,10,78,79,48,17,20,53,58,61,95","40,75,29","97,69,16,27,61","4,36,71,51,57,91,92","69,39,44,13,76,18","0,6,44,13,46","64,34,3,6,70,8,46,81,87,28,95","2,50,53,79","67,4,47,18,21,86,88","1,4,9,10,11,27,31,35,42,48,49,52,53,59,65,67,72,81,83,84,85,86,89,93","1,98,39,8,41,42,45,77,50,82,83,87,58,93,94,95",49,"99,60,53,38",45,"69,71,7,75,76","5,14,20,53,27,30","64,9,79,17,62","32,68,71,15,83,86,58,27,29","17,69,61,76","66,67,38,40,72,73,44,21,57,27,95",86,"2,66,70,45,13,81,83,59,60","73,36","69,39,73,77,47,53,58,93,62",,95,"97,99,71,74,83,20,53,23,88,60","35,36,44,77,78,80,18,82,21,85,62,90,88,60,30","67,36,5,44,56","1,33,41,16,20,25,27,92","2,67,7,71,73,11,12,54,28",,"32,98,54,59,31",,"98,70,42,13,79,80,50,20,54,56,95",,"32,42,20,90,92","96,66,3,36,38,39,8,79,48,81,18,55,88,28","88,99","96,59",82,,,"2,7,8,46,24","35,99,72,11,44,75,83,54,90,27,92,61,31","88,36,94,95","66,93,90,39","40,94",,,"4,69,16,48,50,23","74,81,19,87,95","5,73,75,76,51,25","33,68,71,15,80,22,23,59,92,61","96,5,10,48,81,20,84,58,62",,"8,9,43,46,49,84,91,95","73,13,78,17,18,50,84,22,54,95","1,41,11,50,54","32,34,35,67,69,38,39,42,50,51,83,88,89,91","68,8,40,73,76,51,86,23,62,57,58,91,30",87,"26,7",,"67,76,77,50,23,55,60","32,51,96,77","0,33,72","32,35,69,76,79,54","74,61","0,64,34,67,97,74,45,14,19,89,58,63",,"16,41,40",,,,"72,44,78,47,48,21,22,23,86,94",,,,,"66,69,77,17,20,29,62",50,"32,46,79,16,49,18,56,61,62","44,20,76","0,66,99,36,40,74,43,75,84,56,92","65,40,76,50,56",,,,"56,1","65,4,8,9,41,50,82,61,94,95","34,6,71,8,42,78,18,21,54,87,92,93",
t9,"26,85",36,55,"1,90,73,13,18,50,89,26","32,64,2,65,69,7,43,75,83,52,86","6,71,49,18,19,82,27",,"37,5,38,39,41,72,73,16,18,82,22,88","36,87","73,53","6,7,77,14,54,56,90,95","72,12,60,48,84,53,56,88,28,61","96,91,45","35,4,5,36,90,12,76,48,86,24,56,63,31","33,4","89,82,13,98","32,96,34,97,36,58,69,71,40,44,13,15,80,50,21,26,61","0,6,43,46,78,49,51,85,22,55,56,89,60,31",,"86,28,52,15",,"32,73,56,54","96,2,76,95",56,"72,59,76,23",29,"35,39,10,12,47,19,55,24,88,94",3,"3,39,8,20,22,92","49,3,61","0,33,42,84,54,89,60",,,"39,11,18,25,93","64,98,9,75,52,53,54,25,28",26,"3,28,77,70","69,22",,1,,"2,36,5,43,16,82,89,90",,"72,17,89","34,69,9,74,75,77,82","82,68",90,,,,,"38,39,70,17,21,86,24,58,30",54,"16,74",99,,,"96,65,97,36,46,81,28,93,95","10,53,45","8,61","6,45,79,16,19,90,31","1,65,67,68,41,75,45,46,80,53,93,30",,"48,17","19,9,67,69","2,18,28","65,3,68,5,99,9,41,59,12,74,14,60,27,28","1,34,66,42,80,81,90,59,92,29,94",88,"43,52",,"64,63,87",73,"59,19","2,99,68,72,11,51,24,25,57",,"83,31",,"33,75,19,23",,,,"32,66,3,36,99,6,39,42,43,75,85,56,57",,,,,"73,83,19,22,56",,"6,74,45,80,82",,"70,90,38,39","51,35,84",,,,,"19,20,21,88,31","9,11,15,16,22,23,24,25,28,37,46,50,59,70,72,77,79,81,82,85,86,99",
t10,,,,84,"3,36,71,40,73,74,17,51,88,28,61,95","65,10,58",,"96,33,34,36,69,71,11,77,47,49,81,57,28","16,59",,"88,47,30,39","64,1,34,77,20,52,57",,"32,98,7,39,9,42,11,74,91,14,15,16,78,18,21,27",,"9,17,20,62,60,30","3,39,7,78,55,57,60","32,97,34,75,13,81,20,21",,"96,74,84,79",,51,"26,59",,"66,39,48,51,56","31,84,23","9,41,43,78,18,82,28,61,30",,"4,36,9,16,90","24,50","5,18,20,57,91,29,31",,,"51,4,76","5,20,87,59,94",,88,64,,,,,,,"0,4,21,26,62,63","16,70",12,,,,,"1,98,6,43,78,89,94",60,,,,,"68,5,78,49,61","82,5",,"99,36","97,4,59,16,91",,76,,,"64,98,6,72,73,10,45,78,84","72,45",,"64,96,2,66,6,81,91",,,,,"3,4,40,85,90,59,29",,,,66,,,,"64,1,98,67,71,40,74,83,24,90,93,30",,,,,"65,98,76,16,85,59",,"99,14",,"18,83,12,45",96,,,,,"96,66,42,17,25","7,10,13,29,35,36,45,51,52,53,55,58,60,64,68,76,80,88,90,96",
