Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,55,"55,23","66,99,69,82,23",,,1,71,85,30,82,"25,45","48,51",68,35,,"16,9,91","24,18,64,47","73,12",35,"35,63",75,,"24,60",2,54,81,"88,98","62,51,14",34,70,"4,61,78","66,87","66,83","74,35,79,31","74,28",18,"32,51",54,"66,11,37",,"96,65,70,43,80,20",93,,"21,79",,"68,52,87,90,93","96,76,31",49,,"94,47",,"66,36","41,69,45",54,"53,50,37,21",,"49,78","94,59,68,62","73,4","66,20,98,68","67,59,68,22",76,"99,22","88,4,47","83,61",,"32,2,31","34,83,60","59,12",76,"40,12","70,43,79,49,56,93",26,58,34,,"26,68,47","59,47","74,17,59,61,31",31,40,,,"65,25,75","3,12",,,31,"48,63,55",,88,,"96,73,78","74,13","32,82,99","96,89",40,,,52
t2,"37,94","88,2,37","1,38,9,43,76,15,49,52",,,,"93,21,70",,,92,"87,15","27,36,37","11,76",18,,"64,18,82,54","35,4,39,74,77,61","92,5","33,91,19,13","88,18,13,47",26,,"54,7","82,99,15",50,86,,"39,45,77,19,57,26","99,67",71,"88,56,58,59,31,63","94,58,38","64,96,2,67,12,51,23,31","66,39,71,42,13,87,55,63","24,18,20",28,"76,19,57,27,94","50,21","32,2,39,49,51,55,23",,"66,36,75,46,47,15,18,50","74,45",,,,"41,76,13,86,57,27","33,66,68,69,71,61","66,94",,"4,38,43,77,27",,"49,5,38,31","37,10,76,15,93","37,21","48,49,6",,"66,47,53,61,30,31","32,66,98,5,39,11,45,77,27,60,61","88,27","38,70,43,11,75,76,49,51,31","34,98,45,17,83,24,57","51,46","24,26,34,94","38,44,76,16,55","65,59",,"99,36,15,83,87","96,53,12,28","66,5,70,72,77,17,83,60","26,68,61,47","84,5","40,41,74,75,45,15,47,27,29,94",77,"4,87","56,17",,"38,77,49,51,88,59,60,95","66,78,17,20,57,91,95,63","64,34,39,46,79,87,30",87,43,,,"40,81,10,48","17,91",,,,"37,94,47",,"4,63",,"88,17,61,46","98,35,42,78,18","66,36,15,83,62",,"80,65",,,
t3,"82,99,38","32,41,90,54","65,3,5,39,8,71,46,56,91",,,,"29,74,13,54",,,"96,78","16,58,43","32,67,14,15,54,55","6,39,48,51,56,26",16,,"74,43,92,83,22,28,61,94","3,58,59,78,19,83,88,26,27,30,63",,"89,74,51,79","38,73,76,16,48,50,28,93","51,77",,,"65,9,43,91,92,94",,,,"97,3,68,9,10,11,75,46,47,18,52,59","2,4,52,60","21,79","0,34,66,76,77,79,22,87,24,26","0,57,64,37","5,71,91,92,20,84,57,27,60,94","0,32,9,43,15,50,19,21,23,88,94","72,59","34,20","67,4,68,69,39,99,56,26,59",13,"18,83,19,57,62",,"32,2,35,67,9,13,77,16,19,23,28,31","10,90,55",,,,"4,37,6,14,47,51,56,94,61,62","0,64,2,74,43,45,49,19,21,56,59,60,93,30","32,64,23,87,59",,"97,99,71,40,14,15,51,88,93,62",,"11,12,46,87,94,62","68,9,74,46,48,86,55,25","43,38,55","56,66,86",,"32,4,71,8,43,46,79,51,83,87,63","0,3,67,90,7,12,13,17,49,51,83,26,93",,"33,47,56,57,26,29,94","1,39,10,75,14,78,54,56,62",57,"32,72,49,88,28","64,1,66,15,24,26,61","66,68,77,17,20,24,60",,"65,35,4,5,67,75,80,58,91","68,72,46,20,24","64,1,89,35,36,96,38,73,78,49,25,26,29","98,77,45,78,49",36,"4,9,14,16,20,26,33,36,42,51,52,55,57,62,64,65,68,78,80,91,99","64,59,62","94,30,63",49,,"66,48,17,20,53,89,27,63","1,34,35,72,73,75,51,56,89,90,92,31","3,9,43,18,83,94,58,62",,,,,"96,11,37","34,59,5,78",,,,"41,43,57,49",,"19,30,47",,"76,26,59,30,31","70,91,19,56,26,59","64,2,67,5,38,39,91,43,49,53,25,59,57",,48,,,
t4,"2,9,11,15,58","66,53,93,94,95","33,35,36,6,40,78,48,19,29,30",,,,"37,39,42,50,24,56",,,74,"99,71,40,73,47,18,21,24","0,1,66,43,45,78,19,83,89,91,60,94","65,34,37,71,72,74,75,19,53,22,57,27",90,,"32,34,35,67,99,39,75,87,25,26,60,57","96,65,97,68,72,73,76,46,14,48,51,84,87,55,57,93,94,31",,"67,36,39,71,42,11,26","66,37,71,45,17,20,24,61",,,,"96,39,40,78,47,83,21,59",,,,"96,4,6,8,16,49,28","66,68,69,45,30",31,"98,43,47,49,51,54,28,94","41,16,83,51,54","1,3,68,6,70,43,50,59,93,62","64,99,47,16,49,54","17,60,78","40,72,74,17,50","97,2,3,34,98,72,74,11,12,45,75,47,77,17,49,78,91,60",98,"35,67,43,77,46,22,24,25,59,94",,"98,99,71,8,51,87,57,90,91,93","0,25,11,88",,,,"64,66,99,36,5,39,71,16,49,53,54,55,24,58,30,63","67,99,7,8,39,77,14,15,78,82,20,58,27","67,68,16,83,57",,"65,2,34,11,45,16,19,86,55,57,90,63,31",,"64,17,82,55,27","0,39,11,78,19,88,57,60","40,74,11,79,47","34,43,76,78,81,93,23,59,29,31",,"64,67,70,40,11,12,75,76,18,19,88,58,27,94","64,35,70,41,76,47,16,50,85,56,58",,"39,77,22,87,88,89,62","3,71,9,11,18,19,50,92",94,"66,67,20","65,2,98,43,75,77,51,83,23,59,94,31","3,67,38,11,22,62",,"1,33,70,40,73,47,48,19,88,89,95","76,45,57,62,31","37,46,47,80,19,22,56,58,88,92,94,31","64,3,13,53,87,56,94,90,92,93,62,31",,"0,66,67,98,5,72,11,12,76,46,60,18,24,89,58,88,28,30","39,17,22,24,61","32,64,99,8,47,19,88,61","71,47",,"5,14,50,62,31","33,67,36,71,18,19,26,29","96,66,35,99,71,40,73,12,16,82,53,22,27",,,,,"46,92,38,95","1,24,60,30,31",,,,"18,66,71,15",,"97,35,8,46,95",,"33,98,68,69,71,77,79,20,87,63","1,34,66,68,97,71,72,75,12,14,51,61,22,29","68,6,10,74,12,16,17,51,20,54,23,89,60",,,,,
t5,"32,68,6,39,43,48,51,87","0,89,45,49,87,57,59,31","67,14,79,80,18,83,88,59,61",,,,"3,9,48,18,22,55",,,"33,42,18,55,93","96,34,4,54,22,56,59,92,62","65,2,35,97,5,71,40,12,17,49,82,21,87,56,57,59,61,31","33,35,70,14,15,17,18,49,20,83,55,24,94,93,62,63","88,45",,"2,98,4,36,70,72,76,17,89,58,59,62","1,33,66,36,37,69,71,11,12,13,45,82",,"98,6,72,76,77,15,80,62","32,1,2,34,64,40,10,43,12,79,23,56,59,31",,,,"35,4,38,74,44,16,80,20,53,61",,,,"64,34,90,40,15,24,58,30","10,12,14,15,49,51,57,90,61","66,87","32,37,38,70,71,44,15,16,18,82,20,53,55,95","96,11,12,75,76,18,53,24,90","99,39,40,75,13,45,15,17,86","4,52,58,61,62","1,67,5,7,12,30","33,12,78,54,59","1,33,35,66,38,7,70,44,15,48,52,84,87,55,28,62,63",,"64,33,3,40,10,76,17,81,82,21,26,31",,"1,88,59,45,79,94,56,62,27,30,95","51,68,63",,,,"32,2,67,11,15,79,83,88,59,28","34,4,36,72,9,73,50,51,94,57,28,62","35,36,45,15,18,53",,"1,33,67,68,10,74,78,79,18,87,23,56,28",,"0,74,14,15,88,59","67,6,38,71,73,14,18,51,59,63,30,31","70,71,42,76,78,16,20,93","1,69,71,45,79,51,60,61,30,63",,"96,97,35,36,68,99,73,14,48,17,20,55,57,26,91,28","4,38,44,18,19,52,54,87,29,63",,"64,3,4,5,9,82,24,27,95","97,35,6,38,70,43,77,79,16,49,82,51,20,28,93",,"36,51,23,89,59","33,67,69,18,82,87,27","34,36,39,82,52,84,55,56,27",,"97,37,38,17,55,92,63","99,69,90,71,59,51,22,87,26,27,61","99,4,76,48,82,51,87,55,57,95,63","96,35,99,41,16,52,54,86,57,27",,"34,69,38,39,13,48,84,87,59,95,31","3,5,9,74,54","97,2,35,36,90,38,71,9,83,26,59,95","4,6,76,15,16,79,21,95",,"33,36,12,79,19,24,57","32,97,98,70,43,79,49,88","32,2,5,6,38,70,72,49,19,20,51,23,56,92,93",,,,,"19,76,31","8,79,16,22,23,54,28",,,,"0,2,35,6,70,9,45,19,51,23,56,59,93",,"33,13",,"2,40,72,11,43,13,45,47,60,50,19,28","67,4,38,76,60,79,20,21,84,23,24,28","1,34,7,40,11,76,50,84,21,22,86,24,90",,,,,
t6,"65,36,71,74,12,53,88,57,27,60","33,10,15,17,51,52,58,91,60,62,63","32,96,34,98,68,45,17,20,53,25,26,60",,,,"0,65,8,11,43,77,16,82,26,94",,,"39,45,46,88,28","97,98,37,5,74,77,29,82,88,91,60,61","64,34,68,6,70,9,76,20,93,23,24,58,92,29","0,1,13,16,28,31,32,36,40,43,45,47,59,64,66,67,73,78,87,88,91,98,99","73,10,14,15",,"1,33,66,5,69,40,80,20,23,30,95","2,98,5,38,70,43,15,49,54,92",,"3,99,5,69,70,40,12,45,46,47,82,24,57,56,59","98,67,99,70,72,74,46,78,80,49,82,83,22,29,94",,,,"33,34,76,18,54,55,63",,,,"65,99,71,74,54,56,94","36,70,39,9,76,78,16,53,88,25","32,58,51,38","64,35,36,40,9,41,74,48,83,89,90,93","68,5,6,39,72,45,46,47,84,22,55,26,28,62,95","34,4,73,10,11,26","27,69,78","4,36,8,83,84,55,89,91,61","68,37,84,24,91,31","37,41,13,81,23,24,88,31",,"96,65,5,72,45,78,47,15,80,54,89",,"4,73,17,49,82,55,29","12,76,47,19,20,59",,,,"65,33,73,18,82,60","32,11,13,55,22,54,24,87,26","6,71,39,52,90,91",,"32,39,42,76,46,92,17,22,24,89,59,60",,"98,58,68,71,43,78,24,57,26","33,34,35,4,36,66,47,16,83,21,53,91,61","98,6,13,14,17,50,61,24,90,27,28,29","33,4,8,11,14,19,52,90",,"2,34,98,5,45,50,52,24,62,95","88,97,28,37",,"97,36,8,16,83,84,63","64,33,36,74,47,15,53,27,94",,"2,5,78,91,60","34,35,39,74,14,92,58,60,93","32,37,41,74,76,15,80,18,57",,"96,94,82,54","2,4,36,11,15,17,49,52,94,95","65,2,15,20,90,27","4,39,46,15,51,83,24,59,95",,"96,2,3,77,50,63","1,36,42,78,15,18,50,52,21,53","96,65,33,66,5,70,39,76,77,78,80,89,91","33,65,69,43,45,18,51,88,89,61",,"35,39,71,43,15","53,4,13,94","36,11,75,76,47,86,28,63",,,,,"35,61,71,63","64,33,2,18,56,62",,,,"1,98,69,39,74,11,76,14,78,82,83,86,26,91,29",,"89,98,31",,"99,6,7,70,10,12,44,14,15,48,18,21,54,23,24,95","32,2,3,99,37,69,40,11,46,16,83,54,58,30","65,70,46,56,26",,,,,
t7,"34,40,14,80,18,22,90,91,93,62,63","35,99,5,9,11,46,47,78,19,27","7,72,10,11,75,81,54,22,90,92,94",,,,"66,40,59,75,15,49,62,27,30",,,"34,3,4,68,10,11,48,87,26","1,2,35,36,67,38,7,68,70,42,78,48,17,19,55,89,26","99,4,69,73,74,13,46,77,86,28","96,2,77,79,52,21,54,89,58,61,95","91,78,19,25,27",,"0,65,47,79,50,90,31","99,40,75,79,23,89,29",,"2,16,17,20,22,29,31,43,44,49,58,60,65,68,75,78,84,87,94,95,96","96,33,4,36,42,14,15,92,53,25,60,57",,,,"67,68,69,51,56,26,31",,,,"2,43,93,55","64,98,8,40,11,46,47,17,18,82,83,56,92","73,67,36,47","96,65,33,67,39,45,80,19,91","1,34,3,36,98,99,9,44,17,19,20,89,59,60,93","98,38,74,76,22,88,28","56,59","0,32,64,97,75,47,15,88,58,95","16,22,87","71,79,50,54,25,93",,"1,4,36,68,9,12,50,92,95",,"0,97,5,12,53,58","97,66,35,72,77,46,14,17,84,91,95",,,,"9,74,46,48,22,92","1,98,37,38,75,88","1,3,41,21,62",,"96,66,69,12,83,91,95",,"4,70,40,72,76,47,21,22,60,61","32,64,97,99,43,13,27,95","5,45,22,88,59","88,97,74",,"69,13,15,82,54,22","24,73,55",,"90,19,12,15","2,99,5,46,55,31",,"1,35,68,14,17,56,92,30","3,99,71,41,42,73,13,45,78,19,22,56","33,42,43,45,78,16,48,51,91,93",,"57,21,46","32,64,3,38,6,43,78,47,48,82,88,89,91,30","16,40,50,62","66,36,71,9,74,11,43,80,17,58,91,28",,"82,19,92","65,99,6,71,13,14,80,20,55,56,28","1,98,68,40,11,43,46,49,56,92,62,31","35,68,5,39,40,10,46,78,48,52,57,26,31",,"3,6,9,74,11,45,83,21,56","27,87,55","24,48,88,4",,,,,"33,70,43,49,56","66,69,39,77,27",,,,"33,34,3,65,12,52,22,54,25,92,62",,"5,70,79,26,59",,"1,34,35,65,66,16,80,53,86,25,90,91,62","64,96,36,8,43,15,47,48,80,52,87,25,94","98,71,48,88,29",,,,,
t8,"35,45,77,16,54,24,56,59,28,95","96,34,4,39,74,77,14,82,83,92,61","44,16,85,86,57,95",,,,"96,2,4,45,61",,,"99,37,12,77,17,22,25,94","32,11,12,13,46,75,51,83,23,57,30,63","96,81,18,26","3,80,82,90,92","1,59,93,61",,"38,71,44,46,49,55,63","56,20",,"0,32,66,73,92,55,23,28,30,63","5,39,7,81,51,54,91,62",,,,"66,71,75,19,22,87,57,27,60,29",,,,"0,1,37,13,79,21,23","32,5,38,73,43,44,75,80,59,29,95","34,5,15,83,92,63","3,12,46,14,52,57,92","67,70,71,8,40,15,80,91","69,42,46,47,18,56","91,20,77,22","2,99,90,70,9,73,43,44,45,76,77,16,80,82,87,26,94,63","90,45,47,56,58","83,10,43,86",,60,,83,"32,3,4,73,13,78,15,31",,,,"96,42,78","5,41,47,48,23","84,77,55",,"35,5,70,72,53,54",,"96,65,97,75,20,56,29,30","2,98,58,77,89,90,94","10,26,60,77","73,18",,,74,,"72,45","0,4,69,37,76,23",,"4,8,73,12,82,57,61","70,46,79,21,90,62","35,71,46,14,19,90",,"51,62,39","1,65,35,39,8,9,40,77,14,79,21,54,63","24,43","0,67,38,70,40,73,48,18,21,55,23",,,"34,37,70,40,11,43,45,19,86,27,29,94","45,13,51,22,27,60","96,3,99,72,91,11,13,19,20,87,25,59,92,62,63",,"64,78,84,22,86,90,29","45,37",55,,,,,"98,79,15,18,53,22,94","4,9,14,49,51,93",,,,"67,68,99,40,79,84,24",,"36,12,77,51,61,22,29",,"0,32,36,5,83","65,41,45,49,55,31","73,4,79,63",,,,,
t9,"64,66,98,76,13,47,61","64,67,3,40,75,22",64,,,,"32,64,97,99,69,10,83,23,88",,,"32,1,91,54,24,58,59,60,62","33,66,8,76,53,31",25,84,"66,68,5,76,77,60",,"37,6,11,53,21,93",,,"8,1,38","9,85,21,89,27",,,,"6,45,14,79,93,62",,,,"17,38,31","58,77,20,21","65,35,74,43,16,82,88,89",,"65,35,43,79,29","33,35,44,77,49,19","40,72,75,12,60,26,28","66,3,71,14,49,19,92,31","99,4,71,10,76,77,14,49,52,93,63","53,6",,,,,"98,99,36,79,16,82,83,52,56,27,61",,,,"40,17,95,31","17,52","88,37",,"36,37,75,13,21",,"8,50,83","3,5,62,87","75,68,62,7","58,39",,,33,,"10,14","58,41,48,26,63",,"97,39,9,15,83,63",40,"96,13,21,31,63",,"3,74,20,22,24,26,27","33,74,80,50,55",18,"32,65,37,75,60",,,"4,68,38,41,10,79,48,51","10,14,15,20,24,57,93","75,12,50,83,54,58",,,"48,54,93,14",37,,,,,"64,59,91,13,87,55,57,26,27","47,20,88,26,94",,,,"32,4,16,80,20,31",,"64,3,67,72,80,17,84,24,57,27",,"64,67,51,55,94",53,"47,58,27,30,31",,,,,
t10,"69,46,50,83,31","65,36,70,43,20",77,,,,"67,35,36,73,76,53,63",,,"66,36,16,83,57",6,,,"3,36,38,11,12,46,23,57,62,31",,41,,,37,95,,,,"10,11,13,86",,,,"33,66",26,"64,33,40,13,48,18,95",,"56,33",53,"96,67,76,17,18,51,83","46,38,79","3,69,43,13,79,21,86,25,27,62",,,,,,"96,67,58,80,26,92,62",,,,"80,70",,38,,"41,20",,"32,25,54","24,1,17","57,99,85",,,,,,78,"72,65,88",,"65,74,43,16,18,19",80,"98,79,47,87,95",,"34,76,14,59,28","0,42",,"2,20,7",,,"33,66,12,76,88,25,58,57","16,67,28,86","73,70",,,"41,74",,,,,,"0,67,68,12,45,77,17,51,60,93","38,72,73,75,76,82,57",,,,"97,30",,"39,40,78,20,94,93,62",,27,,"0,8,44,78",,,,,
