Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,58,,"99,15",39,"99,27,63","62,12,36",11,60,30,8,"25,45","48,6","17,68,84",93,"27,78","82,91",24,"73,59,5","16,74,28,39","51,71,63",,54,"56,26,60",1,"16,54","81,83",77,"51,14","24,18",,8,"33,46,71","66,67","89,46","17,74,28","33,18","5,15",41,37,9,"65,43,20",93,,"40,18,47",,"68,87",31,63,"65,37","56,53","13,54","20,36",99,"49,54",,"0,11,94",71,"68,62,39",4,"24,66,60","59,68","64,59,76",77,,61,,"38,31",89,"57,11",,40,"70,43,6",26,88,"93,55",26,"68,51,56,26,61",47,"92,61","33,31","40,95",86,"94,22","32,12",,,6,"58,45","90,73,48,55,26",33,,"59,54","96,82",45,"32,99,82,27","96,47","46,95",19,,"4,62"
t2,,,"91,62,71",74,"94,52,62,31","32,70,72,77,57",,,,,"90,68,93,87","88,53","73,57,59,76","74,27,45,86","59,51,62,94","59,12,54",59,"24,88,20","64,33,3,47,24","36,6,88,49,20,56,26,27,93",,"24,91,37","34,67,98,7,75,77,49",91,"47,15,50,21,90","64,65,96",64,"19,11,45","74,59",,9,"74,19,93,21","0,2,36,43,83,23,59","96,5,95,31","1,78,18,24,59","89,28,46","17,43",,,82,75,"74,27,13",,"96,35,38,44,76,95,63",,"58,31",78,"19,31","55,15","78,54","98,53,21,24,91","32,67,72,40,75",4,"24,50,37,71",,"66,6,87",19,"11,3,12,45",97,"32,2,51,31","66,77,78,17,91","66,77,17,20,26,91,94","64,26",,"59,76,78",,37,"33,5","51,38",,"80,43",,51,"90,63,55","41,45,86","72,76","34,36,71,72,11,49,88,57",,"73,82,59","74,46",96,,"56,49","72,17",,,,"73,4","1,11,77,45,22,92,95","74,46",,"24,60,37,78","40,95","90,68","2,34,4,22,58,62","4,38,43,46,92,63","80,19,76,47","35,71,46,14,63",,"5,39,57,27,63"
t3,,,"1,6,43,12,54,27","18,34,42,55","32,64,66,41,79,82,22,57","2,67,66,98,39,75,59",,,,,"74,11,12,88,94","90,4,55","47,20,88,91,61,62","10,42,18,52,62","99,49,82,20,24,57,61","50,84,53,24,57,60","20,61,60","90,40,72,16,48,51,22,26,62","79,84,22,94,95","32,98,72,78,53,86,28,29,94",,"41,22","66,70,71,83,53,28","59,35","36,9,76,44,77,49,95","16,61",16,90,"42,77,78,57,91",,"82,15","97,34,35,42,45,51","64,65,96,71,40,75,12,15,51,53,25,60","66,40,78,80,17,63","98,39,14,54,91,61","96,19,31","18,59,12,78",,,"2,92",83,"51,35,39",,"33,66,4,69,11,13,46,80,51,83,56,88,92",,"73,33,78","59,61","33,66,46,71","0,1,82","37,74,17,50,30,31","35,70,43,22,26,59","34,66,70,43,89,94","88,58,63,47","6,13,15,79,22,56,28,62,31",,"2,38,71,43,49,51",,"48,84,93,14",,"36,71,46,78,79,82,20,57","1,73,47,54,62,31","0,32,98,75,12,51,22,54,28,62","51,94",,"66,74,77,14,47,56,60,31",,54,"36,74,12,46,79,62","19,20,76,47",,"66,79,71,15",,"57,66,27,76","16,11,45","52,68,6,14","51,12,46,68","67,70,12,15,48,17,79,20,55,90,93,62",,"98,68,22","19,78,55","83,92",,"34,66,53,47","73,1,78",,,,"88,17,92,97","96,68,39,10,78,15,80,51,62",,,"38,7,41,74,92,55,28",90,16,"66,67,47,23,56,26,88","66,37,73,76,88,31","97,35,36,68,40,43,16,51,61,63","96,43,78,47,15,49,88,31",,"74,11,51,89,59"
t4,,,"68,72,14,79,17,21,86,55,94","0,37,43,17,94","2,67,71,9,77,15,16,49,83,23,56,59,60,61","38,11,83,20,26,31",,,,,"32,33,34,64,5,91,48,17,18,49,27,63","0,37,94","5,43,44,77,16,50,22,24,90,30,95","99,69,39","34,66,67,39,40,15,92,52,53,22,54,56,58,28","16,22,7","64,40,72,76,78,30","64,65,98,37,11,75,45,76,15,57,27,95","32,99,71,43,12,82,90,27","2,34,66,67,74,12,14,18,59,92",,"56,93","32,65,6,40,43,12,79,20,21,23,24,59,29,31","66,20,77,68","32,64,68,71,51,59","24,59,78,47","18,15",88,"64,67,68,39,12,54,61,30",,"94,36,45,22","26,68,13,83,90","68,70,45,46,77,48,49,79,19,20,21,22,84,27,92,61,31","61,30","35,9,11,12,76,15,50,30","51,92,71,63","74,14,16,83,56,91,28,61,30",,,"32,78","64,25,35","33,66,3,9,11,83,20,57,26,91",,"0,97,34,6,39,71,78,79,19,20,57,58,59,31",,"74,46,56,88,61,30",57,"32,2,6,23,56","94,22","33,34,4,39","12,15,17,18,51,82,83,56,57,61","33,99,71,12,79,82,21,23,95","73,26,38","65,98,36,5,9,43,45,77,16,86,57,27",,"69,40,20,21,53,23,56,26,27",,"71,13,86,88,27",,"33,67,68,72,74,76,17,22,56,94,28,30","33,5,71,46,21,22,55,58,92,63","37,5,70,72,50,83,55,24,56,27,60","11,76,20,87,27",,"32,33,34,68,71,43,46,49,95",,53,"72,42,80,18,51,19,84,55,24","69,72,43,77,46,56,95,63",,"2,38,49,56,31",,"67,4,69,38,23,94","64,68,38,39,6,15,48,51,52","11,3,78","96,70,59,19,27,60","0,1,98,99,5,37,40,9,41,43,13,83,86,89,91",,"70,45,13,24,26","56,97,51,61","64,73,75,82,25",,"2,67,38,74,44,17,59,31","88,74,14,55,56,58,59",,,,"90,63","36,71,9,74,43,12,76,14,17,24,57,56,59,31",,,"0,34,73,11,82,88",45,,"0,98,72,73,43,75,76,77,78,16,48,49,51,55,89,59,60,63","0,71,79,17,23,87,55,58","65,66,4,11,18,20,21,57,91","66,38,73,91,76,77,18,53,21,55,56,26,59",,"33,66,98,77,55,24,60,93"
t5,,,"32,33,34,64,37,81,82,88,57,59,31","1,59,73,78,79,48,27","65,34,35,36,6,43,12,78,47,20,53,24,25","50,46,55",,,,,"1,65,35,4,37,66,39,99,73,46,15,16,47,79,89","49,38,87","64,1,96,3,36,40,60,78,81,54,56,26,28","9,11,57","2,6,11,16,17,18,26,36,37,41,43,60,65,73,74,80,83,91,96","64,90,85,62","4,8,74,14,26","67,36,68,38,6,71,9,41,14,47,52,54,89","5,70,9,19,52","96,99,68,15,17,82,83,84,23,57,91,61",,"34,76,45,13,27","96,2,68,5,78,17,18,51,84,87,61,94","0,38,43,11,45,76,47,51,26","66,6,43,19,20,91,60,93,31","68,74,77,14,17,22,57,30","9,35,45",26,"34,3,4,37,8,9,72,11,17,50",,"32,57,62,87","64,65,67,72,11,12,75,76,53,88,57","3,4,10,76,14,47,82,54,88,57,26","59,76","36,5,6,38,8,16,19,83,84,55,56","36,6,47,79,82,21,56,26","64,65,34,35,76,47,93,54,55,24,90,29",,,"59,14","91,18,19,77","0,1,32,67,96,6,38,72,75,77,15,79,50,55,25,59",,"67,70,14,17,50,53,87,61,94",,"64,96,34,42,18,59,93,63","67,51,68,94","67,99,69,11,76,15","64,99,26,27","97,35,3,99,47,18,27,62","96,1,65,67,5,73,74,78,16,49,20,84,94,62","2,4,47,80,15,84","72,66,11","32,1,3,4,39,14,47,48,81,51,83,90,94",,"1,34,65,98,72,75,76,77,78,80,50,83,54,88,62",,"35,4,49,21,26,31",,"1,34,99,4,73,12,45,83,89,27,61,62","0,96,35,4,11,12,82,19,87,56,89,94","65,67,36,74,48,25,93","6,50,58,28,93",,"96,67,99,70,11,45,15,79,18,19,28,94",,83,"66,35,3,37,71,20,54,88,26,27","80,49,34,71",,"69,82,23,22,87,94",,"32,1,34,64,49,87,55,58,30,63","2,3,66,71,91,43,12,76,77,57,27,61,94","51,31","97,66,98,4,7,71,78,17,20,24,62","64,65,66,35,4,96,38,8,81,18,50,21,54,58",,"10,75,77,16,50,51,90","64,76,49,57,26,29","94,58,22,15",,"32,99,36,71,12,78,15,79,83","0,34,4,76,90,60",,,,"95,47","66,67,98,69,70,46,47,60,49,18,19,20,79,54,93,27,28,29",,,"68,90,39,48,17,22,26",68,,"1,5,15,18,20,21,24,30,31,37,40,46,53,61,64,65,68,70,90,92","1,2,34,99,78,15,49,19,56,59","0,2,67,99,6,39,15,48,23,58,59,28","0,1,37,69,39,92,16,51,57,28,29",,"0,3,71,43,13,79,16,49,22,23,88"
t6,,,"66,67,4,36,9,74,44,46,78,16,92,51,90,28,61,63","66,68,71,11,77,20,88,57,91,92,31","70,40,72,10,11,76,13,80,17,18,19,51,84,86,91,28","0,76,37,54",,,,,"67,38,71,9,43,13,77,55,23,58,92,62,31","56,71,47","34,37,74,14,49,51,83,53,92","8,51,68","32,35,71,42,75,46,47,48,21,88,93","77,39","34,19,42,58","32,99,43,78,79,82,86,91,60,93,31","97,69,63,15","64,1,65,5,9,75,45,54,62",,"4,10,50,51,52,61","64,1,3,35,36,99,39,74,11,76,14,89,27,92,30","4,36,69,71,44,52,88,57,27","38,41,12,13,46,63","39,8,12,18,26,27,62","8,14,83,19,90,91",,"99,38,41,20,88",,"2,66,51,83,24,31","32,6,39,40,70,15,48,49,84,56,91,61,94","37,38,39,72,78,55,56,62,30,63","68,77","65,66,3,71,75,80,49,51,53,22,88","67,72,43,11,76,80,49,53,22,54,88,94","38,11,46,48,50,51,21,27,63",,,"98,27","3,71,74,46,14,47,54,59,28,62","64,65,34,98,36,37,70,71,10,43,46,16,88,60",,"32,99,36,49,54,29",,"47,16,17,19,20,91,92,94","32,34,66,45,55,26,60","34,36,38,39,45,16,82,51,26,91,62","2,75,76,77,14,16,93,58,61,62","5,13,14,77,19,51,84,22,28","3,27,30,33,34,36,39,40,46,55,64,66,71,77,88,90,92,95,99","88,27,77,30","2,51,12,31","64,66,99,11,44,19,20,84,55,25,30,63",,"64,96,3,35,37,67,70,91,13,46,17,22,90,59,31",,"72,43,46,47,19,53,54,56,94,91,30",,"64,65,5,39,14,15,53,58,95,63","97,34,45,51,84,95","18,39,78,15","4,71,41,13,53,86,24",,"2,35,4,36,39,10,16,82,51,20,52,83,55,87,63",,"64,25,35","4,70,41,43,13,77,15,49,22,56,91,93","40,66,67,93",,"58,92",,"2,37,73,74,91,77,78,47,17,53,56,88","35,67,69,99,78,47,79,17,49,19,84,21,54,23,26,59,62,31","66,36,46,57,27","2,99,5,13,14,47,16,50,85,22,57,28,61,31","32,77,16,87,25,30",,"64,25,18","66,98,71,75,77,47,83,53,94","0,32,2,99,36,9,16,87,26,27",,"64,96,35,5,6,70,75,84,58,91,92,61","99,28,30",,,,"49,44","97,2,38,7,40,75,16,53,23,63",,,"1,72,75,16,56,57,95","11,60",,"33,6,71,41,45,79,17,50,19,83,54,91","35,36,5,68,69,45,77,16,82,51,20,52,62,91,61,30","69,73,17,83,86,55,87,94,60,62","34,68,9,74,11,48,82,52,24,27",,"2,70,47,48,18,50,56,90,31"
t7,,,"96,58,5,73,76,18,19,24,56,30","96,33,2,67,70,72,49,51,21,54,23,26,28,63","1,98,68,5,38,14,81,55,26,93,95","47,48,21,24,58",,,,,"96,3,36,6,8,40,50,82,21,59","70,78,79,21,95","67,38,41,11,19,55,25,27","19,36,30,76","33,4,76,45,13,77,55,90,63,95,31","26,47","67,71,73,46,51,63","2,35,4,66,13,58,92",65,"48,89,90,37",,"66,69,78,20,88,58,59,30","33,4,69,38,8,73,13,47,16,55,57,91,62","32,2,3,67,5,70,39,41,14,48,19,21,55,90,63,31","98,37,72,52,84","5,9,76,28,94","96,1,75,53,54,59,30",,"40,52,63,55",,"96,33,71,59,11,53,26,27","2,3,36,98,99,78,16,80,82,22,54,59,30","34,8,41,74,17,24,94",11,"32,40,79,21,90,93,62,63","32,34,68,37,69,83,20,87,55,24,57,27,62,95","33,19,94,39",,,"26,13,70","6,16,24,27,31,34,38,39,42,45,49,53,56,57,60,68,78,79,84,98,99","99,4,5,90,47,49,19,21,54,24,56,29,63",,"24,2,52,21",,"32,35,99,12,15,51","0,2,15,49,52,23,88,90,28","98,5,9,74,14,17,57,90,27,92,94","3,68,69,71,41,45,18,83,87,24,90,59","36,45,26,60,93","0,32,4,6,11,14,47,48,23,89,31","73,14,78,26,59,61,62","33,71,79,17,19,83,23,91","0,2,40,10,46,78,52,59",,"39,41,16,48,82,57,95",,"32,33,96,16,18,83,87,55,63",,"6,40,11,77,16,49,80,54","90,36,93","2,43,45,30","97,35,37,15,47,52,56,88,30,31",,"1,3,69,41,75,53,23,88,57,90",,"33,77,16,81,18,61","64,65,34,98,40,9,76,16,21,59,60","0,65,70,13,83,60",,99,,"42,44,14,15,48,82,22,59,62","33,34,5,75,14,46,18,50,87,24,89,58,60,30","33,2,5,39,19,23,62","64,1,33,36,43,44,49,52,95,56,58,94,63","24,94,78,47",,"43,35","32,96,2,99,6,38,70,59,12,13,25,27","66,67,4,98,72,45,47,51,52,24,90,88,62",,"1,98,4,13,19,20,26,29,95","18,62",,,,66,"64,99,4",,,"96,67,12,47,15,83,20,94,23,89,62","48,55,6,22",,"35,74,11,12,86,87","64,3,11,75,83,22,54,26,28","32,1,5,37,12,53,22,88,27,93","33,65,4,6,42,45,22,54,93,94",,"65,34,44,78,15,54,29,95"
t8,,,"35,39,8,47,87,89,26","32,35,4,12,15,50,19,82,53,22,83,24,60","96,37,74,44,90","65,4,71,44,87,95",,,,,"78,80,51,20,53,83,60,95","17,92,29,31","0,4,46","67,35,4,71,56,61","64,50,87,89,30","49,98,76","32,96,36,11,47,83,88,92","19,23,87,30,63",40,"11,95",,"32,68,8,73,75,60,23,26,28,31","44,50,54,90,95,63","33,65,9,74,75,12,46,15,78,17,18,79,94,60,62","69,55","1,46,82,55,87,89","4,5,70,17,50,20,24,61,95",,"80,43,19",,"6,70,43,14,46,48,17,49,19,78,21,79,93,88,92,61,95","4,69,37,18,92,62","16,18",51,"96,33,67,4,99,43,45,77,57","0,38,39,40,12,52,59,60","32,97,71",,,"40,12,77,71","33,66,4,7,9,10,12,92,94,63","76,12,53,28,31",,"3,22",,"65,36,5,70,72,9,11,43,13,76,83,84,26,27,62","4,36,69,71,9,41,16,48,95,63","1,93,87,49","67,70,78,20,52,56,25","98,68,72,75,15,80","97,2,37,19,87,58,63","98,17,22,24,57,56","64,65,97,35,5,6,70,75,46,15,49,59,93","68,69,74,17,82,58",,"68,9,47,15,18,89",,"64,67,36,37,90,74,24,89,58,92",,"96,3,37,38,90,43,47,50,21,86,55,26,91","41,74,86","4,68,69,8,40,10,14","2,3,34,38,8,43,46,78,48,49,79,54,55,91,29,63",,"5,48,84,54,26",,"28,39,15","68,69,17,61,94","32,53,22",,52,,"5,71,9,11,45,16,20,24","96,1,8,74,83,20,28","1,99,9,77,15,79,18,82,24","0,67,15,18,82,83,53,87,88,89","44,14,22,28,63,31",,"40,33,83,15","34,4,5,68,69,11,14,17,20,91,60","97,3,10,44,76,20,57,59,60,63,31",,"40,72,76,46,50,23,90,28,30,63","57,22",,,,"0,43,23","34,83,58,61,94",,,"32,33,2,65,5,40,43,44,49,50,53,27","37,71,86,56,26",,39,"67,39,12,48,18,53,24,94","71,41,14,82,24,26","64,10,50,83,86,30,87,90,62",,"96,37,40,9,45,17,81,83,28,30"
t9,,,77,"64,97,6,46,14","48,33,39","40,45,15,81,88,94,27,93,30,63",,,,,"19,61","73,33,82,46","97,66","97,6,78,79,49,83,21,29",,"56,13,46,71","38,12,44,48,49,80,55,95","94,46",20,"47,39",,"1,2,67,36,7,11,46,17,57,92,63","80,88,45","64,99,7,8,40,42,72,16,49,82,89,28,30",2,"0,33,45,91,95,31","34,71,73,78,80,89,58,27,28",,"66,35,36,71,95",,"35,40,73,74,47,55,89,63","96,41,43,24,27",28,"57,26","64,68,89,58,27,92","3,70,7,78,17,84,61","66,4",,,"64,43,15,79,49,19,84,21,56,91","32,96,97,72,82,51,87","69,68,61",,"82,60",,"98,4,6,39,8,71,75,14,48,50,22,25,29","99,5,70,39,43,76,47,82,19,56,93,30","86,55","32,98,40,72,10,12,49,29","9,43,20",,"16,68,39","96,1,68,40,77,78,16,18,82,86,24,89,61,94","18,12",,"74,45,63",,"99,5,41,15,82,51,22,59,61,95",,"0,75,48,35","81,18","99,9,80,88,58","0,1,65,69,17,19,92",,"37,17,21,24,91",,"2,43,20,82","32,57,30,78","82,36,6",,,,"6,39,70,10,43,89,90,28,31","72,42,95","4,91,43,16,22,59,28","32,65,34,35,6,73,45,48,54","33,19",,"96,2,9,74,79,89","67,45,22,88,58,62","68,69,46,79,17,81,19",,"88,33","26,51,94",,,,"40,2,55","0,25,82,35",,,"66,69,6,71,14,79,80,51,93,31","34,70,38,75,76,77,79,51,93",,3,"65,57,84,89","9,75,77,78,79,49,52","99,5,12,81,25",,"64,1,38,8,10,61"
t10,,,3,45,"88,89,3","96,99,43,13,78,82",,,,,30,"2,74",,"32,33,64,66,43,53,54,59,92,31",,"96,33,35,6,19,21,93,31","65,68,5,17,53",49,59,"16,4,38,76",,"38,39,15,48,82,19,83,55,89,62",,"80,34,53,95","82,23","10,66,79,15","36,56,88,92,62",,"32,96,13,51,90,31",,"0,1,65,37,16,58","28,95,47",,"75,94",95,"1,75,85,30","0,2",,,"33,36,47,16,18,61,29,94,63","11,36","2,52,45,78",,"68,7",,"37,10,79,54,86,24,57","35,38,12,14,18,22,29",,"80,13",40,,"74,3,76,45","3,74,76,45,92,55,22,54,57,27,28",72,,"10,93",,"65,2,66,76,78,80,60",,88,"43,28,44","90,87","96,66,73,12,14,23",,"73,12,22",,"32,71,40,75,50,51,21","2,39,31","2,15",,,,"33,3,40,75,12,46,79,18,21",,"64,97,40,47,54,58,30","37,10,11,90,91,92",46,,"34,66,69,39,8,71,46,93","0,73,10,15,87,24,63","33,71,43,12,14",,,"49,82,27",,,,"65,1,99,70,80,94","81,33",,,"70,76,45,46,19,86","33,98,3,69,59,74,13,46,47,83,57,27,61",,84,33,"3,45,31","72,84",,"25,76,94"
