Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,66,91,32,"52,39",99,"89,62",11,,9,"82,15",,"48,6,39","72,68,70",93,45,"16,65,91","24,90,64","34,5,78","35,28",51,"40,51",43,"24,56",1,"16,59,62",83,"88,75,51,98","94,93,62",,,,"78,63",36,,,"33,19","80,51,5","41,54","66,11,47","11,57,3",20,"52,93",,"47,66,21,15",47,"52,93",33,"16,44,95,63","65,37","94,71",,"27,20,76",69,83,50,"11,94","76,29","67,51,68",,,"68,7","76,78","77,5,39","19,4","83,61,94","40,48","32,31,23","32,57,83,36","57,59",,"98,75","93,21,6,79",26,"88,58,92","34,39","20,70","26,69,61",59,92,33,,86,"2,22,15","32,64,35",12,,6,"58,45,94,31","90,4,63",,95,,"96,82",,"32,64,99,49,27","80,96,47","83,92",,"59,70","2,34"
t2,"32,49,43","12,54","66,67",62,58,33,"48,38",,,"43,36,94",,"65,9,74,86","98,20,45,76",,"90,87","59,35,12,47","59,28,22","56,74,61","33,19","26,11,76","66,36,70,76,19,57,26","40,15","49,54,78",,"5,39,91,77,22,90,27",32,"66,70,11,19,20,83,90","99,77,13,49,22",,,,"14,19,88,61,30","80,5",,,"51,46,31","17,20,62","24,91,52,21","0,68,77,51,95,63","59,67,51,68",75,"99,69,45,86,27",,"2,4,38,9,45,16,49,82,59","76,77,95,63",13,"89,79,31","96,80,18,88,31","38,40,41,83,54","43,79,19,57,27,93,31",,"62,59,4,14",,"32,65,96,35,75,12",,"32,39,48,49,51,57","26,68,69,70","66,11,76,27,60",,,11,"68,74,46,47,51,56,92,30","9,74","97,58,35,14","65,67,27,12,78,82,53,59",37,"94,67,46,79","64,96,2,66,80,51,59","39,78,51,61,94",,83,"43,74,11,54","98,77,22","96,4,55,26,63","3,99,9,11,17","71,12,50,51,29","72,77,78,51,30","17,60,68","96,82",89,,,"71,43,45,16,56,62","18,19,36,77","72,83,68",,53,"0,99,79,63","19,95,47",,96,,"2,94",,"2,67,66,34,58","40,43,44,77,49","65,35,73,12,82,53",,"20,78","56,74,67,69"
t3,"40,94,71",72,"0,34,51,57,60",99,0,"74,31",,,,"66,5,71,40,51,87,27",,15,"69,40,14,47,15,87,59,28,61",,58,"66,98,5,13,49,18,83,20","57,66,62,78","59,76,29,30","89,46","38,72,77,55,56","32,98,68,71,75,12,77,46","96,2,70,71,9","50,59,53",,"89,1,35,11,15,54,57,26,94",36,"0,32,2,35,65,38,39,71,12,48,50,53,59,29,31","64,2,35,66,47,52",,,,"64,8,48,55,27","89,1",,,"96,66,76,78,20,27,63","40,72,77,22,59",22,"3,12,45,76,19,20,26,60","66,98,20,60,61",26,"2,34,4,51,58",,"99,68,39,71,18,52,22,23,87,57,90,27,93,94","96,80,51,19,90",,"71,63","4,40,73,74,43,46,79,92","66,35,43,12,75,52,21,53","33,66,39,40,46,14,78,51,59,62,63",,"97,99,77,22,24,57,58,60",,"33,36,72,46,48,18,84,94",,"66,36,76,47,18,20,53,88,26,27","2,40,11,45,51","32,2,4,69,6,38,39,47,49,22,23,59",,,"6,39,48,51,55","33,4,38,71,73,42,43,12,16,18,93,22,57,26,59,29","33,18,78","73,27","66,98,4,36,6,68,70,77,15,51,20,24,57,91,60,30",38,"64,33,89,71,76,87,55,57,27","69,40,77,16,19,20,26,92,61,95","64,11,14,17,18,56",,"32,67","34,39,47,15,18,55","70,60,13,62","37,40,77,46,19,51,83,30,95","2,68,77,48,51,52,55,94,58,62","36,68,72,76,13,21,56","66,36,8,47,17,20,27","1,12,22,7","40,46",,,,"99,68,70,18,52,93,31","3,39,71,74,43,14,80,59,63","32,57,67,35",,"83,54","34,4,71","89,49,76,14",,83,,"57,69,15",,"0,36,17,82,51,23,56","64,3,71,79,81,53,21,94","68,70,19,54,22,88,94",,"92,31","33,42,76,78,18,52,55,57,60,29"
t4,"65,99,6,80,21,87,27",20,"99,58,7,74,11,17,26,27",,,"42,78,55",,,,"89,96,14,19,56,57,31",,"91,45","65,2,4,71,43,77,78,16,49,18,82,24,57,31",,,"32,64,2,67,70,39,40,71,75,53,26,28,31","0,5,92,61,30,31","68,47,20,24,57","5,95","64,34,74,20,62","67,3,72,47,59,31","99,69,82,29,92,93,95","98,6,77,20,91,61",,"32,36,68,6,43,75,82,51,87,55,88","80,67,51","33,67,5,15,79,49,94,54,87,57,58,62","32,38,91,15,16,83,59,61,95,63",,,,"0,65,37,11,83,94","67,23",,,"0,68,40,43,14,17,50,83,23,88,59,92,61,95","98,70,12,82,24","26,60,82","98,67,5,69,72,91,75,46,50,83,93,59,61","0,72,78,49,22","76,22","0,32,66,67,19,20,87",,"32,1,3,67,74,13,14,19,51,86,95,58,62,31","11,20,46",,19,"33,39,71,42,76,21,27","2,3,6,70,71,45,15,47,17,79,84,91","22,23,24,26,35,36,56,60,61,70,74,77,80,88,89,91,96,98,99",,"67,39,7,52,54,26,28,94",,"5,76,51,19,55,27",,"2,35,5,38,69,43,77,14,46,80,23,56,28,93,63","65,36,10,14,15,52,87","1,37,71,44,77,17,82,20,52,53,95,24,94,56,88,62,63",,,"0,37,74,19,86,88,57","13,15,20,24,27,28,31,37,39,40,58,60,62,64,66,67,72,77,82,86,88,94,98","35,46,56,59,30,31",93,"2,35,39,40,9,71,76,16,50,22,88,62","11,47","1,35,37,70,39,88,14,47,49,51,56,58,59,61,62","65,97,70,73,76,47,18,52,90,28,62,63","74,43,12,77,16,49,55,28,29",,"89,94","99,9,76,16,17,49,56,91","67,35,68,7,40,75,50","32,64,65,3,35,97,70,78,80,20,53,25,90,31","64,65,66,5,12,45,76,15,49,22,23,57,26","32,5,45,47,49,57,26,60","0,32,2,9,43,15,80,49,50,28,93,95","82,55",20,,,,"98,39,75,12,76,60,87,27,28","33,34,4,6,78,15,49,20,84,27,62","36,39,51,94,59,62",,"24,91,12,96","97,67,70,74,47,28,30","33,67,5,56,26,27,94",,"64,67,12",,"51,62,39",,"1,76,78,15,22,57,26","15,82,83,54,55,86,25,87,61,57","90,71,76,50,56,26,27,60,62",,"66,82","68,37,11,45,46,47,16,79,51,94,26,28,30,31"
t5,"34,4,45,14,48,58,62","59,28","4,38,39,42,85,55,93",,,"56,59,11,92",,,,"33,97,67,35,68,46,78,79,63",,"10,35","64,33,66,67,99,90,74,17,51,83,21,22,53,58,94,63",,,"3,69,77,78,23,54,22,88,60","96,79,82,55,87,58","38,39,72,75,16,49,50,51,94","12,36","17,75,94","34,4,44,78,52,84,87,24,60","73,76,80,22,56,90,62","1,3,51",,"66,45,80,83,60,63","89,66,76,20,57,60,95","36,9,73,43,77,17,82,21,22,91","96,65,36,71,9,43,12,75,78,80,18,19,53,24,89",,,,"35,38,6,51,54,57",83,,,"64,1,89,98,58,90,73,12,13,47,80,82,53,55,57,26","71,75,92,54,26,91,28","2,67,68,9,15,51,59,94","32,64,34,35,36,96,70,71,86,25","71,74,17,56,58,92,62","69,47,82,51,56,60,62","89,97,35,36,38,40,75,14,50,57,59,94",,"96,34,35,77,46,78,17,83,20","48,33,28",,,"68,6,70,9,15,49,56","34,68,9,73,14,16,82,19,86,23,59,93,95,31","34,67,4,5,42,75,76,13,92,18,83,54,55,58,28,29,95",,"64,34,3,36,37,9,11,45,50,82,83,21,53",,"4,37,68,11,47,17,88,89,62",,"34,3,99,71,13,45,78,82,19,22,95,59,29,62,31","3,99,5,9,41,43,48,25","34,5,41,75,79,19,83,54,55,26,31",,,"33,67,4,71,18,54,63","32,34,36,6,7,70,75,79,48,80,81,83,54,23,90,63","66,4,71,76,29,83,91,61,63","86,71","96,3,5,11,43,55,26","4,68,44,55,95","0,4,9,16,17,19,20,26,40,41,44,45,60,68,73,77,78,83,91,99","35,4,5,39,41,43,46,17,22,88","66,37,71,40,72,42,91,15,47,20,21,53,84,24,88,93",,"49,82,87","58,90,12,78,82,24,26,59,29,62","65,34,12,76,83,20,85,57","66,98,36,10,75,79,48,54,94","36,71,10,43,14,47,16,83,84,93,56,89,90,91,61","1,2,66,77,15,17,83,53,22,87,89,94,95","96,65,67,40,74,45,79,16,21,54,55","2,37,94","75,50,51,28",,,,"5,7,13,17,84,24,58,59","65,97,99,45,79,82,51,22,86,56,89,92,93,30,31","66,3,98,5,9,11,76,77,15,18,19,27",,"1,68,70,92","32,33,76,93,24,29","32,64,34,98,71,72,12,46,83,22,60,62",,"34,36,70,72,77,89,91",,"19,26,3,5",,"65,71,72,74,43,14,59,61","0,2,6,9,10,11,16,24,31,35,36,37,45,51,59,62,65,74,75,91,92","69,75,45,77,79,16,51,59,93,31",,2,"4,6,15,19,20,22,24,32,38,39,41,43,48,49,54,59,63,64,72,77,93,96"
t6,"11,93,77,78","57,66,68","41,45,37",,,"34,98,68,38,39,82,51,20,57",,,,"32,34,74,12,45,88,92",,"33,83,19,13","32,36,38,73,11,75,54,26,27,60,93,95",,,"1,73,50,21,24,56,92,62","1,33,4,40,73,46,83,94,95","11,18,82,53,87,26,27","68,70,72,15,17,91","32,5,78,83,27","99,69,74,17,56,28,61,94","34,36,58,68,45,78,51,26,60","36,39,17,52,26",,"4,40,10,14,19","96,33,68,90,75,50,94,26,59,61,62","8,18,92,47","97,67,5,6,70,40,74,46,82,51,21,56",,,,"66,67,68,71,91,76,50,20,53,21,24,59","65,12,53",,,"67,37,70,74,75,44,77,16,49,91,94","1,35,6,78,15,49,18,50,31","11,12,17,19,23,27,34,36,45,57,61,64,66,69,76,77,78,89,98","6,79,81,17,18,92","96,34,99,4,5,6,82,21,55,24","99,36,39,71,77,19,52,24","96,5,13,78,80,49,83,55,91,61,95",,"64,33,65,5,73,75,56,30","24,89,34,31",,,"2,75,11,12,78,29,94","98,39,74,46,78,80,92,22,87,60,63","0,1,65,97,47,20,21",,"96,65,68,38,6,74,43,15,16,87,90,92,93",,"1,34,58,90,38,39,41,77,26,63",,"70,9,15,17,52,24,89,58,61,30","1,37,39,8,18,88,58,62","64,33,65,35,89,96,70,97,25,91,28",,,"32,97,34,43,47,21,56,89,58,30,31","5,21,53,25,95","65,2,68,38,70,43,12,47,51,54,23,26,27","56,49,79","0,37,47,17,21,89","0,76,81,58,59,94","96,34,3,5,72,75,12,15,18,52,53,90,93,30","33,3,99,37,9,12,13,15,24,56,60","65,2,38,9,73,75,44,13,50,82,54,23,86,63,95,31",,"56,58,92,71","68,70,72,77,60,51,22,87,28,61,31","99,69,39,74,28","0,2,99,5,38,59,43,13,45,15,82,24,27","32,67,41,59,75,13,78,79,18,21,53,86,24,25,27,30,95","96,65,3,69,9,91,43,80,82,23,55,59","34,37,71,11,14,83,52,53,24,89,90,60,94","64,69,38,41,48,49,87,57","66,13,83,54,26",,,,"1,34,3,35,36,66,73,78,20,54,91","2,66,90,9,41,13,52,24,58,60,94","0,2,69,6,38,74,43,14,46,16,47,48,23,26,91",,"5,71,76,45,17,82,60","66,35,41,16,51,22,59,62","96,65,99,70,43,17,84,21,57,91,28",,"32,1,99,80,54,28",,"71,76,46,14,84,63",,"68,42,12,45,18,19,21,55","1,33,34,66,68,39,8,41,42,14,78,18,19,20,26","64,33,66,43,13,14,15,78,20,24,61,63",,"99,23,15","65,66,98,71,14,50,82,83,53,21,88,58,91,61,62,95"
t7,"64,39,41,13,59,61,30,31","2,67,39,62,31","54,68,14",,,"2,12,45,60,47,76,19,28,94",,,,"99,73,10,17,84,55,90",,"97,98,46,79,51,25,63","37,5,39,48,80,55,88,89,91",,,"17,55","65,97,35,12,47,80,17,49,23,88,89,27,63","6,43,45,14,15,22,58,92,62,31","2,34,98,71,11,43,45,76,16,20,54,26,59","1,65,66,14,93,53,25,61,31","2,58,82","98,67,14,20,88,57,27,61,31","32,5,73,74,18",,"96,97,99,70,71,58","98,35,70,39,40,74,12,45,79,82,22,55,30","96,74,76,78,16,95,28,30,63","1,11,55,57,60,29,31",,,,"32,1,69,70,43,12,60,47,49,22,28,93","70,72,15,17,54",,,"32,34,38,41,42,15,48,54,87,56,62","33,19,86,55,87,63","33,3,4,5,38,70,71,99,10,13,14,16,83,87,93,63","39,74,43,82,28","36,37,40,16,53,94,89,28,30,63","2,3,34,67,46,15,54,59","64,1,65,37,71,11,12,47,54,56,30",,"70,40,12,29,89,61","67,99,5,54,22,62",,,"99,69,38,82,83,84,55,57,26","96,33,7,42,18,55,56,57,58,61",15,,"2,71,40,73,47,48,86,91",,"64,99,73,45,52,22,23,28,31",,"8,41,73,12,87","0,4,73,74,23,54,55,90,91","98,40,46,15,29",,,"2,66,36,99,46,15,78,49,28,29,95",,"32,98,37,40,11,44,14,49,20,24,93","33,22","49,34,44,95","66,98,99,69,73,78,87,24,25,56,61","36,74,43,82,84,86,95","71,72,74,82,84,55,89,91,31","1,48,80,81,19,58",,"0,96,99,4,6,73,76,15,93,31","66,67,36,75,30","9,78,52,24,93","68,14,17,18,87,23,61,62","33,98,35,6,70,54,60,31","98,37,40,18,92","64,99,5,6,7,41,75,82,19,56,62","58,62,39","32,2,35,72,77,21,91,93,31",,,,"32,33,40,49,50,51,30","0,69,38,8,73,54,23,28","64,33,37,90,75,49,52,53,24,58,88,93,31",,"36,73,46,15,21,22,87,89,61","36,37,38,77,78,20,23,56","1,66,35,75,78,15,18,52,54,59",,"2,66,4,40,18,50,20,24,62",,"56,68,31",,"35,5,70,10,46,16,52,88,63","98,5,72,12,76,60,17,27,28","2,4,9,74,17,18,23,91,30",,"16,62,4,52","0,35,70,40,9,73,23,25"
t8,"33,98,9,79,18,52,57","34,3,99,74,46,18,63","76,50,19,53,21,91",,,"32,66,99,71,46,15,16,52,22,23",,,,58,,"36,71,76,81,59","1,3,9",,,"37,94","34,68,38,71,72,15,48,19,84,53,91","96,65,66,99,36,40,77,46,79,52,86,63","10,13,21,22,23,32,39,47,51,52,56,64,67,69,77,78,82,87,93,99","2,71,45,79,49,87,23",15,"33,59,13,87","89,33,92",,"2,34,98,12,46,49,92,95,31","2,34,5,72,10,11,43,15,17,19,88,91,92,93","64,61","33,37,39,7,48,87",,,,"2,36,7,41,74,15,18,84,62","2,34,37,40,43",,,"99,28","0,97,4,81,88,94","32,96,97,35,47,79,49,53,88,58,30,31","78,22","64,47,80,15,95","37,45,78,91,61,31","72,76,77,15,79,53,24,63",,,"39,91,12,82,83,57,27,60",,,"0,66,52,22,62","0,67,11,49,94,28,30",16,,"1,35,69,79,49,81,23,88,31",,"2,66,78,82,87,56,92,61",,"91,84","66,47,50,24,59,30,95","45,43,13",,,"96,69,45,14,80,82,53,24,90,59,94",,"41,13,16,48,81,19,53,55,28","89,31","74,28","32,70,13,16,54,23,88,92,29,62","80,2,92,6","0,6,42,49,21,93,94",,,"2,11,13,27,30,45,46,51,52,53,55,62,65,66,68,74,79,88,91,95,97","0,32,2,4,83,89","17,3,31","74,76","37,87","74,35","1,97,70,85,22,57,92,29,63","11,3,4","67,69,71,74,45,18,23,27,62",,,,"4,74,11,47,53,94",,"99,4,71,73,45,78,54,87,89,63",,"33,2,67,9,88,58,31","64,1,5,40,11,14,48,17,54,61","2,37,69,74,82,51,20,31",,"39,74,75,13,16,82,51,22,23,88",,"33,34,11,78,22,59",,"24,3,47,31","4,93,70","1,99,5,39,8,47,28",,"97,69,41,47,18,22,24,57,90,27","8,92"
t9,"67,68,74,46,16,51","33,42,43,78,47,52,55,58,94","61,46,63",,,"64,65,96,36,69,70,41,43,49,18,83,90",,,,"0,4",,"32,67,69,24,56",,,,"38,41,48,82,87","36,37,6,9,74,11,76,51,20,56,26,60","0,70,71,48,19,83,23,93","66,3,4,41,74,14,83,86,27,61,94,31","33,6,15,21,90","16,9,91,45","66,35,46,79,17,89,91,94",82,,"73,76,13,78,47,17,53,56","1,97,6,38,71,41,73,46,47,16,78,23,56,27,28",,"88,58,3",,,,"3,5,39,45,16,80,82,52","69,47,48,20,56",,,52,"64,47,48,25,57","0,73,44,46,55,92,95",,"2,38,77,45,90","64,41,14,48,90","33,9,43,82,26,31",,,"35,68,70,72,9,74,75,14,15,59,92,94",,,"3,77,45,24,59","32,8,51,20,89",,,"66,5,55",,"15,49,59,29,30",,1,"89,98,13,78,16,57","50,93",,,"98,16,17,52,87,91,93,62",,"1,50,52,88,90",,"33,93","96,35,39,12,15,18,50,22,26,93",,"27,53,86,87",,,"33,35,39,41,43,14,48,18,19,20,50,54,23,24,59,60,61","96,65,33,97,95,23,94,63","71,46,79,84,63",42,,33,"88,98,4,12","47,84,27,30,63","34,36,39,76,16,19,52,87,24,57,60,94",,,,"57,77,55",,"97,70,10,50,56,92,30",,"69,4,63,39","96,65,68,39,43,83,55,88,27","36,38,9,42,79,87,55,92",,"42,11,76,78,47,48,55,57,93,94",,"38,6,77,17,55,91,61",,"95,38,79",,58,,"68,43,76,49,28,94,95",
t10,"36,76,19,24,90","4,11,14,79,49,61,95","88,96,30,31",,,"35,37,48,80,21,61,95",,,,30,,"2,34,78,16,49,52,22,28,62",,,,"9,58","75,29","64,1,67,55,88","38,79,49,81,53,55,25,58,62","35,9,43,46,82,88,95","1,8,54,90,93","32,38,49,23,55","9,2,94",,"74,93,61,38","64,4,37,14,49,31",,"0,90,84",,,,9,"4,38,11,76,77,16,50,59,95",,,"3,45","68,38,39,43,11,76,83",80,,,"16,88","21,22",,,"64,8,73,42,45,78,29",,,"64,17,54,87,90","72,50,76,5",,,"89,12",,"9,91,70,71",,,"67,17,92,93,31",86,,,"64,35,41,12,13,77,22",,"73,3,45",,"45,86,79","33,72,41,74,43,91,82,19,20,51,83,27",,"58,54",,,"72,77,28,37","27,19,92,46","56,49,88,15",,,"79,31",,"43,19,78,31","3,68,9,11,14,15,47,49,80,22,56,59,61,63",,,,"26,37",,,,"11,3,47","90,9,12,15,57,26,95","0,8,11,39",,"65,37,38,6,69,59,71,44,46,49,86,87,27,63,31",,"0,64,66,12,47,53,54,86,30",,"90,11",,,,"34,71,40,45,56,89,60",
