Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,55,5,"66,99,82",52,"97,30,47","1,17",,85,9,"8,39,15",,55,"72,17,70",35,"45,78",45,18,,"16,28","71,14,63","75,59,28","54,71","24,56,82","1,2",62,"10,83",,4,24,56,,"66,78,46,79,87",2,"89,79",28,13,"32,80,51,5",,66,"18,62",70,52,,"18,66,79",,14,33,"44,76",,"94,66,71,47",,"57,66,36,76","3,45","49,6",50,"0,1,88,37",34,"94,62",73,"20,61","59,7",,"77,5","47,31","83,61",,"49,23","89,36","12,45",,29,"56,19,6",20,"58,92",42,"26,20,70","61,47","64,26,59","92,31",43,,,"92,22","25,67",12,,81,"94,31",73,"33,95",,"59,54","96,78","27,71","32,64,49,55,87",,"40,46","19,4",13,58
t2,,"89,36","32,4,38,52,22,23,92,94",99,"49,76,61",91,,,15,"2,43,16,18,57,30",,"0,74","26,98","18,19","17,74,59,93","10,90,87",,,"34,20","49,78,31","24,17,57",37,"2,76,94","99,91,5,15","99,5,22,39","65,67,53",,"88,99",62,"49,78",,"2,43,76,45,56,30",,"43,5",,93,"11,12,95",,"59,2,51","99,74,43,22,57,28","98,29",99,,"39,49,51,23,59,28,31",,"27,19,78","89,74,35",,,"38,43,77,79,19,21,93",,"32,67,68,39,47,49,23,56,59,94,31","93,77",71,"20,13","41,26,5",28,"99,82,27,55","88,17","64,40,76,78,28,30","17,68",,"17,3","4,44,76,46,79",30,,"56,2",80,"17,83,70",,,"76,51,53,22,63",50,"0,78",,"40,72","64,49,43,38","98,68,75,16,17,91,61",46,"47,21,71,15",,,"24,78",36,"17,91",,44,"33,66,63",58,"96,79",,"66,68,37,78,20,24,57","40,46,14,17,30","19,62,79","2,36,37,45,47,83,61",,"43,31","71,46,47,51,58",35,"0,4,87"
t3,,"33,67,51","97,67,58,37,11,62,55,24,57,56,60,30","34,4","64,68,71,78,53",54,,,"16,36","64,68,71,28,61",,"33,78,39","59,51,76","63,71,39","33,34,5,42,13,18,86,60","25,58,94,95",,,"99,40,75,51,59","33,79,47,53,56,92","34,68,12,78,51,94,62",41,"32,99,69,57,26,27","4,36,71,12,54,59,94","34,4,36,74,12,82,52,57,94","40,89,60,6",,26,"22,39",31,,"99,69,47,15,21,22,90",,"66,47",,"41,27","70,39,83,55,91",,"98,36,78,82,26,91,60","42,20,52,71","26,59","2,4,34,62",,"2,3,68,74,76,46,47,78,20,53,24,57,26,61,62",,"71,46,93,59,61,62","5,39,18,19,55",,,"64,35,11,45,14,15,63,31",,"1,2,34,71,44,77,78,79,16,82,83,87,24,27,60,61,63",74,"56,19,21","72,59,51","51,12,77,76",,"34,11,92","34,59,78,55","34,69,70,8,74,17,94,31","1,34,5,12,78,57",,"78,12,52","69,43,51,58,30",4,,"71,76,78,15,29",,"32,1,98,35,75",,,"36,47,24,26,60,62",,"61,14",,96,"16,66,11","1,70,12,45,76,83,30",33,"65,70,9,76,16,49,31,95,63",,,"74,16,28,62,31",32,"1,35,5,59",,,"49,47",87,92,,"32,67,38,39,40,76,45,16,17,48,51,22,28,30","1,4,12,76,80,20","33,39,14,51,22,31","68,5,10,75,15,16,48,82,51,25,90",,"66,21,78,87","66,99,36,6,43,76,79,49,26,95","18,19","27,47,31"
t4,,"32,34,35,11,76,20,57,60","0,68,5,8,73,78,48,87,88,59","97,58,74","70,45,14,16,57,59,93,94",37,,,"32,5,47","70,11,12,77,93,94",,"14,79,17,89,92,31","11,46,78,20,27,60","9,74,43","67,35,68,99,39,16,81,56","47,80,81,55,89,27",,,"96,66,36,68,70,43,80,19,52,24,57,91,61","35,6,73,76,77,22,89,95","67,99,70,74,11,76,45,14,91,49,82,27,61,30,31",93,"66,67,14,51,62","97,70,72,77,78,80,49,21,87,24,88,60,93,31","32,2,67,70,91,78,15,80,18,83,88,58,59,92,63","80,86,96,22",,"75,77",18,63,,"65,4,16,82,54,94,58,60,62",,"4,44,77,16,63",,"4,52","64,65,96,98,40,75,94",,"1,5,74,12,15,80,22,92","70,72,41,49,19","88,51,60,22","74,22,23,56,57",,"34,99,6,40,42,75,77,14,15,16,19,84,22,54,56,92",,"66,74,17,56,57,91","0,1,37,9,14,16,17,51,62",,,"33,68,13,48,51,87,55,90,91,61",,"3,4,69,70,9,75,12,45,14,15,53,54,26,92,93,62","18,55,39","46,97,14,63","26,60,77,78","64,70,11,47,17,57,59,62",,"67,38,39,51,56,28","98,37,74,11,20,57","32,1,2,33,99,71,9,42,75,12,93,56,57,29","67,36,99,39,72,92,55,56,91,28,31",,"14,56,92,61,31","66,99,40,78,15,18,20,52,26","58,47",,"36,69,70,14,46,16,17,47,26",,"2,5,20,91,94",,,"67,72,59,75,44,16,49,54,27",,"64,59,76",,92,"48,59,6,15","96,4,5,69,72,10,46,47,78,53,56,90,29",,"66,4,90,48,80,82,51,53,24,56,61,94",,,"33,99,5,71,77,18,27,63","2,66","20,61,36,60",,,"76,77,38",,73,,"1,2,5,8,9,10,11,15,18,26,36,43,56,62,70,73,80,89,90,93","97,99,68,69,51,83,59,28,95,63","66,3,9,74,11,76,78,18,56","66,9,91,11,12,43,81,18,24,27,62,95",,"71,45,14,17,54,23,56,58,30","2,98,68,40,72,88,80,52,21,22,86,56,89,59","16,97,71","38,76,78,49,93,62"
t5,,"66,68,6,39,74,46,47,50,22,55,56,26,61","98,74,12,45,76,77,20,89,91,61","73,42,19,55,87","66,39,40,13,15,17,82,51,20,52,24,27,60",48,,,"2,12,44,89,62,63","32,3,5,6,72,74,75,91,47,48,86,59",,"96,66,5","38,39,6,40,62,92,93,30,31","40,82,55","64,2,71,11,76,47,49,52,57","88,77,44,5",,,"32,64,97,67,71,12,45,14,15,92,83,21,54,60,29,62,95","96,67,80,17,91,60,61,62","4,36,38,39,71,42,15,19,52,93,55,56,60,29,63",,"0,39,43,45,19","64,66,40,74,43,45,47,48,90,61","1,66,68,69,71,40,73,43,75,60,47,19,20,23,26,28,30,95","24,26,62",,"64,47",,"19,4",,"7,9,48,49,50,83,53,88,59",,"3,99,81,88,90,27",,"88,99,69,30","48,43,61",,"71,40,17,83,84,55,24,56","66,35,40,75,51,29,94,63","36,68,56,57,27,63","33,39,55,24,26",,"96,65,35,67,37,71,73,45,27,60,63",,"0,1,2,33,68,12,15,49,18,22,31","66,36,90,41,11,12,45,15,82,24,57,58,59",,,"98,36,37,76,78,16,20,88,58,60",,"5,8,41,10,17,50,19,84,58","0,9,43,37","45,47","67,68,74,75,17,22,56","4,6,38,73,91,43,83,22,95,24,27,29,94,63",,"32,36,37,9,76,78,47,22,26,60","68,39,42,48,18,50,51,54,26,93,62","35,36,5,46,15,82,23,89,26,91","2,3,4,37,58,71,73,74,46,15,79,18,94,88,89,26,62",,"64,33,66,96,45,82,22,87,59,29,30,63","2,3,9,16,28,32,36,39,45,56,59,61,62,65,72,80,88,91,98","76,77,16,49,95",,"32,33,96,98,43,44,45,75,77,18,19,22,90,63",,"64,66,36,82,23,59,62",,,"66,98,4,37,12,83,21,57,90,94",,"69,46,17,56,57",,82,"65,68,71,77,17,20,53,86,60","38,43,49,20,52,88,58,27,92,31",,"97,34,99,11,78,83,54,87,88,57,26,59,28,30",,,"4,70,43,46,19,21,89,94","69,38,15,49,23","67,7,76,80,51,22",,,"11,51,3,69",,58,,"98,71,41,12,79,49,82,86,23,88,27,95","2,98,11,52,53,94,24,89,90,27,62","0,34,35,68,69,43,15,16,48,82,84,55,26,59,92,29","0,4,70,39,22,23,54",,"34,4,5,59,73,15,50,19,52,53,27,93","96,34,17,81,20,23,57,60,29","70,6,15,79,24,31","57,66,61,13"
t6,,"2,3,12,13,16,18,19,24,30,38,43,45,49,53,54,62,64,77,78,88,93","1,72,47,15,51,54,28,93","0,1,11,14,51,88,94,63","1,2,5,9,11,18,22,28,31,32,36,41,43,62,72,80,96,98,99",,,,"67,69,22,24,57","1,34,65,36,66,44,78,49,81,83,20,52,89,26,62",,"2,40,43,12,51,83,23","96,33,66,3,99,8,47,79,80,22,86,87,57,61","1,2,92,37","66,69,38,6,77,15,82,19,83","17,26,4,36",,,"5,7,10,77,78,79,17,50,84,53,22,56,89,90","1,34,5,7,39,12,57,59","1,2,97,37,43,80,18,21,86",,"97,71,9,46,18,55,93,63","65,34,68,42,14,20,55,95","96,97,35,38,7,72,11,76,77,16,17,49,51,21,31","98,5,39,72,51,88,57,28",,"16,76,38",,"97,46,14,88,58",,"98,37,39,71,11,13,20,55,26",,"48,94,52,86",,"2,8,73,78,90","71,76,15,18,21,88",,"96,65,34,73,19,53,21,28,93","32,65,2,4,59,11,83,87,88,26,27,31","34,67,39,45,14,47,49,19,94","3,37,72,9,89,94",,"70,7,48,52,87,55,88,89,58,91,93",,"35,36,5,99,39,43,16,82,87,55,28","2,68,70,10,43,77,48,52,84,54,91,95,31",,,"32,41,18,24,26,59,92",,"0,97,13,46,30","66,71,40,41,82","68,76,44,15,16","34,5,12,45,76,83,55,57,93,62","97,66,35,80,49,82,53,54,28",,"2,98,68,5,77,15,83,24,31","75,45,19,53,24,27,28","66,45,77,18,51,19,62,95","6,9,22,24,27,33,35,41,43,45,49,51,52,66,69,76,77,87,90,93",,"0,32,2,68,8,9,16,19,24,89,58,60,94","1,68,5,13,77,82,87,24,90,29,94","90,62,15",,"64,97,3,4,35,68,13,60,82,51,83,88,28,95,31",,"99,39,43,77,80,51,22,24,27,92,61,31",,,"65,99,70,13,82,55,88",,"67,5,12,49,19,51,52",,2,"72,73,79,81,21,54,56,93,31","66,37,73,14,50,51",,"96,2,67,68,8,77,14,17,19,55,58,92,62",,,"64,96,66,67,97,75,15,79,54,58,95","9,37,47","32,89,34,66,68,69,82,85,57",,,"57,26,52,39",,87,,"96,4,81,19,84,92,94","64,33,66,3,67,5,38,39,16,49,54,55,57,26","64,96,2,98,37,91,75,13,77,47,17,20,24,57,90,88","60,71,63",,"98,3,67,9,13,60,47,16,49,77,92,20,86,88,89,28,94","67,70,73,75,78,28","40,43,75,46,53,22,86,91","2,67,35,39,59"
t7,,"99,4,37,70,41,59,91,14,15,17,52,84,23,90,27,28,63","65,34,36,71,9,41,18,19,21,53,27","36,78,17,57,26","34,69,6,74,77,79,83,23,55,56,89,58,92",,,,"59,34,51,68","98,67,40,41,17,51,53,22,56,25,31",,"65,35,72,15,80,82,20,84,25","64,35,4,36,67,43,16,49,24,89,56,94,95","96,38,73,23,91","65,37,26,91,31","34,67,99,72,73,63",,,"1,49,76,31","99,36,68,70,9,74,11,51,24","66,6,40,41,47,54",,"74,11,13,79,21,88,31","96,11,56,57,27,28","64,33,37,6,46","66,70,27,73,12,76,59",,"37,11,46,56,61",,"48,33,99,73",,"1,35,68,38,72,74,77",,"93,45,87",,"32,15,17,82,58,95,31","2,35,69,90,9,45,46,16,26",,"35,67,99,45,14,27,95","96,97,67,69,38,12,77,78,79,48,82,93,23,58,91,61","32,97,35,4,99,9,44,76,77,15,78,87,28","32,54,82,38",,"1,33,4,41,12,29,94,95",,"3,4,67,47,51,20,21,89,94","98,69,75,76,47,79,53,63",,,"67,83,22,28,62",,"33,55","2,38,70,79,80,49,51,20,21,22","36,12,81,51,59","32,96,35,99,69,70,41,10,14,46,52,86,24,89,28,94","36,71,18,19,56",,"35,71,91,12,79,16,59","10,71,22,15","0,68,39,43,14,47,16,22,87,63","0,8,10,13,47,83,20,95",,"57,35,28,46","64,35,11,22,55,57,60,93","99,36,9,45,22,27",,"65,67,73,11,12,55,57,27,61",,"96,34,71,40,73,76,14,47,78,87,56,26,93",,,"2,34,40,11,48",,"32,34,66,99,70,71,41,83,27",,"23,15","33,41,12,46,78,87,88,25,26,91,92","36,11,13,48,23",,"0,1,64,37,5,40,45,46,23",,,"0,32,2,34,36,65,47,50,83,57,90,91,60","8,63","38,74,11,83,56,95,31",,,"98,99,41,45,18,62",,45,,"64,97,83,87","32,36,37,74,47,79,50,23,31","1,4,40,45,50,54,28,95,63","56,19",,"90,6,39,8,75,44,76,81,82,26,95,63","92,61,14,31","96,1,33,76,47,49,81,82,20,83,26,62","34,17,83,24,89,91"
t8,,"73,82,94,98","6,39,40,14,79,16,49","67,5,75,12,77,56,59,92,30","33,67,3,73,87,88,95",,,,"76,78,20,27,60","10,76,79,80,87,27,60,29",,"3,36,9,13,45,48,50,59,28","32,97,34,5,90,71,82,21,55,58","59,11,54","46,1,98,22","32,19",,,"26,69,63","16,18,55,93,94","16,53,23",,"33,42,87","39,18,51,22,92,29","41,61","0,32,2,68,69,38,14,47,61,20,93,91,29",,"33,34,68,19,51,55,59,29,30",,"92,62",,"64,33,34,17,23,57,91",,"10,68,13,71",,"1,33,66,67,5,45,22,87","99,82,19,52,22,23,24",,"32,89,4,52,57,90","64,33,37,76,13,46,47,92,17,54,86,60,30","65,2,69,71,43,13,18,82,83,91,61","67,11,21,15",,"64,97,5,72,82,90",,"32,97,58,83","83,61,38",,,"99,57,34,27",,"89,74,37","36,69,72,11,12,75,53,56,27,60","32,66,78,17,83,20,84,57,26,27","33,2,6,49,19,25,29,95,31","32,21,78",,"17,18,19,70","65,70,43,82,56,25","3,90,11,44,79,55,88,58,27,60","32,25,96",,"34,83,20,76",37,"32,5,82,51,24,93,94",,"48,1,92",,"69,38,13,46,49,19,21,86,58,95,63",,,"96,68,74,43,80,20",,"2,35,6,40,74,43,75,15,79,94,23,25,93,62,31",,"1,9,43,45,16","1,45,5","67,39",,"91,36,38",,,"35,40,12,76,80,51,53,56",30,"96,71,42,75,78,47,49,53,29",,,"34,4,10,14,22,90,59,93",,93,,"58,61,31","71,41,42,77,15","10,58,30,87","97,14",,"11,83,51,25,61",,"89,65,67,68,38,44,77,51,95,23,56,57,27,92,94,63","32,33,65,5,73,12,22,25"
t9,,"9,58,92","64,3,70,43,31","64,98,70,8,83,84,22,91","48,90,35",,,,"4,40,74,75,17,50,61,31","4,69,14,95",,"98,67,37,77,93,60,61","0,2,9,19,54,88","98,68,77,78,51,24,60,61","24,96,62",66,,,98,"0,64,43,15,82,27",64,,"89,58","82,62",,"99,4,36,71,11,45,78,15,55,23,94,30",,"66,35,70,71,8,20,28,63,94,31",,"27,22",,"89,67",,"98,70,12,19,25",,"89,34,68,38,10,74,23,56,57,26","1,41,56,59,60",,"16,41,3,47","5,73,81,50,55","64,1,6,12,79,16,21,53,23,30","36,6,71,43,16,83,60",,,,"64,65,96,73,53","32,25,64",,,"74,52",,38,"67,68,5,7,78,15,83,54,26,59,29,62","0,2,3,34,67,98,39,23,88,31","97,66,15,82,53,87,90",92,,"74,75,29,63","40,12,81,83,21","73,4,38,84",81,,"99,69,74,75,47",41,"2,11,12,17,86,28",,37,,"97,4,11,50,89,90",,,"39,79,18,50,28,95",,"96,33,9,11,47,18,82,20,21,87,26,91",,"64,66,39,8,18,24",10,"89,3,9,74,18,57,60",,,,,"6,11,29,26,61",,"70,44,46,16,30",,,"97,71,88,78,16,17,19,86,24,27,60",,41,,46,"65,9,45",25,,,"35,38,55",,"32,64,2,3,39,73,11,12,14,78,48,93,90,59,29","36,40,72,10,46,48"
t10,,"96,87","75,29,63","35,15,82,53,25",65,,,,"96,1,33,99,18,54,93",63,,"86,26,34,22","73,50,63,15","64,76,45,17,56,26,28,30","27,92,54","0,43,38,31",,,13,"65,2,45",77,,,,,"79,16,49,48,52,21,56,92,63,31",,"0,2,98,40,72,43,79,18,87,91",,"24,26,93",,"32,36,95",,"35,75,84,91,29",,"37,42,11,12,49,51,28","20,93",,"64,43,44,76,63","0,25","8,17,11,5","64,65,68,47,18,53,86",,,,"88,77,54",,,,3,,,"89,1,65,98,91,16,17,50,24,57,88","1,99,9,74,13,79,18,62","0,16,36,23",96,,"88,20","32,35,84,96","97,92",86,,"4,38,42,55,26,95",,"72,34",,38,,"16,33,67,54",,,31,,"98,4,38,39,48,50,54,55,88,28",,"0,32,38,74,11,77,51,57,59,28,61,30",,"33,8,15,82,94,95",,,,,"68,38,72,55,88",,"8,33,98,81",,,"35,5,43,15,21,56,28,30",,52,,,"48,10,82",,,,"18,91",,"69,72,74,52,84,88","37,43,11,15,80,51"
