Clock Tick,Sursa_0,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99
t1,"58,66",,"69,23",39,"88,58,99",36,53,60,,39,25,"48,38,39","72,17,91","50,35","27,19,78",16,"90,15","73,5","16,35",46,"40,50,28",54,62,,"16,59",,22,"94,14",,,4,78,83,"89,74","17,28",18,"32,67,15",55,"66,47","9,74,3","96,20",,,"40,47,71,15",,"68,14,15,87,90","76,31","49,43,77",37,71,54,"66,36,19,20,26",69,,"24,37",74,"49,34","51,62","0,4,87","98,68,78,17,60",,"64,59,76","24,57,39",,,40,"32,49,59,23",60,"11,12",,29,15,26,"88,17","18,42,93,78",,"56,68,69","59,47","56,30,31","33,31",40,25,9,53,3,,"81,6","58,45,31","48,4,63",,,"1,35",,"45,71","32,99",,95,,59,"4,52"
t2,"73,59,31,23",,"1,66,76",57,"26,52,62,63","32,80,67",49,67,,57,,"65,66,3,37,57,62",54,"83,19","59,51,62,71","24,90",,"62,89,12,36","64,33,91,15",31,"24,65,96,54","50,37","99,57,27,5",,"66,17,20,57,60",,56,49,,,97,"56,17,92","65,75","18,42,39","24,5",16,"16,82,91,94","11,94","0,4,44,77,16,49,23,59,31","33,93,55","50,51,28",,,"36,76,45,79,82,19,91",,"65,2,9,11,16,82,95,31","66,61,79,47","3,71,53,94,59,62","41,55",93,"24,37","32,97,5,72,80,50,59",,,"16,48,22,59,62",,"53,71",36,,"5,13,14,22,57,26,30",,"98,68,47,51,20,83,56,26,60","67,3,74,51,59",,,,36,22,"70,5,38,55",,,"91,2,82,45","75,22","48,12","35,43,16,17,61,30",,"49,11,12","16,66,44","66,8,29,22,87,61","89,66,74,71","43,20",83,8,54,39,,11,"99,4,71,10,14,15,90","99,11,31",,,"18,13",,"14,15,49,19,56",,,47,,"57,66,77","97,69,41,45,88"
t3,"33,71,46,78,57,92,61,63",,55,"94,67,68,62","3,5,19,22,24,57","2,83,60",,"89,57,34",,"67,68",,"0,59,77,52,84,23,24,27","24,53,37","32,64,75,12,14,53","36,6,11,15,17,20,24,61","88,22",,"32,99,80,83,84,22,27","59,12,94,31","66,79","83,59","48,55","4,39,12,17,58,94",,"1,2,38,12,78,50,51,28,94,31",,"76,71",53,,,,34,48,"16,9,35,57","1,36,12,54,22,59",15,"2,9,18,22,24","48,99,51,39","64,97,98,90,71,46,81,18,88,57,26,60,63","1,71,46,79,27,94","18,11,76,66",,,"35,68,69,94",,"32,69,40,46,92,63","0,33,64,38,71,43,77,59","64,66,98,5,6,39,78,17,82,20,22,24","0,1,11,94","45,86","41,59","89,98,4,62",,,"91,77,47,17,82,90,27",,"43,19,6,15","32,67,15",,"1,36,75,82,19,51,24,89,56,27,93,62",,"34,66,38,7,40,70,71,43,72,75,16,88,27,29,63","32,66,68,42,76,77,20,55,91,60,61",,,,51,"24,82","0,36,37,75,89,29",,,"12,92,14,23","24,56,83,70","83,68,70","64,33,34,73,76,47,79,83,59",,"39,17,83,51,84,94","49,90,15","32,38,49,26,94","0,70,39,42,43,15,49,51,93,95","71,72,75,47,50,21","35,53",,37,,,38,"65,34,97,70,91,43,78,16,49,19,52,27,93,30,63","34,66,46,52,87",,,50,,"65,66,43,22,63",,,"16,77",,"94,43,62","73,26,76,63"
t4,"64,96,39,74,47,15,17,19,88,62",,"0,11,37,94","34,99,11,24,59","1,35,68,39,46,14,82,60,94","66,35,68,69,7,22",,"68,5",,"32,11,36,45",,"2,69,17,20,22,58,93,94","41,22,49","68,5,45,78,54,27,94","65,2,5,39,43,16,22,54","26,60,63",,"64,96,2,66,40,14,24,25,60,93","68,78,84,87,24,57,60","33,51,23","32,35,67,68,77,17,53,60,61","88,1,11","32,64,97,3,72,9,74,82,59",,"32,64,5,71,11,76,49,18,19,82,55,23,27,92",,"49,70,15","54,6",,,,,,"8,13,51,19,94,91,62","32,77,50,57,91,60","9,36,71","99,62","65,34,3,66,74,76,57,62","96,67,70,74,43,79,19,83,25","32,99,4,6,70,17,51,21,23,57,31","32,68,38,6,46,48,23,56,26,59,61",,,"33,49,18,83,55,57,59",,"36,43,47,80,19,52,83","98,3,68,37,6,70,11,49,18,83,21,56,91,60,62","32,2,38,72,9,73,11,12,13,83,23,56,57,26,92,61","39,87,23","81,10,87","98,68,78,52,57","99,13,70,95",,,"1,2,35,5,73,43,45,14,15,78,26,92,93",,"97,2,35,36,9,45,14,79,21,63","66,9,43,16,91",,"33,34,66,71,74,76,45,46,49,83,86,55,91,95",,"0,96,74,11,12,15,79,49,18,19,80,90,28,31","0,1,2,35,64,37,11,12,45,75,22,56,26,94,31",,,,"11,76","59,62","67,15,51,20,95",,,"96,68,72,73,83","34,76,62,71","32,96,98,71,75,11,76,53","32,4,12,44,46,60,53,57,28,63,31",,"64,1,34,3,99,5,78,20,53,87,27","2,71,9,43,45,53,56,95","64,98,76,82,51","40,91,11,75,45,47,16,18,53,86,27","70,12,15,16,79,26,31","13,6",,,,,37,"64,66,35,69,8,74,75,12,56,59,94","32,96,3,41,49,94",,,54,,"0,40,47,48,21,59,60,62",,,"64,3,15,18,59,62",,"99,40,49,21,55,24,27","98,47,51,22,58"
t5,"1,2,35,5,40,43,44,76,14,77,18,83,22,91",,"38,6,49,82,58","38,78,16,17,20,52,56,58,28","7,9,18,83,55,27","0,12,82,52,23,59,62",,"12,45",,"66,38,14,52,55,93,94",,"64,4,40,41,74,12,13,45,56","56,26,60,93","1,74,15,51,24,57,92,62,31","99,90,40,9,47,48,18,82,21,53,23,26,91","67,7,77,47,59,31",,"70,7,71,78,49,19,20,86,23,59,92,31","67,76,14,51,22",74,"1,66,36,7,11,12,45,78,22,57,30","38,68,6","2,67,8,42,77,15,83,20,52,55,24,26,91,61",,"96,67,36,68,6,39,70,77,14,15,47,53,89,26,93,62",,"65,53,45","11,37",,,,,,"32,98,99,36,5,76,22,54,26,27","64,26,67,13","6,8,43,79,51","4,39,52,57,27","32,68,38,59,93,22,23,27,61","32,35,40,75,12,14,15,21","34,66,36,5,68,43,12,75,78,52,88,58,30,63","64,33,2,34,67,98,72,75,12,47,17,19,57,29",,,"65,66,37,39,74,12,46,78,17,53,88,60,61,62",,"64,96,97,67,99,38,41,75,44,76,51,21,53","1,5,13,15,22,24,25,26,27,29,40,41,45,48,51,52,53,54,55,65,67,78,94,99","65,34,35,36,67,68,75,15,84,93,55,58,91,29","2,9,74,57,62","25,94","70,12,13,56,94,61,62,31","40,12,29",,,"32,33,65,66,99,71,40,9,12,19,51,23,89",,"32,66,67,4,68,69,39,8,78,80,18,82,52,83,88,91,93,31","64,2,38,39,40,47,18,59",,"0,32,64,35,67,96,6,42,43,12,47,79,81,87,25,90,94,31",,"33,97,36,5,39,9,14,84,53,87,24,58,91,92,93","34,98,5,6,70,72,14,78,48,79,83,52,84,54,23,87,58,27",,,,"68,39,47,48,56,61","66,98,68,99,17,57,61","32,96,2,9,50,19,83,57,59,28",,,"40,76,17,88,57","67,68,5,74,46","66,36,6,40,47,49,19,51,54,56,26,92,31","96,68,70,71,20,87,88,94",,"72,45,14,77,52,23,62,89,59,28,61,30,31","34,68,40,10,79,19,52,21,22,23,83,89,93,31","16,57,2,59","1,65,68,38,6,76,14,48,54,55,62","64,66,98,76,78,82,83,84,87,90,91,63","50,98",,,,,41,"2,98,76,13,77,18,82,20,83,57,29","71,77,82,57,93",,,,,"67,4,70,7,91,44,77,78,54,55,88,58,27",,,"66,98,68,5,39,71,9,43,78,17,20,84,91,60,61",,"96,74,11,4","0,38,70,11,43,44,16,87,57,59"
t6,"67,36,68,75,12,16,81,82,51,53,56,25,26",,"4,71,9,53,86","73,45,18,22,61","64,96,8,11,12,75,15","98,72,15,17,20,55,24,58,91,92",,"52,93,84",,"0,1,74,47,49,82,88",,"34,35,68,70,76,78,83,91,29,63","98,67,68,71,77,45","99,36,39,71,9,73,43,76,91,17,55,23,26,59","34,35,4,38,74,75,44,76,77,80,49,88,28,95","66,98,71,43,17,83,87,91",,"1,35,68,46,79,51,56,91,28,30,63","34,66,11,45,56,26,27,62","42,93,55,39","4,6,39,10,80,51,87,55,90,92,93,31",76,"1,65,66,36,69,41,76,45,60,78,16,50,51,53,54,25,28",,"34,3,98,40,9,74,43,44,13,45,75,22,54,86,29,63",,"6,10,83,54,87,93","68,38,48,51,55",,,,,,"2,34,4,72,80,52,21,56,60","98,35,61,88,93","27,53,47","11,58,3,47","1,98,4,36,71,41,12,20,60","36,5,78,84,91,94","67,8,73,15,48,49,18,80,87,56,90,59","1,35,4,69,71,44,77,14,49,82,83,89,60,63,94,31",,,"0,32,34,4,5,38,72,41,22,54,24,90,93,30,31",,"89,34,4,37,70,49,94,57,58,60,62","2,34,36,69,9,74,14,81,50,20,88,57","0,1,99,74,54,87,89","32,34,78,15,18,51,59",83,"64,35,71,72,83,84,87,55,93",65,,,"36,6,39,70,74,46,49,83,52,21,57,63,31",,"96,99,38,74,11,12,13,94,22,55,86,87,58,59,62","65,35,70,77,78,82,60,61,95",,"99,4,38,72,77,15,16,18,53,58,61",,"1,3,35,8,78,17,54,89","96,36,69,71,73,43,17,53,86,88,25,92",,,,"65,43,12,44,78,22,88,57,60,95","0,2,73,11,12,76,51","66,71,46,17,18,82,54,25,91,63",,,"69,39,43,78,47,48,26,61,62","89,33,39,12,18,57,60,31","33,65,67,72,43,46,78,21,22,23,86,87,59,94,63","99,40,45,15,48,49,19,55,58,92,29,95",,"2,66,4,67,8,15,18,26,91,93","33,65,99,70,14,82,54,27,60","68,77,47,15,24,90","99,69,37,77,88,57,59,60","96,65,3,35,68,38,45,77,17,54,56,61,30",26,,,,,52,"32,67,39,47,50,51,25,28,61","2,67,6,43,13,15,19,22,86,59,92,62",,,,,"32,98,35,99,90,74,11,75,17,50,85,26,30",,,"0,1,6,11,13,14,21,23,30,31,32,34,36,40,45,50,51,56,57,70,92",,"38,6,18,51,88,92","66,68,6,39,40,71,18,55,24,94,62"
t7,"34,70,10,20,89",,"70,8,81,56,88","64,74,76,14,88,26,93","70,72,43,45,16,48,20,91","1,34,4,70,71,73,11,13,78,50,51,54,87,26,28",,"27,41,3,71",,"4,71,73,77,78,18,22,58,95,63",,"19,14,31","64,59,62,79","2,34,69,8,77,79,49,18,82,60,93","33,67,37,70,73,55,56,58,93","32,65,34,35,96,40,75,12,78,49,58,93",,"4,11,76,13,18,61","0,2,99,38,39,75,48,17,49,29","0,3,13,62","0,99,71,73,74,76,46,47,16,18,86,94,58,62,95",26,"6,13,46,47,14,49,87,56,92,93",,"99,8,79,81,83,52,21,88,91",,"96,75,13,86,94","65,36,74,12,45,76,88,57",,,,,,"66,3,41,12,15,49,58,28,29,95","33,4,70,78,48,18","49,77","44,76,63","67,5,70,72,91,13,79,17,21,56,26,88,30,63","1,99,17,51,54,92","65,98,40,11,45,16,24,89,91,60,29,95","5,9,79,52,53,22,55,91,93,30,95",,,"1,97,13,20,89,26,27,63",,"98,39,73,48,17,56,88,29","32,39,8,72,73,75,82,90,28,63","18,45,21","65,66,35,36,68,91,43,77,16,17,27,61","64,75,35","0,33,74,43,45,15,49,58,27",,,,"64,67,3,68,75,79,55,88",,"64,1,98,37,77,46,17,20,84,57,60","68,75,17,19,83,94,92,30",,"88,65,37",,"50,52,37,30","47,80,15,82,21,90,95",,,,"67,90,17,83,21,89,26","38,6,39,46,48,84,56,26,88,92","1,33,39,73,47,79,56,93,31",,,"99,4,37,9,74,11,44,77,79,16,52,22,24,95,31","35,7,9,16,51,87,59","35,4,99,74,45,77,81,18,93,24,58,60,61","0,1,65,36,37,14,80,51,52,56,89,91,62",,"98,35,36,38,71,43,16,82,54,63","98,4,37,46,94,58,62","11,12,54,95,88,60,62,63","64,67,4,73,78,20,90,63","34,37,46,49,62,95",88,,,,,,"36,38,44,54,26,95","65,98,35,36,9,47,18,21,53,23,91,60",,,,,"34,36,73,12,76,51,20,83,94",,,"65,67,99,8,74,75,12,76,46,87,55,58,27,29,94",,"37,90,39,73,78,16,26","96,2,5,19,23,27,93"
t8,,,"34,98,40,44,78,48,90,29","4,69,13,77,47,48,51,55,90,27","98,54","99,88,74,76,45,77,79,48,53,56,57,27,93,31",,"19,77,15",,"96,56,6,70,43,16,17,19,24,26,30,31",,"33,97,46,51,87","57,61,31","33,67,3,22,28","41,45,46,89,57","0,4,5,70,41,73,74,13,19,53,86,56,92,95",,"97,98,38,6,39,74,48,26","65,37,47,20,53,52,58","35,27,5","44,49,88,26,27",,"96,33,34,73,44,86,95",,"33,35,4,48,58",,"32,35,99,50,82,20,55,27","33,67,5,90,39,72,15,17,83,52,26",,,,,,"0,65,96,38,70,43,45,82,24,90,59,93","65,39,74,27,92,31","94,62","88,51,31","35,73,78,50,19,54,29","2,34,11,53,58","96,13,14,47,54,62","99,8,41,43,78,15,24,62",,,"75,77,95",,"1,18,74,13","58,19",90,"64,40,12,47,49","26,20","2,66,4,36,39,40,73,79,18,51",,,,"11,20,60",,"5,7,72,41,28,61","96,4,12,46,14,27,63",,"48,54",,"48,99,13","16,9,49",,,,"1,77,5,71","96,33,34,78,49,19,31","35,3,41,74,76,45,77,16,62",,,"33,3,90,38,41,80,55,58,59,60,93,63","66,36,8,13,45,15,19,58","0,64,3,39,10,13,62,91,30","67,5,69,41,11,27",,"37,70,47,19,21,24,90,88","5,38,41,48,55,24,26,30,63","99,72,73,50,19,84,53,91","32,50,83,94,92,30","41,74,19,55,89,94","4,55",,,,,,"5,72,81,53,88","39,16,80,83,54,26",,,,,"64,96,68,72,80,82",,,"33,4,73,48,83,88,26,93",,"64,9,45,48,17,22,56,58,61,30,95","1,35,13,14,15,46,17,89,92"
t9,,,"65,43,13,80,59,28","1,36,37,43,50,19,95,63",53,"65,33,6,61,94,63",,"64,91,35,62",,"34,98,15,51,83,21,87,29",,79,"94,66,78,87",89,"10,52,68","97,36,39,42,14,46,81,82,51,55,89,30",,72,"72,73,69","36,12,14,83,91","56,81,75",,"89,81,79,31",,"73,65",,"1,33,34,4,67,72,91,14,51,59,28,62","32,35,99,9,91,77,25,59,62",,,,,,"68,71,40,14,78,20,87,92","40,42,11,94,63","24,99,64,39","66,90,46,48,19,87,55,26","33,83","69,28,68,55","37,38,44,83,22,92","16,36",,,"64,80",,50,"4,87","16,88","38,44,83,84,53","72,77,51,88,59","96,3,99,5,11,47,16,17,80,20,23,88,26,63",,,,"72,7",,89,"72,45,76,5",,21,,"2,62",,,,,"70,91,6,79","35,71,40,74,14,79,89,30,95","99,69,90,14,84,26,27,61",,,"66,13,46,87","0,97,2,38,73,10,43,14,49,50,90,93","9,16,50,84,55,25,27,57","38,39",,"48,41,44,95","72,74,51,88,61","1,34,3,4,35,97,13,17","96,2,8,12,13,82,87","33,97,99,52,27","0,97,11,94,27,30",,,,,,"1,86,55","40,72,75,12,51",,,,,"92,61,95",,,"41,90",,"71,8,76,15,87,89,60","9,91,33,31"
t10,,,"18,50,20,21,24,93","32,35,79,21,54,23,91",,"40,89,64,46",,"33,39,16,83,22,24,59",,"64,2,75,76,13,20,53",,,"32,99,74,43,14,51,27",95,,"1,2,3,8,9,76,45,80,18,57",,,92,"64,68,70,75,78,59",,,43,,,,"89,66,36,5,68,12,79,63,23,57,60,61,31","78,81,82,19,24,61",,,,,,"17,75,79,31","38,6,43,80,49,51,87,55","28,61","96,33,35,37,38,75,45,77,23,95",,"76,45","25,41",,,,,,,,48,"25,75","48,4,62,76","1,34,19,22,89,90,95",,,,,,,"89,90,69,87",,,,82,,,,,"40,53,54,15","65,4,70,8,43,20,93","34,4,52,22,30",,,"32,49,50,19","37,40,41,78,47,17,86,55,88,27,95","1,82,37,14",,,65,"36,42,76,18,20","33,74,52","46,23",93,"64,8,87,57,62",,,,,,"11,37","27,70",,,,,,,,37,,"2,7,46,47,79,82,19,93,31","12,78,79"
