Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"56,64,37,55","96,29",21,"8,61,87","9,11",,"99,85,31","81,37,30",49,"100,28,15",46,,"40,65","91,44,53","49,99,38",75,78,53,40,"96,11,70","48,72,28","88,43,21","1,54","16,31",35,,62,86,,"10,38",,26,"59,86","48,37","89,49,99,39","19,86,7","57,31",,"99,27,30",,,,14,1,47,"80,59,53",81,20,"57,36,15",90,,"56,60,78","89,2","40,63","33,43,20,59",,"77,30",60,"3,46","99,100,70","89,90,4,21","44,61,39","27,69","72,1",49,"91,9,75,67","66,68,63",92,"68,71,88,27,63",62,"82,37","36,22,79","2,83,55","36,23",98,"10,75",33,67,"33,66,85,89,62","93,85,62",12,,"35,27","48,54",23,"73,61","9,28,29","70,42,22,57,90","3,79",50,"88,85",87,9,"90,40,83,21,26,27","41,46,50,19,26",41,"28,6,76","91,31","60,45,94,71","33,14"
t2,"98,5,72,43,45,85,23",,"48,12","24,93,29,38","13,78,79,92,49,86,88,25,31,57",,"36,16,49,51,87,24,91","35,71,43,47,80,24,26,94",27,"36,38,6,14,83,91,95",19,,"96,6,56,60,94","96,2,100,17,18,51,21","75,79,17,82,19,51",9,,"96,67,73,42,47",78,"26,76,7","1,45,13,78,47","82,59,85,79","64,100,13,81,85,87","64,88,75",,,"69,45",31,,"8,47",,70,"74,28","24,45,30","98,40,72,14,63","33,98,48,20,85,25","65,67,69,9,41,77,25",,"69,42,60,47,15,79,83,28",,,,,,60,"88,92,93,39",,"34,71","9,42,4,85","88,58,4,29",,"32,58,6","10,46,79,16,60","27,93,46,39","99,6,71,77,13,31",,8,64,17,"71,10,45,51,29","72,75,77,79,20,88,29,63","7,10,14,49,51,85,56,92","4,39,83,84,62","79,49,82,23,56",,"42,49,51,93,94,31","70,46,20,54,87,58,91","80,78","67,58,90,40,26,61","64,36,39,43,45,61","1,99,8,57,60,29,31","37,15,81,50,19,85,94,95","98,20,94","90,51,98",,"6,41,15,16,83","29,86,63",89,"64,67,100,37,39,45,46,16,20,61,63","64,69,40,9,43,75,84",,,"48,42","1,66,25,87","66,55",42,"37,7,10,84,90","69,72,73,74,43,13,77,56,58,61,31","9,43,47,81,52,88,90","82,77,22,23","29,59,21","40,77,82,24,28",66,"65,66,73,12,47,48,51,22,58,28,95","32,96,11,80,82,51,87,55,31",25,"70,7,42,47,54",37,"2,47,48,79,52,23,27,61","91,15"
t3,"3,35,10,11,42,13,14,15,47,63,51,86,57,26,61,94,31",,"89,65,74","96,33,37,6,73,75,19,90","64,66,68,6,39,18,83,20,84,54,23,28,62",,"37,39,75,14,79,81,22,25,93","64,65,67,4,68,69,40,73,75,15,50,52,90,27,93,62,31",90,"96,65,3,4,67,81,94,60,93,30",,,"32,97,2,35,99,72,84,23,58,92,93","33,5,38,46,88,27,31","33,35,68,100,74,76,78,50,94","57,83,36,87",,"65,37,6,8,10,74,75,13,45,20,84,89,31",10,"12,22,87,59,28","80,67,23","64,99,13,49,83,87","9,44,5","91,43,85,38",,,"48,57,99,71","25,84",,"81,50,60,70",,,"41,47,48,49,30","64,36,38,70,40,73,15","37,42,78,47,18,83,58","66,37,70,39,74,11,76,13,77,16,51,54,55,63","64,97,66,40,75,46,47,17,20,84,22,56",,"32,36,37,40,41,10,13,45,49,51,23,89,91,62,95",,,,,,23,"36,9,43,16,81,52,94,56,62,61,30",,"98,99,4,77,90","35,100,38,73,13,53,87,91,93","69,6,16,81,21,54,26",,"97,75,15,85,55","99,75,45,47,15,19,83,23","62,11,30,71","5,7,8,12,45,15,47,84,53,22,87",,,91,"13,45,5","64,3,47,20,21","96,1,33,35,99,37,69,70,41,76,47,48,50,56,94","64,34,36,60,47,48,80,87,57,28,31","51,20,85,54,86,25,31","37,39,10,44,48,19,90,61",,"98,36,72,73,50,21,25,27","36,41,79,16,92,85,56,25,90,59,28,29","64,67,39,17,93","3,4,36,74,43,78,56,89,60","98,71,8,9,72,44,47,85,86,88,31","26,77,70,15","69,6,8,45,46,77,83,23,24,89,90,60,30","91,61,86,47","2,3,34,13,18,84,91,94",,"98,72,42,13,46,49,20,23","34,3,37,70,13,54",,"32,98,36,5,9,43,13,78,48,19,54,57,60,30,95","36,72,11,45,47,15,79,86",,,"49,74,98,71","64,97,9,77,79,80,23,24,90,62","27,20,53,86",3,"97,3,71,73,43,85,89,59,60,61","32,64,66,3,99,37,6,71,100,15,48,81,20,53,84,87,63","64,2,68,8,45,14,78,48,49,50,19,84,85,22,55,94,59,30","70,73,44,15,85","3,13,46,28,30","33,7,71,9,41,73,46,17,83,54",37,"34,36,37,70,8,84,55,85,23,60,63","33,3,7,9,75,77,49,81,84,53,54,28","35,37,74,23,31","1,40,13,16,50,51,88,31","24,34,48,5","66,36,37,6,90,40,74,46,49,50,19,20,85,86,26","17,42,20,36"
t4,"4,17,19,20,22,24,29,38,40,46,49,59,71,73,75,84,89,90,91,96,97,100",,"41,75,76,45,17,55,88,31","97,34,3,100,71,45,20,55,57","32,1,97,67,38,70,40,10,43,12,76,48,81,52,55,56,91,63",,"32,64,66,40,9,41,72,73,76,48,18,52,23,56,94","2,7,9,10,13,18,22,23,25,42,46,48,49,51,53,57,66,72,74,78,79,84,85,86,91,98,99","88,36,29","97,2,71,41,12,13,44,78,89,26,63,31",,,"98,67,69,9,73,74,12,76,46,78,18,20,52,22,90,91,28,62","65,68,37,6,73,77,47,15,49,90,94","96,65,97,36,43,12,48,86,88,60","100,69,73,79,92,30",,"1,5,9,12,29,30,36,41,43,44,48,56,59,60,63,70,81,85,86,87,98","100,15","97,9,41,74,77,21,58,60","75,100,62,7","65,7,40,71,73,11,46,15,48,17,51","34,7,73,74,83,57,31","99,71,12,48,17,20,55,26,30",,,"8,73,13,77,81,53,59","41,76,49",,"64,37,74,51,20,91,63",,,"64,36,37,38,50,19,82,57,29","6,7,12,19,28,43,46,47,49,52,62,65,69,74,75,78,84,86,87,97","1,5,8,10,20,22,56,91,28,29,94","35,67,71,44,45,46,80,81,84,87,24,26,92,30","3,4,5,15,24,26,32,34,38,42,48,50,53,59,60,62,63,72,78,80,81,83,89,90,91,92,93,100",,"98,5,7,71,74,43,44,75,18,54,87,25",,,,,,79,"64,33,37,74,45,83,84,22,87,24,25,90,60,95,31",,"64,65,66,7,91,46,79,24,59,60,63,31","67,5,71,43,12,77,14,46,48,17,80,51,83,94","89,67,70,72,73,74,14,20,84,93,87,25,27,28,63,57",,"45,13,80,51,83,23,88,94","66,35,36,98,73,74,44,76,14,17,18,85,28,93","36,8,44,53,29","98,4,37,40,9,42,11,72,48,49,21,62,25,26,30",,,"81,83,14","50,38","67,4,11,79,82,53,89,28","97,2,98,7,39,40,11,44,81,82,53,54,85,25,58,60,30","33,65,100,37,70,90,40,9,73,74,12,45,77,81,84,23,58,94","32,34,99,37,40,9,73,43,15,80,49,50,87,24,57,26,61","65,97,73,74,45,15,81,20,25,91,60,29,62",,"37,38,71,74,12,77,47,48,22,55,24","96,1,33,65,97,71,72,73,10,11,42,43,80,84,22,88,31","2,66,100,40,19,89","65,37,70,44,14,80,21,86,55,25,93","1,6,13,15,22,26,37,38,42,54,73,74,75,76,79,81,82,83,87,89","4,100,38,46,51,91,30","3,10,18,27,29,31,32,40,47,48,52,54,58,61,67,70,71,84,96,99","8,42,66,46","4,5,14,48,17,82,52,21,22,53,56,88,63",,"2,5,14,19,25,27,28,34,47,52,53,54,55,57,65,70,74,81,84,91","64,38,47,50,84,87,56,90,28",,"4,23,26,27,28,31,35,40,50,51,55,58,68,71,72,76,77,80,88,90","1,65,3,66,5,97,99,100,49,81,20,90,61,94",,,"67,36,37,8,76,13,50,21","98,4,100,7,43,44,50,22,57,94,31","72,9,21,89,91,62","77,21,22","99,36,4,70,100,45,14,46,83,22,23,54,88,93","7,8,10,11,12,14,19,23,28,35,36,38,49,54,67,79,83,85,89,91,94,97,98","1,5,6,7,11,15,16,18,21,23,26,29,33,37,39,40,42,60,62,63,67,71,74,75,76,77,91,97,98","64,1,2,37,6,8,42,74,14,49,53,87,62","65,34,67,5,43,47,81,26,61,95,63","5,8,14,15,20,21,22,25,30,32,39,42,55,67,79,80,88,93,96,98","34,28,5","97,45,80,50,20,52,53,54,59,30","89,65,66,36,37,70,39,71,73,10,76,48,52,85,22,25,60,63","34,67,66,99,72,42,29","64,89,2,37,9,15,79,80,82,57,95","96,73,55","64,1,96,5,72,73,11,77,15,17,82,83,25,58,59,92,93,31","5,71,13,92,81,54,87,56,27,28,63,95,31"
t5,"2,67,69,6,8,16,18,50,52,21,54,88,58,27,92",,"97,98,35,69,7,9,73,43,78,51","65,2,99,12,15,79,52,85,22,54,88,26,59,63","3,8,14,15,16,35,37,51,65,71,72,73,75,85,87,89,90,94,100",,"1,65,35,97,98,71,74,11,92,82,84,86,90,28,61,62","32,33,97,36,100,6,39,41,11,45,17,83,20,87,89,63","68,6,71,91,47,15,86,59,92","32,33,98,68,69,39,42,43,77,82,56,59",,,"4,8,11,14,19,21,25,26,31,34,36,42,43,54,61,70,75,79,80,82,86,89","98,3,99,70,71,8,42,83,57,26,28,30","64,66,37,70,90,40,41,73,20,84,22,24,56,31","32,64,2,39,40,11,43,77,14,21,53,24,90,27,62",,"15,22,23,24,33,39,40,46,51,52,54,55,58,62,64,66,68,71,76,77,80,83,88,91,93","64,33,69,46,24,91","66,99,36,68,71,73,42,78,48,17,50,89,27","34,35,36,70,10,53,57,93","2,35,36,90,98,76,78,47,19,52,53,54,26,91,28,31","96,65,68,12,47,48,17,20,86,28","65,37,69,40,73,74,45,46,15,19,51,84,89,59",,,"2,3,6,70,40,42,14,46,82,19,83,24","10,83,36,55",,"67,36,69,100,71,41,42,43,48,17,52,85,86,57,59,61",,,"66,99,5,6,69,8,9,90,22,89,26","2,3,13,25,31,32,50,53,54,56,57,59,60,63,66,67,68,76,79,80,83,85,94,98,99","64,97,7,92,48,81,23,21,84,55,90,60","96,65,3,9,73,14,17,18,53,22,28,94,31","1,8,10,11,12,14,16,19,36,43,45,51,52,58,61,74,79,82,85,87,88,94",,"65,11,78,17,50,19,20,82,86,24",,,,,,90,"6,7,17,19,28,29,41,44,50,54,57,65,71,77,78,79,91,98,99",,"97,3,69,39,72,73,47,18,53,56,57","2,21,26,34,39,40,45,50,52,55,58,59,60,61,63,74,75,78,81,84,88,89,95,96,98","3,7,9,17,19,22,23,34,43,46,48,55,59,66,71,75,78,85,96,99,100",,"34,66,4,98,40,72,79,81,50,20,92,93","32,1,69,7,40,9,41,11,77,78,20,54,90,30","69,37,87,47","1,10,16,23,35,36,41,51,56,57,64,66,69,74,75,78,80,81,85,86,93,94",,,"98,99,68,8,9,73,46,49","86,84,71,15","5,7,73,78,18,85,24,57,90,94,31","65,100,5,6,71,8,9,10,42,43,46,16,49,51,22,31","4,6,18,21,25,26,29,30,53,54,55,59,66,69,71,82,88,89,97,99","3,7,8,14,19,21,28,35,46,58,59,65,66,70,78,79,88,89,91,92,94","2,14,16,21,31,32,34,41,43,53,55,57,63,76,84,85,86,87,88,92,98,99",,"2,8,45,83,60,30","64,34,99,4,69,6,39,13,77,82,52,21,53,57,61,94","72,73,13,46,47,48,27,30","64,33,73,16,48,18,81,20,23,57,28,62,31","2,3,34,67,90,7,40,99,12,78,51,52,24,58,92","98,69,6,10,11,42,13,14,47,81,83,21,89","97,98,100,5,39,43,76,13,78,82,51,20,21,53,56,25,62,63","65,99,37,69,72,41,11,75,80,17,81,19,84,87","1,12,20,24,28,30,35,40,47,49,64,67,69,72,78,80,87,96,100",,"64,96,66,99,37,39,40,73,79,48,80,18,50,89,93,30,63","1,36,5,68,69,9,18,82,52,53,22,23,93,61,62",,"1,69,6,70,8,41,42,73,17,49,81,52,83,87,25,29","89,2,34,67,6,71,41,13,14,48,50,19,83,54,57,91,92,31",,,"97,5,38,9,10,11,43,46,47,81,63,84,22,86,60,61,31","3,12,15,28,35,36,37,39,40,41,47,49,53,60,67,72,78,92,99","64,33,67,70,39,79,18,60","58,28,66,92","64,68,44,76,15,79,17,19,53,26,91,92,62,95","2,5,39,40,9,75,46,17,18,82,24,25,27,30","65,66,4,100,73,10,44,13,46,17,83,93,86,56,27,61","34,4,69,71,41,46,16,48,18,19,80,83,84,55,24,25,59,92","64,89,74,11,12,75,78,53,54,25,60,94,31","4,11,18,35,53,56,59,60,62,63,65,68,70,72,74,75,84,85,89,95,99,100","75,50,20,86,91,94","100,38,77,81,57,29","4,13,20,21,30,34,35,38,42,56,58,62,64,72,78,83,90,91,97,99","64,3,69,75,46,78,48,79,82,52,53,88,91,62","65,98,67,4,5,99,8,19,23,25,29","32,90,77,6","65,98,35,3,68,38,100,75,44,13,22,56,57,30","4,37,70,40,41,43,77,46,16,48,49,51,93,53,89,61,30"
t6,"66,68,70,12,79,53,60",,"67,36,6,38,72,91,77,79,18,83,87,23,57,27,92,62","7,9,16,18,21,31,32,35,42,48,56,58,64,66,69,81,82,91,94","2,34,36,98,42,47,50,19,82,27,30",,"3,4,8,10,12,13,15,50,20,21,53,54,27,29,30","34,5,38,77,14,56,58,59,28","2,3,34,38,7,73,10,43,21,22,28","64,1,99,5,7,8,40,76,85,88,61",,,"3,37,39,71,77,47,49,50,88,59","4,36,39,40,10,11,43,75,76,81,19,85,55,89,60,61,95","34,67,58,5,98,72,10,45,14,77,16,85,55,25,26,29,95","3,8,12,19,22,23,26,34,37,45,48,61,66,70,71,78,80,81,94,96,99",,"3,11,14,17,21,25,34,49,50,57,69,72,78,90,92,95,97,99,100","96,9,43,14,49,87,59","3,13,14,19,30,37,43,45,47,52,56,64,69,72,79,90,91,95,100","65,69,8,40,42,76,77,79,17,49,63,87,88,92,29,94,31","1,97,3,67,5,8,9,42,77,18,84,94,95","66,4,71,40,41,76,45,18,53,55,26,91","3,4,9,14,18,22,27,28,36,39,44,52,53,57,62,66,67,68,70,78,79,81,86,93,97",,,"32,96,36,12,80,50,52,88,91,30","89,20,30,23",,"3,4,9,13,14,21,22,26,28,32,33,35,45,55,58,68,73,79,87,89,94",,,"32,4,68,72,11,43,44,46,79,20,52,87,56,25,58,88,94,31","8,9,16,17,20,21,23,26,29,51,58,71,72,81,88,89,91,93,95,100","65,34,3,38,70,41,76,15,80,82,85","32,1,97,5,38,40,42,78,47,83,23,88,91,93","2,99,39,7,71,73,13,49,21,54",,"34,3,8,72,48,85,57,92,31",,,,,,"4,68,71,19,58,94","1,2,34,4,35,68,70,40,72,10,12,48,20,89",,"1,15,17,22,28,32,38,40,42,44,51,52,55,61,68,82,84,86,88,92","1,33,97,69,70,8,41,72,47,18,22,54,86,25,30","64,38,40,41,10,45,77,79,82,24,56,91,92",,"64,33,3,37,70,42,43,47,48,49,22,86,27,29,95,31","97,3,68,5,70,43,13,48,82,52,87,88,25,26,29,57","1,34,98,4,99,72,73,45,57","32,2,67,100,90,39,73,44,14,46,79,52,89,58,91,60",,,"39,74,15,79,18,22,29,31","90,53,54","1,2,35,98,9,91,14,46,16,17,48,50,80,55,54,23,26,59","64,3,13,17,83,84,86,57,92","3,35,5,41,42,43,13,15,79,83,22,24,27,63","33,67,36,71,72,10,13,16,17,81,53,22","68,70,42,46,78,22,24,26,59,94",,"65,41,10,52,85,56,57,26","3,35,8,75,49,50,89,26,27,60","36,37,71,9,15,49,18,81,82,84,85,87,88,90","96,1,99,42,11,76,45,77,15,52,84,54,24,91,30","32,65,35,68,77,60,16,48,84,23,59,28,93","65,3,36,67,72,12,44,45,78,48,79,52,88,25,59","68,7,41,14,17,28","96,1,35,36,6,40,74,45,60,79,49,89,58,28,30","7,9,15,16,25,29,37,38,41,42,43,50,60,62,65,66,71,75,81,86,89,97,99",,"32,1,67,36,69,8,43,45,82,51,85,86,88,90,92,62","2,7,16,32,35,42,44,46,51,57,58,60,66,71,73,76,79,88,96",,"59,10,3,82","98,70,88,10,77,46,52,21,22,23,87,27,30,63",,,"1,2,6,7,19,20,23,28,30,45,52,58,59,65,66,73,77,85,96","2,6,8,10,14,21,34,42,51,52,56,71,73,74,75,82,88,95,96","32,97,2,3,34,68,100,7,75,46,47,16,49,78,80,52,82,92","32,70,6,72,20","65,34,66,67,98,8,40,72,11,77,78,49,81,20,94,31","65,93,47","32,35,69,20,54,87,92","3,5,11,13,17,30,39,40,43,45,52,54,63,68,75,88,96,97,99","66,35,98,99,70,8,41,42,73,15,48,82,84,90","64,97,66,37,6,69,12,45,16,19,61,57,90,29,94","2,3,100,79,23,88,61,31","46,79,87,24,91","98,67,69,6,43,15,18,86,88,27,92,94","32,89,100,6,7,8,9,40,13,45,80,17,81,20,84,94,57,30","35,68,38,72,74,11,12,75,17,83,87,56,90,61,30","59,4,45,79","97,34,67,69,39,7,9,42,76,78,87,24,88","32,65,98,99,72,10,18,82,21,22,23,85,57,26,88"
t7,"81,65,77,39",,"32,5,37,39,42,15,16,49,82,22,61","98,67,36,68,72,41,43,46,80,84,53,86,23,89","69,7,74,46,22",,"58,100,70,42,43,77,47,19,26",,"98,99,37,72,41,42,75,12,48,17,82,84,55,30,63","37,70,72,11,46,47,17,87",,,"38,48,5,30","32,64,41,74,78,54,23,87,25,92,93,62,63","1,3,4,6,7,42,47,21,53,23,89,27,28,62","89,97,35,4,67,72,74,13,50,82,20,84,85,55,25,60,93",,"82,28,38","2,99,4,37,39,92,85,54,55,26,28,93,30","65,4,5,38,39,46,49,18,51,81,85,93,88,57,29,94","33,66,3,4,9,91,46,81,82,51,83,22,54,86,27","34,92,16,86,23,24,57,60,61","98,69,42,75,77,15,19,22,95","33,34,35,5,8,72,42,13,50,61,83,21,87,23,25,60,29,63",,,"34,35,39,41,15,47,18,20,86,56,26,60,95","72,73,75,17,50,81,52,53,91,61",,"97,66,40,72,11,76,77,78,49,83,84,53,54,90",,,"98,42,12,13,14,77,81,55,23,61,62","96,4,5,42,11,14,18,22,61","33,36,68,71,74,75,46,79,19,88,57","34,90,72,10,15,50,58","98,35,76,55",,"96,21,22,56,26,59",,,,,,"89,34,6,8,40,42,14,15,25,92,29","32,97,67,100,5,73,11,21,23,27",,"35,6,75,78,81,50,30,62,95","64,76,92,19,23,56,28","97,98,68,11,47,80,51,52,60,61,62",,"99,5,69,71,8,9,73,74,18,82,84,54,87,25,26,28,30","33,38,71,8,72,49,84,92,62","35,100,74,75,76,14,49,51,20,24,25","65,17,27",,,"100,38,6,70,41,42,71,80,50,82,53,87,62,25,92,30","73,42,77,81,18,19,61,95","96,33,6,40,74,75,12,13,83,52,22,95,30,63","66,73,74,45,80,52","98,67,8,72,16,17,91","98,42,75,45,47,18","96,35,38,75,11,17,95",,"1,11,46,15,59","32,37,40,47,15,86,62","34,99,69,6,7,8,11,45,60,16,83,20,21,22,53,54,91,28","98,100,5,72,50,29","33,66,69,50,21,94","97,34,35,68,73,74,43,49,53,27,93,62","9,74","32,64,67,100,10,44,13,77,16,18,52,57,93","68,70,39,10,79,83,54,57,59,92,61",,"35,4,68,100,7,44,22,58","6,10,14,19,20,24,25,26,30,31,41,59,72,78,83,85,91,92,94,99",,11,"4,39,8,73,74,51,56,59,28,95",,,"34,99,68,70,40,72,75,44,14,15,78,17,79,26,62","65,69,81,83,20,89,26,91,93,30,63","65,98,36,71,42,12,77,15,48,17,51,83,87,94,90,30",53,"38,42,16,48,18,52,24,25,27,63,57",60,"99,36","33,98,35,100,47,81,26,29,31","96,97,4,37,69,7,40,9,71,45,80,50,83,22,23,56,27","34,38,10,91,13,47,48,81,86,27,31","65,99,69,40,14,51,53,22,89,59,60,30","88,98,19,69","14,47,17,24,59,93","36,71,11,12,51,85,54,55,26,27","66,3,100,69,71,41,43,46,18,85,86,24,94","64,33,3,99,16,17","4,70,54,89,91,28,63","64,1,2,35,69,7,39,9,75,76,78,79,83,58,29,94"
t8,"48,30",,"66,68,70,8,46,14,19,53,95","70,39,74,44,78,17,50,62","99,80,17,26,59",,"45,46,89,59,63",,"1,8,13,19,23,24,31,33,39,46,52,57,58,60,65,66,67,83,89,94","24,51,79",,,"24,81","72,9,45,79,48,84,56,58","8,9,18,52,61,63","33,65,5,6,7,38,44,46,15,49,18,86,58,63",,61,"67,38,73,12,13,76,81,51,83,53,22,86,58,60,29,94,63","32,1,2,98,8,40,10,15,16,83,84,53,55,25","99,84,56,59,95","100,74,89,58,93,62,63","99,36,8,46,16,50,27,63","96,41,11,77,49,54,90",,,"1,97,37,7,72,74,16,49,51,22,55,25,90,28,94,63","97,2,3,67,5,8,42,13,14,15,47,48,19,21,54,88,93,62",,"34,98,15,18,92,93,31",,,"65,3,70,7,40,71,75,45,17,60,63","1,92","67,69,9,50,54,86","8,56,68,69",70,,"46,55,88,61,94,63",,,,,,"9,16,22,24,28,31,35,37,49,52,53,54,62,69,75,80,84,87,88,91","58,13,47,18,51,85,55,26",,"89,9,41,23,25,27,93",11,"65,12,13,44,15,94",,"1,67,38,41,11,17,21,24,57","96,100,21,39","66,38,41,79,16,48,81,19,82,85,86,23,94",,,,"65,3,40,10,75,13,77,16,48,51,20,86,24,89,27,28,61,95","4,8,9,72,74,83,21,88,26","37,8,44,84,93,86,56,58,61","78,19,14","96,2,76,38","1,100,5,76,60","5,7,18,54,89",,"3,43,13,92,19,28","74,45,55","65,98,3,58,70,41,42,75,76,77,79,61,57,26,29,94","2,6,10,22,87","97,53,46,55","9,50,19,39",66,"97,3,9,14,53,90,29,31","33,27,76,85",,"17,29","98,39,11,12,43,75,15,81,55,27",,94,"7,42,17,55,25,26,60",,,"3,100,12,80,51,88,89,91,94,95","68,70,11,18,59","35,4,99,41,10,45,63,54,25,28,61,31","67,51,31","74,75",,,"65,9,86,95","36,6,39,72,10,77,16,19,20,87,24,58,92,93,62","49,50,76,52","32,67,7,42,74,12,44,45,46,47,48,77,83,84,85","35,44,92","40,16,29,5","65,5,38,43,14,47,92,49,50,19,83,58,60,93,63","36,39,73,44,91,92,63","1,66,39,40,11,46,83,25,62","51,43","97,34,3,66,73,11,62"
t9,7,,"50,71,47",14,60,,"17,34,60",,"4,5,16,18,25,32,35,40,54,56,64,69,77,78,79,87,93,97,100","66,53",,,44,7,"69,81,54,91,92,93","54,56,59,28,29,95,31",,,"65,34,66,6,8,11,75,80,17,18,84,21,56,88","35,6,80,23,62","24,64,20","69,12,20,39","32,70,6,72,82,30,92,62","10,76,58,92,94,95",,,"98,38,79,17,21,87","64,4,37,90,7,40,9,45,46,26,27,95",,"16,24",,,"96,97,67,80,84,21",90,"96,25",100,,,70,,,,,,"2,7,11,26,30,32,43,46,55,66,72,73,77,78,82,85,98,99,100",8,,"16,100,54",,"49,35,76",,"90,35,46","80,94,51,22","32,3,10,42,91",,,,"96,97,34,66,36,72,44,45,78,21,54,85","96,1,33,98,6,40,75,44,47,23,94,27,28,30","32,66,69,39,72,19,62","95,15",68,"44,52","80,3,12,47",,"81,35,86,7","17,23","32,33,74,56,25,59,63,31","9,83,12","5,41,10,19,57,95","90,87",87,"33,92,21,71",6,,,"80,4,21",,99,"12,38",,,"57,54","76,5","96,43,11,13,88,57,59","36,41,78,84,57",,,,79,"32,33,79,49,86",,"64,6,41,78,80,17,19,25","13,7",45,"56,90,28","48,33,78,49","65,7,8,54,23,89,27,94,63","81,62","59,44"
t10,99,,"80,13",,,,78,,"11,45,50,20,62","18,92,23",,,64,35,"57,83,11,59","17,52",,,"3,35,5,45,48,20,25,57",,"16,52,96,38","56,27,6","33,97,67,35,78,79,88,89,29",,,,"68,29,54,84","35,69,6,43,77,79,85,87,58,60,94",,,,,"73,2,78",,,57,,,29,,,,,,"64,3,67,5,20,93,57,61",,,"13,5,70,87",,83,,89,"34,61","88,89,83,6",,,,"2,5,43,17,94","64,2,34,100,37,7,39,41,10,12,79,49,51,57,93,62","36,77,68",,,"56,2,6",,,99,,"43,5",7,"49,20,30",,,,"8,73,44",,,,,7,24,,,29,,"40,37","98,69,9,10,74,15,80,50,52,25,90,62",,,,,,,"98,4,81,55,95",,61,95,,"100,69,47,18,50,85,60",80,55
