Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"64,18,72",12,53,"98,77,14","17,54",59,"59,12,36","81,30","49,66","28,6,47",,6,"17,6",44,"18,46","88,75,45",67,,,"4,71",94,"16,18,21",55,"16,38","49,84",11,,"42,61","2,52,90","2,11,36",40,,63,"90,75","42,43,30","74,92,77","36,29",61,"51,85","78,84,45,22","48,42,96,98","41,91,84,54","59,12,62","64,77","9,77,47","19,92","81,66,45","40,52",83,,"96,53,79",23,2,"40,1,43",,,100,56,3,"100,89,52","90,3","32,36",5,"59,11","34,67,31","92,77",17,"76,92","58,100,82,22","97,13,63","90,3","96,57,42,23","37,71,48,53,87",86,93,68,66,"92,14,23",62,85,1,,"9,12,15","96,22",45,"9,36,13,31",66,"9,21,94",53,"58,71",100,11,"16,59",2,,40,94,"42,11,37,63",,"89,75"
t2,"98,47,15,82,20,22,91","43,7","70,21,14","8,42,78","24,100,29",88,"100,6,73,77,81,93,31","37,10,12,54,26","91,27,69","97,4,37,72,41,81,61,95,21,55,27,60,29,30,31",,"97,58,75","67,38,45,78,62",77,"65,99,69,81,53,59,92,95","66,99,100,71,47,82,51,21,93,62","89,74,21",,,"98,6,13,14,54",11,"1,36,42,48,85,91",,"96,97,71,15,90,93",73,"45,30,79",,"56,35,27,52","97,3,47,81,84,88,95","37,6,71,73,46,93","19,78",,66,"9,18,56,91,29","98,19,68","3,67,16,50,24,25,57","68,62,31",4,48,"58,77,21,15","2,3,38,6,40,75","24,25,22,62",46,"50,91,86,71","66,71,8,7,24,90","97,42,86,54,93","64,1,65,71,11,80","89,9,27,31","35,27",,"67,68,71,81,21,85,87,62","73,51,85,15",52,"64,66,12,81,18,55,89,62",,,"40,3,60",,"45,50,82,84,63","64,35,67,40,75,81,23,56,93","1,67,71,47","58,86,15",,"26,5,46","64,13,78,48,17,89,94",11,"35,46","54,98,11,22","34,7,71,13,51,85,26,60","65,2,17,21,27,28","1,77,79,18,58",35,"98,3,99,39,43,45,77,54,25,93,57",,52,"88,90,67,38","48,92","1,4,68,80,18,50,52,53,61","64,27,45","43,48,19,51,58","64,44",,"97,7,42,19,21,86,30,31",26,"64,66,70","66,5,40,43,77,17,83,84,21,87,24,63","40,77","35,99,5,45,79,81,83,22,87,90",,"32,3,37,8,12,56,89,63","67,51,14",18,"62,46","73,98,53",,,"26,79","66,73,74,75,13,46,94,25,93,30",,"34,67,71,9,46,81,85,91,63"
t3,"2,34,4,70,42,75,49,50,81,54,88,57,61,30,63","22,30","97,36,8,13,23,88,27,28,95","38,10,16,82,25,31","33,3,68,37,69,75,14,85,60","18,68,21,79","35,37,69,70,40,10,44,46,15,80,52,54,57,62","3,4,71,40,51,21,22,85,25,90,57","97,82,20,94","1,20,22,24,34,36,38,40,43,45,48,51,52,62,64,70,73,75,88,98",,15,"68,37,71,9,42,82,21","68,70,71,8,31","6,31,35,37,39,42,43,44,49,54,57,58,62,63,71,83,84,88,89,91,100","64,98,3,68,69,10,19,20,54,24,30","3,12,44,16,81,60,63",,,"64,100,40,15,87,27,29,62",,"64,65,98,37,71,72,80,51,20,87,56,93,31",,"65,36,6,7,70,58,91,94","48,90,72,71","43,52,29,62",,"99,69,38,39,43,78,21,25,58,29","1,66,68,69,40,41,42,11,74,14,82,83,22,54,89,92","98,68,69,72,41,12,18,19,21,87,55,27","70,72,15,93,95",,47,"1,33,40,52,94","26,5","2,38,45,46,17,83,84,54,87,88","64,57,77,79",,52,"49,68,13,94","66,76,13,51,83,84,54,56,90,60,61","97,99,6,87,92","30,87","3,99,37,69,17,83,84,21,23,95","4,5,36,37,38,39,72,73,12,14,80,20,53,92,61","68,73,15,16,51,87,56,27","97,67,73,79,82,54,56,59","96,97,35,38,72,78,81,84,22,60","38,63,30,39",,"37,38,70,40,73,43,13,47,16,48,25,28,29","32,6,7,39,43,48,18,19,53,54,55,92",,"97,35,67,100,73,11,75,79,16,51,88,25,58",,,"99,77,48,80,22,61,63",,"6,74,22,60,95","1,34,65,66,72,11,44,14,62","66,4,5,69,74,82,53,55,94","74,75,46,91,61",,"56,17,61,55","97,98,5,40,72,11,44,76,81,19,52,21,57,60,62","84,5","99,13,18,30,89,25","64,99,69,8,58,91","98,35,99,72,9,75,79,48,80,19,52,92,63","37,38,73,74,48,88,57,31","66,4,36,44,81,55",17,"1,5,12,16,18,22,23,29,40,47,49,52,55,56,63,65,81,84,85,100",,"5,23","65,4,69,70,27","39,7,46,21,22","96,34,37,39,8,15,81,82,54,91,95,31","42,83,90,63","32,100,37,77,46,81,84,21,30","49,100",,"2,67,36,90,38,39,70,41,46,47,48,82,52,53,25,26,28,94",,"16,48,20,92","4,6,8,11,22,26,27,30,34,48,50,58,59,67,80,88,93,96,97",,"2,23,34,39,46,49,51,54,60,61,64,65,66,71,74,82,85,92,98",,"66,67,72,73,46,18,83,54,60,61","64,73,85,94",,44,"42,3,79",,,"32,8,11,19,51,85,90,30","97,35,67,38,7,39,9,40,71,76,91,16,17,19,88,27,62",,"64,1,98,69,6,72,74,43,79,80,83,28"
t4,"3,6,8,9,12,19,21,23,24,26,29,31,37,51,53,60,73,74,83,84,87,89",,"65,98,37,40,9,42,72,73,79,17,52,54,25,90,61,63","65,6,75,19,84,85,22,88,30","34,98,6,39,40,46,78,16,48,79,23,28,30,63","65,99,69,9,80,83,84,85,90,94","64,1,2,66,5,9,75,78,17,19,51,83,84,85,56,28","7,11,23,27,36,47,48,49,50,61,65,67,74,87,88,89,93,97,99","70,61,62,71","2,7,9,11,14,15,17,19,23,32,57,58,59,65,67,68,69,71,76,77,78,80,82,83,84,86,90,91,93,94,100",,98,"97,3,39,72,46,15,47,79,84,22,24,25,88,60,61","36,50,53,54,92,29","3,8,10,12,13,17,22,27,30,33,34,36,47,55,56,60,66,67,70,72,73,74,77,87,93,98","1,97,35,67,72,73,11,76,81,87,26,31","2,66,5,43,47,79,80,84,22,91,92",,,"10,19,23,31,32,33,37,42,45,53,57,61,66,70,72,75,78,81,90,93,94,97",,"34,35,90,6,40,41,43,76,45,46,15,54,23,24,25,58,86",,"98,35,37,69,10,13,48,20,57,26,60,63,62,31","1,66,69,8,43,22,56","32,64,2,3,81,20,89",,"89,67,36,68,90,79,82,88,57,26,30","4,7,9,10,12,13,19,23,25,26,34,46,51,53,56,63,64,71,72,76,77,79,91,99,100","89,96,97,35,100,9,13,79,92,53,56,25,57,63,31","97,36,100,71,47,50,87,23,25",,99,"47,22,88,27,60,31","34,40,11,47,54","96,4,69,6,40,9,73,13,78,21,85,29,31","33,73,11,45,81,53,24",,"2,29,30","67,38,91,17,83,59,63","64,97,68,5,39,71,73,11,46,81,82,53,85,23,92","36,70,73,75,79,83,20","88,9,38","1,5,9,13,15,24,25,28,42,46,49,51,52,53,57,66,74,80,82,98","2,6,13,28,34,40,46,48,50,52,58,62,63,67,68,78,84,88,89,97,100","69,38,43,76,77,48,49,83,85,23,90","3,70,74,43,13,46,84,87,92,93,94","1,2,3,90,8,10,42,15,80,17,18,51,24,57,26,88,92,62","96,33,36,37,69,7,70,75,17,81,52,24,28,61,62",,"65,66,35,6,76,45,80,52,86,23,89,27,93,30","97,35,3,67,40,11,12,46,79,80,87,62,57,90,30",,"33,2,99,68,6,70,10,74,45,84,85,87,24,26,94",,,"66,71,59,74,91,76,45,81,18,51,20,21,87,23,27,62",,"67,36,37,9,41,13,52,86,23","97,5,6,69,74,13,15,16,20,55,57","32,33,2,37,72,73,88,13,15,79,50,87,23,56,57,59,31","41,77,16,17,48,51,59",,"3,38,39,8,40,78,80,83,86,57,90,28","1,2,3,6,7,8,25,26,27,36,41,42,45,47,53,56,63,74,79,80,88","56,34,6","65,37,69,11,76,78,79,80,57,59","34,66,4,7,42,44,20,52,85,61,62","64,33,89,67,36,37,6,39,8,47,81,83,23,88,25","67,36,8,9,12,45,14,77,82,86,25,94","33,69,6,40,9,14,48,87,63","5,46","9,13,15,17,20,21,24,26,28,31,34,50,51,62,64,68,72,74,80,82,83,86,88,89,90,91",,"72,25,50,13","64,97,66,6,39,46,60,48,83,25,26,57,29,31","3,36,12,18,86,56,95","64,33,65,35,5,38,7,72,46,20,84,86,87","33,36,6,38,11,18,54,56,58,60,94","66,3,4,36,67,8,40,44,50,83,28,61","33,36,40,10,14,51,85,91",,"3,4,6,8,13,16,18,27,29,34,45,49,50,54,56,59,61,73,74,77,87,89,92,99",,"65,4,40,72,87,58","32,64,65,37,38,69,10,74,46,92,18,20,54,90,60,29,94",,"1,3,4,6,8,10,12,14,15,16,19,20,25,30,31,36,41,50,52,55,59,63,67,69,70,78,80,86,89,91,96,97,100",,"64,35,5,9,10,75,14,79,85,22,55,57,59","2,37,72,46,78,48,54,23,88,57",,1,"69,16,17,21,31",,,"98,4,70,46,81,18,88,57","2,100,70,72,81,84,21,22,57,59,29",,"32,96,97,99,37,8,11,12,13,17,52,84,23,25,59,30,57"
t5,"7,10,16,25,32,36,38,41,43,44,46,52,62,65,71,78,79,80,85,86,94,97,99,100",,"1,2,5,7,19,31,38,43,47,58,60,66,68,75,83,84,87,89,91,100","64,34,68,5,90,100,9,76,15,79,18,23,58","64,66,35,41,10,42,81,52,21,55,27,92,95,31","97,2,3,98,71,8,73,43,48,81,19,24,25,58,27,60,57","32,34,67,99,42,43,45,48,53,86,88,27,60","13,20,28,29,34,35,38,39,41,45,62,66,69,75,77,79,82,83,86,91,100","90,39,73,77,26,60,29","66,39,8,12,13,46,79,49,18,53,54,25",,"83,71","2,5,11,19,23,26,30,31,32,50,54,56,58,59,65,66,81,85,86,89,90,99","2,100,7,76,13,19,85,86,87,24,63","64,40,41,11,79,48,50,19,21,86,24,29","32,37,6,70,9,41,12,17,18,83,52,53,91,29,94","32,64,68,90,100,72,13,46,52,55,85,23,88,94,58,61,62",,,"3,9,21,25,28,35,38,44,49,59,68,73,74,76,79,84,91,96,99",,"2,4,7,9,10,13,14,17,28,38,50,60,62,75,84,88,89,95,99,100",,"8,18,22,23,29,34,40,41,43,47,49,50,56,59,64,66,75,83,84,88,92","88,59,68","67,6,12,23,58",,"97,2,3,6,7,70,71,75,49,81,83,22,86,62,63","8,18,21,24,28,31,32,33,36,38,58,59,60,62,65,67,70,73,78,85,87,93,98","32,64,3,70,7,42,45,77,48,17,49,51,83,84,88,90,91","64,66,3,99,5,69,74,14,92,84,21,54,86,24,60,61,62",,"74,83,20,37","66,3,42,16,80,84,57,92","1,66,13,78,81,88,25,90,29,95,31","64,89,98,37,70,7,12,14,81,20,52,22,53,55,86,90,28,94","97,3,38,8,51,85,91,92,61,63",,"35,87,15","3,4,70,48,81,27,28","21,31,33,37,47,57,63,65,72,77,79,80,86,88,89,94,95,99,100","67,4,37,90,8,9,72,43,74,16,81,85,55,26,93","35,61","2,6,7,8,14,16,22,32,34,39,40,47,54,56,65,67,81,88,89,97,100","32,64,3,69,70,41,10,75,79,81,82,22,54,86,57,91,29","64,96,98,99,70,41,75,44,88,25,91,62,57","34,5,6,9,77,16,48,83,21,22,26,60,30","100,37,70,73,74,76,47,16,79,19,55,59,28","3,5,13,20,21,22,23,31,40,41,42,45,48,60,67,79,80,90,91,98",,"64,1,2,36,39,9,74,46,19,55,94","64,65,72,9,74,44,13,77,47,82,20,21,24,89,26,88,95",,"3,7,9,15,20,21,22,23,31,46,49,52,53,57,59,60,69,77,80,90",,,"33,4,8,10,42,13,79,16,50,53,86,89",,"32,98,69,70,7,73,75,46,79,48,93,31","33,99,10,12,76,22,88,58","98,6,40,41,78,48,17,51,20,85,22,86,25,28,29,30","33,34,3,65,66,68,70,40,45,80,20,53,54,84,85,89,26",,"9,14,18,27,30,33,36,45,48,50,52,65,69,79,84,88,98,99,100","96,66,68,12,15,16,18,84,85,23,90,61","1,65,12,44,83,22,28,93","64,3,4,6,39,40,47,84,22,54,26,60,94,31","2,35,38,70,72,12,77,16,81,87,30,95","32,1,65,3,4,68,73,44,49,50,54,55,90,59,61,62","100,5,7,40,46,15,50,83,53,90,91,60,62,95","64,65,98,37,5,74,19,83,21,84,86,57,59,60,62","32,67,37,69,15,21,56","33,4,6,70,41,10,11,75,46,78,79,94,61,30",,"65,97,37,69,70,11,20,84,54,86","2,3,7,8,11,13,20,21,23,37,40,47,52,54,55,59,63,74,82,84,89,91,96,98,99,100","71,14,93,53,54,89,61,63","9,11,24,27,28,40,41,42,44,47,48,49,60,62,73,74,75,79,83","65,1,67,37,5,69,15,81,85,95","97,2,69,70,72,91,13,15,18,20,52,53,56,59,31","98,71,73,74,75,47,48,84,22,55,89,90,61,30",,"32,1,65,35,5,69,71,72,44,14,84,88,57,58,91,60",,"18,19,22,88,57,28","98,3,99,71,41,75,44,45,76,15,47,49,79,81,52,55,25,91",,"33,68,37,73,42,75,77,17,84,53,27,93",,"2,6,7,11,16,23,33,34,38,40,43,45,49,62,78,81,86,88,97,98,99","32,65,34,98,6,70,9,13,79,17,49,50,22,89,92,61,30",,56,"8,43,75,45,46,81,84,85,88,28,62",,,"1,38,41,43,12,76,48,86,55,29","1,69,43,48,50,51,23,26",,"65,66,3,70,73,45,14,78,54,88,90,62,31"
t6,"96,33,69,39,40,59,11,76,13,14,92,48,55,90,27,28",,"10,11,12,18,22,29,30,35,39,45,48,50,59,62,69,71,74,76,78,81,85,93,94,96,99","97,2,37,69,50,51,20,54,94,28,29,62","67,74,44,76,77,80,20,22,88,91","12,23,26,28,32,35,36,37,40,41,44,45,47,49,51,53,56,62,74,75,77,86,89,91,95","68,39,72,41,74,14,18,82,21,22,89,58,91,92,61,63","32,33,96,68,6,73,44,46,15,16,31","32,33,2,34,99,47,48,79,50,52,54,23,86,57,88","33,99,50,85,87,89,26,63",,"56,72,36,69","64,33,35,100,8,40,73,43,75,77,51,20,53,83,87,29,63","4,10,15,16,21,25,28,39,45,48,49,61,64,66,80,90,91,93,96,98","32,96,9,45,78,16,51,23,25,61","89,96,2,4,5,39,8,40,78,84,23,56,25,28,63,95,57","1,4,11,19,20,29,35,38,39,40,41,45,48,54,57,59,65,69,73,76,78,82,87,97",,,"67,39,11,12,17,83,86,88,95",,"32,3,5,39,8,73,74,12,44,78,61,94,57,29,30,63",,"32,33,67,68,5,9,73,12,44,45,46,80,81,82,87,55,30","97,92,21,94","4,8,78,50,21,85,25,60",,"64,100,41,73,12,45,13,77,80,50,85,55,91","35,6,39,75,44,45,20,86,57,61","1,4,8,10,15,20,26,28,34,38,40,47,52,59,60,62,76,78,80,81,86,94,99","1,4,8,9,12,17,27,29,34,41,42,53,57,67,68,73,81,82,89,91,96,98",,"34,68,45,87,91,28","96,97,35,68,37,100,11,78,82,89,30","97,36,69,6,7,10,45,80,49,18,82,52,84,58","1,34,100,8,91,11,44,48,58,59,60,62,95","65,66,72,59,46,47,50,84,54,86,27,60",,"36,42,43,13,46,83,91,92","97,66,37,6,39,8,87","67,36,58,8,59,10,45,78,15,55,24,26,27","1,2,5,7,12,15,17,23,30,45,47,50,57,61,64,68,71,86,88,89","32,91,21","4,10,26,27,35,48,55,59,60,68,70,72,75,79,85,90,92,93,94","33,99,74,44,76,85,87,30","35,67,100,6,7,8,9,20,24,61,31","37,69,8,40,42,19,20,52,85,86,88,58,62,31","33,65,36,39,71,41,75,12,77,20,53,85,23,87","64,65,71,72,74,76,46,15,50,53,54,87,89,26,59,92",,"72,33,41","98,4,36,71,59,45,60,17,50,22,27,28,94",,"96,36,37,38,71,42,44,13,14,47,82,19,83,29,95",,,"96,39,9,41,11,78,54,24,90,88,31",,"64,99,71,12,76,77,16,83,20,21,53,85,87,26,88,62","70,7,71,50,51,82,91,92,94,63","64,34,35,36,38,70,8,91,75,76,80,52,27,63","96,67,100,69,9,42,43,13,79,19,83,87,88,25,28,29",,"2,34,35,37,73,12,44,77,47,81,51,20,22,23,54,91,92,63","4,100,71,10,75,14,92,50,51,22,86,58,91,28","64,2,35,4,98,73,42,15,16,19,21,54,91,60,62","8,72,42,74,12,51,21,53,23,90,92,63","3,36,6,39,40,41,43,75,45,14,46,83,57","5,38,41,91,43,12,17,18,84,86,87,56,57,27","3,6,20,22,26,34,35,47,52,54,58,61,64,79,85,92,93,98,99","35,99,8,41,73,43,12,13,46,47,17,54,56,25,27,93,31","2,99,71,41,73,74,83,53,22,88,61","97,2,38,42,44,58,92",,"34,71,47,15,49,79,80,88,90,27,28,61,62","1,5,9,15,28,30,34,41,42,44,45,50,51,56,78,80,81,85,86,87,93,94","33,68,37,5,69,70,73,76,17,49,81,85,24,59,60","10,12,16,17,19,21,25,26,29,32,45,58,66,71,77,93,94,97,100","34,98,4,40,13,46,50,55,23,57,31","1,5,6,7,11,22,29,34,39,41,55,57,60,64,65,73,76,88,90,94,99","99,4,6,8,72,42,43,13,77,16,18,52,21,53,86,88,28",,"81,68,85,79",,"73,79,55,59,30","100,7,73,14,16,85,23,56,28,61",,"40,13,57,58,28,62",,"42,74,13,15,47,50,51,52,21,82,84,24,28,93","97,66,5,7,39,40,41,11,45,60,15,53,90,59,28,29,63",,,"67,99,100,38,6,39,70,10,71,44,77,48,50,51,61,23,59,29",,,"66,37,39,71,74,13,20,87,59,60,61","64,96,12,77,14,79,82,85,54,86,90,60",,"36,40,10,42,77,92,18,19,50,21,22,60,95"
t7,"66,58,68,5",,"80,51,20,44","66,99,39,71,41,12,13,92,80,60,61","99,4,90,70,71,72,9,83,57,58","7,39,13,78,15,20,61,30","97,98,3,79,49,50,23,90","72,2,19,42","64,37,8,40,41,16,80,81,84,22,55,92,30","16,74,3",,"5,39,42,79,84,95,88,89,27,92,30,63","96,98,14,16,49,48,80,93","33,97,99,69,6,38,72,9,41,43,73,75,47,83,84,22,27,94","75,20,7","34,38,7,77,46,79,48,50,55","96,33,98,99,6,7,8,70,42,75,77,49,18,53,26,30",,,"8,26,85,46",,"47,81,83,19,59",,"2,99,11,77,78,53,21,86,89,28,61","37,70,91,11,46,27","98,36,69,70,7,71,9,41,14,48,17,80,54,27,28,61,94",,"32,66,11,15,17,20,84,87,23,60,94,31","27,37","66,74,43,82,85,54,23","32,35,37,11,44,13,75,77,80,83,20,52,22,55,56,85,63",,"65,97,5,41,42,77,16,17,24,61","2,67,99,38,10,13,14,45,46,50,53,24,63","65,99,72,9,76,46,92,21,87,24,28,93","71,10,76,15,56,61,63","67,99,6,71,9,12,13,76,15,48,49,78,80,21,22,90",,"98,68,11,77,17,56,57,95","69,9,10,41,79,50,24,61,62","32,70,74,43,12,44,16,17,93,30","65,69,11,13,78,48,49,18,19,52,82,28,31","34,99,98,79","41,73,11,78,19,20,63","65,1,15,19,60","65,5,45,21,58,28","32,2,36,72,53,24,25,95,57","66,67,4,68,7,44,46,49,82,86,25,58,91,93","66,100,73,77,78,47,16,19,56,94",,"56,57","34,99,69,5,70,84,58,61",,"65,98,50,56,92,30",,,"64,97,68,37,5,7,73,47,82,19,84,85,56,25",,"4,8,72,11,44,80,81,94,24,25,58,91,61,30,57","2,3,98,38,39,42,83,53,26,61","99,39,77,46,14,93,62,95","2,6,14,78,52,22,23,90,92,93",,"1,4,6,72,42,74,75,13,15,49,21,85,94,58,62","77,82,20,69","32,99,100,7,71,72,75,14,47,78,17,18,53,88,25,27,94","66,50,86,88,27","67,47,17,18,51,56,89,26,28,93,31","10,42,14,28,30,31","1,68,39,71,75,16,49,80,51,87,23,59,29,30","67,38,39,7,42,75,45,92,80,49,50,61,53,28,29,94","89,97,98,3,68,6,7,9,77,79,82,25,27,60,30",32,,"35,36,68,38,39,99,43,45,14,16,48,18,51,21,91,92,63","36,72,43,14,79,16,19,95","65,97,9,10,74,47,79,80,19,51,83,87,55,88,57,29","2,67,99,6,70,22,88,63","72,75,77,47,48,80,84,87,25,26,59,28","89,33,68,9,10,74,45,78,79,49,54,25,27,92","15,20,24,31,34,35,37,39,45,50,57,58,59,60,66,68,70,79,82,92,93,96",,,,"32,35,37,10,42,12,77,46,23,26,93","72,35,12,62",,"32,44",,"4,41,77,25,26,31","96,3,4,42,47,80,19,52,84,87,55,24,25",,,"4,12,13,15,22,40,47,49,54,63,64,68,72,74,87,89,91,93,96",,,"64,34,99,5,77,47,53,23,91,31","49,34,44,58",,"68,38,41,53,58,61,94"
t8,56,,,"32,36,73,74,81,86,89,59,63","32,97,38,15,50,84,56,94","96,4,42,46,16,50","24,38,47","60,95","35,10,43,45,18,87,89,28",42,,"33,34,99,40,9,48,17,80,81,21,22,54,55,85,28",41,"32,1,3,42,46,81,20,56,57,60",,"65,43,13","37,71,15,83,25,31",,,18,,33,,"3,52,79","65,34,100,75,79,19,53,31,63","1,13,15,22,34,39,42,46,47,56,66,68,74,76,82,83,87,91,93,95,96,97,99",,"40,9,72,48,19,54,24",48,24,"39,43,46,79,51,90,94",,"2,3,98,8,40,72,73,76,15,23,57,90","4,5,6,39,69,73,12,17,83,85,54,59","2,75,77,15,17,85,59,94,63","72,49,82,99","34,98,4,58,70,7,41,42,43,16,83,26",,"1,4,8,41,72,75,79,50","33,5,72,73,11,16,54,57,60,30","35,19,22","35,27,46","65,47,89,29,63",,98,"34,37,47,55,30,63","17,99,14,41","64,99,11,13,14,50,54,61,94,63","99,6,8,10,14,85",,"42,31","16,37",,"41,5",,,"32,65,36,6,38,43,12,14,58,28,93",,"96,65,34,100,38,10,42,15,17","68,73,45,47,49,85,31",16,"1,98,39,73,49,82,55,56,60,94",,"67,70,71,41,43,16,31","70,55","8,20,23,26,36,38,41,48,49,51,52,61,63,67,70,80,81,82,89,90","34,91","10,79,53,86,27",97,"66,69,78,81,56","2,72,10,76,78,15,82,51,85,22,23,88","33,65,66,36,100,40,80,49,51,52,86,94,59,63,62,31",,,"64,1,2,33,67,98,41,42,73,44,17,85,87,89,59,94","73,75,49,22,24","100,8,11,50,84,94,25,30","98,59,30","96,66,3,7,8,9,74,43,16,82,89,92","42,75,47,82,87,23,26,62","3,5,69,9,11,76,80,17,83,56,25,62,63",,,,"3,69,6,74,75,44,13,14,78,17,50,83,53,95,56,94,31",1,,26,,"19,95","1,33,36,75,81,56,58,93,31",,,"34,5,7,92,80,24,25,60,57",,,"3,67,100,6,7,40,44,49,83,21,22,54,25","56,28",,
t9,,,,"1,46,48,87,26,93","18,51,61","11,14,87","65,71",92,"6,7,42,83,31",,,"64,35,37,70,73,76,13,46,47,77,50,20,52,87,60,94",,"34,12,37,23",,"61,86","24,36,28",,,,,55,,,"3,36,5,39,9,10,42,23,58,60,93","65,5,77,53,90,59",,"96,1,37,46,93,95",,,58,,"64,1,96,69,7,9,18,19,50,52,85,25","65,7,71,72,74,15,23,55","3,67,38,71,41,74,44,14,48,55,57,91","97,47","69,5,74,82,25",,"96,37,71,47,16,18,88,94","64,65,7,71,12,47,51,55,25,26",,"66,94","2,69,6,70,8,45,50,55,93,31",,23,"66,36,71,72,52,94","89,100","34,98,5,45,30","34,44",,,,,,,,"67,35,69,75,15,83,55",,35,"41,43,77,80,84,25",24,"99,35,21",,89,,"33,3,40,9,43,13,50,29","81,83,75,98",,15,"43,44","89,30","64,13,47,81,85,91",,,"3,4,100,7,9,77,78,81,55,56,26,31",10,"35,42,13,78,23","36,76","35,71,14,17,22,86,61,30","16,98","65,87,7",,,,"67,36,9,41,15,51,21,54,89,90,60,29,62",,,43,,36,"16,69,95",,,"1,66,41,18,86,56,58,95",,,"10,45,16,28,62,63","32,65,15",,
t10,,,,"3,70,40,72,11,43,17",65,29,13,,"98,72,24,25,56",,,"32,66,67,100,45,16,82,19,53,24",,"89,74,52,30",,,,,,,,,,,"33,35,99,6,41,74,12,76,15,50,82,52,83,55,28,61,30",73,,"18,53,14",,,,,"10,43,44,81,82,53,22,89,58","64,98,8,76,21,87","64,100,37,8,79,86,23,56,61",5,"19,44",,"38,70,40,14,82,54,28","98,35,100,44,76,18,82,90",,34,"36,73,42,13,83,23,27",,,"40,22,79","10,61,39",,,,,,,,,,17,,,"96,59",,,,,,"68,37","9,10,43,28",,,,26,"39,43,44,87,58",,,"40,83,12,53",,"75,4",90,78,35,97,,,,"2,43,47,49,84,27,63",,,,,92,83,,,"33,26,19,90",,,"27,69",99,,
