Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,"90,37,23","29,30",26,6,"11,68","97,83,27,29",59,"26,31",36,"89,78",79,,65,"4,71","100,4,38,85,28",93,"35,45",,,79,46,"3,9,16,18,58",73,"16,77,87","65,23","57,27,70","48,69,38",95,"4,52",,96,"61,46",63,"90,22",,"77,62,95","24,45",71,80,31,"56,74",,79,64,99,"18,21","10,45","64,66","35,28",,"96,39","48,89,80,5","96,71",76,65,"72,65",38,"60,85",46,"56,89",62,"80,84",27,"44,23","56,13,55",27,"3,100,46",92,"50,4,36","97,76,13",98,"49,66,79","9,21",12,"9,42",,"40,45","64,15","32,89,51,94",7,"48,64,63",64,"12,20","48,80",83,"73,50,20,55",82,"68,70,42,57,61","40,17","1,34,68,54","48,17,34,15",66,52,"34,83,78","25,42,28,46","40,2",,"37,13","74,79,7","12,53,14"
t2,"73,9","4,8,11,52,88,28",4,42,"92,38,79","68,37,38,39,8,12,15,20",,"4,37,7,42,25,57","74,90,15","9,18,3","81,83,87",,"56,97,55,31",98,"67,39,42,46,17,51,54,86,24,57,26,87",,39,,,"66,43,68",19,"72,75,83,84,53,56,90,88,60","32,90,92","70,44,79,20,62","50,85,61","97,13,20,23,88","34,6,50,83,29",,"98,67,71,60,30",,"41,2,53","99,92,45,22",5,"3,69",,"70,43,16,50,25,28,57","85,70","8,69,14","18,62","41,84,57","17,59,25",,"89,9,68","1,34,86,91,60",59,53,"64,70,40,16,17","97,67,11,98","88,17,99,30",,,"32,34,71,7,78,47,81","24,40",,,"60,47,71,23","8,17,90,97","57,75,45,7",99,"17,53","80,27,12,36",39,,70,"35,11","69,62","64,89,39,8,10,44,77,56,57,30",11,"71,74,77,82,86,29,95,63","65,90,4,15",91,"83,94",,58,"3,19,83,52,28",,"78,22","75,85","46,47,84,54,61","96,12","66,3,39,8,71,84,62","1,60","32,58,62,55","39,40,13,46,17,81,20,85,93","10,35,69,98","77,82,83,23,24,57",78,"32,8,83,23,90,91,28","13,78","88,65,91","84,78","48,37,23","26,60","49,98,3,68","35,37,6,7,69,73,10,16,17,49,61","67,30,54,22,94",,"99,4,5,70,82","3,35,68,9,44","96,65,74,44,81,21"
t3,"45,78,21,86,88,57,93","97,69,41,42,48,61,31","98,67,12,69",38,"97,66,72,13,15,17,83","3,4,7,72,13,46,52,86,61,31",,"65,99,36,5,100,39,73,48,80,82,54,61","38,48,19,88,57","1,71,49,53,21,23,90,59","24,1,12,85",,"96,67,5,10,42,49","41,42,76,31","33,65,98,37,69,11,77,78,47,19,21,53,55,56,94,29,62,31",,71,,,"65,90,40,88,26",54,"1,66,67,4,6,38,71,73,15,47,79,57,29,62","36,79,58,61,62","66,23,27,28,61","32,43,45,62,95","1,65,66,4,72,11,15,29,62","99,68,8,74,12,15,79,84,54,63,31",,"78,58,46,7",,"16,81,85,95","26,74,34,50","17,11,7","67,40,77,17,50",,"5,69,39,73,42,75,49,84,22,23,87,89,88","64,97,46,79,16","82,46","32,12","3,48,51,90,62",95,,"5,38,7,10,75","33,37,12,17,55,57,28",33,81,"35,74,46,48,19,85,93,62","65,5,10,13,46,15,24,63","98,91,43,45,26,59,61",,,"64,98,35,37,73,45,77,82,20,21,92,94","48,26",,,"3,70,41,10,14,78,79,81,51,85","1,65,70,15,50,83,27,28","65,66,67,100,42,11,62","83,45","67,47","6,72,9,42,81,18,89,26,30","92,86,71",,63,"7,9,43,89,94","32,4,6,43,20","34,4,6,71,40,72,11,76,79,18,82,52,53,23,26,59",98,"64,67,5,70,73,53,22,26,92,61","61,26,3,29","99,100","91,81,82,11",,20,"6,8,17,82,85,89,93",,61,"57,66,51,79","65,71,40,9,77,18,21,53,56,25","40,41,72,83,89,62","32,72,83,52,25,26,29","55,23","88,59,70,79","33,66,8,9,59,91,45,15,16,54,87,89,27,31","64,44,15,49,94,30","40,72,44,78,16,60,94,31","64,92","6,73,10,15,79,49,54","72,10,90,15","98,46,47,83,56",25,"34,98,70,91,76,50,57,27,94","64,99,11,58,92","42,75,76,47,18,26,29","65,99,36,5,70,43,75,13,15,82,53,22,85,87,89,30","65,4,76,19,24,88,31,63",,"3,45,15,50,51,88,26","66,67,14,83,87,56,25,90","34,67,99,6,8,59,42,46,27,28,94,63"
t4,"64,33,98,36,70,72,43,12,92,49,19,52,59,28,31","65,66,36,38,70,40,9,71,45,15,50,82,20,84,56,95","65,68,47,15,83,86,62","24,27","4,36,69,40,42,12,14,47,20,87,23,56,28","98,67,40,44,45,92,48,17,82,23,28",,"67,69,71,40,45,14,47,78,49,21,23,91,92,93","65,34,8,75,79,81,82,84,54,25,61,30,31","68,37,38,44,46,82,51,55,27,31","39,46,19,54,23,91",,"34,38,11,44,14,15,54,27","38,7,10,48,86","1,2,6,14,18,25,27,32,36,40,41,49,63,66,72,73,80,81,83,90,91,99",,"20,30,36",,,"9,12,46,89,94,57",84,"99,36,5,68,69,8,41,10,70,12,45,14,91,52,54,86,27,61","47,49,20,84,56","64,97,37,40,10,42,48,81,50,85,89","71,6,47","37,14,79,18,19,21,56,61,94","89,97,98,3,4,36,41,42,43,46,49,82,23,88,57,60,62",,"32,65,6,9,82,89,92",,"64,48,80,83,25,62","51,90,3","99,59,35","66,35,6,47,54,28,93,63",,"1,3,6,7,9,13,19,24,27,34,35,37,51,52,55,58,60,61,65,68,76,79,80,83,85,90,92,98,99","65,2,66,38,41,10,75,44,81,82,20,53,87,59,93,94","32,65,7,13,83,85,87,59","41,2,19,100","67,7,44,13,47,19,20,85,59,61","50,19,52",,"59,76,13,71","36,70,72,73,13,79,83,87,24,59,31",63,"48,89","69,73,9,11,75,80,20,89,92","34,99,4,36,41,77,81,83,21,87,25,92","3,37,70,71,8,11,12,15,48,81,20,85,86,94",,,"3,70,39,8,72,11,43,75,16,83,87,55,57,90,27,93,30","65,76",,,"32,64,89,67,97,69,100,8,75,44,76,83,84,53,54,25,28","3,4,18,19,21,29,34,37,40,46,49,67,73,74,76,80,81,82,84,86,88,95","3,10,74,46,14,49,51,53,91,31","37,71,85,61,94","36,72,74,80,50","4,8,75,43,79,87,95,31","99,9,73,11,18,50,20",,"67,36,60","3,36,40,41,45,79,16,81,22","65,71,46,16,83,84,22,56,58","2,13,15,17,20,22,27,37,42,48,49,51,60,61,65,70,73,75,78,80,84,88,90,98,99",,"2,3,7,8,13,18,23,27,31,40,46,55,59,66,72,83,88,97,100","53,23","35,75,3,79","34,98,36,99,46,92",,99,"32,67,58,39,72,43,13,46,15,78,26,62,63",,"32,89,13,46","39,9,45,50,20,87,63","7,8,12,22,31,42,48,57,58,66,68,72,73,76,78,83,86,90,93","66,67,69,71,13,15,48,49,20,95,55,56,25,94,31","33,2,65,97,99,74,11,21,53,89,30,95","65,25,98,86","66,68,16,53,94,63","64,65,3,35,37,38,7,43,75,14,78,21,88,28","3,36,39,8,42,46,81,26,28,31","64,2,67,100,6,9,41,13,14,80,49,81,19,52,53","80,91,52,22","37,5,39,14,47,30","38,6,41,42,11,73,46,49,84","32,2,99,40,9,11,81,50,51,53,29",,"64,65,96,35,99,9,41,42,75,78,95,21,54,85,88,62,31","98,37,5,39,69,73,43,31","65,97,6,40,9,72,11,73,45,15,51,54,93","66,67,68,39,88,14,79,18,19,51,55,84,23,24,26,59,63,31","64,97,90,42,48,49,21,86,57,26,28,61",,"32,40,10,54,23,90,28,95","32,65,97,4,6,41,42,43,45,16,63,84,23,92,29,31","3,4,18,33,35,37,41,48,60,61,64,69,72,73,78,85,88,90,93"
t5,"2,34,35,68,6,39,15,47,95,54,55,24,89,56,60,61,62,63","32,3,5,90,72,73,10,46,47,17,18,49,57,26,60,93,62","36,100,6,38,45,48,56,27,29,31","63,87,15","100,70,7,9,44,77,16,49,80,84,22,62,95","70,73,74,77,47,79,49,18,19,50,21,88,89",,"64,66,3,68,98,72,75,44,77,15,16,79,52,88,28,94,63","32,33,3,100,5,6,37,69,71,42,12,76,49,83,21,87,91","96,67,8,43,77,79,48,50,61,85,54,24,25,88,29,63","65,67,40,15,48,18,51,61,53,56,89,29,30,63",,"46,20,85,87,23,26,91","97,66,6,8,40,78,15","96,3,35,5,9,12,79,20,84,88,58,60",,"32,34,86,31,29,63",,,"3,71,49,18,22,55,27,61",50,"65,2,97,98,39,74,17,85,23,92,94,31","1,51,14,86","65,5,12,78,15,18,19,63,53,83,86,88,29,31","99,8,12,55,90","33,35,67,5,39,71,41,48,53,54,86,87,91,93,31","1,100,37,39,71,72,73,13,45,78,16,92,55,28,61,30,95",,"97,3,68,5,16,20,87,88,25,90,93",,"35,39,11,44,47,49,19,20,52,27,61","97,39,40,13,47,84,85,56,58","89,49,74,98","72,73,10,13,23,24,27,60,95,31",,"33,97,4,38,71,8,40,11,45,47,48,81,18,82,53,29,30,63","6,8,29,30,32,34,40,43,48,52,55,56,57,60,72,73,76,88,89,100","96,6,40,9,73,11,45,15,16,79,80,19,81,57","70,7,73,48,85,95","32,66,35,36,99,100,74,11,79,49,21,53,28,29,95","80,13,22",,"72,82,3,87","5,6,7,11,15,23,29,30,32,35,54,56,65,66,71,74,92,95,99",89,"40,74,19,84","32,96,66,67,36,37,5,68,71,72,99,51,83,57,29","69,90,7,42,91,79,56,26,88,28,62","97,34,69,6,7,75,46,78,83,21,87,89,58,63,62,31",,,"1,4,6,9,26,28,31,38,40,41,44,50,53,54,59,68,69,74,85,91","90,46,55",,,"1,2,33,66,68,6,73,74,91,46,80,18,87,59,62,31","9,11,13,16,20,22,24,25,26,30,36,42,47,48,56,66,69,72,75,77,78,85,92,93,98","64,99,36,6,8,41,44,78,81,19,84,21,86,23,30,95","34,35,36,67,100,72,10,79,51,86,87,89,60,29,30","7,79,86,22,57","65,35,100,69,71,53,86,24,25,88","65,6,75,22,23",,"65,4,6,9,12,81,53,56,92,94,95","8,20,21,24,28,33,37,47,54,61,67,72,77,83,84,88,92,93,99","97,98,3,68,72,9,10,41,18,19,82,53,85,90,60","16,19,21,29,31,35,45,47,50,54,58,62,63,66,69,81,83,86,87,91",,"6,11,14,20,30,33,37,42,48,51,56,57,60,65,68,81,89,90,94","25,51,85,79","33,7,9,17,18,88,62","64,67,69,71,74,15,25,59,62",,45,"98,35,4,5,99,71,73,11,14,79,20,21,53,23,86,25,59,92",,"69,73,10,15,81,85,56,57","67,36,70,40,74,49,82,52,86,24,56,61","2,3,6,14,15,19,20,23,26,28,41,43,45,49,50,55,64,67,69,75,82,85,87,88,92,97,98,99","6,10,11,19,22,30,35,36,38,39,53,58,63,65,77,79,82,92,93,100","100,6,73,10,75,12,15,47,20,54,55,90,61,94","35,4,99,11,48,62","97,37,5,39,69,43,75,48,18,27,29","97,34,99,4,6,72,42,11,12,47,92,49,18,52,53,22,25,60","33,100,72,18,84,91,62,63","97,98,5,39,10,42,75,46,48,85,56,28,93","98,75,14,18,23,56,94","33,99,7,55,27,60","32,65,97,35,69,14,50,19,20,83,86,57,59,28,29,95,63","64,96,3,35,36,7,42,13,45,19,20,21,52,23,86,58",,"5,6,7,38,40,73,74,15,81,83,20,53,24,90","2,9,79,48,19,86,55,88,25,59,28,29,30","5,8,13,19,21,22,23,27,28,30,31,48,60,62,77,84,85,88,89,96,100","64,4,71,8,91,45,77,48,80,52,54,58,27,94","1,7,74,11,45,14,15,46,17,82,27,92,62,95",,"64,65,66,96,71,9,42,11,44,76,78,81,19,52,86,87,25,27","98,69,38,70,75,13,47,48,52,21,53,57,61,62,95","7,9,11,13,15,19,20,22,23,31,32,43,56,66,68,71,75,77,79,83,84,87"
t6,"67,5,7,41,91,76,13,83,25,27,29","7,12,19,21,24,27,34,37,39,44,54,63,75,77,80,83,87,91,92,94,99","2,5,71,8,9,40,42,44,52,53,57,90,91","69,70,46,49,81,19,54,58","3,6,39,74,75,76,86,26","32,65,5,69,9,10,75,81,51,85,87,25,90,94",,"70,9,13,17,81,20,85,22,56,89,90,30","66,98,4,68,72,41,73,17,50,20,53,85,86,56,89,60","65,34,98,99,41,73,74,47,20,22,57,60,62,95","32,2,98,68,5,6,37,78,52,21,55,88,90,28,62",,"66,40,43,48,19,88,25,60,63,57","64,100,83,85,59","16,23,30,7",,"40,79,81,24,89,93,62",,,"1,67,69,39,8,77,48,84,25,58,59,30,63",77,"35,7,40,42,11,43,44,78,49,51,87,89","26,99,100,74","98,36,100,9,41,73,13,49,82,91,30","1,98,4,38,7,41,81,20","36,68,69,7,9,10,73,46,82,84,89,59,28,30,95","67,5,10,14,81,18,21,22,85,90,94",,"34,36,69,41,42,11,43,45,73,74,55,56,59,94",,"3,42,18,51,21,22,54,89,92","65,66,35,100,6,10,16,80,52,53,54,91","67,100,72,41,42,78,25,57","1,2,36,37,38,7,44,20,84,85,92,94",,"72,14,15,21,86,26,31","4,9,14,22,26,27,28,35,47,54,62,67,68,69,77,80,83,84,86,98","97,72,42,75,91,78,51,84,53,22,86,89,27,60,93,62,31","34,35,6,71,42,46,93,57,58,27,92,29","96,65,34,97,98,70,73,45,83,94,25,27,60,30",40,,"33,8,40,42,78,50,20,21,56,88","2,4,39,9,10,41,43,46,78,20,52,25,27","81,61","100,42,15,50,85,87,25,59","97,2,3,98,50,52,55,54,23,56,86,94,60,30,31","89,1,3,68,6,38,40,43,16,18,19,52,85,54,57,61,30","68,9,44,47,52,84,22,24,25,56,93",,,"99,100,10,42,13,15,79,49,18,84,22,25","32,4,11,77,21,94",,,"11,43,77,15,16,19,20,93,86,57,90,92,29","32,35,7,41,43,45,79,51,52,53,87,89,58,59,63,31","96,4,37,71,40,15,79,92,52,56,25,59,28,94","1,4,7,11,13,24,25,33,39,42,47,49,62,63,65,66,68,69,75,88,90","16,9,26,88","3,67,99,38,39,13,19,20,54,23,60,94","64,42,44,46,15,83,58,93",,"89,99,100,41,42,73,46,14,47,79,80,51,84,88,25,57","97,100,69,71,73,42,75,91,49,50,51,53,85,59,30,63","1,8,28,42,50,52,54,57,59,63,67,70,76,78,79,80,89,94,99","43,12,14,85,28,94",,"1,98,38,41,43,12,75,76,15,80,84,85,54,91","37,81,19,95,89,94,31","39,45,80,83,21,86,25,90,29,30","65,4,42,12,13,44,77,80,17,50,53,54,95",,70,"33,7,41,77,49,84,55,24,90,91,94",,"3,4,44,16,51,83,55,91","97,2,100,13,60,47,77,19,83,23,88,94,28,62,31","96,34,36,100,39,74,91,44,13,17,81,24,59,95","33,34,99,68,5,70,8,73,42,46,16,18,52,86,87,59,60,61","4,5,14,16,19,23,27,36,37,38,40,50,51,57,58,59,60,67,76,77,93","66,67,69,39,71,41,74,91,77,18,20,85,27,61","65,99,38,6,72,41,73,11,45,15,49,84,90,92,30","5,69,41,74,19,83,24,94,90,62","13,14,80,20,54,27","65,37,38,71,74,11,47,15,89,91","66,3,4,38,42,74,46,15,81,85,88,63,31","64,98,100,69,38,9,41,43,77,87,25,59,92,31","64,34,3,4,36,100,39,71,43,53,85,55,88,26,27,61,30,31","67,4,100,73,43,77,79,48,17,80,84,85,22,62,31",,"1,3,4,8,12,14,16,18,22,25,44,47,49,60,63,71,72,77,79","97,35,6,70,41,75,76,13,17,18,85,54,23,89,90","2,10,12,14,24,25,36,38,41,43,52,53,57,58,59,61,63,67,71,80,81,82,87,90,91","44,78,81,50,57,29","66,99,5,69,39,41,73,12,78,47,81,50,83,85,87,23,25,91",,"6,7,31,36,46,48,53,56,57,61,62,63,69,74,75,83,91,93,94","96,100,8,40,73,91,77,78,81,50,19,20,86,88,27,28","97,17,50,49,52,54,55,89,58,91,92,29,30"
t7,"100,42,74,48,17,80,85,87,94","1,33,35,68,79,51,53,85,86,25","1,7,17,23,30,37,39,41,49,50,51,54,66,75,78,81,89,95,96,97","64,99,36,100,40,43,44,14,82,89,92,30","64,65,2,99,10,85,54,91,60","99,36,76,78,84,54,57,91,60,93",,"34,60,38","64,96,35,13,46,77,16,78,55,23,94","36,100,39,42,14,83,87,58,91,92","64,96,97,70,8,73,42,75,13,77,80,17,49,20,58,92,94,31",,"72,77,45,81,22,90,95","1,33,67,39,12,16,80,57,26","74,59",,"64,96,100,43,75,77,80,18,53,21,54,85,87",,,"96,2,38,74,11,13,47,82,52,21,56,93,31",31,"96,13,77,48,81,19,25,28,93,30","41,59,50,57,27,94","32,1,7,72,75,46,51,52,21,55,92,93","74,11,75,15,80,51,87,56,58,28","99,38,6,42,43,16,81,85,92","65,7,11,75,80,17,51,53,91",,"64,66,35,70,10,91,13,81,50,83,22,23,27,28,62",,"65,68,8,73,74,43,12,13,46,15,17,50,84,63","64,2,67,75,12,48,23,89,60,95","64,65,37,6,10,75,13,84,53","98,5,71,9,75,12,48,81,83,58,29,62",,,"3,71,12,13,15,17,51,25,61,63","64,98,3,67,100,12,47,48,49,18,52,21,55,23,25,58,61,94","64,3,4,36,67,69,8,40,72,15,82,84,90,91,63,30,31","64,2,37,6,69,9,91,43,75,76,78,15,80,55,23,24,58,88","48,27,31",,"96,65,98,41,14,15,81,19,54,57,58,28","97,69,38,40,18,84,85,94","36,46,52,53,22,86,91,28","65,3,67,6,7,8,38,41,72,75,13,51,57,63","1,33,4,58,90,39,100,76,78,79,81,53,22,88,25,26,91","32,2,8,72,73,17,20,53,86,59,60,29,94","36,5,40,72,42,79,18,57,90",,,"66,36,14,19,58,61","66,13,20,87,88,27,29,30",,,"35,36,37,99,40,9,42,48,17,27","96,10,54,71","33,2,98,5,38,39,9,13,47,83,54,88,89,90","5,15,18,21,23,26,27,38,50,52,54,55,64,74,76,77,80,91,95,98","75,45,49,61,23,27,92,29,30","32,97,66,98,5,47,48,49,83,85,59","34,35,3,4,68,98,100,79,16,52,54,61",,"2,3,66,5,98,39,71,74,11,91,15,85,54,87,90,27","66,4,14,15,25,26,27,60","35,100,37,7,40,73,11,86,23,25,93,31",,,"24,99,96,79","96,36,100,72,47,16,48,54,57,60","64,65,66,58,8,72,46,47,49,52,84,54,26","1,2,3,100,5,6,7,38,70,43,48,87,24,57,90",,,"64,34,10,48,80,54,88,29,31",,"100,6,71,47,20,88,26,59","98,3,37,69,72,44,46,80,90,91,29",38,"32,97,2,9,50,85,23,24,88,29","96,34,68,69,9,13,45,46,17,24,88,28","96,3,68,70,8,9,72,44,79,16,52,53,22,87,57,90,95,63","64,34,67,36,71,9,42,74,44,14,46,47,17,78,24,25,61,31","32,96,98,36,73,82","1,71,40,86,61,95","88,66,59,61","96,65,34,99,69,39,71,12,45,77,47,57,59,61,30","65,97,3,4,35,36,11,13,46,78,82,53,29,62","2,5,37,8,9,44,51,22,56,58","89,71,41,12,14,15,18,25,26,27,92,94,57",,"67,36,58,69,100,10,11,43,45,17,84,86,55,56,89,26,29","32,1,65,38,7,8,71,42,72,45,46,16,61","66,99,4,37,7,74,44,55,95","74,38,47","34,35,36,37,70,77,79,80,51,20,60,29",,"35,8,41,77,49,20,84,85,58","34,72,46,17,18,51,85,89,93","5,38,40,47,16,82,57,26,95"
t8,"40,81","64,76,96","72,10,43,92,82,84,85,25,28,63","3,22,23,28,31,34,47,48,59,62,66,72,74,79,80,85,88,91,94","71,43,45,48,24,57,90,59,29","42,59",,97,"59,67,11,44","94,70,15","34,3,38,71,72,59,10,16,50,22,25,27,93,57",,"64,1,37,41,73,50,21","65,2,81,21,22,89,93","34,50,93",,"1,67,37,70,73,76,13,46,47,16,50,52,22,57,91,28",,,"64,98,36,6,72,78,16,80,50,53,60","24,57,53","24,82,95","97,66,40,72,82,88,95","6,54,56,25,95","36,9,44,13,46,78,48,93,63","8,74,75,80,51,22,58","25,26,76",,"40,44,76,15,79,17,80,84,61,95,63",,"4,6,23,26,28,30,38,40,55,56,57,59,60,67,69,77,82,90,91,93,99","98,37,5,72,42,44,76,14,78,81,83,31","97,34,3,66,44,18,50,86,55,60,31","68,70,43,78,52,53,30",,,"99,91,11,78","4,74,44,20,56,88,28","1,66,68,38,11,13,45,77,49,50,81,22,87,24,61","71,72,42,12,14,18,50,22,63","26,77,66,6",,"97,36,37,90,12,47,48,49,25,26,91,60,95","100,26,58,22","96,100,40,9,74,13,15,79,17,18,82,83,21,87,88,31","1,33,97,98,71,77,47,49,93,54,23,26,60,61,31","34,8,41,14,87,28","33,35,70,71,74,12,27","32,38,13,50,54,23,27",,,62,"35,67,68,38,7,70,9,45,79,91,28,63",,,"98,7,24,88,30,95",,"32,1,70,16,18,82,22,27,29","97,3,6,41,43,14,84,22,31","64,1,40,11,46,25,62,63","2,68,90,7,41,74,77,46,82,57,58,91,28,63","1,97,76,13,14,82,19,51,85,87,90,91,63",,"97,34,37,7,40,72,76,77,49,50,19,20,83,59,28,62","57,19","64,33,96,77,14,47,87,24",,,39,"64,67,99,5,39,7,73,42,74,14,49,21","1,13,22,23,28,31,32,36,37,38,42,43,48,51,56,59,67,69,70,81","35,39,40,41,73,45,19,20,61,84,55,56,28,29",,,"1,37,74,47,81,60",,"65,2,35,36,70,39,12,93,53,28,29,94","96,1,34,99,58,68,6,71,14,81,21,89,26",,"90,3,21","70,42,78,22,56,91,31","97,34,40,45,14,46,78,19,83,84,54,24,89,26,88,30","1,2,3,35,98,8,76,77,80,50,21,22,23,54,57,86,91,93",58,"56,88,22","32,3,22,87,92","33,2,97,100,37,70,44,50,20,21,54,84,24,25,26,93,60,29","2,67,80,20,85,94","98,67,52,23","37,6,39,72,44,78,55,59",,"32,33,39,80,51,52,30","36,74,12,77,47,81,83,84,21,56,57",86,"90,3","100,72,53,89,93",,"72,80,30","64,5,39,10,80,59",2
t9,66,,"34,70,11,80,19,22,87,93","96,33,67,68,37,7,71,41,10,75,13,45,16,52,84","88,81,46",43,,"24,2","93,62",11,"69,43,47,82,84,95",,"75,3,12,36","72,73,79,17,87,60,61",13,,"65,3,99,9,42,11,74,14,15,92,49,84,25,58,60,61,95",,,"81,73,42,87","96,67,71,16,85,89",,"7,9,16,22,29,30,33,37,38,42,45,55,65,70,76,77,87,89,91","2,67,47,39","64,5,69,10,77,82,21,86,60,30","25,98,47",,,"96,33,75,77,18,26,31",,"33,98,100,37,70,71,9,75,78,87,88","71,73,11,15,18,21,24,25,57","1,69,39,9,73,15,79,80,83,87,23,88,92,94","64,39,8,76,45,14,79,88",,,"42,92","70,95","96,10,79,83,23,88","4,5,38,39,77,81,89","33,2,71,72,53,55,57,91,94",,"64,35,4,6,52,53,84,27,29,94,63","8,75,16,51,21,89,63","3,6,7,16,19,20,23,24,32,35,42,48,51,54,64,67,70,72,77,78,80,84,85,94,98","66,68,10,43,79,80,83,86,56,94,90,28,62","65,13,7","100,22,39","96,65,66,76,51",,,,"64,98,3,100,37,5,6,69,18,86,89",,,"96,82,52,26,94",,"80,73,26,20","48,58,28","34,66,98,5,70,39,10,81,58,59,93","34,37,73,10,50","33,72,53,25,94,57",,"32,69,10,43,45,82,21,55,30","74,95",39,,,,"34,66,98,71,41,52,84,87,59,28,63","97,2,4,68,73,74,16,82,85,93","96,33,37,88,9,10,47,51,21,22,23,86,27,30,31",,,"65,36",,"7,74,75,19,87,30,90,60,62,63","32,11,12,43,76,22,27",,47,"41,49","32,2,5,6,42,13,15,17,81,93,29,94,31","40,26,85,95",,90,"26,84,63","36,5,90,8,79,49,51,53,55,58","96,34,16,48,19,58,93","25,74,91","33,63",,,"67,100,49,50,20,87,94,62",,"83,21","3,52",,"73,17","33,71,49,82,54",
t10,,,"33,73,74,18,59","1,2,35,97,98,8,21,53,60",,71,,,80,,"99,4,36,9,14,60",,"100,76,83,89,59,62","32,69,45,47,20,84,56,27,62",,,"97,66,4,68,90,72,41,82,19,56,26,59",,,"41,85,23","99,8,10,51,20,22,60,94",,"98,35,6,71,8,10,46,15,48,78,52,25,28,63","17,90","2,100,37,17,88",3,,,"24,19,100,37",,"86,7","4,69,38,49,93","36,68,71,12,46,48,52,27,28,93,62",82,,,95,,"98,20,52,54,55,25,94",87,"96,65,45,81,18,82,83,88",,"2,34,69,70,39,73,18,83,62,31","48,67","2,34,4,38,39,73,10,43,44,75,47,49,25,58,62","64,34,99,39,73,11,78,20,52,55,88,91,92,30",,"75,58,51","64,67,60",,,,"36,8,72,42,17,50,51,82,84,54,59,92,31",,,5,,72,,"65,35,99,69,8,76,15,18,51,20,91",15,"38,74,37,30",,"33,13,16,17,26",46,51,,,,"35,11,43,17,50,30","10,19,53,87,24,92","8,63",,,57,,"34,98,37,9,42,43,80,17,50,52,25","35,73,48,84,25,59,93",,51,,"7,80,49,21,58,59",19,,79,"18,58,69","1,86","75,52,45,84",,,,,"96,40,14,82,22",,20,,,"14,55","1,30",
