Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,,"96,5","100,8,44,45,53,26","8,98",17,"41,42,59,27,60,62",48,"83,30,71","40,33,84",,"18,20,5,94",,"98,35,5,70,48,61,63","4,44","97,98,4,6,10,91",,"28,45","8,89,90,84","70,73,42,15,54",58,"48,61,47",18,"74,44","96,4,77,15,54","73,54","11,30","42,6","70,7","4,69,37,90,62","8,88","96,36,77,84","78,62",100,"94,63","9,17",9,30,"27,30","99,27,30",87,"56,10,42",6,62,"64,74,23","9,66","59,69","72,29,5","74,21",83,"8,51",50,"42,60,84",32,"19,85,29,23","73,57,88",1,"74,69,38",63,46,"80,23","3,46","12,61,6","59,21,70","65,34,67","42,76,13","69,87,63","94,46","83,76,79",82,"88,26,19,63","8,38,30,39","37,22","32,14,83,84,86","67,44","100,98,76",,"3,44,68","89,17","9,3,68",33,12,"99,69,13,78,50,87",91,18,"19,7","74,13,31","92,37","18,29","32,18",84,"64,100,94",88,,,36,,"2,76,15",4,60,"85,53,14"
t2,,"37,72,47,17,53","66,37,42,77,54,94,30,31","3,38,13,48,18,83",40,"64,97,2,98,69,38,70,47,49,21,56,28,95,63",52,"98,36,69,73,15,82,90,94","51,77,45,22",,"65,99,71,72,50,83,84,21,22,60,63",,"97,34,66,71,75,47,16,81,52,21,22,28,29","90,12,61","65,35,8,13,18,89",,"37,40,10,77,21,86,87,30","4,6,10,12,81,31","32,1,2,3,71,12,23",,"8,41,91,73",,"3,77,17,25,62","71,45,13,20,23","57,21,95,87",29,"73,41,2,38","99,12","1,98,99,39,8,79,87","18,77,70","69,7,11,52,53","10,43,98",,"67,2,11","74,13,78,87",,57,"57,26,42","97,71,15,83,51,21",36,"83,28,93","75,44,60,29,62",16,"78,79,49,50,57","91,67,31","99,71,83,84,22,55,87,58","97,3,37,6,42,13,54","36,73,42,46,25","99,94","48,26,75",95,"100,37,54,89,28,63",73,"6,40,73,42,14,79,48,30","89,74,17,18,25,59,29","64,18,90","99,8,41,12,16,50,87,59",13,"81,85,15","33,52,15","82,92","32,2,86","8,43","2,3,4,20,52,26,60","98,67,70,72,19,52,61","40,83,88,89,59,92","27,69,21,87","11,15,81,20,85,87",78,"16,81,92,93","33,42,15,85,27,61",75,"20,79,23","64,3,77,17,89","89,11,63,47",,"8,65,61,22","100,13","67,76,47,17,50,49,83,84,87,63",,2,"35,11,46,17,24,90,61,63","99,18,20,57,94",,"98,35,28,36","35,40,16,48,50,87,61","97,79","2,99,4,37,62","58,61,78,15","40,73,50,54,58","1,34,72,83,89","81,79,22,30",,,37,,"46,30,6,14","90,77,87",,"51,79"
t3,,"97,36,100,43,49,85,24","98,36,68,6,9,43,46,15,48,79,19,86,24,29","64,1,96,67,97,73,42,46,49,19,22,27,63",80,"3,15,19,23,26,30,31,35,36,50,61,66,67,77,79,82,83,90,96","2,26","35,4,100,72,13,14,47,19,56,27,31","96,72,75,81,50",,"2,4,13,15,23,25,31,36,37,39,42,45,47,48,49,51,54,58,59,61,62,69,73,74,86,93,96",,"2,3,6,15,24,30,36,37,38,43,45,54,64,65,67,72,73,74,82,91,92","3,100,38,13,89","32,99,5,37,39,40,71,12,16,48,50,63,55,56,90,60,61,31",,"89,36,8,76,79,55,57,60","97,67,40,43,77,47,83,25,26,60","64,100,38,72,74,79,51,20,21,85,55,56,61,30",,"32,2,35,71,83,57,94",,"64,4,71,8,11,79,84,22","98,6,40,78,79","72,82,88,55","69,87","96,35,71,10,13,48,17,23,60,30","81,46","72,73,11,46,15,16,47,48,51,20,80,91,94,63","24,97,90,98","35,5,71","11,15",,"64,60,46","50,52,24,92,61",,72,"8,9,72,51,84,56,25,94,31","4,100,73,10,12,79,50,53,24,26,63",77,"69,81,52,86,30","64,34,37,38,43,51,52,23,56,88",58,"66,67,98,5,99,82,19,55,26,31","64,34,98,68,41,13,14,15,46,21,88,94","3,5,8,13,15,20,27,28,37,39,51,54,57,61,65,79,82,85,89,94","65,35,67,38,41,45,77,81,83,25,27,61,57","9,14,15,83,55,56,89,63","37,79","32,6,9,74,11,13,89",,"97,34,5,70,71,40,41,10,12,79,17,19,53,58,29,31",2,"32,65,71,8,10,74,77,80,17,81,83,21,53,58,27,28,94,31","35,3,37,67,7,11,12,76,46,47,52,90,91","89,15","58,37,70,7,39,71,10,45,77,47,48,20,24,26,28,61,62",54,"39,42,14,78,88,30,63","48,91,85,78","33,99,71","39,73,16,52,29,30","38,30,31","99,5,69,11,15,17,53,89,59,93","3,4,8,11,17,23,26,28,93,95","3,10,46,15,78,79,81,82,21,22,27","4,40,72,82,90,28,62","1,98,4,10,42,16,48,80,19,62,88,28,93,30",52,"59,47,52,22,91","89,4,6,73,45,14,77,51,84,21,57,91,28,62,31",,"50,99,85,94","98,100,5,71,72,46,87,56,57","81,50,36,92",,"34,38,6,47,18,28,62","4,63","98,5,6,38,8,39,69,13,81,51,86,89,93,31",,41,"3,4,5,36,67,9,79,84,56,89,59,28","35,74,89,29,62",,"73,9,30,71","66,4,75,77,84,22,23,88,90,91,29","11,76,69,23","1,36,69,8,74,20,24,59,60","98,38,75,20,22,90,28","100,5,77,78,47,87,24,28,29","32,65,10,47,81,18,23","66,58,72,10,50,26,63",,,"34,98,31",,"75,81,56,26,60","1,65,37,73,84,54,27,29",,"81,90,20,62"
t4,,"65,69,10,12,15,82,19,83,57,93,31","7,12,13,38,40,41,55,59,60,61,62,69,75,81,84,87,90,92,95,96,99","6,21,24,26,31,32,37,41,44,52,53,56,59,65,72,85,90,93,94,95",47,"4,8,9,10,13,22,24,37,43,46,48,52,53,65,68,74,86,87,94,100","16,67,4,6","3,67,5,38,6,43,54","64,67,38,15,48,53,88,89,63",,"1,3,8,12,14,19,24,26,28,30,33,35,38,40,43,44,52,56,64,70,80,88,90,95,97,98,100",,"96,1,99,4,8,41,77,78,49,50,19,85,87,23,25,60,94","50,67,6,63","1,2,19,20,22,27,28,34,36,43,47,52,53,58,59,69,70,73,74,80,82,83,93,94",,"97,3,69,6,7,16,49,91,92","9,11,15,19,22,30,46,48,50,51,53,63,64,72,75,80,92,94,98","96,65,67,68,37,99,8,43,11,78,81,53,86,87,88,89",,"99,68,69,13,78,26",,"34,98,72,10,42,48,51,20,88,58,60,30","65,100,37,38,9,75,48,83,84,90,29","94,79,71,47","58,77,62","65,34,66,36,37,69,70,74,43,45,77,52,21,88,26","15,21,54,89,61,30,63","96,65,34,3,36,6,74,13,14,78,92,81,19,85,88,57,60","3,4,37,38,86,61","68,6,8,9,88","100,5,49,85,24",,"44,62","39,8,48,80,23,88,26,60",,96,"1,37,5,41,74,78,83,53,22,87,88,93","89,33,2,34,67,37,70,42,11,74,14,87,25,62","57,66,31","1,99,40,43,14,47,18,54,55,57,58,29","1,66,68,81,87,91,31",85,"32,1,65,68,37,6,7,69,70,71,17,18,85,86,87,88,63","96,97,2,37,90,59,10,74,77,48,49,19,83,26,27,28,61,63","2,4,18,19,21,23,26,34,35,43,45,47,48,49,50,56,62,63,72,74,76,81,86,88,90,91,100","7,12,15,17,18,26,32,48,53,60,64,66,68,69,71,73,74,75,79,85,89,90,94,95","4,100,39,40,13,60,78,49,82,20,52,84,23,88,91,28","57,28,85,31","33,5,10,42,44,78,83,22,56,57,93,30",,"2,7,8,11,13,22,25,32,36,38,39,50,55,56,62,65,66,67,73,75,78,85,88,94,96,98,99","96,52","2,3,15,22,33,36,38,39,46,47,49,56,57,59,61,62,64,66,67,70,90,91,92,95,97,98,99","2,10,13,23,26,30,36,42,56,58,60,65,70,75,79,81,83,84,92,95,98","67,10,12,13,78,17,28","34,3,5,73,43,92,19,84,53,22,23,85,86,91,60,30,63",23,"34,75,44,60,16,82,54,58,91,28,61,31","79,17,18,19,51,21,58","37,8,79,48,53,59","33,68,70,72,56,26,88,92","41,90,61,37","33,98,40,9,14,47,79,81,84,56,58,91,29","34,6,43,45,78,79,51,24","2,67,36,6,71,9,42,11,44,50,19,51,52,53,28","65,97,36,37,68,42,13,45,17,49,61,93,54,86,29,95","100,70,71,40,13,46,49,52,55,29",56,"64,34,3,98,71,8,72,18,84,94,61,30","10,20,23,24,25,26,29,41,44,52,55,59,66,67,68,69,75,80,86,87,90,95,97,98,100",,"97,35,3,69,74,45,78,47,82,54,91","2,37,9,13,15,16,47,49,79,82,85,54,24,90,29,94","97,77,80,23,30,31",,"64,90,75,12","98,3,39,12,90,59,61","96,97,35,4,36,37,7,71,12,77,52,54,23",,"97,10,55","33,34,97,68,37,40,72,43,77,20,53,22,86,88,26,62","39,43,80,17,50,52,84,86,30",,"37,39,72,12,45,77,86,87","33,97,3,67,69,70,73,12,14,15,79,17,58,27,94","66,100,45,50,82,94,57,62","89,97,98,3,7,71,9,46,81,82,57","1,66,3,36,76,13,51,85","33,99,4,70,39,9,74,14,15,79,49,80,82,53,92,30,31","66,99,5,8,46,15,78,19,51,53,54,56,58,88","32,97,98,67,70,11,12,49,19,51,27,60",,,"25,77",,"32,98,100,43,51,52,93,63","96,66,43,18,83,85,31",,"34,38,91,16,48,18,27"
t5,,"98,67,6,42,11,74,45,79,81,84,25,28,29","32,97,2,67,5,71,73,74,78,47,50,51,52,82,23,88,28","89,35,36,5,40,9,75,60,79,20,84,87,55,25,58,28,61,57","45,21","5,7,39,11,44,16,81,18,93,85,54,88,89,91,29","64,8,41,10,77,27,94,63","97,68,37,39,75,12,79,81,85,57,62","34,66,98,91,12,14,46,60,17,49,20,85,55,90,59,28,93,94",,"32,89,34,67,68,10,91,77,79,17,81,82,53,85,57,27,92",,"89,100,90,39,7,10,42,84,57,26,31","97,2,36,69,41,75,86,23","64,33,66,9,41,77,46,78,51,21,54,85,62,57,86,30,95",,"64,66,67,68,98,41,50,82,88,58,59,29","34,3,36,37,99,7,41,78,79,16,52,85,23,57,58,62","34,36,9,75,14,47,48,17,60,92,24,25,28,29,31",,"66,40,59,43,15,52,86,25,27,29,62",,"5,6,7,12,16,26,27,35,36,37,45,47,52,54,59,65,76,85,89,92","33,34,35,68,69,73,74,12,16,80,18,81,53,56,62,27,30","66,37,40,9,45,89","64,6,39,12,90","64,67,39,40,9,72,47,79,81,50,19,61,25,28,29,62,31","1,2,67,100,6,38,72,10,13,47,79,20,52,22,23,62","64,97,35,67,38,71,41,10,43,76,77,17,18,49,50,82,86,58","71,72,75,44,79,55","65,75,47,23","64,69,48,80,52,57,28",,1,"3,68,6,70,41,11,77,18,84,85,54,55,30",,,"32,66,99,71,40,73,43,16,48,81,23,89,90,59,28,63","1,66,98,5,6,43,13,46,47,80,17,84,23,91,60,95","9,98,49","2,9,73,74,76,45,19,51,85,23,89,91","97,36,100,7,72,13,14,45,46,85,24,92","91,75,7","2,12,13,21,25,28,29,36,38,39,43,45,47,58,61,76,80,81,83,91,94","4,7,12,18,22,23,29,32,39,42,53,58,69,70,71,72,73,75,76,81,87,93","64,1,66,67,36,68,70,98,41,42,73,12,75,16,52,60","4,9,20,23,30,31,34,36,40,43,46,50,52,63,80,87,88,91,92,98","34,35,68,90,6,98,99,16,19,26,92,61,94","69,77,54,55,91","65,35,67,68,39,41,43,15,79,49,82,20,85,92,29",,"1,23,26,27,30,43,47,49,51,57,64,72,76,80,81,83,87,90,92","40,56,51","1,68,37,100,9,75,45,78,16,51,52,86,55,88,26,60,93,63","4,5,6,9,15,20,27,28,39,41,44,45,48,50,62,69,71,85,100","97,66,3,4,70,45,82,21,53,95,31","32,64,2,35,67,68,6,96,17,49,51,21,54,56,89,90,88,31",,"89,65,96,35,97,98,100,9,74,76,47,20,23,25,95","98,35,69,8,9,72,11,81","65,34,72,73,11,43,51,21,85,28,31","65,34,66,46,15,51,83,59","32,1,34,84,22,55","39,71,41,74,45,48,80,54,23,86,87,90,62","99,100,74,12,14,47,85,55,59,30,31","4,14,16,23,26,30,35,38,45,58,70,72,74,77,84,90,94,95,99","1,3,5,8,10,19,25,26,33,38,41,48,53,64,70,73,75,76,77,98,99","5,8,77,53,22,26,95,63","32,72","1,65,67,36,37,38,97,42,11,13,48,49,83,21,86,25,90,28","1,2,3,5,9,13,16,18,22,34,35,37,43,46,49,50,54,56,60,63,64,74,76,78,79,81,83,94,99",,"1,33,67,36,37,7,8,71,13,80,17,19,25,27,92,61","96,33,66,97,68,70,8,40,10,80,53,22,88,25,27,61","33,66,3,68,70,44,14,25,61",,"1,97,36,7,16,91,60","8,72,75,45,50,19,82,26,28,62","64,70,72,41,73,15,48,61,53,29,94",,"70,72,43,24,94","32,65,66,96,70,39,71,42,44,14,48,18,52,58,92,30,31","69,42,46,48,22,54,27",,"64,66,3,4,99,46,16,24,56,60","34,100,38,71,10,43,44,46,47,19,53,26,60,62","64,1,3,39,17,20,53,22,85,29","65,70,40,75,47,16,48,79,53,22,23,56,28,93,30","65,71,72,7,47,83,95","1,2,3,7,10,19,23,35,41,43,45,51,60,63,66,69,71,83,85,86,89","35,36,67,70,7,9,42,11,45,14,17,20,21,84,85,25,92","65,2,100,37,39,75,48,84,53,54,85,31",,,"33,7",,"33,3,10,79,55,23,31","67,68,9,42,12,15,81,51,86,91",,"65,71,73,74,80,17,52,63"
t6,,"8,13,16,20,21,26,33,40,51,52,54,61,62,63,64,68,80,87,88,91,94","65,70,72,14,17,49,57,93,25","66,99,7,10,11,12,43,45,47,77,80,81,51,86,23,91,62","28,61,62,71","32,1,99,40,14,80,51,57","97,98,3,36,37,69,100,73,49,85,23,88,89","32,66,41,10,74,44,76,77,16,49,51,89,91,28","3,5,10,16,26,27,30,41,43,56,58,65,69,71,80,83,92,99,100",,"46,6",,"32,40,59,12,44,17,18,58,27,95","64,1,98,35,7,74,76,79,20,84,22,55,25,58,29","67,100,38,7,72,45,79,49,87,25",,"34,71,9,42,43,52,84,22,94,95","5,73,74,54,55,24,87,56,61","5,7,40,76,45,77,49,83,84,22,90,27,62",,"5,7,14,23,30,33,37,38,45,49,50,55,64,70,74,75,81,84,89,90,93,98",,"96,66,39,73,43,75,81,55,90,93","1,2,36,7,8,39,14,46,47,82,52,21,88,57,92,93,94","36,69,75,46,78,17,20,84,27","65,3,4,35,100,71,42,44,15,83,86,27,60,94,31","89,100,11,78,15,80,83,53,22,85,86,87,90,94,63","3,5,9,17,24,29,32,40,41,42,43,44,56,64,65,74,85,94,98","68,100,70,9,75,44,45,83,84,25,27,31","96,36,39,41,45,49,51,20,23,56,89,59","3,74,14,78,48,50,51,54,55","33,34,3,37,70,71,72,42,44,45,81,82,23,88,91,30",,"72,37","4,7,15,16,20,22,29,31,36,38,44,57,58,65,73,81,83,96,97",,,"97,68,100,15,17,49,19,21,54,60","7,9,18,19,28,31,32,35,40,48,52,58,75,76,78,81,85,88,90,92","83,5,63","64,66,70,71,11,46,15,79,53,60,94,31","32,98,99,4,9,78,15,48,50,54,57,27,61,30","34,41,42,83,87,25,59,93","9,10,11,15,20,52,54,90,60","6,8,16,20,30,33,35,43,44,47,51,52,54,65,84,85,89,92,100","32,6,38,10,53,25,95","1,33,39,82,19,22,55,59,93","32,65,3,37,5,7,76,45,79,80,59","1,100,71,73,50,86,87,24,25,29","64,98,3,36,69,70,99,100,73,76,80,52,54,55",,"3,35,68,9,44,15,48","72,65","25,18,82,69","34,99,40,77,14,16,49,80,51,21,54,86,61","2,8,14,20,22,25,37,46,47,50,54,61,63,69,71,73,77,81,84,87,92","65,36,72,9,42,13,78,79,81,18,25,27,29,95",,"99,71,40,41,12,50,51,83,55,62","64,66,99,36,37,43,88,57,63","64,96,67,100,6,41,75,13,14,81,84,54,57,90,94,63","64,97,98,3,36,38,10,45,20,84,87,57,91,60,94,95","69,5,72,78,20,92","66,37,70,10,92,16,49,18,50,51,85,55,25,28,61","33,66,37,39,7,40,49,83,54,87,89,29,62","39,7,41,75,47,48,18,61,85,54,25,29,57","66,7,9,74,91,12,47,16,79,18,51,81,84,59,63,31","32,33,3,67,69,44,54","20,79,22,15","2,35,4,100,41,73,74,15,17,82,54,55,57,27,60,29","65,70,7,11,12,47,48,17,82,88",,"65,4,40,72,11,49,18,21,87,62","65,34,7,39,41,76,48,18,84,21,26,30","65,67,71,9,42,41,43,13,45,74,79,21,91,62",,"98,99,70,9,45,20,21,52,85,58","33,97,99,36,37,5,38,73,11,83,84,85","32,34,10,75,14,21,56,25,27,62",,"67,37,13,15,79,54,90,59,29","64,98,7,8,41,10,73,12,45,75,15,16,49,80,85,55,25,27","65,97,67,58,8,9,40,75,13,15,53,85,23,24,87,56,88",,"69,41,91,11,75,48,83,84,53,22,58,59,92","96,65,2,68,39,11,82,52,85,54,30","7,18,31,32,41,43,47,54,55,59,60,70,72,73,78,81,86,88,91","64,34,6,39,72,41,11,76,51,52,85,54","99,69,43,45,54,56,88,30","8,11,12,13,27,36,37,46,52,55,56,57,59,64,72,75,76,95,98","37,38,40,41,59,73,44,74,75,48,93,86,27,29,62,31","64,34,5,6,41,43,76,13,46,77,20,57,90,94",,,,,"67,44,82,53,86,88,89","99,36,6,75,13,46,47,48,78,88,57,92",,"97,3,35,36,6,37,67,68,42,99,46,47,92,21,23,28,93,30"
t7,,"32,66,99,4,38,71,44,77,46,78,48,18,23,60,30","56,18,91","33,34,39,74,14,88","98,99,39,43,12,13,91,29",73,"9,15,18,21,28,29,31,35,40,46,50,53,56,57,58,59,61,65,66,71,72,78,79,87,92","34,9,42,46,18,20,87,23,88,25,63","97,39,8,7,42,61,52,29,62,31",,,,"69,11,14,79,93","68,37,9,11,78,47,16,17,18,49,51,83,54,87,88,59,62","3,11,75,14,84,24,29",,"5,38,39,72,90,74,75,78,48,18,51,83,56,26","2,42,86","97,4,69,6,41,82,57,91",,"36,100,9,12,82,51,22,28,63,31",,"68,38,40,41,80,19,83,53,57,63,31","97,66,99,43,17,50,19,51,22,55,91,61,95","64,3,35,5,67,16,81,50,19,62,90,59,30","1,9,10,13,14,21,25,34,36,38,41,49,50,53,55,57,63,66,67,70,72,73,78,84,96","33,3,5,75,12,18,84,55,24,57,56,92","97,66,37,77,14,60,49,84,53,55,25,26,59,57,31","66,7,42,21,23","35,99,10,43,12,42,83,85,87,57,60,62","32,33,98,67,4,40,73,13,16,82,20,86,90,91,92,94,63","65,66,99,39,41,73,77,14,79,16,18,83,21,22,54,90,92,94",,"3,8,15,20,21","1,34,67,98,5,71,40,75,14,79,49,82,21,86,25,28,93",,,"35,36,6,39,10,50,82,24,58","96,65,36,68,38,69,82,54,57,61","68,69,10,91,46,54,56,27,28","67,5,6,77,20,21,84,87,26","96,2,3,71,8,73,12,76,47,79,49,83,20,22,94","64,35,3,40,10,15,55,56,31","34,41,42,84,22,92,62,95","1,38,40,11,78,50,24,57,60,62","17,14","100,44,86","64,66,11,12,44,77,18,87,57,30,31","65,3,39,7,72,12,44,15,53,89,90","1,2,7,91,45,46,47,81,18,21,87,88,59,95,63",,"74,45,77,82,21","64,79","89,44,13","8,43,53,22","5,6,11,16,34,35,36,42,51,52,55,58,68,74,83,86,96,98,99,100","97,98,4,40,11,46,94",,"70,73,10,43,22,87,27","65,67,40,59,14,83,94,27,30,31","1,2,4,10,12,15,17,20,25,26,50,52,60,62,66,70,83,88,89,91,95,97,98","4,17,21,25,37,41,42,47,48,49,50,54,55,63,76,77,78,79,82,85,89","64,66,36,46,47,15,17,79,52,86,57,62","1,97,35,8,73,75,83,88,30,31","35,69,71,9,16,48,82,53,88,57,90,27","100,5,8,13,49","96,100,78,14,80,88,58,60","50,27,45,47","99,4,9,43,75,84,53,89,28,61","32,5,6,7,43,12,75,77,51,20,89,62",19,,"64,6,46,22,88,90,28,31","32,73,11,12,19,52,91,62,95","64,38,40,73,12,16,17,18,48,20,53,22,55,85,87,90",,"35,39,42,74,13,19,84,93,29,63","69,6,7,70,9,76,14,47,48,79,80,53,87,92,94","65,58,19,85",,"33,3,36,100,11,14,47,19,84,85,23,26,60,93,63","2,100,81,83,21,23","96,2,3,4,37,5,66,100,73,49,81,93,63",,"2,6,42,74,15,80,50,82,20,25,57,94,31","98,37,5,57,28,63","9,12,15,19,21,27,28,34,36,42,46,49,61,63,65,68,71,77,83,84,89,90,99","5,10,13,78,49,19,84,90,94","64,34,35,100,77,46,79,23,62","32,34,67,38,42,81,26,94","33,97,4,68,6,43,13,49,24","4,14,15,82,52,56,89,91,62",,,,,"64,1,96,35,68,42,13,77,21,92,94","2,34,72,41,76,16,82,59,60,94",,"66,8,11,45,77,61,83,84,22,54,88,25,95,59,60,29,94,57"
t8,,"35,7,73,9,50,92",83,71,"2,35,49,60,30,31",,"11,14,19,22,25,30,33,38,39,42,43,45,51,55,62,68,74,75,82,84,91,95,99","64,7,11,78,55,93","2,36,37,70,82",,,,"88,68,53,46","5,10,21,24,39,40,45,46,56,57,66,71,73,81,82,93,94,95,99",42,,"35,4,100,70,73,47,85,54,23",,"33,66,98,50,94",,"72,42,46,18,58",,"97,70,49,18,87,56","64,70,60,49,25,26,28,63","34,4,68,7,8,42,11,43,13,44,74,80,49,52,56,28,63","2,98,37,7,74,75,47,48,54,23,92","91,4,46,7","96,33,4,36,69,39,71,76,50,51,87,90,27,93","59,28,5","65,100,73,13,84,93,22,29,94,31","97,34,66,37,70,42,79,21,87,58,60,93","9,20,26,27,29,35,36,40,46,47,53,55,58,60,61,63,68,87,96,97",,"66,99,42,77,83,22","33,99,100,10,47,51,89,94,63",,,"96,3,4,69,44,55,92,29","64,45,20,55,29","42,11,50,84,25,58,61","3,4,68,8,13,16,50,24,88","89,35,67,69,40,10,16,18,84,21,55,25","1,65,66,36,72,13,82,20,52,84,23","40,75,46,16,27","82,99,5",,,"96,1,72,43,24,27","96,97,34,38,10,47,81,52,30","96,66,77,17,23,28,61,94",,33,"1,48,81,85,91",50,,"32,65,38,9,91,75,79,49,93,23,88,26,27,60,29",,,"68,6,77,49,18,19,84,92","97,6,42,74,77,46,49,84,93,87,29","35,69,39,40,9,42,74,16,19,22,86,29","35,71,8,40,74,11,75,13,80,81,19,53,22,23,90,27,28","2,98,7,74,13,48,49,18,50,81,85,87,56,26","24,42,36,68","64,81,50,21,22,58,94,63","60,68","57,20","74,23","33,34,3,37,38,7,40,42,12,77,46,80,83,21,85,55,26,31","78,79,80,50,85,87,31",,,"9,43,16,48,56,58","50,99,20,23","32,34,35,37,69,7,72,88,15,82,19,84,86,24,57,58,27,28",,"96,4,5,37,69,40,41,73,15,80,81,86,23,25,95","34,66,71,40,43,46,81,51,22,54,88,25,58,91,60,93,57","42,45,57,26,91",,"66,99,5,69,39,40,9,74,77,49,82,53,89,30,95","94,74,91,54","64,1,36,6,71,72,10,14,92,16,51,21,26,60",,"1,65,67,97,5,100,8,40,10,44,49,52,23,90,27,62","8,99,45","96,67,58,6,38,8,40,13,48,26,30","73,25","33,70,9,10,11,49","48,88","96,98,76,50,55,87","3,69,7,42,45",,,,,"34,36,5,8,9,74,11,45,49,87,90,91","97,3,74,80,22,25,63",,"5,69,40,9,41,72,75,82,87,89,26,31"
t9,,"90,22",10,,"41,15,82,86,56,94",,"96,34,70,80,54,86,90","40,45","24,73",,,,,"33,43,52,85,26,27,30",,,"33,12,13,15,80,19",,"26,63",,"65,17,19",,"24,1,86","67,41,10,44,76,86,87,58","98,6,70,41,10,15,48,83,85","5,8,17,18,85,22,61","98,95","16,83,45,95",55,"34,6,7,40,9,80,17,53,25,27,63","64,12,81,19,22,27,28,62","8,2,56,38",,"35,6,7,39,41,10,91,79,23,58,27,92","90,66,59,69",,,"67,52,70",16,"19,35,3,73","82,90,38,63","80,58,77,53","89,98,4,70,74,79,92,81,18,51,21,57,60,30,63","89,59,51,96",,,,"38,71,47,81,85","2,5,8,43,78,88","40,53,27,37",,,"41,75,45,14,15,46,80,82,20",96,,"43,76,48,19,85,62,94,30",,,"2,69,8,11,79,90","71,73,75,76,24,25,92,62","68,7,77,18,87,55,56,58","1,100,69,18,93","96,65,97,39,9,10,11,73,77,19,83,88,89,28",77,"1,91,97","97,43",,"64,66,60,14","1,6,11,16,17,19,24,30,39,48,57,59,63,68,71,73,93,94,98,100","33,10",,,,"69,14,55","10,26,52",,"66,71,72,78,83,53,55,24,30,31","32,64,15,18,21,55,23,56,27","88,74,95,55",,"32,34,71,75,46,48,17,50,21,22,86,87,57,27,92,31",57,"44,45,95,76",,"70,76,13,78,79,17,18,81,93,61,95",83,"80,4,5,52",31,5,"61,91,21","2,82","25,44,87",,,,,"66,99,7,71,20,84,25,28,57","56,35,44,71",,"96,33,70,10,43,13,78,49,50,86"
t10,,,,,"64,36,74,20,88,92",,"24,20,47",,"25,23",,,,,80,,,24,,13,,,,"9,82","42,31","65,2,97,99,76,23,24",,,11,,"69,46,92,54,28","18,43,85,29",31,,"89,33,96,97,68,5,71,48,17,49,80,82,55,88,25,30","27,45",,,"80,46",,"70,7,79,22,92,95","17,39",,"96,67,69,90,39,71,73,11,77,78,47,17,53,86,26,28","72,53",,,,"17,10,22","64,70,40,18,21,61",31,,,"34,6,71,76,18,22,92,61,62",,,,,,32,39,"80,93",,"67,4,40,45,82,53,24,91,60",,"10,44","24,37",,"59,91,43","64,66,8,41,13,49,18,81,54,88,58,27,29",44,,,,4,,,"56,57,88","65,42,86","33,43",,"64,65,96,98,38,78,56,91,28",38,"25,70",,"88,89,43",,14,77,,22,69,29,,,,,"65,69,40,41,72,16,80,19,83,61,62","62,14",,"12,76,15,55,24"
