Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,18,"97,46","44,45,52,89,90",26,52,10,"39,31","26,61",23,78,"26,84","60,21","65,50,82","43,71","19,36,6",,"40,13",91,85,"11,62","48,81,12,28",9,74,,,"43,19,22","48,42,94,39","34,61","2,6,52,88,62","88,35,15",9,"41,19","59,39",,"9,17","21,95,71",,"27,71","35,27,62,71","96,28,54,87","96,97",25,85,,"48,9,61","2,77","66,5,53,21,29","40,49,7","72,9,35","3,47,23",79,78,"100,84",,"33,20",72,"26,91,38",,99,"58,94","89,28","70,20,44","89,98,5","72,43,44,86","48,60,55","40,64,92,23","17,3,46",5,4,"97,20,23,26,63","89,39","66,36,37,71,73,79,22",35,47,"42,67,76",,"44,53","92,15","88,99,37,23",7,79,"64,1",,9,"16,83,54,87","9,74","77,79",9,"67,60","58,29","48,88","88,18,11,78","16,52",79,14,53,15,"42,11","46,79",10
t2,,"65,99,15,53,61","40,74,42,79,81,19,61",19,"89,26,60",49,"33,43,49,86,25,62",,52,"64,52","40,42,95,31","65,28","12,45","68,37,38,45,21,93","90,59,71",,"98,69,77,82,84,93",15,80,"5,39,43,26,30","64,70,79,17,85","73,45,5",,,,"82,84,54","8,74,15,21,54","88,91,52,94","96,97,70,39,73,10,12,79,83,55,94","81,17,49,39",75,"42,20,26,93,95","51,27,100,70",,"93,87","98,99,46",,"40,73,99,36","48,89,42,36","70,72,41,77,19,84,53,85,23,92","72,76,38","19,37","100,75,45,79,53,87,23,57",,"64,35,40,91,79,21,89,90,27,93",4,"2,3,67,9,73,12,52,85,90,30,31","36,39,77,17,82,19,85,26,28,31","36,37,42,75,79","42,17,81,51,21,59,28","88,9,90,37",17,"67,69,40,85,54",,11,21,"99,68,48,90,27",,"51,20,37,60","97,84,22","52,46,63",39,"18,79,71,15","42,79,21,54,23","64,2,100,8,73,12,52,85","43,44,13,17,49,19,52,22,88","35,11,59","11,63",12,"32,2,98,5,11,76,79,50,51,55,24,90,27","35,92,80,56,60","4,5,38,68,9,45,87,23,24,25,27,93,30",,"98,8,80,53,90","65,2,68,46,88,31",,"42,84,66","97,13,18,83,23","98,36,40,73,75,45,94,59,60,30,31",98,3,"60,78",,"40,57,75,22","36,70,40,9,10,15,81,92","33,67,5,42,78,25,57","66,69,73,53,88","49,60,57","75,63","84,69,6,22","34,40,42,13,16,20,90","64,42,46,14,82,90","24,80,64,39",81,"100,44","81,3,100,46","38,100,30","35,13,15","89,9",
t3,,"100,90,73,13,14,47,24,26,29,62","36,75,12,78,50,20,91,28,63","40,93","8,57,70",,"65,71,9,79,84,55,26,59,28",,"3,39,80,89,95","93,86","96,36,100,6,47,56","10,45,46,47,86,90,31","37,6,70,9,77,48,85","5,6,69,40,77,48,61","4,43,50,61,82,53,54,88,29",,"64,1,37,71,8,42,43,78,50,24,62",13,"81,17","37,46,92,49,81,51,54,56,57,28","65,34,66,97,38,43,45,19,53,57,91","66,37,42,84,25",,,,"25,51,85,71","67,38,71,18,23,88,28,95,63","89,65,98,14,20,21,57,92","34,66,98,72,41,76,78,15,49,81,51,20,87,56,90,91","64,25,52,33",41,"66,35,40,11,88,25,27,94,31","40,42,16,85,54",,"66,36,52,79","56,94,19,86",,"96,35,69,77,78,47,48,49,19,53,87,24,25,93,31","65,3,40,73,75,45,81,19,54","64,2,66,36,73,42,75,44,76,46,78,55,56,58,62","1,65,8,78,79,20,56","98,36,8,45,24","1,66,98,4,37,6,42,77,14,51,84,62,94,30",,"97,67,100,39,72,14,46,16,17,47,81,83,85,23,88,26,94",20,"64,65,34,98,100,6,72,10,42,91,49,84,54,87,56,89,88","64,3,99,37,70,75,13,81,52,62,57,30","1,67,3,7,41,77,85,88","36,70,72,41,74,44,13,48,19,53,91,63","33,35,99,73,48,23,93,94","89,91,35","66,4,43,75,13,46,77,17,50,23,57,93",,"10,18,84,45",61,"97,3,37,71,42,43,74,45,76,83,20,84,85,88,58,29,94",,"1,100,9,41,47,48,24,56","34,90,87","3,80,81,85,59,92,30","80,99","3,39,8,22,86,88,62","33,99,38,39,12,76,15,47,83,25,27,28,62","89,1,7,74,14,15,80,81,84,53,23,24,57,58,27,62,31","2,35,73,14,15,80,50,21,56,57","25,10,30,7","10,67,13",,"34,99,4,36,6,72,73,15,47,18,19,84","99,70,46,86,23,90","67,6,7,8,39,43,44,80,17,49,19,85,88,61",,"99,71,42,77,46,79,18,54","35,69,41,47,82,83,21,25,91,30,57",,"72,79,62,15","35,38,70,73,82,51,90,91,60,61","97,66,35,38,7,71,9,11,43,46,80,21,85,87,56,57,63","99,18,91","17,59,21",,,"34,35,47,16,49,21,88,26","33,66,35,68,100,41,73,14,47,60,80,28","35,7,73,75,77,82,54,23,91,63,31","65,99,68,9,42,48,81,50,92,93","2,37,38,10,47,80,55,23,56","37,70,9,15,21","97,71,72,10,42,79,52,25,31","96,37,70,71,74,75,50,84,54,89,26,62,31","1,65,6,13,16,85,87,29,31","33,65,35,67,99,38,7,100,48,49,81,60","88,83,14","64,12,69,54","64,2,67,71,51,19,56,89,88,63","96,68,52,57,27","54,10,38","73,75,12,16,57",
t4,,"32,33,67,4,37,68,9,43,12,50,87,23,28","32,64,67,6,7,38,39,41,72,73,17,87,62,30","75,43,45","37,6,71,74,48,50,20,88",,"99,4,37,73,11,13,48,51,20,52,54,87,88,93,94",,"35,100,71,47,90,30","80,36","64,65,3,72,46,15,87,90,60,29","77,18,29,85,87,89,92,61","64,97,66,41,76,15,19,23,29","44,47,17,84,87,63,62,31","3,13,14,18,22,23,33,39,42,46,47,57,70,81,87,89,92,94,96,100",,"65,66,35,90,39,72,73,44,45,16,81,54,56,26",,"64,89,43,45,14,78,79,53,57","65,67,99,42,47,17,82,83,93,85,86,23,89,29,63","6,9,24,26,27,32,37,40,46,47,49,60,62,67,72,74,76,77,90,93,94","3,8,11,76,19,87,28,31",,,,"65,38,39,75,47,53,87,31","1,34,99,68,5,73,10,77,46,79,51,53,24,30","3,4,100,71,10,78,86,55,62","3,13,19,23,25,37,40,44,46,47,48,54,71,75,82,85,92,99,100","65,98,42,43,45,23,62",74,"64,97,67,38,7,73,77,79,80,49,21,54,90","98,71,76,45,48,88,89,58,91",,"32,37,47,48,81,94","40,72,73,15,48,88,58,61",,"7,8,9,14,16,17,32,33,59,62,66,67,75,76,81,82,83,84,85,92","64,2,34,66,37,9,41,14,79,16,17,51,25,61,94","1,3,67,69,6,74,11,12,16,17,21,22,25,90,91,93,95,57","5,6,10,42,45,46,77,18,51,85,54,88,89,90,60","96,97,35,71,9,13,77,15,61,63","35,67,38,73,12,13,15,16,52,54,55,90,60,95,31",,"3,8,24,25,31,37,41,43,52,53,56,58,62,65,70,75,76,78,80,87,92,99","58,11","1,14,15,18,23,25,27,35,36,37,41,43,46,48,55,57,58,62,63,71,76,79,81","65,4,69,8,72,73,11,44,76,79,51,84,23,88,91,63","2,10,21,25,26,31,32,39,45,48,50,57,59,61,78,80,90,95,98","64,1,66,99,100,71,73,77,46,86,94,57,58,62","65,2,98,40,72,74,75,13,61,52,25,91,29","32,39","2,9,12,14,15,18,33,45,51,64,65,70,74,82,86,87,90,95,98,99",,"98,47,80,17,86,90,62","62,20,22","7,9,10,14,17,18,24,31,35,50,52,53,54,59,62,63,75,81,82,89,96,98",,"3,6,7,40,75,80,49,18,83,52,91,29","36,40,75,46,52,88,61","36,7,8,73,11,43,44,47,21,88,57,26,93,62","82,69,71","64,65,69,70,45,80,83,56,90,92","65,98,35,7,10,11,75,45,49,53,55,90,61,95","4,6,9,10,16,17,28,36,37,38,39,40,43,44,50,59,61,67,69,72,78,83,90,99","36,100,42,47,51,83,53,94,58,91,30","41,98,44,71","44,78,48,50,87,89",,"64,96,66,35,37,40,10,42,45,46,48,87,29,62,95","97,3,73,15,79,53,85,88,25,58,61","64,89,2,3,35,69,100,91,75,77,46,15,55,57,59,28,29,62",,"1,65,36,68,43,14,17,52,92,30,95","97,37,71,8,9,10,43,74,20,28,29",,"33,38,43,51,20,23","96,39,8,43,17,19,25,26,62","4,6,12,13,15,17,20,24,25,27,28,32,33,34,41,47,48,49,54,58,68,83,90,100","74,11,46,85,22,86,25,94","5,40,47,22,61",,,"65,8,42,74,45,14,81,90,61","98,3,7,72,76,13,46,19,84,53,91","96,36,37,69,39,70,100,43,76,13,47,51,85,87,55,61","97,67,36,91,75,82,21,54,23,56,25,85,86,31","33,97,5,6,70,8,71,73,12,14,92,61,53,54,86,28,29,31","34,35,72,13,78,48,22,57,27,28,93,30","1,65,99,36,37,41,73,76,45,77,16,48,54,23,24,88,30","6,8,12,23,25,32,39,41,44,45,51,52,53,58,60,63,66,76,86,87","97,5,37,7,41,43,45,80,20,55,22,23,24,58,62","98,37,6,71,40,9,41,43,74,14,19,55,57,90,31","90,35,12,98","66,42,45,79,84,58,91,60","32,99,73,11,14,78,82,61,83,21,90,29","65,67,69,41,53,55,56,90,92","89,25,28,71","2,67,37,6,42,74,85,92,93",
t5,,"66,35,36,69,98,7,40,75,51,83,55,88,57,93,94","1,5,13,14,21,23,26,35,37,46,48,53,54,60,66,80,85,88,96,100","68,37,100,16,17,91","36,90,39,40,45,77,53,22,23,24,55,86,29",,"34,35,100,78,81,50,21,91,92,61,63",,"98,99,68,37,42,75,46,15,48,18,50,51,54,88,57,91,28","39,77,46,81,62","34,67,4,70,45,80,18,93,53,59,61","36,69,70,7,40,100,11,16,19,51,53,54,57,62","2,14,27,32,34,51,52,55,62,72,73,74,83,90,91,92,95,98,100","89,4,73,79,80,49,50,81,52,85,25,58,28","5,7,8,11,21,24,27,30,35,52,63,65,67,76,79,80,84,85,86",,"96,2,3,4,99,7,14,19,20,51,22,23,87,58,27,29,94",,"1,66,67,100,69,9,73,44,49,23,94,90,60,62","3,9,10,12,25,27,35,36,38,40,52,53,58,60,61,71,72,73,76,78,80,84,88","35,36,68,99,7,71,100,15,16,50,51,61,54,87,88,29","67,71,79,82,61",,,,"64,2,66,98,37,70,100,9,46,49,81,21,86,27,29,30,63","66,3,37,70,72,11,44,75,76,80,81,85,87,55,90","73,12,15,25,90,31,63","1,8,9,11,16,17,28,35,42,43,45,50,53,57,59,67,68,69,74,80,89","4,68,6,71,40,9,72,13,80,95",12,"65,36,68,8,72,47,51,52,83,84,23,24,85,56,28,62","34,35,4,36,68,99,78,49,18,22,56,57,92,61",,"1,99,7,8,74,46,25,91,28","97,66,3,90,9,13,16,49,80,51,20,84,22,55,24,89,26",,"5,10,13,15,20,26,30,41,42,43,45,46,50,51,52,56,57,61,70,74,79,86,88,89,91","67,99,72,88,91,12,13,44,49,20,52,22,53,85,90,59,30,95","4,100,71,45,13,47,49,83,27,94","3,15,16,17,19,23,28,36,39,40,44,47,52,61,62,67,71,83,84,87,99,100","32,33,65,66,6,40,41,73,46,21,22,54,86,88","97,2,3,99,8,9,74,76,78,92,17,83,21,88,25,58,28,93",,"96,36,5,38,68,71,42,84,57,60,63",5,"32,69,70,8,44,77,78,80,19,86,26","35,100,5,90,45,46,50,20,87,56,25,58,60,61","4,13,16,22,23,27,28,29,30,34,38,46,47,54,60,62,63,64,65,74,76,84,86,89,91,94","35,37,69,9,12,45,15,16,83,20,85,24,89,90,27,95","3,4,6,8,11,16,18,34,38,44,47,54,60,64,70,77,84,89,97,100","56,19,100","6,7,11,19,28,29,30,31,36,39,41,52,58,60,61,73,81,83,88,91,92,94",,"1,35,6,43,79,51,21,88,89,92","3,99,70,12,16,86","1,2,5,8,12,15,16,22,25,28,33,40,41,47,51,64,67,77,78,80,86,95",,"4,15,22,28,31,35,36,39,42,57,61,81,82,84,85,86,88,90,92,94,98","2,7,9,19,28,35,38,39,41,49,53,55,59,65,66,71,86,89,91","2,4,6,15,20,22,25,32,34,37,54,55,56,64,69,84,87,90,94","68,37,79,57,27","99,36,37,11,46,16,26,60","1,3,36,37,6,70,40,46,48,17,50,88,57,26,60,94","3,13,22,26,32,33,35,42,45,46,51,56,63,71,75,82,87,94,97,98","6,71,8,10,11,74,46,20,84,54,85,27","2,37,38,42,14,89,90,31","64,40,74,76,86,90,92,29",,"1,9,13,16,25,43,44,49,52,54,65,75,77,80,83,85,88,91,92","100,69,6,7,41,10,11,12,45,14,76,81,82,20,84,54","1,10,12,13,18,20,34,40,42,47,63,65,70,81,84,86,92,94,97,98",,"97,67,48,22,56,26,59,28,29","98,99,4,5,70,45,15,48,79,86,26,59,60,62",,"64,99,73,12,93,30,31","64,33,3,36,12,80,84,30,63","96,3,67,69,70,42,74,44,19,84,92,62","64,35,5,40,59,42,13,16,17,50,19,57,27,61","66,7,9,46,78,48,52,54,28,93,62",,,"99,100,6,71,44,13,15,48,52,54,86,56,95","2,67,99,5,71,42,75,50,51,22,56,25,59","6,71,40,59,10,72,45,16,50,84,53,94,26,27,29,30","6,7,10,13,14,18,24,27,28,37,38,39,49,57,58,64,70,76,84,89,95,96,98,100","4,100,39,11,13,46,15,48,77,18,81,52,84,87,30","1,3,8,14,19,25,36,41,43,47,49,62,64,69,73,81,85,92,94","64,2,34,4,35,98,39,81,50,19,51,87,57,26,95","64,97,2,67,4,69,73,78,79,81,82,85,56,27,92,30,95","33,2,72,77,47,79,52,84,54,86,56,60,94","1,2,3,4,5,12,15,22,26,29,32,34,44,47,72,73,79,85,86,89","7,13,50,86,23,89,27","34,70,40,77,47,15,80,63","34,4,68,72,9,13,45,15,48,49,79,20,52,22,87,91","34,66,4,5,36,73,11,45,46,80,18,19,21,54,85,89,60,62","32,34,40,41,52,21,90","97,4,5,36,8,91,44,15,48,80,50,19,25,27,60,31",
t6,,"34,6,41,42,78,79,16,17,52,21,54,85,30","2,98,68,69,70,9,59,43,47,92,84,25,27,57,31","66,99,38,77,15,81,20,87,88","96,33,66,3,68,69,38,44,13,15,16,47,85,92,93,31",,"70,74,46,47,17,83,53,22,23",,"1,2,8,17,24,25,27,34,40,49,53,55,61,65,66,72,74,82,83,85,86,94","33,69,6,7,45,15,51,53,85,30,95","1,33,71,8,74,75,13,14,77,20,21,22,85,91,62","64,3,72,9,73,43,75,79,48,17,80,81,84,23,94,93,30","3,4,8,11,17,18,20,22,35,40,42,44,56,57,58,60,61,69,88","2,3,7,9,11,12,13,15,16,22,27,32,35,39,42,51,95,97,99","64,97,2,98,9,74,75,60,48,83,56,25,26,28",,"97,34,67,100,70,9,46,47,83,21,53,89,91,60",,"6,12,15,24,27,31,33,34,42,46,52,56,71,74,83,84,87,93,97,99","64,1,33,96,98,69,70,41,74,75,14,15,48,22,24,90,94,95","3,69,39,8,42,13,82,20,89,59","32,99,69,38,50,83,23,90,94",,,,"97,34,3,67,73,10,42,92,83,20,23,88,57,28,93","64,65,36,7,9,13,47,82,19,52,83,57","36,41,13,83,84,95","32,64,4,5,38,77,18,22,24,31","89,67,36,37,69,14,79,61,53,87,57,58,29,31","21,62","3,4,6,39,70,10,76,81,53,92,61","32,64,65,66,5,6,72,9,43,14,17,82,20,25,93,63",,"3,5,69,39,41,11,12,77,82,61,54,26,29,95,31","7,10,11,17,18,30,35,38,45,47,52,59,65,69,70,75,78,79,81,85,93",,"65,34,3,4,39,72,44,21,54,55,28,29,95","98,68,6,8,10,46,15,50,84,21,87,57,58","34,99,5,37,9,10,79,80,60,29,63","4,7,9,12,13,14,21,24,26,29,30,31,37,48,49,53,74,91,94,98","12,20,27,28,34,38,39,43,50,56,62,67,69,75,80,81,84,87,89,90,99","32,64,34,68,71,49,81,82,89,26,61",,"2,69,6,74,12,77,49,50","9,63,47","61,33,59,45","1,33,74,16,18,86,89,94","97,66,69,70,8,11,15,17,18,81,52,53,55,92","96,67,38,7,10,14,79,49,52,88,60,31","67,5,69,45,14,15,92,17,50,85,24,57,26,28,62,63","3,70,42,26,60","97,37,5,38,71,59,78,48,80,25,27,63",,"32,68,37,38,41,12,13,53,61,63","58,100,60,82,23,88,26,28","34,66,36,6,70,72,11,49,19,21,55,92",,"8,10,12,13,14,17,23,25,27,44,46,53,54,55,58,62,63,64,67,68,69,73,74,78,89,93","4,5,6,13,17,23,25,30,31,37,42,43,47,48,57,64,70,72,73,77,78,79,80,82,98","96,1,33,65,97,98,38,71,100,42,13,14,78,23,24,95","97,100,77,24,90,31,63","35,72,9,91,77,47,81,20,87,25,59,30,57","34,8,41,78,16,19,52,84,22,87,91,93","68,11,93,54,92,29","1,65,3,68,5,97,39,77,16,59,28,31","65,34,99,6,73,75,61,86,23,27,29","1,34,65,37,17,81,84,22,55,25,59,30,31",,"3,67,74,22,94,56,57,93,30,31","96,66,36,68,74,44,48,17,51,22,55,87,28,29,31","99,58,90,74,76,16,48,51,83,53,26",,"33,34,66,40,10,15,16,21,87,88","32,90,6,72,73,11,49,50,52,55,85,23,24,93,56,61,95",,"65,2,34,36,37,39,11,80,21,24,59,60","7,10,11,21,28,29,31,42,44,46,52,56,57,77,79,81,87,88,93,95","8,72,10,77,18","96,2,3,34,58,38,72,73,78,54,26,63","16,20,23,25,31,57,63,64,65,73,76,77,85,87,89,91,92,95,97,98",,,"1,10,12,19,27,29,37,38,41,50,51,60,62,64,70,79,85,93,98","65,37,38,8,23,88,89,94","1,2,3,65,97,38,14,15,48,17,80,22,88,60,62","33,35,4,71,40,41,72,78,15,47,61,29,30","98,69,90,40,42,44,45,82,83,20,21,85,58,62","6,7,10,11,12,26,29,32,39,44,45,46,54,58,59,71,80,86,88,90","33,100,43,20,53,86,94,56,89,27,93,62,63","1,65,35,68,99,72,11,83,21,57","32,96,66,100,39,8,9,10,40,12,51,21,26","66,69,11,75,77,46,53,54,23,58,61,62","67,69,9,73,44,77,87,61","98,6,7,39,18,50,51,53,23,24,94","66,37,38,69,10,75,12,16,85","1,2,9,10,16,17,20,25,33,35,47,48,63,64,70,79,81,87,94,95,98","64,3,68,7,73,75,48,81,50,19,51,56,58,29","66,68,100,38,7,39,71,72,11,77,49,18,84,94,58,28,62,95",
t7,,"3,5,38,70,45,81,56,89,60","65,8,76,83,93,22,58,29","65,9,42,11,73,46,79,21,54,57,27,30","97,7,72,41,10,42,73,75,78,82,83,56,25,59,28,30,63",,"68,8,42,76,14,15,57,27,29,95",,"32,33,97,36,41,73,12,13,14,77,78,79,19,56,26,62,31","96,65,97,67,99,37,100,41,42,11,75,48,82,83,84,54,29","99,37,69,39,9,73,44,16,17,48,51,57","5,8,20,22,35,37,38,39,42,44,52,56,63,66,71,82,83,88,91,96","89,36,38,39,46,47,53,25,93,30,31","98,67,100,72,74,76,82,19,86,23,88,94","32,34,66,99,37,41,73,77,91",,"36,74,75,12,15,88,57,31",,"98,4,36,40,10,48,82,20,22,54,86,25,26,28,29,30","34,4,7,44,50,19,21,87,59","73,11,44,83,86,55,56,58,30,31","35,6,10,74,78,17,58,27,30,95",,,,"32,35,90,6,72,11,76,77,15,79,55,24,58,59,60,61","6,40,45,17,49,89,93","32,2,99,68,69,40,9,42,17,85,87","7,14,21,26,61","1,66,99,8,73,77,47,48,21,22,54,24,93,94,63","32,36,39,72,80,61,94","1,2,44,15,48,89,91,29","97,3,67,37,69,7,73,10,74,77,79,80,19,53,87,23,60,31",,"2,22,30,40,42,43,44,45,53,58,63,65,70,83,85,88,90,98,100","64,34,68,5,6,37,14,60,83,87,28,63",,"64,100,6,23","4,69,7,82,83,86,55,24,28,93","33,97,7,50,82,20,52,86,89","32,64,34,35,66,11,86,93","1,3,11,16,23,26,29,58,64,70,74,79,83,85,91,92,93,95,100","65,36,39,40,46,19,20,91,29",,"73,55,15","40,33","28,93","98,12,54,92","5,6,83,87,24","98,6,80,55,30","36,46,49,19,22,87","98,41,44,45,77,80,88,90,31,63","1,34,72,42,49,24,62",,"2,66,39,8,42,75,46,78,28,29,31","64,66,69,40,10,42,13,78,49,53,85,87,57,30","65,93,69,46",,"96,65,66,2,71,19,21,87","32,1,33,3,100,8,74,11,45,14,15,21,56,26,92,95,63","99,39,9,48,50,51,53,86,31","33,66,67,38,42,12,87,88","32,7,40,75,78,50,28,29","32,96,97,100,9,14,82,24,56","88,25,19","67,7,9,76,81,82,55,93,95","4,9,26,48,49,51,52,54,55,58,62,64,66,68,69,79,82,83,84,100","97,3,99,69,38,7,72,42,43,45,80,52,53,88,57,26,28,61",,"41,82,53,59,60","37,5,59,43,47,16,49,52,27,30",41,,"3,37,38,72,78,20,89","96,39,12,13,78,16,80,51,89,58,94",,"71,8,75,45,47,49,18,55,22,54,56,87,88,28,63","65,68,37,69,72,41,74,47,16,54,27,94",53,"32,97,68,37,100,9,43,76,52,21,23,56,89,92,95","6,8,11,13,24,32,35,36,37,41,42,44,45,49,53,60,70,72,75,86",,,"97,36,69,72,11,43,80,20,87,55,24,89,63,30,31","1,97,18,61,52,21,26,29,31","64,34,44,79,18,24,95","32,2,17,83,20,52,22,90,59,94","96,3,68,99,72,76,16,50,27,94","96,33,2,65,98,38,82,83,20,84,55,56,31","3,5,40,9,11,12,75,15,17,83,61","98,3,46,17,49,61","3,67,69,71,75,17,49,53,89,27,95,63","56,18,28,21","1,65,3,4,66,42,19,93","97,35,4,5,38,99,9,11,13,16,26,27,61,62","40,74,47,92,50,58,28","32,3,39,7,40,42,44,49,82,83,88,91,28","5,6,8,33,46,49,59,60,65,69,70,72,76,78,80,84,86,92,93,95,100","96,35,90,41,10,14,20,21,22,52,53,54,56,87,30",
t8,,"72,1,63","49,97","98,39,13,18,51,55,24,89,56,31","64,67,35,46,81,54",,"75,36,69,6",,"96,4,6,7,20,84,58","32,1,66,35,70,73,12,21,91,60","98,50,86,55,24,89,58,30","1,2,34,97,98,6,99,14,78,55,24","99,68,43,80,49,81","1,66,70,10,55,91,29","10,31",,"25,79,38,49",,"96,2,70,8,11,76,13,77,18,50,88,92",66,"2,98,10,14,84","48,20,46",,,,"96,4,5,7,40,44,45,16,17,89,94","26,61,22,31","67,5,38,39,43,75,45,46,77,16,80,53,22,23,56,93",27,"34,3,5,38,74,16,18,84,90,91","33,35,100,37,70,13,46,47,85,89,26,30","98,71,14,16,18","2,11,44,46,47,83,52,86,94,24,62,90,28,30",,"13,16,27,33,34,55,56,57,59,64,67,68,71,73,75,76,84,86,92,97","67,4,41,12,82,54,91",,"12,60","1,77,31","35,31","73,43,92","14,47,17,18,82,52,53,55,60,94,31","69,70,48,56,63",,"18,30","59,45,100,29","40,17","83,43,68,47",99,18,"81,82,21","33,97,36,37,6,38,71,9,59,47,18,84,27,28,61","44,55",,"64,70,7,73,77,15,49,82,19,25,27,60,30","98,68,9,43,45,46,79,51,52,84,54,24,89,91,92,31",,,"43,79","67,99,10,12,81,50,51,85,27","66,70,40,41,74,60","64,96,34,4,40,73,46,16,81,53,92,29","41,10,49,51,27","89,81,71","41,30","69,79,48,87,63","32,1,33,70,39,40,43,13,77,80,85,24,56,91,60,93,94,63","98,35,6,70,8,9,71,14,15,16,20,85,54,94,60,62",,"69,78","64,98,8,40,42,13,78,19,24",,,"32,96,11,23,84,55,57,61","17,87,38,7",,"32,89,4,5,69,90,40,9,14,16,50,61,25,58,92,29","34,67,99,40,48,53",2,"66,6,10,14,60,93,53,87,55,28,29","33,2,67,58,38,71,43,15,18,51,83,55,56,26,88,29,94",,,"96,33,2,4,92,28,94","4,69,44,77,57,90,27,63","8,68","62,46","24,78,22,79","40,18,99,87",13,"59,15,28,7","48,15",8,"71,8,40,75,15,47,17,80,54,26,91","96,3,72,43,17,20,52,86,90,30","59,77,54","8,72,14,84,86,93,31","1,2,66,67,37,9,14,47,18,83,87,23,88,57,26,63,94,31","32,1,34,47,51,61,24,88,29",
t9,,58,,"64,35,6,71,8,80,82,84,60","49,4",,"58,67,44,98",,"16,10","25,28,71","32,81,82,76","41,4,95,15","54,63","26,20,30",,,"11,76",,"16,61",,"96,75,52","72,21,70",,,,"48,78","58,43,84","64,70,8,79,18,51,26",,"2,7,11,46,50","65,66,99,71,43,77,78,82,51,52,53,25,90,59,63","34,99,46","8,12,13,81,21",,"51,10,18","100,57,76",,37,96,"88,65,98",,"72,57","27,7",,,"64,65,68,37,17,52,88,90,62",,"97,38,6,80,53,27",20,65,"71,7","5,7,8,15,22,23,24,30,48,49,51,53,66,73,74,79,83,86,87,94",,,"65,99,36,100,72,74,91,16,48,50,85,54,23,57,26,59","35,67,5,38,71,41,75,14,15,47,17,18,48,80,83",,,,"83,44,29,62","72,17","65,7,9,41,74,75,13,45,48,18,51,52,84,54,89,26","96,66,100,6",30,96,,"96,45,47,16,81,50,20,53,87,88","32,66,39,75,49,19,83,24",,,83,,,"44,70","36,77,92",,"70,46,82,86,27,95","66,2,98,5,100,76,45,14",,"65,67,71,41,12,45,84,30","1,4,82,90,27",,,"82,77,53","34,12,45,62",92,63,"32,66,43",,,10,"81,91",,"100,38,70,46,48,49,51,52,21,22,85","65,67,71,74,46,48,49,22,55,56,89,88,31","36,76,6,39","71,43,78,22,23","99,4,36,45,79,17,82,30",3,
t10,,,,"69,70,7,92,29,62",87,,"64,2,41,16,18",,11,"3,87",25,26,"5,71",36,,,,,,,5,"96,57,97",,,,8,"12,14,50,20,60","11,50,19,29,30",,"96,41,12,20,86","64,1,98,3,5,40,45,14,48,81,87,24,27,60","75,59,5,22","50,15",,,39,,,,"48,30",,"49,30",59,,,"67,6,39,71,48,80,81,86,25,26,94,95",,42,,76,31,"64,96,2,99,69,11,46,14,16,81,50,85,54,58",,,"96,3,71,52,22,95","32,34,6,74,11,81,90,27",,,,16,,"32,3,5,8,11,47,17,93,85,86,56,59,61",53,,,,"74,21","41,73,91,56,58,27",,,,,,60,"44,53",,"26,19,13","85,71",,"48,36,62",12,,,3,64,,,,,,,28,,"34,39,41,16,20,53,57,59,28,30","68,8,41,81,82,19,25,29",7,"58,50,61","74,77,61",17,
