Clock Tick,Sursa_1,Sursa_2,Sursa_3,Sursa_4,Sursa_5,Sursa_6,Sursa_7,Sursa_8,Sursa_9,Sursa_10,Sursa_11,Sursa_12,Sursa_13,Sursa_14,Sursa_15,Sursa_16,Sursa_17,Sursa_18,Sursa_19,Sursa_20,Sursa_21,Sursa_22,Sursa_23,Sursa_24,Sursa_25,Sursa_26,Sursa_27,Sursa_28,Sursa_29,Sursa_30,Sursa_31,Sursa_32,Sursa_33,Sursa_34,Sursa_35,Sursa_36,Sursa_37,Sursa_38,Sursa_39,Sursa_40,Sursa_41,Sursa_42,Sursa_43,Sursa_44,Sursa_45,Sursa_46,Sursa_47,Sursa_48,Sursa_49,Sursa_50,Sursa_51,Sursa_52,Sursa_53,Sursa_54,Sursa_55,Sursa_56,Sursa_57,Sursa_58,Sursa_59,Sursa_60,Sursa_61,Sursa_62,Sursa_63,Sursa_64,Sursa_65,Sursa_66,Sursa_67,Sursa_68,Sursa_69,Sursa_70,Sursa_71,Sursa_72,Sursa_73,Sursa_74,Sursa_75,Sursa_76,Sursa_77,Sursa_78,Sursa_79,Sursa_80,Sursa_81,Sursa_82,Sursa_83,Sursa_84,Sursa_85,Sursa_86,Sursa_87,Sursa_88,Sursa_89,Sursa_90,Sursa_91,Sursa_92,Sursa_93,Sursa_94,Sursa_95,Sursa_96,Sursa_97,Sursa_98,Sursa_99,Sursa_100
t1,55,"53,12,29,6","56,83,45,22",87,56,"83,67,4,15","35,87",70,"49,78",,"26,92,5",89,"35,5,82,86,54",,"83,4,13,38",22,57,"35,11,84",95,"58,71",53,"88,9","50,74,66",,"19,76,54","65,3,4","97,6","17,47","4,37","11,46","9,77,86",46,79,"20,5,94","89,99,30","90,30","66,30","71,42,24,90,27","51,100","78,84,22",55,"56,91,72,53","79,31",,,11,"99,29","40,91,77","48,28,31","51,86,47","50,99",,"89,67,100","1,5,39,42,50","73,86",,65,"90,12,60","88,3","64,2,100,41,89,63",32,"27,36","34,93","72,81,85,62","45,55",67,46,65,36,"88,76",,"37,78,71","72,35,27,84","17,99",34,"65,98","66,4,70,44,48",89,"69,87",40,"1,53,54","69,13",20,"48,42,69,31","48,46","18,98","4,85","65,59","67,75,16,17,81","18,19","64,98,100,18,85,61","86,78","73,9","88,35","19,46","2,7",,"75,86,23",29,"33,75,57"
t2,33,"32,70,8,18,62","39,79,15,82,85,92",,,"99,12,78,56,27,29,94","98,39,49,84,54,24,30",,"98,83,23",,"51,3,78",,"1,34,37,39,9,42,74,78,49,50,19,84,22,88",,"98,67,68,20,27,61","18,82,92,69",49,"98,73,17,88,89,62",42,"68,6,43,84,89,90,63","79,71","35,42,79,93,30","79,16,48,47,95",,29,"6,84,53,56,25","72,29","98,3,99,8,80,90","34,67,71,24,60,31","18,83,84","73,44,71,7",,53,"99,90,70,16,26","98,36,60,20,52,26,28","37,38,71,73,10,43,47,29","64,9,63","96,97,98,36,75,84,53,87,89,26,61,95","40,15","9,42,69,23",59,"64,98,71,89,60","6,84,23,87,88",,,,"39,46,52,90,94","96,73,28,100","7,8,42,76,25,30","96,5,8,40,80,21,92,31","25,74,82,5",,"3,40,72,10,13,18,57,63","68,37,6,72,11,44,52,55,28",87,,"26,6,55","100,73,74,47,84,21,63","69,71,8,82,55,56,63","1,3,69,73,10,12,52,53,62",,"72,77","40,52,37,87","89,36,100,10,79,51,21,57,27,28","66,37,70","64,3,6,75,13,17",53,"6,55","90,30","48,9,25",,"48,34","66,18,83,51,57,90","35,7,80,24,59",63,"2,4,13,46,78,18,60","40,74,61","10,35,52,63","36,46,16,82,84,54,27,29,62","45,47,89,27,31","32,64,71,77,46,47,56,31","40,17,65","41,66","64,96,3,9,41,46,81,54,88,27,28,95","66,19,53,21,63","42,46,80,23,91","64,57,12,69","42,93,45,63","37,76,47,88,57","8,73,91,36","34,45,78,80,83,20,53,86,87,88,92,62","32,73,28,31","37,6,40,42,87,24","89,39,9,73,18,25,59",56,"82,85",,"50,91,37","90,87","59,37"
t3,77,"64,1,69,45,86","71,75,46,49,19,51,52,86,24,90,63",,,"32,66,68,41,10,42,73,14,79,17,23,25,58,91","64,99,4,36,69,71,76,16,51,52,85,56,90,28,31",,"3,99,73,44,15,51,91",,"32,96,72,9,10,14,50,90,94",,"3,14,16,17,18,23,25,27,40,46,57,59,65,67,68,70,72,75,79,92,95",,"96,65,66,70,72,21,86,88,63","66,39,8,7,46,88,27",39,"32,68,71,12,14,78,81,22,27,29,63",84,"67,9,42,12,76,54,55,28,62,31","98,99,37,43,23,30","98,69,16,52,54,56","68,41,13,19,20,54,89,26",,33,"97,67,99,5,12,80,60,31","68,37,73,78,20,21,88","68,39,40,7,71,72,79,81,18,19,91","64,65,100,5,82,84,21,90","69,73,15,80,87","89,35,37,6,69,72,19,20,53,23,25,27,57",,"42,21","97,4,39,50,82,63","71,8,43,47,79,80,83,95,91,94,63","1,98,99,68,6,72,78,17,21,54,27,28,31","34,36,75,44,45,78,59,62","3,35,37,6,8,9,40,91,14,16,80,18,85,22,23,59,28,31","96,93,30","1,73,75,15,79,49,52,85,54,91,60","3,6","100,69,6,8,41,43,45,63","36,70,14,18,90,28,93",,,,"32,81,84,56,58,63","35,37,41,42,15,20,53,57,90","3,4,75,83,52,57,91,62","33,37,6,38,39,9,71,46,17,81,22,24,89,27,63","1,67,71,41,44,13,76,17,49,83,86,56",,"36,70,11,77,78,15,48,17,80,90,91,92","97,34,66,67,99,74,45,79,80,49,83,88,89,58,95","93,36,69",,"4,10,13,51,27","96,3,37,69,71,72,11,45,14,80,81,53,87,29","33,36,6,39,43,81,18,83,20,21,23,58,62,31","97,4,37,39,8,42,45,14,77,48,20,55,88,58,27",,"48,64,21,94","96,98,73,77,80,81,84,24,60","32,34,6,7,78,15,48,83,86,87,61","97,34,5,79,20,53,23","1,65,35,98,100,40,9,15,16,81,50,83,84,21,56,89,58,62","51,70,47","67,5,31","97,68,38,46,88","66,35,37,8,40,74,49,19,60",,"74,90","3,4,38,71,75,81,85,23,56","33,46,48,18,85,89,31","89,46","64,99,41,52,89,58,29,63","32,17,23,88,27","2,39,13,81,56,88,60,29,30","73,42,11,80,19,93,53,56,90,88,63,31","65,66,67,10,74,77,78,48,53,85","66,67,36,69,98,8,73,11,45,48,50,26,59,60,29,95","67,90,38,77,47,22,87,88,26,94,31","97,2,91,53","2,5,12,16,21,39,40,44,45,47,49,57,60,62,63,67,68,73,83,87,92","37,39,40,71,77,15,47,22,92,95","32,65,3,6,40,73,44,14,15,81,84,89,61,30","98,99,71,72,74,23,55,60","33,3,72,13,46,15,80,17,61","66,98,69,70,71,73,74,48,50,55,60,29","7,74,87,23,25,61,62","96,66,3,35,37,70,71,8,73,10,11,75,46,15,79,55,94","2,98,6,72,9,42,77,81,21,25,30,57","97,98,38,72,41,43,12,77,48,80,84,53,54,26,31","33,2,65,66,5,100,74,45,53,86,55,87,57,91,92,63",65,"50,53",,"64,1,66,36,69,72,73,15,54,57","97,18,58,93","5,31"
t4,"8,48","66,98,68,74,81,85,23,61","65,67,4,36,73,42,77,16,48,80,20,54,60,93",,,"9,16,24,26,28,37,38,44,46,51,60,61,62,64,72,77,84,85,92,95,97,100","65,3,68,72,10,43,45,15,48,79,61,20,53,86,29,94",,"67,42,14,50,85,63",,"35,4,67,100,71,47,20,21",,"2,6,8,11,12,21,24,38,43,44,45,55,60,62,64,66,69,71,76,83,85,94,98,99,100",,"64,33,34,97,5,71,40,73,42,77,56,58,93","100,71,40,42,77,79,49,81,20,26","30,63","64,2,66,90,38,9,44,47,20,53,26,28","96,9,53","65,7,10,45,47,79,49,83,22,88,91,94","39,11,75,45,47,81,55","100,81,50,83,20,84,85,86,90,60,29","3,11,17,29,32,34,35,38,40,42,51,57,59,65,70,76,87,90,97,98",,,"2,66,68,9,43,13,18,83,24,90,92,63","89,36,71,43,12,48,17,83,84,57,61,31","9,20,22,30,32,34,42,44,48,61,63,67,73,84,86,89,93,95,97","33,66,3,69,42,13,45,49,18,50,85,86,55,56,57,87,88","2,35,36,37,71,75,79,19,85,22,86,93","1,18,21,22,34,36,60,63,65,66,67,70,74,75,78,79,85,90,94",,"65,54,56,27,28","65,66,3,67,69,38,6,8,98,76,85,54,23,87,89","64,33,68,6,9,10,11,48,17,18,22,92","64,97,2,3,40,12,80,49,18,81,83,53,25,60,94,63","67,40,42,80,17,20,52,87,90,91,61","4,41,44,45,77,15,47,51,83,21,55,25,92,30,57","35,36,31","64,36,37,47,80,81,83,53,87,58,29","65,97,8,44,62,63","33,3,35,67,68,7,40,77,15,47,48,81,88,58,28,93,62","34,37,69,91,11,47,19,27,30",,,,"69,5,6,18,85,54,87","1,34,67,99,71,72,74,75,14,79,81,19,86,56,60,30","66,98,37,38,72,78,15,16,80,82,51,20,84,88,59,94","32,34,67,99,69,7,41,43,79,16,53,56,57","3,36,70,10,77,46,81,18,90,60,63",,"7,8,14,23,24,29,30,33,38,42,45,46,62,65,66,71,84,87,98","3,7,10,12,16,18,23,27,32,33,35,38,40,48,53,56,70,75,81,84,85,92","100,31,7",,"96,97,98,70,11,76,54,94,59,61,62","2,9,16,17,20,31,32,36,40,42,50,51,57,59,66,68,70,82,85,99","96,1,66,35,100,5,73,75,12,78,15,47,80,84,93,25,91,61","32,33,96,36,6,71,72,74,43,44,15,16,47,49,79,54,90,28",,"34,73,74,44,23,91","72,14,15,17,18,51,58","66,98,99,5,69,90,40,41,73,74,12,45,82,20,52,22,24,56","96,2,3,4,68,9,41,11,43,44,73,18,54,24,90,27","36,69,70,90,72,42,11,12,43,44,46,78,22,23,24,54,87,60","40,81,50,13","98,36,37,7,77,46,52","96,2,66,67,6,41,10,42,43,92","67,36,99,6,71,73,45,17,83,20,52,57,26,28,30",,"16,73,50,99","1,100,69,74,44,47,16,15,52,87,89,61","64,37,9,13,51,84,53,95,63","32,99,2,3","36,37,39,72,48,84,87,56,95,31","90,46,78,79,18,20,25,26,62","1,5,7,9,15,16,22,23,26,32,42,46,47,51,65,71,79,85,86,87,90,92,94","32,64,34,3,68,7,39,9,40,43,14,15,17,49,55,25,92","100,6,41,42,75,13,50,90","2,3,9,12,13,15,19,20,23,25,27,41,51,52,57,61,63,65,70,76,79,86,87,91,97,99","96,66,3,4,98,11,44,18,50,21,59,92,29","32,67,100,6,73,77,48,27,94","6,8,14,23,24,29,32,34,35,36,37,58,65,66,70,75,76,77,97,99,100","33,97,99,70,91,11,78,80,50,84,86,23,87,57,27,31","10,19,28,29,41,45,47,48,49,50,53,56,57,59,63,64,72,76,78,88,90,92,96,100","2,35,8,9,77,14,47,82,53,25","98,71,8,77,20,53,23,89,90,92,62","5,72,41,91,45,77,82,52,84,86,90,27","1,99,5,37,70,9,13,80,17,82,21,54,24,89,88,31","2,4,6,13,14,30,31,33,41,43,47,48,57,69,81,84,89,93,97","11,29,36,37,38,41,46,47,48,53,54,55,56,66,74,76,79,89,97,99","3,5,8,13,19,20,21,22,39,49,56,60,66,70,74,79,85,90,96","64,1,36,6,70,41,75,12,16,17,48,49,20,51,85,23,28,61","26,13","3,100,69,77,14",,"65,38,6,59,74,44,77,47,21,89,27","98,40,84,56,91,94",
t5,"66,37,73,18,21,26,30","65,97,37,39,72,44,46,15,79,52,54,89,90,27,31","6,12,13,21,25,29,33,40,43,47,57,61,68,69,72,74,84,87,91,95,100",,,"1,2,11,18,22,36,39,43,47,57,65,69,74,75,76,80,81,87,88,96","34,67,5,40,41,74,11,44,13,19,88,89,26,91,60,62",,"64,33,89,6,71,74,43,75,80,17,53,86,25,90,95",,"34,91,36,6",,"96,97,4,7,41,80,51,20,28,29,31",,"37,6,39,44,45,92,17,52,55,59,60","64,96,41,11,48,17,19,51,53,83,87,58,93,30","36,71","34,99,36,6,72,45,50,83,23,57,91,60,61","2,72,77,50,24","64,33,98,36,69,8,72,78,15,80,81,27,60","64,1,33,3,34,35,6,7,36,13,54,88,29,62","5,6,71,73,75,12,77,48,80,53,91","2,6,8,9,18,25,30,33,36,39,43,45,46,49,56,62,63,64,69,72,73,78,84,88,93,94,96,99,100",,,"96,98,35,70,72,41,73,79,16,81,57,61,94","7,14,19,40,46,50,51,53,55,60,62,64,65,74,81,85,91,92,96,100","35,4,36,37,100,41,14,78,16,53,55","39,40,75,44,47,48,17,80,83,20,52,23,91,93,63","34,98,6,7,38,39,43,12,57,48,21,25,26,91,28,31","2,10,13,39,40,41,42,43,45,46,48,50,55,56,58,76,80,83,87,88,91,98",,"39,73,51,52,58,61,30","12,13,19,27,29,31,42,43,47,48,52,53,55,59,61,68,71,75,78,86","66,69,7,40,73,74,76,78,21,55,23,86,90,29","8,15,19,22,24,35,45,46,65,67,69,70,76,77,79,84,85,86,87,92,93","32,33,65,89,4,99,38,13,81,83,22,54,56,25,26,28","32,1,65,66,68,5,39,72,73,10,11,46,78,20,88","37,7,71,43,77,49,87,24,92","66,67,7,71,72,44,18,82,20,56,94,31","66,69,70,10,27,61,30","4,9,10,13,17,18,22,27,29,32,39,57,59,65,66,70,76,78,87,90,94","38,40,10,74,46,48,49,83,53,85,24,57,29",,,,"64,1,2,67,68,71,13,16,80,50,83,57,62,31","64,65,38,9,44,46,78,82,51,52,83,22,23,24,85,58,88,63","2,10,11,17,21,24,26,27,32,33,35,45,46,50,60,64,67,68,69,71,79,99,100","65,66,68,44,12,14,82,84,85,23,29,62","66,58,37,68,39,8,9,45,15,48,53,23,88,26,91,28,62",,"2,4,9,12,16,20,25,27,28,31,35,39,43,54,59,60,61,68,69,73,83,97","2,4,8,9,13,19,20,21,22,24,29,36,41,51,60,62,63,73,86,87,91,93,96,98","37,6,40,12,80",,"64,3,38,7,8,43,12,45,46,75,77,78,19,83,24,91","97,35,4,38,75,13,77,15,79,55,25,26,91,93","72,41,42,76,13,48,19,51,85,54,24,89,90","19,21,23,25,26,30,35,40,46,51,56,57,59,61,67,68,87,91,94,98",,"98,9,14,81,83,52,85,57,90,92,61","65,35,4,99,38,6,100,43,46,79,53,54,89","96,65,3,4,71,42,11,16,84,55,88,60,29","6,19,21,31,36,38,42,48,49,50,61,62,64,69,71,82,83,84,85,88","99,4,77,47,18,52,85,88,61,63","80,65,96,86","35,69,71,9,74,48,81,53,24,25","3,72,73,75,12,77,78,47,84,27,95","68,69,38,72,42,11,75,91,46,79,80,54,23,89,27,61,31",,"82,5,23","32,33,64,40,42,12,22,54,88,58,60,95","66,3,67,98,40,49,50,19,82,54,28,93","73,12,79,50,19,59,61","67,5,40,73,43,11,79,80,49,91,93","98,45,14,15,80,19,89,92,29","3,6,18,20,24,25,27,28,31,36,40,44,45,48,49,53,54,61,62,64,66,68,70,74,80,82,83,84,91,95,97,98,99","33,65,35,66,37,99,71,100,74,12,45,77,78,81,18,20,52,86","58,91,44,54","33,34,4,68,6,7,38,39,40,75,14,17,83,85,55,90,93,62","33,2,99,7,71,9,72,14,15,78,80,20,55,25,30,63","34,3,37,7,39,72,10,75,44,15,85,55,24,58,31","98,7,71,10,13,15,53,55,56,89,94","14,17,18,24,25,28,29,32,38,51,52,59,64,69,73,74,83,88,89","4,5,7,16,17,21,26,33,34,35,36,37,52,58,60,67,70,71,97","33,65,3,66,68,38,39,40,73,10,78,48,50,54,93,31","32,96,4,12,14,78,48,79,83,84,86,94,60,30","97,2,3,34,56,68,40,42,13,78,49,18,53,54,87,24,26,31","10,22,28,30,32,34,38,43,46,47,48,50,52,60,68,71,75,79,85,86,94","67,36,90,7,40,9,12,44,76,50,54,24,25,26,27,29","10,13,17,18,20,23,27,40,43,45,49,50,51,52,60,63,65,68,69,70,71,84,85,87,90,93,94","64,1,34,35,67,45,47,16,18,83,89,61","7,8,10,15,21,27,37,44,46,47,50,54,56,62,72,83,84,90,96,99","40,59,43,22","33,8,73,43,84,54,24,56,31",,"67,7,8,40,81,18,83,53,88,58,61,62","96,100,42,11,81,83,20,52,31",
t6,"65,3,36,42,91,15,23,27,29","34,3,99,38,7,71,41,10,73,51,21,24,56,92,30","97,66,99,37,5,9,41,11,53,88,89,59,62",,,"98,71,8,48,50,52,86,55,89,93,30","32,2,100,70,8,59,12,17,81,55,23,25,27,63,95,57",,"2,66,36,58,38,7,8,12,13,47,79,18,26,59,60,30,31",,"65,66,42,74,44,13,48,49,57,27,93",,"47,48,15,90,61,30",,"1,99,8,47,80,87,57,28,62,31","65,98,6,73,74,75,76,45,78,47,84,24,56,91,28,94,31","73,21,89,90,92","1,3,5,8,21,25,46,51,56,59,65,70,74,77,79,87,94,95,100","99,4,5,68,71,8,40,13,78,16,54,87,94","3,4,37,99,39,44,77,14,46,48,18,87,23","4,38,74,44,14,15,16,18,20,22,87,90,59,60,63","33,37,39,41,74,43,45,15,17,92,62,31","1,5,12,14,15,21,22,27,31,52,53,67,71,75,80,83,85,86,91",,,"1,37,7,40,42,75,91,45,77,21,22,55,86,89,88","2,66,67,5,44,45,77,16,49,86,23,26,28,95","69,74,43,87,24,25,92","96,1,99,70,8,9,59,43,73,78,15,51,94,89,27,61,62","96,33,65,97,70,41,42,76,13,77,17,49,54,27,60,62","64,99,5,47,49,81,61,82,84,62,59,29,30",,"2,34,38,7,12,15,85,57,26,63","32,96,36,100,40,41,74,49,81,51,83,21,56,88,28","1,2,65,67,39,72,50,53,56,25,57","33,34,66,7,9,48,82,89,26,62,95","5,69,8,46,82,51,86,24,92,94","64,34,67,99,69,70,7,43,12,17,29,94","68,72,9,46,48,82,22,54,25,26,28,62,57","65,2,99,100,6,8,10,74,77,46,48,17,21,25,90,59,92","35,39,45,46,47,60,82,20,21,53,84,28,29","1,34,97,99,37,38,75,16,49,83,20,21,55,23,84,86,26","64,96,2,35,97,100,39,9,41,42,73,15,17,81,94,89,62",,,,"10,14,20,24,30,36,38,48,51,53,59,70,73,74,75,76,77,82,96,97","3,5,10,11,16,29,31,36,39,43,47,54,59,62,70,89,92,93,95,97","34,36,5,6,70,40,9,73,43,13,14,47,53,22,85,56,89,63","2,3,100,70,72,42,76,15,18,83,54","96,65,35,6,42,43,14,47,80,19,20,85,22,54,27,29,30",,"32,99,37,6,76,85,22,86","64,65,69,71,77,14,57,90,61,30","98,67,38,74,15,26,30",,"32,66,35,67,100,71,40,9,15,47,48,49,81,52,85,22,60","5,6,41,10,48,49,83,22,24,62,92,30","32,97,34,37,40,10,17,49,50,57","11,75,13,78,17,18,84,22,93",,"66,7,8,47,79,80,51,86,55,88,26,29","10,13,20,23,29,30,31,32,33,41,42,45,47,56,59,61,68,71,75,78,88,97","47,18,50,53,25,59,92,30","7,8,13,28,39,40,46,52,56,59,60,63,72,75,80,86,89,92,98,100","39,8,45,57,59,29","64,20,85,55,92","21,22,30,38,40,41,43,47,49,63,66,70,73,76,79,89,91,94,96,99","33,4,37,40,15,83,52,21,55,23,24,25,87,60","96,65,3,100,5,39,10,77,15,47,18,53,22,95,56,92,62,63",,"70,13,85,55,25","65,6,9,43,14,78,79,80,50,19,21,86,26,59,28,29,62","96,1,5,90,71,42,75,76,83,21,26,27,92","96,5,38,70,11,81,51,83,21,53,54,84,85,58,87,28","66,69,90,7,71,75,15,17,83,22,86,26,28,30","97,36,37,7,71,73,42,43,85,95,63","34,37,38,69,72,41,11,43,75,14,76,77,19,21,55","1,98,21,57,28","64,98,3,71,84","16,58,78","1,34,97,36,5,70,39,8,10,43,46,48,84,54,24,57","12,16,21,22,30,33,36,43,45,49,51,56,57,74,76,79,82,84,87,90","38,17,18,30","96,98,35,3,36,7,42,43,44,45,16,49,81,20,54,56,58,62","66,68,39,74,43,75,13,77,79,85,22,24,94,62,95","5,15,16,18,19,21,26,41,43,45,49,51,63,67,75,76,83,90,91,94,100","64,97,35,99,69,6,7,38,9,40,41,43,73,24,25,56,31","32,1,65,35,100,12,14,15,46,83,93,94,59,28,61,30,63","96,66,3,42,44,45,14,15,76,49,78,81,20,53,92,93,95,63","39,72,77,17,23","96,35,4,100,39,44,80,82,59,62","65,2,91,81,86,27,28","3,4,69,38,71,78,80,81,82,24,29,95,31","35,100,82,88,92,93,63","98,6,40,9,42,72,46,80,27,29",,"35,3,4,100,71,45,78,79,80,51,22,63","64,73,10,75,77,46,47,79,82,53,86,60",
t7,"98,35,99,40,10,74,44,47,17,53,85,88","35,36,67,40,11,75,76,77,22,88,59","96,98,38,7,76,14,81,18,55,31",,,"40,45,13,21,63","73,1,83,46",,"65,37,70,40,11,46,16,81,52,21,88,57,27,61,94",,"1,7,41,73,45,19,83,54,62,30,31",,"89,36",,"79,48,18,82,84,54","97,2,34,4,37,38,67,72,9,50,86,23,25,29","35,67,68,6,12,77,46,22,88,61,94","33,67,4,37,69,39,41,13,48,82,31","3,67,6,39,11,82,52,21,90,92","1,66,35,73,61,52,53,24,57,56,29","65,2,58,68,69,70,8,100,10,92,82,52,24,26,27,28,94","66,13,46,14,26,94","7,81,55,24,58,60",,,"32,33,34,64,36,100,10,11,46,15,48,82,54,58,27,28,62","32,98,3,4,70,75,47,52,58","46,83,54,60,62,31","97,98,38,72,46,79,16,53,22,26,92","4,8,9,72,53,89,90,94,63","11,52",,"98,36,68,6,74,48,90,31","64,9,79,80,92,84,30,58,60,62,95","97,58,46,31","32,13,20,52,23,57,91","2,100,77,84,21,60","48,81,100,79","13,17,20,21,27,41,53,55,65,67,69,73,75,78,85,86,88,94,95,97,99","97,34,41,11,12,45,76,19,55,88,89","96,33,37,40,9,77,78,49,50,19,51,85,88,90,95","36,74,19,24,92,31","65,98,7,72,75,12,45,51,59,63",,,,"66,3,35,100,9,41,43,12,78,79,17,86,88,28","32,33,2,98,6,49,50","97,39,90,92,93","98,36,75,25,91,30,95","16,21,79,31",,"34,51,58","25,43,46","64,34,35,70,8,13,14,18,83,52,90,59",,"1,39,72,82,84,53,21,88,58,63","98,43,76,19,86,88,89","38,74,14,92,28",92,,"99,37,70,60,20,59,28","64,67,5,9,74,48,21,22,55,85,94,62","1,35,39,43,19,26,95,31","32,1,33,67,58,99,74,76,16,17,81,22,87,26,93,30,95","49,92,30","33,4,68,100,41,10,73,45,16,49,82,57","2,3,10,11,13,14,15,18,20,27,28,29,32,39,42,45,59,60,64,72,75,83,84,97","64,98,39,9,76,48,80,61,22,56,89,58,91,29","33,34,43,13,21",,"97,40,42,43,19,20,87,61,95","34,67,5,70,7,8,41,46,17,49,53,55,92,30,31","65,2,68,6,41,43,47,16,56,25,58,91,29","6,15,20,22,25,27,29,37,39,40,44,48,64,68,71,76,77,90,91,94,95,100","32,34,100,9,10,82,88,57,27,94","64,35,8,21,22,54,87,28,30","73,57","2,47","34,4,22,63",10,"35,68,75,76,81,19,52,85","64,4,38,70,40,71,14,81,19,54,23,88,89,26,62",11,"65,2,6,8,10,75,79,82,55,30","99,69,8,11,51,87","32,97,36,42,11,46,17,20,22,62,89,27,30","36,74,11,75,47,49,81,19,51,52,22,57,26,27","33,99,39,11,43,19,21,23,25,58","64,6,39","60,5,63","64,83,22","68,44,52,95,94,30,63","67,13,14,77,52,22","64,68,70,73,16,85","65,99,70,71,41,78,52,86,87,92,93,30",,"39,42,14,48,82,84,90","89,66,68,37,69,9,74,45,50,21,23,88,57,30",
t8,"68,6,7,71,11,92,16,51,84,22,54,25,58,59,60,57","100,42,13,49,55,26","8,1,50,70",,,"90,35",,,"96,45,82,87,29",,"2,99,37,70,39,15,81,85,29",,87,,"32,81,19,53,85,23,25,90","33,3,36,5,68,99,43,44,14,57,60,61","64,3,4,69,40,42,43,75,13,76,16,48,18,81,20,91,29,31","96,49,10","65,97,100,69,7,73,55,26,61","96,21,5","97,67,41,12,46,78,50,51,93","32,65,2,34,67,47,87,59,95",28,,,"76,47,85,87,95","8,9,22","96,1,12,76,49,85,56,57,27,94","2,68,41,74,11,81","32,66,67,10,47,23,88","3,93",,"96,69,9,41,13,49,19,24,25","72,45,22","41,84,85,87,24",44,"12,53,23",,"64,5,38,42,74,79,16,81,23,89,58,60,61",28,"64,1,2,34,100,73,42,48,80,81,83,25,31","11,54","66,99,13,25,58",,,,"34,37,42,92,21,60,93","8,80,12","18,54","88,35,28","11,87",,26,,"97,3,68,5,39,43,45,78,48,82,23,89,60,63",,"56,34,42,69","64,34,78,54,61",,,,"32,5,41,13,15,63","8,12,49,26,27","49,77,54,23","10,94,47","26,28","32,3,69,72,9,75,60,19,22,88,26,28,62","34,4,90,100,44,78,16,82,87,23,56,26,93,95","1,34,100,7,71,11,45,16,49,20,94,63","50,82,14",,"65,3,41,14,47,52,54,28,94","97,36,68,39,10,45,13,48,82,91,63","4,72,12,45,14,15,79,22,62","1,4,7,8,10,13,23,26,31,36,45,47,52,60,62,69,72,80,88,97","97,68,70,6,42","67,39,76,13,47,50,53,86,94","17,100","67,6,8,10,30","9,26,28,14",49,"64,42,6","99,13,46,47,80,17,29,95",,"100,13,94","9,82","34,6,70,79,80,81,52,86,56,88,92,61","37,39,16,82,21,85","51,85,79","65,58,59",,91,"69,71,46,14,92,29","34,43","37,6,75,80,23,89,90,29","97,34,4,68,38,76,13,47,21,89,63",,"33,9,13,49,56","34,36,5,38,71,78,16,17,85,22,55,26,61",
t9,"38,39,72,75,12,45,87,24,93,62,63","43,16,82,25,57",28,,,,,,"4,69,41,22,24,93",,"97,75,79,16,82,59",,,,"2,100,41,46,26","35,52,21,89,90,59,62","96,65,66,98,99,37,70,11,79,51,83,53,54,84,85,62,95",,"64,36,38,91,12,14,15,46,49,18,51,22,86,89,27,60,29",34,"80,17,96,77","64,97,3,36",10,,,"19,29","34,79","65,38,10,23,26","25,54,7","74,92,45,55","26,100",,"5,70,40,10,11,14,78,87,23,29",,"3,4,100,42,15,54",,"70,73,74,14,47,79,58",,"1,6,70,91,12,44,47,59",63,"7,12,76,14,52,22,54,93",50,"16,32,20,50",,,,22,18,,"49,10",73,,,,"2,66,72,9,44,76,46,47,49,54,56,92,62",,"73,93,14","67,52",,,,"89,6,31","57,83,19,36",70,,"32,19","99,6,91,43,76,15,79,84,21,23,89,90,27,61,63","1,33,17,85,88,61","28,5,79",84,,"64,39,45,51,84,56,89,91,60,63","99,20,37,94","34,36,69,20,87,60,61","65,74,14,18,24,56,92","25,44,77,92","65,3,6,72,11,31",,"75,4","79,49,86,57,93,30,95",,"41,27,62","65,98,35,69,50,63",,"90,67,4",,"84,28","2,34",,26,,61,"99,36",,"32,99,5,8,9,12,51,52,54,61,94","5,10,16,48,81,20,58,60",,31,"3,67,6,72,15,19,59,95",
t10,"96,97,67,4,70,9,79,80,86,56,89,61","50,95,87",34,,,,,,54,,"33,68,69,55,89",,,,"51,7","1,63","100,72,9,47,15,50,86,23,87,28",,"32,66,10,75,79,48,17,80,83,20,23,30",,,"24,1,11",,,,69,"69,94","59,15","35,76","16,1,20",95,,"32,72,47,16,17,88,89,94",,"59,14",,"49,3,97",,"80,33,84,14",,"24,56,13,71",,54,,,,,,,78,"12,93,92",,,,"32,1,65,96,99,41,10,11,79,16,81,50,51,20,85,27,94,95",,"86,87","56,95",,,,"100,2,12",,,,"41,53","97,98,38,71,8,42,74,14,83,52,54,58,93",,32,,,"32,66,98,36,100,9,12,44,79,17,81,22,31",,"44,77,86,55,88","16,42,67",,"41,59,5",,,"51,19",,"32,56,74","78,86,25,59,28",,"68,61",,96,"28,5",,,,,59,,"97,2,4,7,47,79,25","66,49,90,28,61",,,13,
